hidden_dim,target_relative_update_norm,seed,step,delta_loss_Adam,delta_loss_Muon,relative_update_fro_norm_Adam,relative_update_fro_norm_Muon,update_grad_cosine_Adam,update_grad_cosine_Muon,update_grad_inner_Adam,update_grad_inner_Muon,delta_loss_ratio,delta_loss_muon_higher,update_grad_inner_ratio,update_grad_inner_muon_higher,update_grad_cosine_ratio,update_grad_cosine_muon_higher
64,0.001,1,0,0.004676058291646967,0.004726176261271586,0.03798576355129492,0.037985763551294974,0.49401001045961807,0.4910338740377783,0.004972369864757259,0.004942414093125039,1.0107179950502643,True,0.9939755544243525,False,0.993975554424351,False
64,0.001,1,1,0.004284737492605384,0.004536293126709445,0.03797323327275946,0.03797323327275946,0.49877548057898796,0.5268822423586255,0.004453732777888051,0.004599414220526824,1.0587096956437114,True,1.0327099648551108,True,1.0563515306466362,True
64,0.001,1,2,0.004031003550904355,0.004469261246212053,0.037928883284282906,0.03792888328428293,0.48835202954415824,0.5524692760369719,0.004033338719600743,0.004422131870799413,1.1087217338742792,True,1.0963948674355712,True,1.1312930890297774,True
64,0.001,1,3,0.0047828055784315815,0.005059211337222536,0.037861118368788416,0.03786111836878852,0.4759658335775957,0.5327128105215018,0.004700518043679928,0.004951817121857684,1.0577915523134427,True,1.0534619962826524,True,1.1192248958656708,True
64,0.001,1,4,0.006047711103218667,0.005951591604901996,0.03778243620762585,0.03778243620762587,0.4397646716894097,0.49403502775254293,0.005830632372318789,0.005803392822031126,0.9841064666158549,False,0.9953281996620155,False,1.1234077213493459,True
64,0.001,2,0,0.00464791736022141,0.004561869314609002,0.03829770184820385,0.03829770184820394,0.5271720036784735,0.51371819498505,0.004883738800487692,0.004759102273752713,0.9814867522497627,False,0.974479280766913,False,0.9744792807669106,False
64,0.001,2,1,0.004068759237681352,0.004426951938143908,0.03826494617566114,0.038264946175661084,0.5321863264602568,0.5663787676989688,0.004225208377389474,0.004474459189990477,1.0880348724361184,True,1.05899136571224,True,1.0642490036640682,True
64,0.001,2,2,0.005192581934813756,0.005149140950700737,0.038212540287611035,0.038212540287611,0.4628003731813224,0.5033934327796545,0.005068796381482891,0.005095792235162563,0.9916340301109612,False,1.0053258903392317,True,1.0877118125884224,True
64,0.001,2,3,0.005233176317854582,0.0052973854812941035,0.038154523588281704,0.0381545235882817,0.44409533973477594,0.5101054564116156,0.0051008969264165534,0.00518127370760625,1.0122696350246125,True,1.015757381956385,True,1.1486395167223833,True
64,0.001,2,4,0.005695238631845623,0.005447424843573856,0.038084138560280804,0.03808413856028088,0.47935074939362904,0.5495638466664172,0.00548700964179906,0.0052989804581005506,0.9564875496373259,False,0.9657319385287504,False,1.1464754094191083,True
128,0.0001,0,0,0.007704805321069763,0.006366289949231163,0.03685642452454563,0.036856424524545676,0.5269867638459795,0.43090582092528146,0.008031224123613779,0.006566960427552921,0.8262752508258371,False,0.8176786410734621,False,0.817678641073461,False
128,0.0001,0,1,0.009909467896955348,0.007201980358900517,0.03682776151129027,0.03682776151129007,0.5065138983308372,0.3878561108923643,0.009911317142611977,0.00727319196204201,0.7267777073190077,False,0.7338269835774088,False,0.765736364136311,False
128,0.0001,0,2,0.009049019457699536,0.006710607939887758,0.03678655686022579,0.03678655686022575,0.48499991914945256,0.40702964564635064,0.008863673343165616,0.006738582105925892,0.7415839883268132,False,0.7602471170851205,False,0.8392365226785214,False
128,0.0001,0,3,0.010915821314511298,0.007354034808080279,0.03673955543061486,0.03673955543061494,0.4803699812328057,0.4040161380062863,0.010551740867752008,0.00729221499985876,0.6737042130127172,False,0.691091175499302,False,0.8410520094728495,False
128,0.0001,0,4,0.012721445498846684,0.008137831656927386,0.036678682187079155,0.036678682187079134,0.4495489513005717,0.3833566954415069,0.012285146127432974,0.008050685886910575,0.6396939449738754,False,0.6553186916461038,False,0.8527585134665164,False
128,0.0001,1,0,0.008669787340076951,0.006839602005636269,0.036685440472943774,0.036685440472943656,0.5061002342939304,0.39555339614283913,0.008957190450071503,0.007000682596732933,0.7889007812244173,False,0.7815712567189022,False,0.7815712567189045,False
128,0.0001,1,1,0.007807042464470726,0.006545219174255212,0.03665664357222498,0.036656643572224805,0.5068680909746738,0.4261776246420579,0.008082634623737909,0.006644908727813002,0.8383737124579534,False,0.8221216270617447,False,0.8408057879961363,False
128,0.0001,1,2,0.00834125556339993,0.006520297636682493,0.03662115886625271,0.03662115886625248,0.49976371275335446,0.43263757490088095,0.008360165868843115,0.006583054625905265,0.78169258658043,False,0.7874311023468046,False,0.8656842500976019,False
128,0.0001,1,3,0.009046408868778055,0.00691320801367068,0.03658268842071798,0.036582688420717976,0.4884042234835824,0.42858776211085703,0.008920381404039397,0.006879171469480031,0.7641936279853867,False,0.7711745897282991,False,0.8775267319637826,False
