group_type,group,points,positive_points,spearman_delta_vs_first_order,spearman_ci95_low,spearman_ci95_high,pearson_log_positive,geomean_observed_over_first_order,ratio_ci95_low,ratio_ci95_high,median_abs_log10_ratio,within_factor_2,slope_through_origin
All,All,180,180,0.9963878855237565,0.9951434028381776,0.997313904064244,0.9958748097520047,1.000503569224395,0.9963716719793376,1.0046526012147727,0.010294034607771917,1.0,1.0048981422281833
family,MNISTMLP,180,180,0.9963878855237565,0.9951434028381776,0.997313904064244,0.9958748097520047,1.000503569224395,0.9963716719793376,1.0046526012147727,0.010294034607771917,1.0,1.0048981422281833
algo,Adam,90,90,0.9942157953281424,0.9911556121862845,0.9962191569970078,0.9960729546405667,1.0019142169550774,0.9948722464340423,1.0090060324175079,0.01444783214318628,1.0,1.0086092048584603
algo,Muon,90,90,0.9951056729699665,0.9925145200514008,0.9968013195128953,0.994494239978173,0.9990949076188583,0.9946455215063514,1.0035641973415963,0.005712549594961879,1.0,0.9992039041017717
MNISTMLP:Adam,MNISTMLP:Adam,90,90,0.9942157953281424,0.9911556121862845,0.9962191569970078,0.9960729546405667,1.0019142169550774,0.9948722464340423,1.0090060324175079,0.01444783214318628,1.0,1.0086092048584603
MNISTMLP:Muon,MNISTMLP:Muon,90,90,0.9951056729699665,0.9925145200514008,0.9968013195128953,0.994494239978173,0.9990949076188583,0.9946455215063514,1.0035641973415963,0.005712549594961879,1.0,0.9992039041017717
