run_id,problem_family,setting,kappa,lr,algo,seed,step,num_samples,train_batch_size,loss,delta_loss,recovery_error,diagnostic_A_definition,nrG,stA,condition_score,delta_gd_pred,delta_spec_pred,sigma_G,sigma_A,sigma_update,nrUpdate,stUpdate,nrUpdateFrac,stUpdateFrac,update_flatness,update_grad_inner,update_grad_cosine,update_grad_per_update_norm,update_fro_norm,update_op_norm,relative_update_fro_norm,mean_relative_layer_update_norm,elapsed_s,hidden_dim,target_relative_update_norm
0,MNISTMLP,MNIST MLP hidden=64 target=1e-04,1.0,0.01,Adam,0,0,1024,128,2.3029479206211203,0.0037807097078936813,0.8857421875,full_layer_input_activation,11.522837444236629,2.032787188024008,5.48758817769112,2.6714573916144957e-05,0.00010885590687269284,"[[0.03425769164344318,0.030369510380664426,0.020389141095006315,0.019045403560425014,0.01747896818478656,0.014400624328915933,0.011858119908349632,0.009440128206613151,0.0074269477324827235,0.005959247412435063,0.0049771643027509875,0.004623441246477071,0.004434332204972091,0.003741589450876419,0.003488206794644865,0.003104628549936347,0.002659401069846545,0.0026072637370458695,0.002542245074815367,0.0024341006066108148,0.0023096908834365367,0.0021534947816126138,0.0021016892138757486,0.0019555433689719998,0.0018837781688509489,0.0018560047043741051,0.0016365345690968127,0.0015948888523656744,0.0015708952618328962,0.0014664457386047087,0.0013970507095192443,0.0013322654800742492,0.001275902961600979,0.0012452917191561916,0.0012379595503441971,0.0011631498318266345,0.0011346417582348337,0.0010794372188096808,0.0010182932417613047,0.0009677324416520199,0.0009395863944640933,0.0008881577211884424,0.0008586704060878712,0.0008203031359061726,0.0007407030203285548,0.0007104015732045894,0.0006573971390667058,0.0006509740506227628,0.0006265408677276727,0.0005761158595341909,0.0005596855681754989,0.0005124383550975342,0.0005034068855411229,0.0004874115503573653,0.0004591877626448271,0.00043275862705753203,0.00039498264736853594,0.00037817501943856194,0.0003337218698876806,0.00029966929829572646,0.000278024053518558,0.00025576090374426183,0.00022895027702037106,5.344023270499858e-05],[0.0362355613473878,0.03459356568839742,0.02295783645815988,0.020953661686466236,0.017406354755994804,0.01506962682941571,0.01268497320628464,0.008911984908453704,0.007266149818678537,6.784832191272588e-18]]","[[199.7401345219377,70.57162487547191,64.08385198371562,56.518326681722264,54.46351829801047,48.024043983479665,45.50375498526416,40.37619165625255,38.74493957183945,36.27049944479584,34.510892693073636,33.39237896499113,31.469500779514124,30.78580811190151,29.313921324128795,28.319838061448067,27.32825146225147,27.06309401147108,25.864589010259955,25.20620593137385,24.164443500983424,24.028135199501538,23.637445147351592,22.95472572739684,21.82456109345442,21.44795063501578,21.1660997380759,20.1298741079181,20.02393669593809,19.44487651977187,19.28138279077337,18.958462789397682,18.264675258659622,17.78091111626741,17.536494781477177,17.408331506977795,16.923860833088742,16.472694510846935,15.91890396416276,15.601755910882328,15.36228034432232,15.175831274926187,15.132664726673605,14.794006296708151,14.437800382774537,14.206144992576206,13.990067015240445,13.90862540792784,13.673238849438437,13.401673337560004,13.13685853690457,12.977100616548118,12.77157647961677,12.679317720290971,12.626662560721376,12.229976058882718,11.844362931954604,11.716924174480528,11.672816316553495,11.48244787758051,11.28369748613743,11.139634084711153,11.066354082582375,10.933507812873927,10.771941434005127,10.45382566784788,10.369948464428266,10.225822406837535,10.046541535091933,10.006455461974083,9.95749668866133,9.814430230936424,9.68872047682294,9.491748501217085,9.401819619801573,9.236822731828138,9.160005823458826,9.140025052054902,9.05533501281578,9.001757189973892,8.835602811076571,8.722080230277717,8.685290307498061,8.595685548198214,8.514134900490228,8.348880414261313,8.305425311347557,8.221046675818407,8.143864109501127,8.079449661028,7.958690253749616,7.898897986841013,7.83147592067939,7.671055710504615,7.57272957787192,7.56424725221283,7.4543766289922315,7.4269091034443795,7.315376848861389,7.2378460119644865,7.170916207880206,7.096963877063173,7.0573510970906606,6.998760079133224,6.96495250507602,6.943314126866948,6.837273556095095,6.781844951160399,6.656678895675998,6.582002225339899,6.547164973211533,6.494724343717989,6.446622567280123,6.392392530784712,6.321883429811373,6.272262470233286,6.251152229564912,6.229952531536916,6.126691849378553,6.101057624369327,6.032987273320197,6.028189795158075,5.919351104944794,5.904385751073486,5.83119397473055,5.80727057936905,5.780117140635628,5.769753717057192,5.696789215418279,5.661243077877098,5.657447039381231,5.604121977938526,5.585421339973778,5.534904522379873,5.507469761858795,5.457683273020493,5.398263010117885,5.362444858766573,5.294238557747319,5.285722478830078,5.240869094963468,5.204684035025661,5.179328635630599,5.144089762212189,5.108570215495718,5.093178726897117,5.06776785549437,5.003167508510022,5.002130151696123,4.980345761128587,4.937574364111995,4.898498573269291,4.868322522145571,4.8357792197297,4.822691375197086,4.783764333184387,4.7301440964922,4.685775424428455,4.675025385650635,4.660786840589524,4.648813476296855,4.638838153127249,4.6101116462558105,4.530011271795474,4.51729284462195,4.5032703913218475,4.46379620428499,4.436147373772427,4.397244100280845,4.369702928831215,4.356062164518555,4.3363562820555375,4.314951008411315,4.291845882183281,4.262585702513027,4.259124991331755,4.2049534710902,4.1925486753441525,4.188316008519961,4.179294562901123,4.141410084292354,4.1303096568387545,4.117419432301286,4.08971922324761,4.055729359868691,4.0079729378534905,3.9914722937847578,3.9689772990239853,3.9435291620634216,3.930022239654692,3.9068276368704242,3.8747221317966747,3.866475261036805,3.851188922742865,3.8295479179342116,3.8029214564004516,3.7972953810873937,3.768805769160397,3.7578921819874784,3.7116742697559824,3.6887884132146724,3.670902228174217,3.665216957156933,3.658872791552751,3.635551191077363,3.6019079117258275,3.5871529934725483,3.571803937948642,3.5578789049549506,3.545913785345886,3.536037934174995,3.5231412565598665,3.4948048140464087,3.4644453782583833,3.459810796065515,3.4362334852145366,3.419991778328669,3.399968224757771,3.3764747924848515,3.371740320910456,3.342351475222974,3.332980741686311,3.3120967664472274,3.298863633903995,3.275694141166535,3.2679399268675517,3.242640345617259,3.2188950921561807,3.2105269299004404,3.2003852846022585,3.177451585958035,3.1566208326517713,3.151484831802441,3.145023509807247,3.134838709775044,3.124384104428957,3.101559674692186,3.0811726795593772,3.067728436384729,3.059354857085677,3.045984636095605,3.030478220859708,3.0062694701053836,2.979660188312549,2.977878370836373,2.9589083706853794,2.9443192174589843,2.939093795099715,2.9112650876224597,2.9051938301953455,2.8994443264604755,2.8901885874093973,2.879448548122277,2.855134061405167,2.829663268415337,2.82565864539755,2.801095103062183,2.799546369984844,2.783359025267824,2.7650627729452637,2.74761053788021,2.7402168051116047,2.7350222505770416,2.702464776140755,2.6998170887818294,2.6879295774688363,2.6732915059447993,2.6576404091972723,2.646737083820198,2.6442398210036298,2.6227424547188156,2.6080124960918747,2.5994428700206402,2.583368818697332,2.574820115006653,2.569477272443122,2.5522844379757808,2.549500023471264,2.537047891493278,2.5192904909017337,2.5078566539426275,2.4917266696055798,2.483753250386673,2.468392638485237,2.4539161886421206,2.441029013334131,2.4295508396825394,2.4096986691826965,2.4035793109479004,2.3886487809067027,2.3829058965394214,2.3755137976724403,2.363035615323171,2.338338132440926,2.3286620461097463,2.3252830611613016,2.320433687985371,2.2952444582809646,2.2832978824790664,2.2758632914846757,2.2667757822419676,2.2648095321516597,2.251895507378586,2.2309506277151794,2.2254187263740346,2.2136320912336456,2.1978960659454354,2.1833840439679313,2.1786672709744184,2.1705443007026255,2.159688548419954,2.159041135376574,2.142919727757902,2.1307795929782896,2.1213934566909534,2.118383575222199,2.093764805212861,2.0887056138119853,2.071259761130627,2.065009185063229,2.055088225220534,2.0445322684541916,2.0278312365118882,2.019385619650669,2.0029071270509213,1.993091406390712,1.991966240064454,1.9793695578320452,1.9726170632736353,1.9639402289832844,1.9394321578634937,1.9366483045343625,1.924773671407506,1.916279665586275,1.9078270810960896,1.8986523603408683,1.8823250116702892,1.870571118446839,1.8653868722162055,1.8627147731645954,1.8463132181901143,1.8395127996830294,1.8271802746307813,1.8183318558222437,1.8050557226764916,1.8008516253381857,1.7828347100554536,1.774150377593369,1.7639558473330836,1.7474639593282608,1.7375992944655145,1.731916130817005,1.7245565416707556,1.7175131193416076,1.6915866417372691,1.6801302890936525,1.675259137113606,1.6736790185485595,1.6678432539140062,1.6607991372259576,1.645039450631577,1.6369487876027742,1.6255131221288253,1.6184333771996762,1.5900282162861723,1.5885559994818443,1.5788889552026533,1.5745635317794555,1.563080294881546,1.550954735286456,1.5307386120025082,1.5255427059298383,1.5176364334772738,1.5156612167365862,1.5042716709104453,1.497135815608856,1.4926583632517658,1.4881142496788353,1.4817562950921868,1.4683460621716042,1.4593305068914568,1.448863496437379,1.4428690551582404,1.4346820308429695,1.4278001711719104,1.410013444006348,1.3880882264812766,1.386257551861982,1.3716936992461388,1.364246175587377,1.358672298614623,1.3531928879921853,1.3458594410660198,1.3354529079342734,1.3315467053965595,1.3231302029359915,1.3129307875990244,1.303521534133727,1.2976920785749226,1.2897941821228618,1.2809980956517386,1.2775881600174037,1.2658749219456529,1.2607622240527367,1.2388652983998163,1.2334163359818755,1.221983878508882,1.2140107346965112,1.2129808105288078,1.203188832326169,1.1944092760135592,1.1706735506163923,1.167124096352361,1.165449962336952,1.1592208590327522,1.1426266069099598,1.1405352820117267,1.1283116321243492,1.1235226343326175,1.1211520496587706,1.115349263547735,1.0906673998110916,1.0882066100655332,1.0824185246114848,1.0735866815036688,1.0703517628763162,1.063889298125201,1.0503605959677869,1.0493800331247904,1.0354999533424167,1.033312280580755,1.0246903701037315,1.0195980045418072,1.012264240472067,0.9985028273879669,0.9868556049829662,0.9811839365379694,0.9749674823988981,0.9593482486490585,0.9512138875794618,0.9493896200432816,0.9378398645844928,0.9339338128750932,0.9247602956032243,0.9139211244674025,0.9099000523311241,0.908055329268567,0.8963612499347938,0.890404365665918,0.8825006931971923,0.8817062723091402,0.8653868288975822,0.8588801260742633,0.8562713209025926,0.844556855862156,0.8353113188264659,0.8215804708725017,0.8174162114208005,0.8130067618934852,0.8048576432641371,0.8012951636960005,0.791073156763154,0.7760059228359963,0.7665168347913511,0.7600940940894397,0.7573328424794311,0.7491138710999721,0.7456514699668331,0.7376294280693911,0.7354076047383276,0.7304834052015104,0.7213248289270208,0.7153762235228736,0.7109631996293855,0.6951156915219102,0.690044926672549,0.6856750062894763,0.6760147717843294,0.6675563247154013,0.6663435619998512,0.6587549539676062,0.6517347126955493,0.6506953576993455,0.6442845789603894,0.6368645656370636,0.6323116679385863,0.6271388104291171,0.6163167080591325,0.6075773780668975,0.6045810267875563,0.5942485186725064,0.5828517230997428,0.5764323746283418,0.5688069063391464,0.5657313942960986,0.5483964867710207,0.5440939221775691,0.540288233701154,0.5335204105688323,0.5289664017505331,0.517831127440497,0.5159411630617098,0.5080514978883124,0.5017154434112556,0.49453181753994274,0.4860812637150789,0.4839413258796668,0.47521470530539245,0.46907018886602947,0.4669761899367671,0.4456484182212673,0.44064423308609957,0.43556291431473565,0.42891862054842567,0.4240949911839517,0.4189025205829405,0.4106294586145756,0.4014571716874924,0.39561170662041983,0.3895930007202489,0.3811189797045067,0.36511426835593147,0.3635340142494607,0.3561920128421695,0.34996319592773056,0.3424069285766912,0.3380025159938631,0.3290021399929059,0.32147110747564006,0.31877287574584523,0.31648271418672513,0.2990977069709537,0.2855751731689667,0.2808564115991097,0.2721136984797857,0.26751699124891976,0.26299283250195604,0.25888722623419624,0.24855741179298388,0.24625642112089302,0.24517051721132527,0.22735620319219715,0.21941898909205823,0.214322938166565,0.20861622324867532,0.2019938777067213,0.18242236865244826,0.16623270106684135,0.16101963428985924,0.15822943621680313,0.15557096982469534,0.15155564740764538,0.1458070092398537,0.13761015304751828,0.13448516034930263,0.13120589357696566,0.1223865407966251,0.11453648582186449,0.1135942484750797,0.10707971721758777,0.10501677825404045,0.10405760885596321,0.09707145536625125,0.09368669994086863,0.08883452684952656,0.07594708965659623,0.053162627416346545,0.05223925699088228,0.039208188363566654,0.03540785467457403,0.029300781006658873,0.02604948655832775,0.024690894883214368,0.020837063501303828,0.019528419542571448,0.018450662995812925,0.011137471961019737,0.007441363656358578,1.583977865641906e-05,5.01456936731547e-14,3.4965970429218526e-14,2.06987582604996e-14,1.850330179043586e-14,1.645024984789255e-14,1.5702377175052207e-14,1.5578821960039464e-14,1.3852774125120472e-14,1.3667675351939193e-14,1.3120142380098398e-14,1.2693326029094372e-14,1.2245630404686866e-14,1.2117789305724036e-14,1.1504029047988519e-14,1.1340134133497937e-14,1.1196863888998963e-14,1.1102113467327231e-14,1.0926841392900226e-14,1.0784100308528913e-14,1.0319123159399931e-14,1.0248077489961137e-14,1.0074409603593163e-14,9.953371322566534e-15,9.856811588186584e-15,9.733542694900882e-15,9.61627783752403e-15,9.411105070290841e-15,9.227315533075806e-15,9.050083255531826e-15,8.757749523849786e-15,8.62692355319776e-15,8.585536697592573e-15,8.476957334420172e-15,8.315122510229805e-15,8.169854132858557e-15,7.966818516276712e-15,7.918650281219487e-15,7.858681262530912e-15,7.743846888880249e-15,7.639504519261811e-15,7.577814224164075e-15,7.448238734048984e-15,7.317959586622175e-15,7.191025299273508e-15,7.153215014651876e-15,7.04960786241296e-15,6.965594585451703e-15,6.7651494736431285e-15,6.740742769103011e-15,6.591861111557569e-15,6.422121288683769e-15,6.381308119074481e-15,6.319099350392314e-15,6.275064276045933e-15,6.178676443011513e-15,5.98079763457813e-15,5.7379576337846054e-15,5.684155224786814e-15,5.6053385026066985e-15,5.524531749583775e-15,5.34259514427965e-15,5.226157915829872e-15,5.193141377849083e-15,4.928697831253413e-15,4.760767718334593e-15,4.54401080171214e-15,4.475848387948627e-15,4.353293116753638e-15,4.231724257545451e-15,4.174312209895298e-15,4.062397919894237e-15,3.914368845464725e-15,3.82643870290136e-15,3.723230105582223e-15,3.6480230934929e-15,3.575972096448204e-15,3.446967812964675e-15,3.388999442349927e-15,3.2041652045170588e-15,3.1221933950015274e-15,3.0217644755338987e-15,2.914256665977037e-15,2.882961406330657e-15,2.7828330832093387e-15,2.703520615651882e-15,2.66369108902427e-15,2.5119501052223796e-15,2.3744440679303576e-15,2.268005359880635e-15,2.229628496339557e-15,2.148416360924566e-15,2.029211043188827e-15,2.0025968038765994e-15,1.9544606180253404e-15,1.896468538208874e-15,1.694135570746729e-15,1.6445120642094192e-15,1.5799865959056272e-15,1.554873988114958e-15,1.501475725044106e-15,1.3747896729067795e-15,1.3432374799521106e-15,1.2892884434065142e-15,1.2478178735828392e-15,1.2291852488944797e-15,1.1848947077166663e-15,1.142057832591667e-15,1.0950413144349639e-15,1.0515849903974734e-15,1.0046913862970645e-15,9.8275493355854e-16,9.3162038535036e-16,9.20200484405061e-16,8.733541392018358e-16,8.342362230741874e-16,8.115971753138562e-16,7.750443775609079e-16,7.501546395061387e-16,7.189399179673067e-16,7.006364501467301e-16,6.873893867567078e-16,6.659415667666298e-16,6.34198509498303e-16,6.21732655939776e-16,5.94606799653579e-16,5.755340489925407e-16,5.689059795665337e-16,5.056555885767958e-16,5.01426320761011e-16,4.3468034787395974e-16,4.0546875860049724e-16,3.644746329710804e-16,3.2227045335969995e-16,2.8042449914655476e-16,2.2492390118407396e-16,2.0935257166494063e-16,1.9667343552974438e-16,1.708728207257879e-16,1.5878576710569284e-16,1.1867056437436473e-16,5.0872749553625644e-17,4.879636650353517e-17,4.580998038473245e-17,1.391160641040155e-18,1.140977088327145e-18,6.350854815835245e-19,5.085757184098137e-30,4.297238394204298e-30,3.931113134415283e-30,3.709728296448033e-30,3.0012009123930193e-30,2.763850616944454e-30,2.443827566831097e-30,2.295549671767119e-30,2.2176571995362554e-30,1.908836541606253e-30,1.7109640349483613e-30,1.6876090746854556e-30,9.187811552008364e-31,7.292497607386125e-31,5.8801802554890205e-31,2.3294975851274454e-31,2.2827519886611196e-31,1.9447269555487632e-31,1.799927922930007e-31,1.6904211581996018e-31,1.6449505765721125e-31,1.5307578002249463e-31,1.4175297272864106e-31,1.3060813023192265e-31,8.163230283934929e-33,1.4534968624172454e-33,1.8440390319044069e-34,1.1489415212555083e-34,6.8373444054421035e-46,6.142977803163037e-46,5.7370612191705814e-46,5.361193163042076e-46,5.250897246415563e-46,3.965125513275493e-46,2.7017220010888413e-47,3.0091449787456896e-48,1.6057569078543805e-48,2.1287518942057696e-50,1.4545096159599514e-50,9.148643797646368e-62,8.747186058844753e-62,7.5569301032104e-62,5.78181886851875e-62,4.931780436513655e-62,3.8412339179596896e-62,1.5037684539927733e-62,2.3437228018398298e-64,1.6865062308807524e-64,2.0129694733080854e-66,1.740105742732821e-66,1.3263962981659894e-77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],[12.708865897616187,4.41530881317069,3.3237241002165496,2.9882570654651923,2.6514159171399725,2.5459933062709568,2.277954476107561,2.1817073529104514,2.0600345465114756,2.0210908905749174,1.924196163856281,1.8401431151122367,1.7342904384995999,1.6561403109848016,1.6201175728208315,1.5469617846101458,1.5020276887311281,1.4394269116315985,1.365931062776107,1.3410878125693133,1.3069626438944912,1.2617515466425036,1.2259189824754098,1.1650851287077866,1.1595348146038749,1.104190065590117,1.057501825361035,1.0255664431582785,1.0102570739180041,0.976051268555034,0.9557535650928785,0.9487295920407369,0.9260273036979473,0.908479446333999,0.8860508957589033,0.8565188348119527,0.8353194273989513,0.8195647773846924,0.8053013935412319,0.7921494527564253,0.7841928724259722,0.7572606518542159,0.7386283642356758,0.71665791274075,0.7007233670827676,0.6873373717468045,0.6697465399284375,0.6390233979828421,0.6303967260182676,0.6203816578819304,0.5815663213166316,0.5790782659454909,0.5550393374187219,0.52137362701933,0.5026214300540891,0.4939050003138186,0.4769200171312432,0.45746922385951483,0.3166697103168652,0.28450709833320564,0.27547491791719136,0.25906732955496936,0.2398784227271305,0.14064248002502786]]","[[0.03699227167056734,0.027467157391212357,0.025352905516039363,0.024229023845770355,0.02213162948462197,0.018554951304652508,0.01528058463028733,0.013729623443191527,0.013179066675409724,0.011850056111448426,0.011228837375474728,0.010471321452002235,0.01003403225775919,0.009805454994411891,0.009394941341261284,0.009307149307964564,0.00884040877584541,0.008678079723345165,0.008526507020471474,0.008304008038857722,0.00815954914550428,0.007940548227913383,0.007769609862132069,0.0075997823423072704,0.007476103202904885,0.00739862703603938,0.007174930546463034,0.006959938056939375,0.0069069168104476915,0.0066823065374250045,0.006602728949023982,0.006546721502194895,0.0064062408387243405,0.006320467039249912,0.006180295132930719,0.006096993941009172,0.005925712328137608,0.0058940860474864624,0.00576295138051641,0.005665201332112682,0.005615595247842813,0.00541776294924237,0.005368637333545746,0.005310516135784462,0.005307576486251327,0.005142792879364759,0.005026590225201624,0.004969712110120971,0.004864207890038701,0.004805070864261111,0.00474974177195452,0.00457661118374599,0.004511334708528303,0.004494922696613942,0.004328207661783401,0.004200982726579691,0.004130330875229805,0.004077608191784729,0.0038130833425275507,0.0036644131099749966,0.0035756552920110504,0.0030369306728488337,0.002988752674981149,0.0024444724350788376],[0.0059893889966111434,0.0054542181544742635,0.004677847953543198,0.004127556906295584,0.003934287550522699,0.003400542198592538,0.002980934691811009,0.0025970391203814927,0.0023541612335578072,0.0022097375983768422]]",25.039074842561106,4.84341742011253,0.7721236007871989,0.2610657616261802,0.3078261661679617,0.003969027404529084,0.5097779236262326,0.04613900638860165,0.08602325267042611,0.03699227167056734,0.03807737875262815,0.04479575557575764,0.06757775018922985,64,0.0001
