run_id,problem_family,setting,kappa,lr,algo,seed,step,num_samples,train_batch_size,loss,recovery_error,diagnostic_A_definition,sigma_update,update_rank_ceiling,nrUpdate,stUpdate,nrUpdateFrac,stUpdateFrac,update_flatness,update_grad_inner,update_grad_cosine,update_grad_per_update_norm,layer,nrG,stA,condition_score,delta_gd_pred,delta_spec_pred,hidden_dim,target_relative_update_norm
5,MNISTMLP,MNIST MLP hidden=64 target=1e-04,1.0,0.01,Muon,2,1,1024,128,2.3004204365380225,0.81640625,full_layer_input_activation,"[[0.010000000000000007,0.010000000000000005,0.010000000000000005,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000002,0.010000000000000002,0.010000000000000002]]",10.0,9.999999999999998,9.999999999999995,0.9999999999999998,0.9999999999999994,0.9999999999999997,0.0016830114047411502,0.88129978322688,0.053221493670215406,2,7.766893079157453,1.829448430886095,4.245483473614804,2.2509922929463235e-05,9.556550578937911e-05,64,0.0001
4,MNISTMLP,MNIST MLP hidden=64 target=1e-04,1.0,0.01,Adam,2,2,1024,128,2.2967320440622805,0.7470703125,full_layer_input_activation,"[[0.04005714773113472,0.031243967808864,0.029120477879302893,0.025191875672881076,0.022349200914609957,0.019343288758302164,0.017992903349575717,0.01423128193541638,0.012573061359491083,0.011172002895351477,0.010499885707243967,0.00952304105008789,0.008984066024398978,0.008572839724801546,0.007898236558159764,0.007610053500814852,0.007401696570144651,0.007248789956825403,0.006984345759067723,0.006911268444811834,0.006653764799112474,0.006414493560211827,0.0060618133358402776,0.005942866961331493,0.0058842691372293756,0.005776362981392844,0.005680306373600666,0.005532488383122592,0.005331813848427648,0.0052657566188244395,0.005188658935036935,0.004959559052243737,0.004929179976234443,0.004764898955615445,0.0046857488724946356,0.004616576464850131,0.004542389639479495,0.004434289897558086,0.00436999573124323,0.00428937980749442,0.004173776191683549,0.004119646231059558,0.0040065517289728245,0.003914900028935152,0.0038581132574753247,0.0038273520701972655,0.0037994259700609334,0.0037327871917426313,0.003621209406636544,0.0034876363921433544,0.0034743525417163575,0.0034151783504532875,0.0032980510379411894,0.0032005580809787992,0.0031558119493306598,0.003071419023246247,0.0030306718769358768,0.0028826573989308873,0.0028316807691810054,0.002806311842576865,0.002722758381923092,0.00259642451839491,0.0024609922495432614,0.002375647612141277]]",64.0,33.0754917286395,4.525842476670264,0.5168045582599922,0.07071628869797288,0.13683371705556277,0.004314246566200148,0.6138872507685287,0.050626187460931706,1,13.07331847661624,2.2909517121094636,5.7065011049833885,1.6918122273406673e-07,9.654328344743924e-07,64,0.0001
4,MNISTMLP,MNIST MLP hidden=64 target=1e-04,1.0,0.01,Adam,2,2,1024,128,2.2967320440622805,0.7470703125,full_layer_input_activation,"[[0.005987628668754812,0.00544208691534438,0.004319504679939026,0.0036776646353550535,0.0036071706501810126,0.0032636416485728745,0.0028684175244372,0.002387204946365148,0.0021887508883745342,0.001802226003578435]]",10.0,8.817703573612626,3.99645230460112,0.8817703573612625,0.399645230460112,0.45323051191703506,0.0007545498152827424,0.6502603459108981,0.06303702967445245,2,5.561374271023976,1.6054108476737472,3.464143947377988,3.6623881088571384e-05,0.00012687039600246572,64,0.0001
5,MNISTMLP,MNIST MLP hidden=64 target=1e-04,1.0,0.01,Muon,2,2,1024,128,2.2975029618338256,0.7509765625,full_layer_input_activation,"[[0.010000000000000007,0.010000000000000005,0.010000000000000005,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999995,0.009999999999999995,0.009999999999999995,0.009999999999999995,0.009999999999999995,0.009999999999999995,0.009999999999999993,0.009999999999999993,0.009999999999999988]]",64.0,63.999999999999986,63.99999999999991,0.9999999999999998,0.9999999999999986,0.9999999999999988,0.0030520888699359034,0.4600059001407102,0.038151110874198826,1,13.542747402512934,2.2909517121094636,5.911406744598312,1.711065023446748e-07,1.0114801320049375e-06,64,0.0001
5,MNISTMLP,MNIST MLP hidden=64 target=1e-04,1.0,0.01,Muon,2,2,1024,128,2.2975029618338256,0.7509765625,full_layer_input_activation,"[[0.010000000000000007,0.010000000000000005,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.01,0.009999999999999998,0.009999999999999997,0.009999999999999993]]",10.0,10.0,9.999999999999988,1.0,0.9999999999999988,0.9999999999999988,0.0020437033652266597,0.77414867786831,0.06462757495867205,2,5.9930617544525235,1.829821693225584,3.275216255572989,4.08010183051297e-05,0.00013363215839689189,64,0.0001
4,MNISTMLP,MNIST MLP hidden=64 target=1e-04,1.0,0.01,Adam,2,3,1024,128,2.2936881336775135,0.7431640625,full_layer_input_activation,"[[0.04104965884522698,0.03298310905322744,0.02842653532837334,0.025556836453442547,0.022577632431533115,0.020494856794540675,0.016653432962323755,0.01455700159637207,0.012658580264182167,0.010602975587048024,0.01005072870790718,0.009236543389652898,0.008977669277766505,0.008269533108457468,0.007730359577009742,0.007579824341843212,0.007129292687152991,0.006639209344503057,0.006565109432094615,0.006536482941387502,0.006500828146098455,0.006202459680214804,0.005936855317453457,0.005660362997103344,0.005620339272020287,0.0054548749410561,0.005369484931340483,0.005073716225613892,0.004921947796211163,0.004906315115354648,0.004698514341358728,0.004602891548827613,0.004543548315057582,0.004451179926914021,0.004348424141769368,0.004190968307269077,0.00416569887948697,0.004104808491376062,0.003980733764333641,0.0038724073081337533,0.0038060509898000523,0.003742182890256344,0.003682756716376197,0.003603350882760243,0.0035700126523718896,0.0035050703195700326,0.0034259632325541055,0.0033008085906434097,0.0032736624136959444,0.003209933099610612,0.0031160673909238486,0.0030319017928045508,0.0029911533318680585,0.002919366796902795,0.0028378263211243046,0.002771143738584032,0.002757243066474914,0.002701119579919847,0.002621795843366082,0.002558733397506899,0.0023922609179192005,0.0023513394455836455,0.0022920519650577956,0.0021588622894998005]]",64.0,31.049880594206392,4.321418912231098,0.4851543842844749,0.06752217050361091,0.13917666765641068,0.004259959459795234,0.6168085570378259,0.04992093717741167,1,12.945425280650253,2.2909517121094636,5.650675748521281,1.629459689847702e-07,9.207548352615418e-07,64,0.0001
4,MNISTMLP,MNIST MLP hidden=64 target=1e-04,1.0,0.01,Adam,2,3,1024,128,2.2936881336775135,0.7431640625,full_layer_input_activation,"[[0.006398904223838847,0.005475500614955388,0.004266821805734938,0.0036754157674683883,0.0032245459229716996,0.003080466318391923,0.002806273827210858,0.0024317169312499678,0.0021677837931650787,0.0016619116663798218]]",10.0,8.612502275393775,3.5114112397668458,0.8612502275393774,0.35114112397668457,0.40771092157491473,0.0008409374666213192,0.6622071640811285,0.07013216483127109,2,5.795186055840766,1.4912918283795975,3.88601744176234,2.838671960419865e-05,0.0001103112874963329,64,0.0001
5,MNISTMLP,MNIST MLP hidden=64 target=1e-04,1.0,0.01,Muon,2,3,1024,128,2.295587888989813,0.73828125,full_layer_input_activation,"[[0.010000000000000009,0.010000000000000007,0.010000000000000007,0.010000000000000005,0.010000000000000005,0.010000000000000005,0.010000000000000005,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999995,0.009999999999999995]]",64.0,64.00000000000001,63.99999999999991,1.0000000000000002,0.9999999999999986,0.9999999999999983,0.003099643867111619,0.4605272961065595,0.03874554833889519,1,13.573464989390054,2.2909517121094636,5.924814965607403,1.760807225350715e-07,1.0432457000307564e-06,64,0.0001
5,MNISTMLP,MNIST MLP hidden=64 target=1e-04,1.0,0.01,Muon,2,3,1024,128,2.295587888989813,0.73828125,full_layer_input_activation,"[[0.010000000000000009,0.010000000000000005,0.010000000000000005,0.010000000000000005,0.010000000000000005,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.009999999999999998,0.009999999999999997]]",10.0,9.999999999999996,9.99999999999999,0.9999999999999997,0.9999999999999989,0.9999999999999993,0.0020816298404946307,0.79456621560523,0.06582691541336035,2,6.313354709812167,1.8053374548110657,3.49704964741502,3.5564537177010685e-05,0.0001243709521953436,64,0.0001
4,MNISTMLP,MNIST MLP hidden=64 target=1e-04,1.0,0.01,Adam,2,4,1024,128,2.2888498220764766,0.71484375,full_layer_input_activation,"[[0.04209294484266034,0.03366173385182976,0.02884609390216895,0.026668471268856426,0.021006097571475753,0.02052375100696541,0.016694445125253025,0.014939756991084588,0.01235835822979884,0.010653015490445642,0.00999094030799849,0.009156556670831045,0.00862835325390535,0.007942390321063525,0.007480267613686628,0.006892000716831282,0.006727065493899613,0.0066457432589848275,0.006188275417247437,0.006096309400474188,0.005841234184499923,0.005769255787089531,0.005712058184331793,0.005416851716256474,0.005292678270364079,0.005128972130733601,0.005091568693247174,0.004872867262482642,0.004719848872948792,0.004552500443631674,0.004495336920820878,0.004296156668508061,0.004226000934244174,0.004173015704336844,0.004118559599508412,0.004058940531698131,0.00403237204785221,0.0038263251399686207,0.003727479731279227,0.0036472301423336596,0.003582355779817773,0.0034888197348696085,0.00344194669240979,0.003341842891477674,0.0032896740343919422,0.003261160980948004,0.003115642646569661,0.0030663435952416386,0.0030409237373869064,0.0030078921644028983,0.002911553226340428,0.002826315521113613,0.0027948520631355116,0.002760505724511436,0.0026832456767583177,0.002586119806393539,0.0025759978317595276,0.002492078969038078,0.0024055184061113426,0.0023235961664574674,0.0023101752063277967,0.0022892055706082264,0.0021681708502288358,0.0020802953546977926]]",64.0,29.470963601533924,4.123732617330871,0.46048380627396757,0.06443332214579486,0.13992527265434362,0.004493398214524369,0.6499973927743233,0.05256786625008946,1,13.667476693568016,2.2909517121094636,5.965851057150075,1.6270331845326217e-07,9.706637643962193e-07,64,0.0001
4,MNISTMLP,MNIST MLP hidden=64 target=1e-04,1.0,0.01,Adam,2,4,1024,128,2.2888498220764766,0.71484375,full_layer_input_activation,"[[0.006498063173803185,0.005952367639118282,0.004430898860133911,0.00366238310613591,0.0034160542356649498,0.0029247369874326463,0.002596054441570277,0.0023545651290019904,0.0021430422391276963,0.0018499630673317515]]",10.0,8.48846673225748,3.581386120475302,0.848846673225748,0.35813861204753017,0.421912017027231,0.0009936114272746917,0.7693811902362736,0.08079920268936973,2,6.841140900616411,1.416618988233367,4.82920316432285,1.818808231124261e-05,8.783394465041727e-05,64,0.0001
5,MNISTMLP,MNIST MLP hidden=64 target=1e-04,1.0,0.01,Muon,2,4,1024,128,2.291273150592813,0.6171875,full_layer_input_activation,"[[0.010000000000000005,0.010000000000000005,0.010000000000000005,0.010000000000000004,0.010000000000000004,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999995,0.009999999999999995,0.009999999999999995,0.009999999999999995,0.009999999999999993,0.009999999999999993,0.009999999999999992,0.009999999999999992]]",64.0,63.99999999999999,63.999999999999915,0.9999999999999999,0.9999999999999987,0.9999999999999988,0.0032238809445117884,0.48591199737055857,0.04029851180639747,1,15.111070028073247,2.2909517121094636,6.595979281535912,1.7109673180999793e-07,1.1285504981572526e-06,64,0.0001
5,MNISTMLP,MNIST MLP hidden=64 target=1e-04,1.0,0.01,Muon,2,4,1024,128,2.291273150592813,0.6171875,full_layer_input_activation,"[[0.010000000000000005,0.010000000000000005,0.010000000000000005,0.010000000000000004,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.01,0.009999999999999998,0.009999999999999993]]",10.0,10.0,9.999999999999993,1.0,0.9999999999999993,0.9999999999999993,0.002075099513588762,0.8702586972898386,0.06562040834448013,2,7.573502002086066,1.7915010678048255,4.227461617628887,2.5875227792910167e-05,0.00010938653234193196,64,0.0001
4,MNISTMLP,MNIST MLP hidden=64 target=1e-04,1.0,0.01,Adam,2,5,1024,128,2.283815307148264,0.681640625,full_layer_input_activation,,,,,,,,,,,1,11.825958568397663,2.2909517121094636,5.162028734996143,2.0325887569173237e-07,1.0492281569637315e-06,64,0.0001
4,MNISTMLP,MNIST MLP hidden=64 target=1e-04,1.0,0.01,Adam,2,5,1024,128,2.283815307148264,0.681640625,full_layer_input_activation,,,,,,,,,,,2,5.496420172906899,1.3697918988838154,4.012595035337627,2.5024022908267876e-05,0.00010041127008589073,64,0.0001
5,MNISTMLP,MNIST MLP hidden=64 target=1e-04,1.0,0.01,Muon,2,5,1024,128,2.288587527048828,0.5224609375,full_layer_input_activation,,,,,,,,,,,1,12.727062245159493,2.2909517121094636,5.5553603237846785,2.44442351130031e-07,1.3579653389204171e-06,64,0.0001
5,MNISTMLP,MNIST MLP hidden=64 target=1e-04,1.0,0.01,Muon,2,5,1024,128,2.288587527048828,0.5224609375,full_layer_input_activation,,,,,,,,,,,2,6.3632368578088645,1.7661280342746528,3.602930667720384,3.328775787944176e-05,0.00011993348372349158,64,0.0001
6,MNISTMLP,MNIST MLP hidden=64 target=3e-04,1.0,0.01,Adam,0,0,1024,128,2.3029479206211203,0.8857421875,full_layer_input_activation,"[[0.03699227167056734,0.027467157391212357,0.025352905516039363,0.024229023845770355,0.02213162948462197,0.018554951304652508,0.01528058463028733,0.013729623443191527,0.013179066675409724,0.011850056111448426,0.011228837375474728,0.010471321452002235,0.01003403225775919,0.009805454994411891,0.009394941341261284,0.009307149307964564,0.00884040877584541,0.008678079723345165,0.008526507020471474,0.008304008038857722,0.00815954914550428,0.007940548227913383,0.007769609862132069,0.0075997823423072704,0.007476103202904885,0.00739862703603938,0.007174930546463034,0.006959938056939375,0.0069069168104476915,0.0066823065374250045,0.006602728949023982,0.006546721502194895,0.0064062408387243405,0.006320467039249912,0.006180295132930719,0.006096993941009172,0.005925712328137608,0.0058940860474864624,0.00576295138051641,0.005665201332112682,0.005615595247842813,0.00541776294924237,0.005368637333545746,0.005310516135784462,0.005307576486251327,0.005142792879364759,0.005026590225201624,0.004969712110120971,0.004864207890038701,0.004805070864261111,0.00474974177195452,0.00457661118374599,0.004511334708528303,0.004494922696613942,0.004328207661783401,0.004200982726579691,0.004130330875229805,0.004077608191784729,0.0038130833425275507,0.0036644131099749966,0.0035756552920110504,0.0030369306728488337,0.002988752674981149,0.0024444724350788376]]",64.0,41.04969205259643,5.292467683201724,0.6414014383218192,0.08269480755002694,0.12892831635425073,0.00339200932229714,0.6388427792383649,0.039858130787378196,1,15.833838177177547,2.2911742156899897,6.910796249690323,9.756975151459917e-08,6.742846728503087e-07,64,0.0003
6,MNISTMLP,MNIST MLP hidden=64 target=3e-04,1.0,0.01,Adam,0,0,1024,128,2.3029479206211203,0.8857421875,full_layer_input_activation,"[[0.0059893889966111434,0.0054542181544742635,0.004677847953543198,0.004127556906295584,0.003934287550522699,0.003400542198592538,0.002980934691811009,0.0025970391203814927,0.0023541612335578072,0.0022097375983768422]]",10.0,9.028457632525786,4.394367157023336,0.9028457632525786,0.43943671570233356,0.4867240159816727,0.0005770180822319437,0.700926289306052,0.0459577472695929,2,7.2118367112957085,1.774400160358026,4.064380105691917,2.6617004164630357e-05,0.00010818162219984254,64,0.0003
7,MNISTMLP,MNIST MLP hidden=64 target=3e-04,1.0,0.01,Muon,0,0,1024,128,2.3029479206211203,0.8857421875,full_layer_input_activation,"[[0.010000000000000009,0.010000000000000005,0.010000000000000005,0.010000000000000005,0.010000000000000005,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999995,0.009999999999999993,0.009999999999999993]]",64.0,63.99999999999997,63.999999999999886,0.9999999999999996,0.9999999999999982,0.9999999999999987,0.002482653091660834,0.49739694562632675,0.031033163645760423,1,15.833838177177547,2.2911742156899897,6.910796249690323,9.756975151459917e-08,6.742846728503087e-07,64,0.0003
7,MNISTMLP,MNIST MLP hidden=64 target=3e-04,1.0,0.01,Muon,0,0,1024,128,2.3029479206211203,0.8857421875,full_layer_input_activation,"[[0.010000000000000012,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000005,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000002]]",10.0,10.000000000000002,9.999999999999986,1.0000000000000002,0.9999999999999986,0.9999999999999984,0.0017607971469923882,0.8492253358971168,0.055681294820222466,2,7.2118367112957085,1.774400160358026,4.064380105691917,2.6617004164630357e-05,0.00010818162219984254,64,0.0003
6,MNISTMLP,MNIST MLP hidden=64 target=3e-04,1.0,0.01,Adam,0,1,1024,128,2.2994861547193373,0.7333984375,full_layer_input_activation,"[[0.04019948221794195,0.02957747079330972,0.027144089806856633,0.025661389287751496,0.022240820303851907,0.017947032383483504,0.0164792117248863,0.013499368856140058,0.013146029338303515,0.011666367416068364,0.010505820480853231,0.00972120404111323,0.009102192710121748,0.008630017896441295,0.008622513507368989,0.00838709922746035,0.00799919740985694,0.007848734545595162,0.007558337726233913,0.007380335326938856,0.007260940092200416,0.00698656409717315,0.006887238015805248,0.006630099616165881,0.00647103613070884,0.00637984602855677,0.00633935169266764,0.005910729503256282,0.005792038261937423,0.00569303961293525,0.005601236364426256,0.005470620394067647,0.005373445319479517,0.00532413677123697,0.005136999812995082,0.005067090657660802,0.004920112409216082,0.004840041222990224,0.004808970002752401,0.004761888627985705,0.004634011088531888,0.00450330431596243,0.004406553837779454,0.0043796592745214075,0.004355877238322488,0.004254382680444898,0.00419827766186366,0.004122489421837921,0.0040954621025813785,0.004025251531959078,0.003975000557163356,0.0038822000964458003,0.003719904051204198,0.003690998669846987,0.0035325369950203415,0.0034658766816275184,0.0033764263249607828,0.003286725629136138,0.0032491420802146244,0.0031074165326811713,0.003045710726798358,0.0029196975920738793,0.0028563282034946374,0.0027375219869560327]]",64.0,35.785182572121116,4.4764931066363225,0.5591434776893924,0.06994520479119254,0.12509348241033677,0.003869427853942985,0.6456057564619115,0.04549433636656992,1,14.193666180515484,2.2911742156899897,6.194931002329321,1.2446556198855311e-07,7.710555686852296e-07,64,0.0003
6,MNISTMLP,MNIST MLP hidden=64 target=3e-04,1.0,0.01,Adam,0,1,1024,128,2.2994861547193373,0.7333984375,full_layer_input_activation,"[[0.006430436446019054,0.005915187170743416,0.004977177909800172,0.00367149089200692,0.0036475548336151,0.0031674083405428604,0.0029346741088022666,0.002381956415304464,0.0023299025451132627,0.0020865268973969146]]",10.0,8.700302248216413,3.9176611575562976,0.8700302248216414,0.39176611575562975,0.45029023656729045,0.0006689377387750978,0.6189392703384557,0.05255715063775312,2,5.621509471653866,1.789523963098084,3.1413435011631363,4.351739087404106e-05,0.00013670307300974482,64,0.0003
7,MNISTMLP,MNIST MLP hidden=64 target=3e-04,1.0,0.01,Muon,0,1,1024,128,2.299530891291578,0.7373046875,full_layer_input_activation,"[[0.010000000000000005,0.010000000000000005,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999995,0.009999999999999995,0.009999999999999995,0.009999999999999995,0.00999999999999999]]",64.0,64.00000000000001,63.999999999999936,1.0000000000000002,0.999999999999999,0.9999999999999988,0.0026213716052952084,0.46913388767397957,0.03276714506619006,1,14.085542692102583,2.2911742156899897,6.147739702919408,1.2227929364881714e-07,7.51741268409774e-07,64,0.0003
7,MNISTMLP,MNIST MLP hidden=64 target=3e-04,1.0,0.01,Muon,0,1,1024,128,2.299530891291578,0.7373046875,full_layer_input_activation,"[[0.010000000000000005,0.010000000000000004,0.01,0.01,0.01,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999997]]",10.0,9.999999999999998,9.99999999999999,0.9999999999999998,0.9999999999999989,0.9999999999999991,0.0019851712481992103,0.7545453014893112,0.0627766268978894,2,5.693386119995958,1.8009749064902738,3.1612800930642537,4.33373522202878e-05,0.00013700150886010974,64,0.0003
6,MNISTMLP,MNIST MLP hidden=64 target=3e-04,1.0,0.01,Adam,0,2,1024,128,2.2965248451612075,0.5712890625,full_layer_input_activation,"[[0.04137164013673328,0.030131809652890078,0.028119746190085882,0.025492921484488573,0.021239879559942873,0.018791830561032334,0.017612826926989615,0.014377183015720812,0.012447748684535834,0.012347636376035375,0.010575044004754628,0.009353737326033458,0.00879629733094419,0.008283781426145649,0.007914191411422777,0.007885703274289502,0.00765631795271973,0.007439892063335336,0.006988473223553058,0.006836662710775989,0.006690179945686514,0.006570445890908543,0.006415603790892785,0.006254540580835631,0.006013713190423897,0.005913355647489354,0.005812456126470915,0.005691832420483855,0.005531941127901119,0.005463919854783718,0.00519463702515805,0.005164296093245092,0.004995287247084425,0.00488303437905778,0.004724737151868973,0.004652475218112843,0.004637083613330048,0.004496660680557197,0.004410072441104058,0.004377669240606344,0.004187818037297846,0.004166093323315063,0.004148518117462541,0.003962818429887627,0.0039036468664616067,0.0038412463856804975,0.0038121655953799382,0.003697778498061623,0.003655909024650424,0.003509178737149364,0.0034760547055019196,0.0034040058746546437,0.0033669887582487997,0.0032814239233608586,0.003178539204074696,0.003102594758261895,0.00306099030272244,0.002970982439068899,0.002896222780449824,0.0028420415792316488,0.0027583396440412035,0.0026170422728217274,0.0025569471284798387,0.0024648177228568354]]",64.0,33.49088623880869,4.229979315946959,0.5232950974813858,0.06609342681167124,0.12630240017492664,0.0035943860320834945,0.609221345112701,0.04224281562146653,1,14.189150051150994,2.2911742156899897,6.192959904132788,1.2051048015825432e-07,7.46316571647859e-07,64,0.0003
6,MNISTMLP,MNIST MLP hidden=64 target=3e-04,1.0,0.01,Adam,0,2,1024,128,2.2965248451612075,0.5712890625,full_layer_input_activation,"[[0.006431617088589935,0.005603680541078569,0.004876779960662215,0.004111803182660897,0.003456909778015441,0.003351919565375909,0.0028601659023383495,0.002551505183096569,0.002309976226278145,0.0018926635806008677]]",10.0,8.75050099277108,3.8740147452171967,0.875050099277108,0.3874014745217197,0.44271919384016734,0.0006486325264455856,0.6060817088777936,0.0512386770432612,2,5.4973699908892195,1.7787125563319819,3.090645518478693,3.492604587539317e-05,0.00010794402716296515,64,0.0003
7,MNISTMLP,MNIST MLP hidden=64 target=3e-04,1.0,0.01,Muon,0,2,1024,128,2.2969094942970036,0.58984375,full_layer_input_activation,"[[0.010000000000000007,0.010000000000000007,0.010000000000000005,0.010000000000000005,0.010000000000000005,0.010000000000000005,0.010000000000000005,0.010000000000000005,0.010000000000000005,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999997,0.009999999999999997,0.009999999999999997]]",64.0,64.0,63.999999999999936,1.0,0.999999999999999,0.999999999999999,0.0026419410416134463,0.4712598829057638,0.03302426302016806,1,14.213496143126699,2.2911742156899897,6.20358593676225,1.2308769841813465e-07,7.635851148951732e-07,64,0.0003
7,MNISTMLP,MNIST MLP hidden=64 target=3e-04,1.0,0.01,Muon,0,2,1024,128,2.2969094942970036,0.58984375,full_layer_input_activation,"[[0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998]]",10.0,9.999999999999998,9.999999999999996,0.9999999999999998,0.9999999999999997,0.9999999999999998,0.001816286521023157,0.7696347044445848,0.05743602289896474,2,5.923375782855036,1.817632371981533,3.258841487510224,3.204631475982577e-05,0.00010443386006113147,64,0.0003
