run_id,problem_family,setting,kappa,lr,algo,seed,step,num_samples,train_batch_size,loss,recovery_error,diagnostic_A_definition,sigma_update,update_rank_ceiling,nrUpdate,stUpdate,nrUpdateFrac,stUpdateFrac,update_flatness,update_grad_inner,update_grad_cosine,update_grad_per_update_norm,layer,nrG,stA,condition_score,delta_gd_pred,delta_spec_pred
0,MatrixFactorizationInput,MF input kappa=1e+01 lr=3e-03,10.0,0.003,Adam,0,0,1024,1024,0.00020127332202643004,0.9994999228153244,downstream_activation_product,"[[0.03607885600785958,0.021156589762785238,0.018843826597365807,0.011621155711088647,0.008546432688468232]]",5.0,4.005875693856311,1.7765202451679805,0.8011751387712621,0.3553040490335961,0.4434786251337193,3.484852096290433e-07,0.7503585583889308,7.2468039367740565e-06,1,2.2038852737292607,3.5336703960042093,0.6236816190387654,1.0861234727150478e-09,6.773952459389274e-10
0,MatrixFactorizationInput,MF input kappa=1e+01 lr=3e-03,10.0,0.003,Adam,0,0,1024,1024,0.00020127332202643004,0.9994999228153244,downstream_activation_product,"[[0.009740868632261219,0.006171852187555715,0.003976160256279903,0.002408835865233902,3.758003757734611e-05]]",5.0,3.227022326171022,1.629243961152986,0.6454044652342044,0.3258487922305972,0.504875329786188,7.580463341220876e-09,0.7541431269536281,6.096842913902049e-07,2,2.0437773991808434,3.5336703960042093,0.5783723919163197,7.610729969464417e-12,4.401836096668355e-12
0,MatrixFactorizationInput,MF input kappa=1e+01 lr=3e-03,10.0,0.003,Adam,0,0,1024,1024,0.00020127332202643004,0.9994999228153244,downstream_activation_product,"[[0.009740868632261219,0.006171852187555715,0.003976160256279903,0.002408835865233902,3.758003757734611e-05]]",5.0,3.227022326171022,1.629243961152986,0.6454044652342044,0.3258487922305972,0.504875329786188,7.580463341220876e-09,0.7541431269536281,6.096842913902049e-07,3,2.0437773991808434,3.5336703960042093,0.5783723919163197,7.610729969464417e-12,4.401836096668355e-12
0,MatrixFactorizationInput,MF input kappa=1e+01 lr=3e-03,10.0,0.003,Adam,0,0,1024,1024,0.00020127332202643004,0.9994999228153244,downstream_activation_product,"[[0.009740868632261219,0.006171852187555715,0.003976160256279903,0.002408835865233902,3.758003757734611e-05]]",5.0,3.227022326171022,1.629243961152986,0.6454044652342044,0.3258487922305972,0.504875329786188,7.580463341220876e-09,0.7541431269536281,6.096842913902049e-07,4,2.0437773991808434,3.5336703960042093,0.5783723919163197,7.610729969464417e-12,4.401836096668355e-12
0,MatrixFactorizationInput,MF input kappa=1e+01 lr=3e-03,10.0,0.003,Adam,0,0,1024,1024,0.00020127332202643004,0.9994999228153244,downstream_activation_product,"[[0.009740868632261219,0.006171852187555715,0.003976160256279903,0.002408835865233902,3.758003757734611e-05]]",5.0,3.227022326171022,1.629243961152986,0.6454044652342044,0.3258487922305972,0.504875329786188,7.580463341220876e-09,0.7541431269536281,6.096842913902049e-07,5,2.0437773991808434,3.5336703960042093,0.5783723919163197,7.610729969464417e-12,4.401836096668355e-12
0,MatrixFactorizationInput,MF input kappa=1e+01 lr=3e-03,10.0,0.003,Adam,0,0,1024,1024,0.00020127332202643004,0.9994999228153244,downstream_activation_product,"[[0.009740868632261219,0.006171852187555715,0.003976160256279903,0.002408835865233902,3.758003757734611e-05]]",5.0,3.227022326171022,1.629243961152986,0.6454044652342044,0.3258487922305972,0.504875329786188,7.580463341220876e-09,0.7541431269536281,6.096842913902049e-07,6,2.0437773991808434,3.5336703960042093,0.5783723919163197,7.610729969464417e-12,4.401836096668355e-12
0,MatrixFactorizationInput,MF input kappa=1e+01 lr=3e-03,10.0,0.003,Adam,0,0,1024,1024,0.00020127332202643004,0.9994999228153244,downstream_activation_product,"[[0.009740868632261219,0.006171852187555715,0.003976160256279903,0.002408835865233902,3.758003757734611e-05]]",5.0,3.227022326171022,1.629243961152986,0.6454044652342044,0.3258487922305972,0.504875329786188,7.580463341220876e-09,0.7541431269536281,6.096842913902049e-07,7,2.0437773991808434,3.5336703960042093,0.5783723919163197,7.610729969464417e-12,4.401836096668355e-12
0,MatrixFactorizationInput,MF input kappa=1e+01 lr=3e-03,10.0,0.003,Adam,0,0,1024,1024,0.00020127332202643004,0.9994999228153244,downstream_activation_product,"[[0.009740868632261219,0.006171852187555715,0.003976160256279903,0.002408835865233902,3.758003757734611e-05]]",5.0,3.227022326171022,1.629243961152986,0.6454044652342044,0.3258487922305972,0.504875329786188,7.580463341220876e-09,0.7541431269536281,6.096842913902049e-07,8,2.0437773991808434,3.5336703960042093,0.5783723919163197,7.610729969464417e-12,4.401836096668355e-12
0,MatrixFactorizationInput,MF input kappa=1e+01 lr=3e-03,10.0,0.003,Adam,0,0,1024,1024,0.00020127332202643004,0.9994999228153244,downstream_activation_product,"[[0.009740868632261219,0.006171852187555715,0.003976160256279903,0.002408835865233902,3.758003757734611e-05]]",5.0,3.227022326171022,1.629243961152986,0.6454044652342044,0.3258487922305972,0.504875329786188,7.580463341220876e-09,0.7541431269536281,6.096842913902049e-07,9,2.0437773991808434,3.5336703960042093,0.5783723919163197,7.610729969464417e-12,4.401836096668355e-12
0,MatrixFactorizationInput,MF input kappa=1e+01 lr=3e-03,10.0,0.003,Adam,0,0,1024,1024,0.00020127332202643004,0.9994999228153244,downstream_activation_product,"[[0.0320889126157479,0.02547026879289474,0.017985178420988485,0.01758928833888591,0.013477398157448023]]",5.0,4.559272699451133,2.421022587202512,0.9118545398902265,0.4842045174405024,0.5310106999070195,9.631252180559482e-07,0.6986419161424559,1.9289827020840534e-05,10,2.974992877623448,35.34676045626529,0.08416592749155671,4.494670899979959e-11,3.782981450661232e-12
