group_type,group,predictor,outcome,points,spearman,spearman_ci95_low,spearman_ci95_high,ci95_excludes_zero
MatrixFactorizationInput:Muon,MatrixFactorizationInput:Muon,update_grad_per_update_norm,norm_rank_movement,750,-0.3874708170143707,-0.4467626812006258,-0.32479014368373127,True
MatrixFactorizationInput:Muon,MatrixFactorizationInput:Muon,update_grad_per_update_norm,norm_condition_movement,750,0.07664470268064053,0.004967562499125323,0.14753830747470387,True
MatrixSensing:Adam,MatrixSensing:Adam,nrUpdateFrac,delta_loss,375,0.3498664153220942,0.25741729040131395,0.435968716733253,True
MatrixSensing:Adam,MatrixSensing:Adam,nrUpdateFrac,relative_loss_decrease,375,0.3138964303596436,0.21929064488612893,0.40265443879401186,True
MatrixSensing:Adam,MatrixSensing:Adam,nrUpdateFrac,norm_rank_movement,375,-0.04503814401068034,-0.14596953966449713,0.056821190641405506,False
MatrixSensing:Adam,MatrixSensing:Adam,nrUpdateFrac,norm_condition_movement,375,-0.060492130243124415,-0.1611013375625734,0.04136140496982238,False
MatrixSensing:Adam,MatrixSensing:Adam,stUpdateFrac,delta_loss,375,0.4372970473533493,0.351305918867215,0.5159722031870728,True
MatrixSensing:Adam,MatrixSensing:Adam,stUpdateFrac,relative_loss_decrease,375,0.28801628763971016,0.19203637668447818,0.37853871825693386,True
MatrixSensing:Adam,MatrixSensing:Adam,stUpdateFrac,norm_rank_movement,375,0.021021968834667705,-0.08074982777359156,0.12235995991416757,False
MatrixSensing:Adam,MatrixSensing:Adam,stUpdateFrac,norm_condition_movement,375,-0.011287296068858182,-0.11275731771600839,0.09041572070362394,False
MatrixSensing:Adam,MatrixSensing:Adam,update_flatness,delta_loss,375,0.42978149717713765,0.34316671794756914,0.509148592852782,True
MatrixSensing:Adam,MatrixSensing:Adam,update_flatness,relative_loss_decrease,375,0.2783848754476986,0.18193123735347896,0.3695324538741838,True
MatrixSensing:Adam,MatrixSensing:Adam,update_flatness,norm_rank_movement,375,0.026948931811769945,-0.07485535132395725,0.12819725824111314,False
MatrixSensing:Adam,MatrixSensing:Adam,update_flatness,norm_condition_movement,375,-0.005580729717190776,-0.10711932290994469,0.09607307323874174,False
MatrixSensing:Adam,MatrixSensing:Adam,relative_update_fro_norm,delta_loss,375,0.1267486631016043,0.025477420930387542,0.22544480938880804,True
MatrixSensing:Adam,MatrixSensing:Adam,relative_update_fro_norm,relative_loss_decrease,375,0.1738295596768688,0.07352882004492782,0.27064896695028084,True
MatrixSensing:Adam,MatrixSensing:Adam,relative_update_fro_norm,norm_rank_movement,375,-0.07973421322107181,-0.17987637470893053,0.02204369113311272,False
MatrixSensing:Adam,MatrixSensing:Adam,relative_update_fro_norm,norm_condition_movement,375,-0.11443941290249175,-0.21355573693716118,-0.012991130681244765,True
MatrixSensing:Adam,MatrixSensing:Adam,update_grad_inner,delta_loss,375,0.6047124815109797,0.5360470134267951,0.6654289336566916,True
MatrixSensing:Adam,MatrixSensing:Adam,update_grad_inner,relative_loss_decrease,375,0.3389873705768574,0.24585552385919968,0.42591771523660943,True
MatrixSensing:Adam,MatrixSensing:Adam,update_grad_inner,norm_rank_movement,375,0.03111980885197406,-0.07070306636693242,0.13230083613317786,False
MatrixSensing:Adam,MatrixSensing:Adam,update_grad_inner,norm_condition_movement,375,-0.019145750369780407,-0.12051066325878701,0.08261428022567677,False
MatrixSensing:Adam,MatrixSensing:Adam,update_grad_cosine,delta_loss,375,-0.015862672855313384,-0.11727300103335361,0.08587505623387123,False
MatrixSensing:Adam,MatrixSensing:Adam,update_grad_cosine,relative_loss_decrease,375,0.17507570260000513,0.07480700811734724,0.2718396641281465,True
MatrixSensing:Adam,MatrixSensing:Adam,update_grad_cosine,norm_rank_movement,375,-0.09166243979120496,-0.1914785598104517,0.010030300494196058,False
MatrixSensing:Adam,MatrixSensing:Adam,update_grad_cosine,norm_condition_movement,375,-0.10942897017384973,-0.20870790415293272,-0.007917668421626287,True
MatrixSensing:Adam,MatrixSensing:Adam,update_grad_per_update_norm,delta_loss,375,0.7814902169424139,0.7385292871282098,0.8181308700518692,True
MatrixSensing:Adam,MatrixSensing:Adam,update_grad_per_update_norm,relative_loss_decrease,375,0.4638478879640494,0.38016442834735614,0.539998887447905,True
MatrixSensing:Adam,MatrixSensing:Adam,update_grad_per_update_norm,norm_rank_movement,375,0.04667222778758435,-0.05518879984162119,0.1475717916473954,False
MatrixSensing:Adam,MatrixSensing:Adam,update_grad_per_update_norm,norm_condition_movement,375,0.0019596096049886765,-0.09965956179496793,0.10353832531708022,False
MatrixSensing:Muon,MatrixSensing:Muon,nrUpdateFrac,delta_loss,375,,,,False
MatrixSensing:Muon,MatrixSensing:Muon,nrUpdateFrac,relative_loss_decrease,375,,,,False
MatrixSensing:Muon,MatrixSensing:Muon,nrUpdateFrac,norm_rank_movement,375,,,,False
MatrixSensing:Muon,MatrixSensing:Muon,nrUpdateFrac,norm_condition_movement,375,,,,False
MatrixSensing:Muon,MatrixSensing:Muon,stUpdateFrac,delta_loss,375,,,,False
MatrixSensing:Muon,MatrixSensing:Muon,stUpdateFrac,relative_loss_decrease,375,,,,False
MatrixSensing:Muon,MatrixSensing:Muon,stUpdateFrac,norm_rank_movement,375,,,,False
MatrixSensing:Muon,MatrixSensing:Muon,stUpdateFrac,norm_condition_movement,375,,,,False
MatrixSensing:Muon,MatrixSensing:Muon,update_flatness,delta_loss,375,,,,False
MatrixSensing:Muon,MatrixSensing:Muon,update_flatness,relative_loss_decrease,375,,,,False
MatrixSensing:Muon,MatrixSensing:Muon,update_flatness,norm_rank_movement,375,,,,False
MatrixSensing:Muon,MatrixSensing:Muon,update_flatness,norm_condition_movement,375,,,,False
MatrixSensing:Muon,MatrixSensing:Muon,relative_update_fro_norm,delta_loss,375,0.8479504470940147,0.8167118181765376,0.8742335131358779,True
MatrixSensing:Muon,MatrixSensing:Muon,relative_update_fro_norm,relative_loss_decrease,375,0.8917322695787654,0.8688502521683147,0.9108125297797084,True
MatrixSensing:Muon,MatrixSensing:Muon,relative_update_fro_norm,norm_rank_movement,375,-0.06342992767091109,-0.16397254641731904,0.038416977843330084,False
MatrixSensing:Muon,MatrixSensing:Muon,relative_update_fro_norm,norm_condition_movement,375,-0.10887257807787008,-0.20816926817714512,-0.007354600437790164,True
MatrixSensing:Muon,MatrixSensing:Muon,update_grad_inner,delta_loss,375,0.9344066446694733,0.9201630785098611,0.9461802667542266,True
MatrixSensing:Muon,MatrixSensing:Muon,update_grad_inner,relative_loss_decrease,375,0.8401752190237797,0.8075055649193121,0.8677060823666332,True
