problem_family,setting,kappa,lr,algo,runs,median_final_loss,median_recovery,median_nrG,median_stA,median_condition_score,median_relative_update_fro_norm,median_mean_relative_layer_update_norm,median_delta_loss
MatrixSensing,Matrix sensing kappa=1e+04 lr=1e-02,10000.0,0.01,Adam,5,0.002216761300074502,1.1920013758490355,42.72410615391878,304.1282107289824,0.1415006340097189,0.22749041920366345,0.22749041920366345,0.0011158099238877078
MatrixSensing,Matrix sensing kappa=1e+04 lr=1e-02,10000.0,0.01,Muon,5,0.0014460627983179319,1.1513185850435246,36.393522601492975,304.1282107289824,0.11966506663179731,0.12833277870691534,0.12833277870691534,0.0019770050298612224
MatrixSensing,Matrix sensing kappa=1e+04 lr=3e-02,10000.0,0.03,Adam,5,0.026877407050929693,1.533727026791218,41.87369395712858,304.1282107289824,0.13787104934633973,0.5539223698856165,0.5539223698856165,-0.00036299244922200283
MatrixSensing,Matrix sensing kappa=1e+04 lr=3e-02,10000.0,0.03,Muon,5,0.0005640282938060329,1.1846174240535852,47.63653769211725,304.1282107289824,0.15764159327971283,0.3409786019269275,0.3409786019269275,0.0006980707558001493
MatrixSensing,Matrix sensing kappa=1e+04 lr=3e-03,10000.0,0.003,Adam,5,0.0011525554152550692,1.141651445944154,41.937860824556765,304.1282107289824,0.13815638466426597,0.22478605715758815,0.22478605715758815,0.0013502123780652314
MatrixSensing,Matrix sensing kappa=1e+04 lr=3e-03,10000.0,0.003,Muon,5,0.007182098137294061,1.1529128138879452,39.50114558109448,304.1282107289824,0.13009377926495233,0.03883497745888294,0.03883497745888294,0.0008654244955481477
MatrixSensing,Matrix sensing kappa=1e+05 lr=1e-02,100000.0,0.01,Adam,5,0.002222988961446719,1.1931567317092973,43.02975980363692,304.1282107289824,0.14202897778408502,0.2296890479364905,0.2296890479364905,0.00109192111486259
MatrixSensing,Matrix sensing kappa=1e+05 lr=1e-02,100000.0,0.01,Muon,5,0.0014143769655266744,1.153091744472866,36.312066558454035,304.1282107289824,0.11945541067459657,0.12833277870691545,0.12833277870691545,0.001959704039354017
MatrixSensing,Matrix sensing kappa=1e+05 lr=3e-02,100000.0,0.03,Adam,5,0.02692859560938403,1.5494372674451777,41.86889043570186,304.1282107289824,0.1379740566824762,0.5573450138276447,0.5573450138276447,-0.0006589437748983525
MatrixSensing,Matrix sensing kappa=1e+05 lr=3e-02,100000.0,0.03,Muon,5,0.0005743522310027946,1.184970572932283,47.40004170859023,304.1282107289824,0.15621331519558168,0.34133829803403165,0.34133829803403165,0.0006398211624452632
MatrixSensing,Matrix sensing kappa=1e+05 lr=3e-03,100000.0,0.003,Adam,5,0.001156451538767909,1.1428384636549793,41.96358640430411,304.1282107289824,0.13809586018727607,0.22394827393109742,0.22394827393109742,0.0013228426971269697
MatrixSensing,Matrix sensing kappa=1e+05 lr=3e-03,100000.0,0.003,Muon,5,0.007095190487817892,1.1543025609740853,39.46677416622814,304.1282107289824,0.12987943391090692,0.03883418935625761,0.03883418935625761,0.0008602005186446552
SmallMLPDigits,Small MLP digits lr=1e-02,1.0,0.01,Adam,5,1.7446025269370993,0.361328125,6.18513564816409,1.4320714751877026,4.317311233747547,0.19947896288000355,0.19569716101621995,0.06380077428505415
SmallMLPDigits,Small MLP digits lr=1e-02,1.0,0.01,Muon,5,2.2829039810916383,0.212890625,7.67436971953755,1.4330551510743152,5.384078741839515,0.11599638727109057,0.11148201950170598,0.002451213825330978
SmallMLPDigits,Small MLP digits lr=3e-02,1.0,0.03,Adam,5,0.7085717652147634,0.18359375,3.818659656587208,1.4302619653857815,2.6927183741777023,0.20705870255581998,0.20579081501244073,0.2084641545277226
SmallMLPDigits,Small MLP digits lr=3e-02,1.0,0.03,Muon,5,2.1894673879516184,0.1884765625,7.534059578312956,1.4565737804806678,5.1801830719975595,0.2503120253551957,0.22801389604528838,0.014373691625360951
SmallMLPDigits,Small MLP digits lr=3e-03,1.0,0.003,Adam,5,2.2190829316936753,0.49609375,6.0705768387422605,1.3756404016268133,4.376996204545095,0.13603317072618917,0.13508616890061576,0.008577955870265441
SmallMLPDigits,Small MLP digits lr=3e-03,1.0,0.003,Muon,5,2.2984818219463743,0.4951171875,7.466025223157459,1.3803434577629758,5.478560606829324,0.03702243837646088,0.03692077496168593,0.0005478858980165757
