condition,condition_label,problem_family,bin,bin_min,bin_max,n_pairs,muon_first_order_win_rate,muon_delta_loss_win_rate,geomean_first_order_ratio_muon_over_adam,first_order_ratio_ci95_low,first_order_ratio_ci95_high,geomean_delta_loss_ratio_muon_over_adam,delta_loss_ratio_ci95_low,delta_loss_ratio_ci95_high
adam_grad_rank_fraction,Adam mean nr(G_i)/r_i,MatrixSensing,middle,0.7145368867684702,0.7190949489565418,125,0.0,0.112,0.1796660830970432,0.15961801330608547,0.2022321963971153,0.21943209953175052,0.17894117098833892,0.269085342623861
adam_grad_rank_fraction,Adam mean nr(G_i)/r_i,SmallMLPDigits,high,0.34175037362777255,0.43698682957921076,50,0.0,0.0,0.07333907526236298,0.06557244827913473,0.08202560833846473,0.07420221815606759,0.06592655654250643,0.0835167111409899
adam_grad_rank_fraction,Adam mean nr(G_i)/r_i,SmallMLPDigits,low,0.17600999383635382,0.31020196559503144,50,0.0,0.0,0.051803447943790396,0.04549136551147711,0.058991353385247386,0.05599013115556462,0.04804142094799698,0.06525399800748469
adam_grad_rank_fraction,Adam mean nr(G_i)/r_i,SmallMLPDigits,middle,0.3107963827868831,0.3414074569146041,50,0.0,0.0,0.047561780102013854,0.04341780325969852,0.052101275436292734,0.04698203644638531,0.043149811663490335,0.05115460910614159
pair_mean_grad_rank_fraction,pair mean nr(G_i)/r_i,All,high,0.43850823639799785,0.7263583017373546,425,0.002352941176470588,0.1388235294117647,0.17113756566694366,0.1596879263347076,0.18340814521580898,0.20506216118368858,0.18350416544069445,0.22915278161854646
pair_mean_grad_rank_fraction,pair mean nr(G_i)/r_i,All,middle,0.2528345770702577,0.43839939759351376,425,0.1011764705882353,0.18352941176470589,0.0931125389996338,0.0818019605315919,0.10598700645579263,0.12875700018519276,0.109600687170605,0.15126150688164722
pair_mean_grad_rank_fraction,pair mean nr(G_i)/r_i,All,low,0.20202766670954134,0.2527329227780374,425,0.13647058823529412,0.26823529411764707,0.08949934563342485,0.07577992651473853,0.10570256844011776,0.13600130814454353,0.11171502019415963,0.16556731391070414
pair_mean_grad_rank_fraction,pair mean nr(G_i)/r_i,MatrixFactorizationInput,high,0.2789330982500443,0.5659250232138183,250,0.148,0.272,0.1325067651721663,0.1092550285201927,0.1607069537595381,0.20128372962801394,0.15984265681084542,0.25346888384687083
pair_mean_grad_rank_fraction,pair mean nr(G_i)/r_i,MatrixFactorizationInput,middle,0.22435237215678286,0.27882621172314426,250,0.124,0.284,0.10171778678934072,0.08363996893360763,0.12370291717270611,0.16335591150162904,0.12682315284856974,0.21041232001534332
pair_mean_grad_rank_fraction,pair mean nr(G_i)/r_i,MatrixFactorizationInput,low,0.20202766670954134,0.22432943224993235,250,0.136,0.248,0.07856856434897705,0.06295122080328752,0.0980603588792828,0.11513130965543575,0.08988001955598184,0.14747680884425945
pair_mean_grad_rank_fraction,pair mean nr(G_i)/r_i,MatrixSensing,low,0.7052295819518162,0.7134247469855682,125,0.0,0.144,0.1945318830282169,0.17323296496079071,0.2184494938539504,0.25533644605180444,0.20822211772577287,0.3131113130269362
pair_mean_grad_rank_fraction,pair mean nr(G_i)/r_i,MatrixSensing,high,0.71747397746272,0.7263583017373546,125,0.0,0.16,0.18166059944634924,0.16019566313532152,0.20600166537174283,0.2250382871938847,0.1809183155233828,0.27991765541622055
pair_mean_grad_rank_fraction,pair mean nr(G_i)/r_i,MatrixSensing,middle,0.7134428001442135,0.7174586927403502,125,0.0,0.096,0.16725901479523278,0.14680426183008005,0.19056380027067943,0.18023989839881652,0.1474743352235134,0.22028525116305156
pair_mean_grad_rank_fraction,pair mean nr(G_i)/r_i,SmallMLPDigits,high,0.37047984047174043,0.43698682957921076,50,0.0,0.0,0.064586555349827,0.05778097083395966,0.07219371830811455,0.0658597360122848,0.058627897008334325,0.07398363320095278
pair_mean_grad_rank_fraction,pair mean nr(G_i)/r_i,SmallMLPDigits,low,0.2945756932989003,0.3521860236578062,50,0.0,0.0,0.05427195274330606,0.04770528384528145,0.06174252864995754,0.057712125960123976,0.04991750492040057,0.06672387748843614
pair_mean_grad_rank_fraction,pair mean nr(G_i)/r_i,SmallMLPDigits,middle,0.35246386497241494,0.36984018596803286,50,0.0,0.0,0.05155070703867923,0.045596281467436245,0.05828272198217823,0.05135386698111735,0.04519995982378308,0.05834561942523356
