seed,geometry,dataset,model,updated_parameter_subset,layer_index,parameter,shape,head_classes,tail_classes,head_train_examples,tail_train_examples,tail_eval_examples,warmup_steps,jvp_epsilon,head_loss_before,head_loss_after,actual_head_loss_decrease,actual_head_gain_relative_error,matched_first_order_head_gain,alignment,step_size,gradient_nuclear_rank,gradient_fro_norm,gradient_op_norm,gradient_nuclear_norm,direction_fro_norm,direction_op_norm,jvp_tail_drift_fro,jvp_tail_drift_sq,scaled_jvp_tail_drift_fro,scaled_jvp_tail_drift_sq,tail_output_drift_fro,tail_output_drift_rms,tail_output_linearization_residual_fro,tail_output_linearization_relative_error,tail_loss_before,tail_loss_after,tail_loss_increase,tail_accuracy_before,tail_accuracy_after,tail_accuracy_drop,tail_margin_before,tail_margin_after,tail_margin_drop,device,dtype
0,frobenius,CIFAR10,resnet18_cifar_stem,single_matrix_weight,1,conv1.weight,64x3x3x3,"0,3,4,6,9","1,2,5,7,8",2500,2500,1000,2000,0.0001,3.5389042750466615e-05,3.522560291457921e-05,1.634398358874023e-07,0.07632519455334921,1.7694521375233308e-07,0.000735820853151381,0.00024047322523479774,3.4627831150314106,0.000735820853151381,0.0006963488995097578,0.0013692507054656744,1.0,0.9463620781898499,3829.669921875,14666371.0,0.9209330677986145,0.8481177091598511,0.6114680767059326,0.006114680785685778,0.9645288586616516,1.0473387241363525,2.011129379272461,2.0117948055267334,0.0006654262542724609,0.462,0.462,0.0,0.12006107717752457,0.11863847821950912,0.001422598958015442,cuda,float32
0,spectral,CIFAR10,resnet18_cifar_stem,single_matrix_weight,1,conv1.weight,64x3x3x3,"0,3,4,6,9","1,2,5,7,8",2500,2500,1000,2000,0.0001,3.5389042750466615e-05,3.522560291457921e-05,1.634398358874023e-07,0.07632519455334921,1.7694521375233308e-07,0.0013692507054656744,0.00012922776891479126,3.4627831150314106,0.000735820853151381,0.0006963488995097578,0.0013692507054656744,5.196155071258545,1.0000061988830566,4182.5009765625,17493314.0,0.5404952764511108,0.2921351194381714,0.4685325622558594,0.004685326013714075,0.6485635042190552,1.199942946434021,2.011129379272461,2.0117061138153076,0.0005767345428466797,0.462,0.462,0.0,0.12006107717752457,0.1188492700457573,0.001211807131767273,cuda,float32
0,frobenius,CIFAR10,resnet18_cifar_stem,single_matrix_weight,2,layer1.0.conv1.weight,64x64x3x3,"0,3,4,6,9","1,2,5,7,8",2500,2500,1000,2000,0.0001,3.5389042750466615e-05,3.521582402754575e-05,1.7321872292086482e-07,0.021060139194746235,1.7694521375233308e-07,0.0008791455766186118,0.00020126952629722996,9.907847318976248,0.0008791455766186118,0.0007535249460488558,0.0027672662399709225,1.0,0.8571075201034546,3272.82666015625,10711396.0,0.6587203145027161,0.433912456035614,0.4680735468864441,0.004680735524743795,0.7136424779891968,1.0833770036697388,2.011129379272461,2.012022018432617,0.00089263916015625,0.462,0.461,0.0010000000000000009,0.12006107717752457,0.11835244297981262,0.0017086341977119446,cuda,float32
0,spectral,CIFAR10,resnet18_cifar_stem,single_matrix_weight,2,layer1.0.conv1.weight,64x64x3x3,"0,3,4,6,9","1,2,5,7,8",2500,2500,1000,2000,0.0001,3.5389042750466615e-05,3.5233053495176136e-05,1.5598925529047847e-07,0.1184319033979991,1.7694521375233308e-07,0.0027672667056322098,6.394223346531688e-05,9.907847318976248,0.0008791455766186118,0.0007535249460488558,0.0027672662399709225,8.00002384185791,1.0000298023223877,4435.673828125,19675204.0,0.283626914024353,0.08044423162937164,0.3578709065914154,0.003578708739951253,0.4242376983165741,1.4957597255706787,2.011129379272461,2.01167368888855,0.0005443096160888672,0.462,0.461,0.0010000000000000009,0.12006107717752457,0.11879249662160873,0.0012685805559158325,cuda,float32
0,frobenius,CIFAR10,resnet18_cifar_stem,single_matrix_weight,3,layer1.0.conv2.weight,64x64x3x3,"0,3,4,6,9","1,2,5,7,8",2500,2500,1000,2000,0.0001,3.5389042750466615e-05,3.521442704368383e-05,1.7461570678278804e-07,0.013165131286374383,1.7694521375233308e-07,0.000622506660874933,0.00028424629786874344,14.806115431999471,0.000622506660874933,0.0005381591618061066,0.0023953327909111977,1.0,0.8644986152648926,2727.496337890625,7439236.5,0.7752807140350342,0.6010602116584778,0.4620749354362488,0.0046207495033741,0.8102216124534607,1.0450687408447266,2.011129379272461,2.012350559234619,0.0012211799621582031,0.462,0.461,0.0010000000000000009,0.12006107717752457,0.1174250990152359,0.0026359781622886658,cuda,float32
0,spectral,CIFAR10,resnet18_cifar_stem,single_matrix_weight,3,layer1.0.conv2.weight,64x64x3x3,"0,3,4,6,9","1,2,5,7,8",2500,2500,1000,2000,0.0001,3.5389042750466615e-05,3.521722101140767e-05,1.718217390589416e-07,0.02895514710311809,1.7694521375233308e-07,0.0023953330237418413,7.387081963071682e-05,14.806115431999471,0.000622506660874933,0.0005381591618061066,0.0023953327909111977,8.00002670288086,1.0000267028808594,3524.862548828125,12424656.0,0.2603845000267029,0.06780008226633072,0.2992115318775177,0.0029921154491603374,0.3839871287345886,1.474692702293396,2.011129379272461,2.0118918418884277,0.0007624626159667969,0.462,0.462,0.0,0.12006107717752457,0.11877016723155975,0.0012909099459648132,cuda,float32
0,frobenius,CIFAR10,resnet18_cifar_stem,single_matrix_weight,4,layer1.1.conv1.weight,64x64x3x3,"0,3,4,6,9","1,2,5,7,8",2500,2500,1000,2000,0.0001,3.5389042750466615e-05,3.520185418892652e-05,1.87188561540097e-07,0.0578899398889723,1.7694521375233308e-07,0.0006138496100902557,0.0002882549908703476,11.871666348942792,0.0006138495518825948,0.0005592135712504387,0.0021150268148630857,1.0,0.9109917283058167,2392.44091796875,5723774.0,0.6896330118179321,0.4755937159061432,0.45856189727783203,0.004585618618875742,0.7201404571533203,1.0442372560501099,2.011129379272461,2.0123183727264404,0.0011889934539794922,0.462,0.461,0.0010000000000000009,0.12006107717752457,0.11729811877012253,0.0027629584074020386,cuda,float32
0,spectral,CIFAR10,resnet18_cifar_stem,single_matrix_weight,4,layer1.1.conv1.weight,64x64x3x3,"0,3,4,6,9","1,2,5,7,8",2500,2500,1000,2000,0.0001,3.5389042750466615e-05,3.5212564398534596e-05,1.76478351932019e-07,0.002638454075211911,1.7694521375233308e-07,0.002115027280524373,8.366096049052546e-05,11.871666348942792,0.0006138495518825948,0.0005592135712504387,0.0021150268148630857,8.000022888183594,1.0000274181365967,3137.698486328125,9845152.0,0.26250287890434265,0.06890776753425598,0.2975499629974365,0.002975499490275979,0.35659974813461304,1.3584603071212769,2.011129379272461,2.011768341064453,0.0006389617919921875,0.462,0.461,0.0010000000000000009,0.12006107717752457,0.11864983290433884,0.00141124427318573,cuda,float32
0,frobenius,CIFAR10,resnet18_cifar_stem,single_matrix_weight,5,layer1.1.conv2.weight,64x64x3x3,"0,3,4,6,9","1,2,5,7,8",2500,2500,1000,2000,0.0001,3.5389042750466615e-05,3.522420593071729e-05,1.6483681974932551e-07,0.06843018664497735,1.7694521375233308e-07,0.0005068253958597779,0.0003491246003017735,13.399266956162236,0.0005068253958597779,0.00046076838043518364,0.0018552351975813508,1.0,0.909126341342926,2121.161865234375,4499328.0,0.7405498027801514,0.5484139919281006,0.4179694652557373,0.004179694689810276,0.7208020091056824,0.9733335971832275,2.011129379272461,2.0124855041503906,0.0013561248779296875,0.462,0.461,0.0010000000000000009,0.12006107717752457,0.11713254451751709,0.002928532660007477,cuda,float32
0,spectral,CIFAR10,resnet18_cifar_stem,single_matrix_weight,5,layer1.1.conv2.weight,64x64x3x3,"0,3,4,6,9","1,2,5,7,8",2500,2500,1000,2000,0.0001,3.5389042750466615e-05,3.521116741467267e-05,1.778753357939422e-07,0.005256553833159943,1.7694521375233308e-07,0.0018552360124886036,9.537612064514623e-05,13.399266956162236,0.0005068253958597779,0.00046076838043518364,0.0018552351975813508,8.000027656555176,1.000024676322937,2534.515625,6423769.5,0.24173228442668915,0.058434490114450455,0.24842558801174164,0.002484255703166127,0.31660228967666626,1.3097227811813354,2.011129379272461,2.011897325515747,0.0007679462432861328,0.462,0.462,0.0,0.12006107717752457,0.11852163821458817,0.0015394389629364014,cuda,float32
