seed,geometry,parameter,shape,gradient_nuclear_rank,update_nuclear_rank,tail_train_per_class,imbalance_ratio
0,spectral,layer2.1.conv1.weight,128x128x3x3,48.15386285932113,127.99999995534247,100,3.0
0,spectral,layer2.1.conv2.weight,128x128x3x3,36.93910497515901,127.9999999478595,100,3.0
0,spectral,layer3.0.conv1.weight,256x128x3x3,49.87484379920886,255.9999998973151,100,3.0
0,spectral,layer3.0.conv2.weight,256x256x3x3,51.56238425148607,255.99999990620896,100,3.0
0,spectral,layer3.0.downsample.0.weight,256x128x1x1,20.45671400892252,127.99999994956356,100,3.0
0,spectral,layer3.1.conv1.weight,256x256x3x3,45.230545540808365,255.99999990056557,100,3.0
0,spectral,layer3.1.conv2.weight,256x256x3x3,35.59820783131657,255.99999990806745,100,3.0
0,spectral,layer4.0.conv1.weight,512x256x3x3,32.867477078702336,511.9999995003299,100,3.0
0,spectral,layer4.0.conv2.weight,512x512x3x3,33.89466929806028,511.9999994788118,100,3.0
0,spectral,layer4.0.downsample.0.weight,512x256x1x1,14.302587994381733,255.99999988886856,100,3.0
0,spectral,layer4.1.conv1.weight,512x512x3x3,26.969748846164524,511.9999995402847,100,3.0
0,spectral,layer4.1.conv2.weight,512x512x3x3,21.373224466957037,511.9999994220034,100,3.0
0,spectral,fc.weight,100x512,20.371600955198872,99.99999999519403,100,3.0
1,frobenius,conv1.weight,64x3x3x3,3.574686868927235,3.5747022619736044,100,3.0
1,frobenius,layer1.0.conv1.weight,64x64x3x3,15.039533769905912,15.039520936238576,100,3.0
1,frobenius,layer1.0.conv2.weight,64x64x3x3,23.35143306653904,23.351344078346678,100,3.0
1,frobenius,layer1.1.conv1.weight,64x64x3x3,24.748928621687188,24.74885931498403,100,3.0
1,frobenius,layer1.1.conv2.weight,64x64x3x3,33.35672007019898,33.35665627213181,100,3.0
1,frobenius,layer2.0.conv1.weight,128x64x3x3,40.604596460970754,40.60439925391461,100,3.0
1,frobenius,layer2.0.conv2.weight,128x128x3x3,59.97497846078453,59.97517555302446,100,3.0
1,frobenius,layer2.0.downsample.0.weight,128x64x1x1,22.54049870800249,22.540407969527386,100,3.0
1,frobenius,layer2.1.conv1.weight,128x128x3x3,64.17495270072311,64.1752153813034,100,3.0
1,frobenius,layer2.1.conv2.weight,128x128x3x3,53.72224259725867,53.72223993407942,100,3.0
1,frobenius,layer3.0.conv1.weight,256x128x3x3,69.13844579482516,69.13700691608858,100,3.0
1,frobenius,layer3.0.conv2.weight,256x256x3x3,75.36708707998613,75.36711168618453,100,3.0
1,frobenius,layer3.0.downsample.0.weight,256x128x1x1,31.467452100079328,31.467587094277384,100,3.0
1,frobenius,layer3.1.conv1.weight,256x256x3x3,73.93280595705363,73.93331675141903,100,3.0
1,frobenius,layer3.1.conv2.weight,256x256x3x3,46.06593008083037,46.06633745641383,100,3.0
1,frobenius,layer4.0.conv1.weight,512x256x3x3,31.822503742170174,31.82235086143619,100,3.0
1,frobenius,layer4.0.conv2.weight,512x512x3x3,30.44072631424777,30.44133625860511,100,3.0
1,frobenius,layer4.0.downsample.0.weight,512x256x1x1,13.922689666086276,13.92257317421152,100,3.0
1,frobenius,layer4.1.conv1.weight,512x512x3x3,22.142079456411324,22.14208541194162,100,3.0
1,frobenius,layer4.1.conv2.weight,512x512x3x3,20.53637989583213,20.53635730945053,100,3.0
1,frobenius,fc.weight,100x512,16.626165280132298,16.626160390337315,100,3.0
1,spectral,conv1.weight,64x3x3x3,3.574686868927235,26.999999999896286,100,3.0
1,spectral,layer1.0.conv1.weight,64x64x3x3,15.039533769905912,63.999999998095966,100,3.0
1,spectral,layer1.0.conv2.weight,64x64x3x3,23.35143306653904,63.999999998161655,100,3.0
1,spectral,layer1.1.conv1.weight,64x64x3x3,24.748928621687188,63.99999999817934,100,3.0
1,spectral,layer1.1.conv2.weight,64x64x3x3,33.35672007019898,63.999999998393285,100,3.0
1,spectral,layer2.0.conv1.weight,128x64x3x3,40.604596460970754,127.99999995231745,100,3.0
1,spectral,layer2.0.conv2.weight,128x128x3x3,59.97497846078453,127.99999995182546,100,3.0
1,spectral,layer2.0.downsample.0.weight,128x64x1x1,22.54049870800249,63.9999999980199,100,3.0
1,spectral,layer2.1.conv1.weight,128x128x3x3,64.17495270072311,127.99999995387718,100,3.0
1,spectral,layer2.1.conv2.weight,128x128x3x3,53.72224259725867,127.9999999467206,100,3.0
1,spectral,layer3.0.conv1.weight,256x128x3x3,69.13844579482516,255.99999989612002,100,3.0
1,spectral,layer3.0.conv2.weight,256x256x3x3,75.36708707998613,255.99999988191422,100,3.0
1,spectral,layer3.0.downsample.0.weight,256x128x1x1,31.467452100079328,127.99999995038691,100,3.0
1,spectral,layer3.1.conv1.weight,256x256x3x3,73.93280595705363,255.9999999028118,100,3.0
1,spectral,layer3.1.conv2.weight,256x256x3x3,46.06593008083037,255.9999998939974,100,3.0
1,spectral,layer4.0.conv1.weight,512x256x3x3,31.822503742170174,511.99999948754663,100,3.0
1,spectral,layer4.0.conv2.weight,512x512x3x3,30.44072631424777,511.99999950353117,100,3.0
1,spectral,layer4.0.downsample.0.weight,512x256x1x1,13.922689666086276,255.9999998821326,100,3.0
1,spectral,layer4.1.conv1.weight,512x512x3x3,22.142079456411324,511.99999948263587,100,3.0
1,spectral,layer4.1.conv2.weight,512x512x3x3,20.53637989583213,511.99999950986336,100,3.0
1,spectral,fc.weight,100x512,16.626165280132298,99.99999999613952,100,3.0
2,frobenius,conv1.weight,64x3x3x3,4.912222015131126,4.9122067059102905,100,3.0
2,frobenius,layer1.0.conv1.weight,64x64x3x3,20.653225513126888,20.653252546446023,100,3.0
2,frobenius,layer1.0.conv2.weight,64x64x3x3,30.003735260478376,30.003696214804876,100,3.0
2,frobenius,layer1.1.conv1.weight,64x64x3x3,29.0977019998778,29.097760281490913,100,3.0
2,frobenius,layer1.1.conv2.weight,64x64x3x3,30.241809233599177,30.241693005340082,100,3.0
2,frobenius,layer2.0.conv1.weight,128x64x3x3,41.63832866122822,41.63855039856223,100,3.0
2,frobenius,layer2.0.conv2.weight,128x128x3x3,57.587037040706484,57.58732846620714,100,3.0
2,frobenius,layer2.0.downsample.0.weight,128x64x1x1,21.03630376231854,21.036183967112322,100,3.0
2,frobenius,layer2.1.conv1.weight,128x128x3x3,62.385580663093045,62.38589583828093,100,3.0
2,frobenius,layer2.1.conv2.weight,128x128x3x3,52.76722034755389,52.76712014085051,100,3.0
2,frobenius,layer3.0.conv1.weight,256x128x3x3,62.71632011761376,62.715841106816924,100,3.0
2,frobenius,layer3.0.conv2.weight,256x256x3x3,63.95349351801555,63.953299321289435,100,3.0
2,frobenius,layer3.0.downsample.0.weight,256x128x1x1,25.59387387797854,25.59375585538401,100,3.0
2,frobenius,layer3.1.conv1.weight,256x256x3x3,54.50753889634045,54.50759230661811,100,3.0
2,frobenius,layer3.1.conv2.weight,256x256x3x3,38.075628994104726,38.075367295765204,100,3.0
2,frobenius,layer4.0.conv1.weight,512x256x3x3,27.909654389664695,27.90914164402449,100,3.0
2,frobenius,layer4.0.conv2.weight,512x512x3x3,31.369368755288335,31.369256851460793,100,3.0
2,frobenius,layer4.0.downsample.0.weight,512x256x1x1,14.843500100400686,14.84337230354914,100,3.0
2,frobenius,layer4.1.conv1.weight,512x512x3x3,24.256655464039294,24.256388839982936,100,3.0
2,frobenius,layer4.1.conv2.weight,512x512x3x3,20.634499763161912,20.634306962250225,100,3.0
2,frobenius,fc.weight,100x512,15.863954856228666,15.863908219111236,100,3.0
2,spectral,conv1.weight,64x3x3x3,4.912222015131126,26.999999999923137,100,3.0
2,spectral,layer1.0.conv1.weight,64x64x3x3,20.653225513126888,63.999999998420336,100,3.0
2,spectral,layer1.0.conv2.weight,64x64x3x3,30.003735260478376,63.99999999783551,100,3.0
2,spectral,layer1.1.conv1.weight,64x64x3x3,29.0977019998778,63.99999999811325,100,3.0
2,spectral,layer1.1.conv2.weight,64x64x3x3,30.241809233599177,63.999999998140844,100,3.0
2,spectral,layer2.0.conv1.weight,128x64x3x3,41.63832866122822,127.99999994832845,100,3.0
2,spectral,layer2.0.conv2.weight,128x128x3x3,57.587037040706484,127.99999995385579,100,3.0
2,spectral,layer2.0.downsample.0.weight,128x64x1x1,21.03630376231854,63.99999999838867,100,3.0
2,spectral,layer2.1.conv1.weight,128x128x3x3,62.385580663093045,127.99999994635488,100,3.0
2,spectral,layer2.1.conv2.weight,128x128x3x3,52.76722034755389,127.99999995134787,100,3.0
2,spectral,layer3.0.conv1.weight,256x128x3x3,62.71632011761376,255.99999990721858,100,3.0
2,spectral,layer3.0.conv2.weight,256x256x3x3,63.95349351801555,255.99999989160915,100,3.0
2,spectral,layer3.0.downsample.0.weight,256x128x1x1,25.59387387797854,127.99999994626712,100,3.0
2,spectral,layer3.1.conv1.weight,256x256x3x3,54.50753889634045,255.99999989757558,100,3.0
2,spectral,layer3.1.conv2.weight,256x256x3x3,38.075628994104726,255.99999988803143,100,3.0
2,spectral,layer4.0.conv1.weight,512x256x3x3,27.909654389664695,511.999999526659,100,3.0
2,spectral,layer4.0.conv2.weight,512x512x3x3,31.369368755288335,511.99999950442214,100,3.0
2,spectral,layer4.0.downsample.0.weight,512x256x1x1,14.843500100400686,255.99999989924743,100,3.0
2,spectral,layer4.1.conv1.weight,512x512x3x3,24.256655464039294,511.99999951283706,100,3.0
2,spectral,layer4.1.conv2.weight,512x512x3x3,20.634499763161912,511.99999951969534,100,3.0
2,spectral,fc.weight,100x512,15.863954856228666,99.99999999514706,100,3.0
0,frobenius,conv1.weight,64x3x3x3,5.274283970688942,5.27428829628994,300,1.0
0,frobenius,layer1.0.conv1.weight,64x64x3x3,16.857978354613582,16.85795151149396,300,1.0
0,frobenius,layer1.0.conv2.weight,64x64x3x3,21.851365380924694,21.85142558847813,300,1.0
0,frobenius,layer1.1.conv1.weight,64x64x3x3,21.139828707293518,21.139687627068387,300,1.0
0,frobenius,layer1.1.conv2.weight,64x64x3x3,22.505958900385394,22.505925742757753,300,1.0
0,frobenius,layer2.0.conv1.weight,128x64x3x3,26.581341102496012,26.581282245373764,300,1.0
0,frobenius,layer2.0.conv2.weight,128x128x3x3,36.84494818113533,36.84522133341993,300,1.0
0,frobenius,layer2.0.downsample.0.weight,128x64x1x1,14.443666980702021,14.443581356025513,300,1.0
0,frobenius,layer2.1.conv1.weight,128x128x3x3,41.81814214163149,41.81836346311621,300,1.0
0,frobenius,layer2.1.conv2.weight,128x128x3x3,35.88160355105159,35.88134937448292,300,1.0
0,frobenius,layer3.0.conv1.weight,256x128x3x3,38.92211783657902,38.92157717728538,300,1.0
0,frobenius,layer3.0.conv2.weight,256x256x3x3,41.19990637086822,41.199603246672645,300,1.0
0,frobenius,layer3.0.downsample.0.weight,256x128x1x1,16.64271744120293,16.642732007103636,300,1.0
0,frobenius,layer3.1.conv1.weight,256x256x3x3,38.97506645759915,38.97451661901479,300,1.0
0,frobenius,layer3.1.conv2.weight,256x256x3x3,26.100233156507663,26.100414533972366,300,1.0
0,frobenius,layer4.0.conv1.weight,512x256x3x3,20.72162538852021,20.721979239876564,300,1.0
0,frobenius,layer4.0.conv2.weight,512x512x3x3,26.021575183231942,26.021324738163862,300,1.0
0,frobenius,layer4.0.downsample.0.weight,512x256x1x1,12.10367858267152,12.10378582259464,300,1.0
0,frobenius,layer4.1.conv1.weight,512x512x3x3,24.718649198335566,24.71871224647579,300,1.0
0,frobenius,layer4.1.conv2.weight,512x512x3x3,24.603773063315952,24.60396680060677,300,1.0
0,frobenius,fc.weight,100x512,14.59659573790184,14.596596160773167,300,1.0
0,spectral,conv1.weight,64x3x3x3,5.274283970688942,26.999999999877005,300,1.0
0,spectral,layer1.0.conv1.weight,64x64x3x3,16.857978354613582,63.999999998243545,300,1.0
0,spectral,layer1.0.conv2.weight,64x64x3x3,21.851365380924694,63.999999998301725,300,1.0
0,spectral,layer1.1.conv1.weight,64x64x3x3,21.139828707293518,63.99999999824919,300,1.0
0,spectral,layer1.1.conv2.weight,64x64x3x3,22.505958900385394,63.9999999985014,300,1.0
0,spectral,layer2.0.conv1.weight,128x64x3x3,26.581341102496012,127.99999994987412,300,1.0
0,spectral,layer2.0.conv2.weight,128x128x3x3,36.84494818113533,127.99999995323537,300,1.0
0,spectral,layer2.0.downsample.0.weight,128x64x1x1,14.443666980702021,63.9999999982955,300,1.0
0,spectral,layer2.1.conv1.weight,128x128x3x3,41.81814214163149,127.99999994718866,300,1.0
0,spectral,layer2.1.conv2.weight,128x128x3x3,35.88160355105159,127.99999995336451,300,1.0
0,spectral,layer3.0.conv1.weight,256x128x3x3,38.92211783657902,255.9999999139683,300,1.0
0,spectral,layer3.0.conv2.weight,256x256x3x3,41.19990637086822,255.99999990783533,300,1.0
0,spectral,layer3.0.downsample.0.weight,256x128x1x1,16.64271744120293,127.99999994876171,300,1.0
0,spectral,layer3.1.conv1.weight,256x256x3x3,38.97506645759915,255.99999989603438,300,1.0
0,spectral,layer3.1.conv2.weight,256x256x3x3,26.100233156507663,255.99999990537924,300,1.0
0,spectral,layer4.0.conv1.weight,512x256x3x3,20.72162538852021,511.9999995184044,300,1.0
0,spectral,layer4.0.conv2.weight,512x512x3x3,26.021575183231942,511.9999995025649,300,1.0
0,spectral,layer4.0.downsample.0.weight,512x256x1x1,12.10367858267152,255.99999989731725,300,1.0
0,spectral,layer4.1.conv1.weight,512x512x3x3,24.718649198335566,511.99999952146885,300,1.0
0,spectral,layer4.1.conv2.weight,512x512x3x3,24.603773063315952,511.9999995144867,300,1.0
0,spectral,fc.weight,100x512,14.59659573790184,99.9999999941042,300,1.0
1,frobenius,conv1.weight,64x3x3x3,4.3167548330130785,4.316765600565326,300,1.0
1,frobenius,layer1.0.conv1.weight,64x64x3x3,16.856808112825576,16.85686126917497,300,1.0
1,frobenius,layer1.0.conv2.weight,64x64x3x3,21.077341828557195,21.077344783799433,300,1.0
1,frobenius,layer1.1.conv1.weight,64x64x3x3,16.23611116543932,16.236140718288755,300,1.0
1,frobenius,layer1.1.conv2.weight,64x64x3x3,18.669201299603642,18.669321696657544,300,1.0
1,frobenius,layer2.0.conv1.weight,128x64x3x3,28.910801360469847,28.910511740475624,300,1.0
1,frobenius,layer2.0.conv2.weight,128x128x3x3,33.903254756145685,33.90344101970955,300,1.0
1,frobenius,layer2.0.downsample.0.weight,128x64x1x1,13.025143835196106,13.025137993778406,300,1.0
1,frobenius,layer2.1.conv1.weight,128x128x3x3,33.43554054429949,33.43531570424149,300,1.0
1,frobenius,layer2.1.conv2.weight,128x128x3x3,27.44398573269082,27.44407375721475,300,1.0
1,frobenius,layer3.0.conv1.weight,256x128x3x3,37.08679968782051,37.0851363487427,300,1.0
1,frobenius,layer3.0.conv2.weight,256x256x3x3,39.86385540239541,39.86358315823482,300,1.0
1,frobenius,layer3.0.downsample.0.weight,256x128x1x1,16.061847304958054,16.061995918798125,300,1.0
1,frobenius,layer3.1.conv1.weight,256x256x3x3,39.82153144047782,39.82168058717526,300,1.0
1,frobenius,layer3.1.conv2.weight,256x256x3x3,28.11801319266256,28.118215258629675,300,1.0
1,frobenius,layer4.0.conv1.weight,512x256x3x3,24.359785051554848,24.359584655954947,300,1.0
1,frobenius,layer4.0.conv2.weight,512x512x3x3,27.71677697251558,27.716269377223934,300,1.0
1,frobenius,layer4.0.downsample.0.weight,512x256x1x1,12.671622399033106,12.671836816964742,300,1.0
1,frobenius,layer4.1.conv1.weight,512x512x3x3,22.362398846296045,22.362240405943137,300,1.0
1,frobenius,layer4.1.conv2.weight,512x512x3x3,23.612916388610003,23.61335057150329,300,1.0
1,frobenius,fc.weight,100x512,12.928718388235772,12.928669641363552,300,1.0
1,spectral,conv1.weight,64x3x3x3,4.3167548330130785,26.99999999984625,300,1.0
1,spectral,layer1.0.conv1.weight,64x64x3x3,16.856808112825576,63.999999998505096,300,1.0
1,spectral,layer1.0.conv2.weight,64x64x3x3,21.077341828557195,63.99999999837505,300,1.0
1,spectral,layer1.1.conv1.weight,64x64x3x3,16.23611116543932,63.99999999848184,300,1.0
1,spectral,layer1.1.conv2.weight,64x64x3x3,18.669201299603642,63.99999999837263,300,1.0
1,spectral,layer2.0.conv1.weight,128x64x3x3,28.910801360469847,127.99999994637345,300,1.0
1,spectral,layer2.0.conv2.weight,128x128x3x3,33.903254756145685,127.99999994712549,300,1.0
1,spectral,layer2.0.downsample.0.weight,128x64x1x1,13.025143835196106,63.99999999842632,300,1.0
1,spectral,layer2.1.conv1.weight,128x128x3x3,33.43554054429949,127.99999995266741,300,1.0
1,spectral,layer2.1.conv2.weight,128x128x3x3,27.44398573269082,127.99999995358466,300,1.0
1,spectral,layer3.0.conv1.weight,256x128x3x3,37.08679968782051,255.99999989360106,300,1.0
1,spectral,layer3.0.conv2.weight,256x256x3x3,39.86385540239541,255.9999998999637,300,1.0
1,spectral,layer3.0.downsample.0.weight,256x128x1x1,16.061847304958054,127.99999994592042,300,1.0
1,spectral,layer3.1.conv1.weight,256x256x3x3,39.82153144047782,255.99999990719428,300,1.0
1,spectral,layer3.1.conv2.weight,256x256x3x3,28.11801319266256,255.99999989517642,300,1.0
1,spectral,layer4.0.conv1.weight,512x256x3x3,24.359785051554848,511.99999949770427,300,1.0
1,spectral,layer4.0.conv2.weight,512x512x3x3,27.71677697251558,511.99999950291243,300,1.0
1,spectral,layer4.0.downsample.0.weight,512x256x1x1,12.671622399033106,255.9999999008313,300,1.0
1,spectral,layer4.1.conv1.weight,512x512x3x3,22.362398846296045,511.9999995103296,300,1.0
1,spectral,layer4.1.conv2.weight,512x512x3x3,23.612916388610003,511.9999994743798,300,1.0
1,spectral,fc.weight,100x512,12.928718388235772,99.9999999963062,300,1.0
2,frobenius,conv1.weight,64x3x3x3,5.593468884971403,5.593459395382464,300,1.0
2,frobenius,layer1.0.conv1.weight,64x64x3x3,18.51097751420469,18.510930819039416,300,1.0
2,frobenius,layer1.0.conv2.weight,64x64x3x3,27.41033373453117,27.410226367410246,300,1.0
2,frobenius,layer1.1.conv1.weight,64x64x3x3,24.14401160787955,24.143980575555222,300,1.0
2,frobenius,layer1.1.conv2.weight,64x64x3x3,27.355664928165115,27.355703230017745,300,1.0
2,frobenius,layer2.0.conv1.weight,128x64x3x3,39.62149571859873,39.621386276744516,300,1.0
2,frobenius,layer2.0.conv2.weight,128x128x3x3,47.353453316458555,47.353600351702944,300,1.0
2,frobenius,layer2.0.downsample.0.weight,128x64x1x1,18.428189096383434,18.428087061221053,300,1.0
2,frobenius,layer2.1.conv1.weight,128x128x3x3,47.12057973245078,47.12075295492319,300,1.0
2,frobenius,layer2.1.conv2.weight,128x128x3x3,39.61365738972823,39.613712030574995,300,1.0
2,frobenius,layer3.0.conv1.weight,256x128x3x3,42.60123989164686,42.60176610101235,300,1.0
2,frobenius,layer3.0.conv2.weight,256x256x3x3,48.607636322334315,48.607596224288486,300,1.0
2,frobenius,layer3.0.downsample.0.weight,256x128x1x1,19.509541529501384,19.50940734175828,300,1.0
2,frobenius,layer3.1.conv1.weight,256x256x3x3,46.47719859695637,46.476907637723365,300,1.0
2,frobenius,layer3.1.conv2.weight,256x256x3x3,33.33242437504363,33.33227619189887,300,1.0
2,frobenius,layer4.0.conv1.weight,512x256x3x3,24.502224871772786,24.502898025905537,300,1.0
2,frobenius,layer4.0.conv2.weight,512x512x3x3,26.98251525999943,26.982623192001924,300,1.0
2,frobenius,layer4.0.downsample.0.weight,512x256x1x1,12.670923897333868,12.670964454868791,300,1.0
2,frobenius,layer4.1.conv1.weight,512x512x3x3,22.782184298211583,22.783221147695112,300,1.0
2,frobenius,layer4.1.conv2.weight,512x512x3x3,23.870891160452675,23.870734919724526,300,1.0
2,frobenius,fc.weight,100x512,12.20415187438028,12.204080064766632,300,1.0
2,spectral,conv1.weight,64x3x3x3,5.593468884971403,26.99999999984561,300,1.0
2,spectral,layer1.0.conv1.weight,64x64x3x3,18.51097751420469,63.99999999840153,300,1.0
2,spectral,layer1.0.conv2.weight,64x64x3x3,27.41033373453117,63.99999999799045,300,1.0
2,spectral,layer1.1.conv1.weight,64x64x3x3,24.14401160787955,63.99999999831818,300,1.0
2,spectral,layer1.1.conv2.weight,64x64x3x3,27.355664928165115,63.999999998180044,300,1.0
2,spectral,layer2.0.conv1.weight,128x64x3x3,39.62149571859873,127.99999995199289,300,1.0
2,spectral,layer2.0.conv2.weight,128x128x3x3,47.353453316458555,127.99999994841887,300,1.0
2,spectral,layer2.0.downsample.0.weight,128x64x1x1,18.428189096383434,63.999999998467395,300,1.0
2,spectral,layer2.1.conv1.weight,128x128x3x3,47.12057973245078,127.99999994909925,300,1.0
2,spectral,layer2.1.conv2.weight,128x128x3x3,39.61365738972823,127.99999995248336,300,1.0
2,spectral,layer3.0.conv1.weight,256x128x3x3,42.60123989164686,255.9999999057107,300,1.0
2,spectral,layer3.0.conv2.weight,256x256x3x3,48.607636322334315,255.99999990362005,300,1.0
2,spectral,layer3.0.downsample.0.weight,256x128x1x1,19.509541529501384,127.99999995187272,300,1.0
2,spectral,layer3.1.conv1.weight,256x256x3x3,46.47719859695637,255.99999991203856,300,1.0
2,spectral,layer3.1.conv2.weight,256x256x3x3,33.33242437504363,255.99999990230558,300,1.0
2,spectral,layer4.0.conv1.weight,512x256x3x3,24.502224871772786,511.9999995277272,300,1.0
2,spectral,layer4.0.conv2.weight,512x512x3x3,26.98251525999943,511.99999951400235,300,1.0
2,spectral,layer4.0.downsample.0.weight,512x256x1x1,12.670923897333868,255.99999988991684,300,1.0
2,spectral,layer4.1.conv1.weight,512x512x3x3,22.782184298211583,511.99999948832533,300,1.0
2,spectral,layer4.1.conv2.weight,512x512x3x3,23.870891160452675,511.99999951004907,300,1.0
2,spectral,fc.weight,100x512,12.20415187438028,99.9999999949841,300,1.0
