dataset,model,seeds,geomean_tail_output_drift_sq_ratio_spectral_over_fro,tail_output_drift_sq_ratio_ci95_low,tail_output_drift_sq_ratio_ci95_high,geomean_centered_tail_output_drift_sq_ratio_spectral_over_fro,centered_tail_output_drift_sq_ratio_ci95_low,centered_tail_output_drift_sq_ratio_ci95_high,geomean_true_logit_delta_sq_ratio_spectral_over_fro,true_logit_delta_sq_ratio_ci95_low,true_logit_delta_sq_ratio_ci95_high,geomean_competitor_logit_delta_sq_ratio_spectral_over_fro,competitor_logit_delta_sq_ratio_ci95_low,competitor_logit_delta_sq_ratio_ci95_high,geomean_margin_delta_sq_ratio_spectral_over_fro,margin_delta_sq_ratio_ci95_low,margin_delta_sq_ratio_ci95_high,spectral_less_tail_output_drift_fraction,mean_tail_loss_increase_diff_spectral_minus_fro,tail_loss_increase_diff_ci95_low,tail_loss_increase_diff_ci95_high,mean_tail_loss_increase_frobenius,tail_loss_increase_frobenius_ci95_low,tail_loss_increase_frobenius_ci95_high,mean_tail_loss_increase_spectral,tail_loss_increase_spectral_ci95_low,tail_loss_increase_spectral_ci95_high,mean_tail_margin_drop_diff_spectral_minus_fro,tail_margin_drop_diff_ci95_low,tail_margin_drop_diff_ci95_high,mean_tail_margin_drop_frobenius,tail_margin_drop_frobenius_ci95_low,tail_margin_drop_frobenius_ci95_high,mean_tail_margin_drop_spectral,tail_margin_drop_spectral_ci95_low,tail_margin_drop_spectral_ci95_high,mean_tail_accuracy_drop_diff_spectral_minus_fro,tail_accuracy_drop_diff_ci95_low,tail_accuracy_drop_diff_ci95_high,mean_tail_accuracy_drop_frobenius,tail_accuracy_drop_frobenius_ci95_low,tail_accuracy_drop_frobenius_ci95_high,mean_tail_accuracy_drop_spectral,tail_accuracy_drop_spectral_ci95_low,tail_accuracy_drop_spectral_ci95_high,mean_tail_loss_before,tail_loss_before_ci95_low,tail_loss_before_ci95_high,mean_tail_loss_after_frobenius,tail_loss_after_frobenius_ci95_low,tail_loss_after_frobenius_ci95_high,mean_tail_loss_after_spectral,tail_loss_after_spectral_ci95_low,tail_loss_after_spectral_ci95_high,mean_tail_margin_before,tail_margin_before_ci95_low,tail_margin_before_ci95_high,mean_tail_margin_after_frobenius,tail_margin_after_frobenius_ci95_low,tail_margin_after_frobenius_ci95_high,mean_tail_margin_after_spectral,tail_margin_after_spectral_ci95_low,tail_margin_after_spectral_ci95_high,mean_tail_accuracy_before,tail_accuracy_before_ci95_low,tail_accuracy_before_ci95_high,mean_tail_accuracy_after_frobenius,tail_accuracy_after_frobenius_ci95_low,tail_accuracy_after_frobenius_ci95_high,mean_tail_accuracy_after_spectral,tail_accuracy_after_spectral_ci95_low,tail_accuracy_after_spectral_ci95_high,mean_tail_positive_margin_fraction_before,tail_positive_margin_fraction_ci95_low,tail_positive_margin_fraction_ci95_high,mean_tail_margin_certified_preserved_fraction_frobenius,tail_margin_certified_preserved_fraction_frobenius_ci95_low,tail_margin_certified_preserved_fraction_frobenius_ci95_high,mean_tail_margin_certified_preserved_fraction_spectral,tail_margin_certified_preserved_fraction_spectral_ci95_low,tail_margin_certified_preserved_fraction_spectral_ci95_high,mean_tail_prediction_changed_fraction_frobenius,tail_prediction_changed_fraction_frobenius_ci95_low,tail_prediction_changed_fraction_frobenius_ci95_high,mean_tail_prediction_changed_fraction_spectral,tail_prediction_changed_fraction_spectral_ci95_low,tail_prediction_changed_fraction_spectral_ci95_high,mean_tail_positive_margin_prediction_changed_fraction_frobenius,tail_positive_margin_prediction_changed_fraction_frobenius_ci95_low,tail_positive_margin_prediction_changed_fraction_frobenius_ci95_high,mean_tail_positive_margin_prediction_changed_fraction_spectral,tail_positive_margin_prediction_changed_fraction_spectral_ci95_low,tail_positive_margin_prediction_changed_fraction_spectral_ci95_high,mean_actual_head_loss_decrease_diff_spectral_minus_fro,actual_head_loss_decrease_diff_ci95_low,actual_head_loss_decrease_diff_ci95_high,mean_actual_head_gain_relative_error_frobenius,actual_head_gain_relative_error_frobenius_ci95_low,actual_head_gain_relative_error_frobenius_ci95_high,mean_actual_head_gain_relative_error_spectral,actual_head_gain_relative_error_spectral_ci95_low,actual_head_gain_relative_error_spectral_ci95_high,mean_nrG,mean_stA_tail,mean_condition_score_tail,tail_train_per_class,imbalance_ratio
CIFAR100,resnet18_cifar_stem,3,0.5355206078697766,0.42267801347220013,0.6784888551390832,0.5365412229820677,0.4233925109639832,0.6799281435178286,0.5201204301047552,0.380010946915239,0.7118880758787609,0.5014119651186617,0.3747238203205605,0.6709313503184396,0.513231944480505,0.3849245430945476,0.6843082197815078,1.0,-0.0005140304565429688,-0.0009685095548552893,-5.955135823064819e-05,0.0008454322814941406,0.0002669748979886394,0.001423889664999642,0.0003314018249511719,0.0001808468358935027,0.00048195681400884104,-0.0007160504659016927,-0.0013348936816109406,-9.720725019244476e-05,0.0012124379475911458,0.0003791850958262409,0.0020456907993560507,0.0004963874816894531,0.00024068030677671846,0.0007520946566021878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.31143856048584,5.26815415268604,5.35472296828564,5.312283992767334,5.269569060528686,5.354998925005982,5.311769962310791,5.26860057744468,5.354939347176902,-4.364915529886882,-4.4348339468305165,-4.294997112943247,-4.366127967834473,-4.435217603874028,-4.2970383317949175,-4.365411917368571,-4.435117910253827,-4.295705924483316,0.016666666666666666,0.013428,0.01990533333333333,0.016666666666666666,0.013428,0.01990533333333333,0.016666666666666666,0.013428,0.01990533333333333,0.016666666666666666,0.013428,0.01990533333333333,0.9811870694223636,0.9550048852548871,1.0,0.9811870694223636,0.9550048852548871,1.0,0.0023333333333333335,0.0018706666666666667,0.0027960000000000003,0.001,0.0,0.002388,0.0,0.0,0.0,0.0,0.0,0.0,-1.3542982439200083e-07,-8.596292759498067e-07,5.887696271658051e-07,0.03539793616598629,-0.02938856095329425,0.10018443328526683,0.016607872893490666,-0.0014235164324206823,0.034639262219402014,33.99275782417458,,,10,30.0
CIFAR100,resnet18_cifar_stem,3,0.5369313794870001,0.3942568300949014,0.7312373160622667,0.538551919855029,0.39444201923749084,0.7353125585864818,0.5395261997852226,0.4133824681781872,0.7041627128928246,0.5055306614471082,0.391058726333433,0.6535111799173831,0.5086453646211957,0.37404074158327405,0.691689642832743,1.0,-0.0006038347880045573,-0.0007370346420221063,-0.0004706349339870082,0.0009628931681315104,0.000897407543552733,0.0010283787927102878,0.0003590583801269531,0.00023697381756431686,0.0004811429426895894,-0.0007929801940917969,-0.0009722442280873335,-0.0006137161600962603,0.0012818972269694011,0.0009802261500767846,0.0015835683038620176,0.0004889170328776041,0.00029454774681835546,0.0006832863189368528,-0.00033333333333333365,-0.0012586666666666677,0.0005920000000000005,0.0005000000000000004,-0.00030136217363520084,0.0013013621736352016,0.00016666666666666682,-0.0010574342732525516,0.001390767606585885,4.733974456787109,4.6184879877642455,4.849460925809973,4.734937349955241,4.619510192596672,4.85036450731381,4.734333515167236,4.618908553469815,4.8497584768646576,-3.718587954839071,-3.8281237008209392,-3.6090522088572023,-3.71986985206604,-3.8291074340767177,-3.6106322700553624,-3.7190768718719482,-3.8284376034443124,-3.609716140299584,0.06866666666666667,0.0658523752026487,0.07148095813068464,0.06816666666666667,0.06455312448328052,0.07178020885005282,0.0685,0.06482769718024235,0.07217230281975766,0.06866666666666667,0.0658523752026487,0.07148095813068464,0.9877946293793753,0.9806927154250737,0.9948965433336769,0.9877946293793753,0.9806927154250737,0.9948965433336769,0.002,0.000397275652729599,0.003602724347270401,0.0018333333333333333,0.0006092323934141159,0.0030574342732525507,0.0074082144024403525,0.0,0.0193697997032184,0.004975124378109453,0.0,0.018786069651741295,2.978291983405749e-07,-3.4123261680850185e-07,9.368910134896517e-07,0.0652269901232226,-0.029226578520804236,0.15968055876724943,0.08740728104161226,0.041077289934470865,0.13373727214875364,35.57388043346209,,,30,10.0
CIFAR100,resnet18_cifar_stem,3,0.6074777808714715,0.3942805079226619,0.9359561196591354,0.6074658846353562,0.39462834340596853,0.9350945190882982,0.6313660870320122,0.3227593476331563,1.2350475324023267,0.6068183334249477,0.37123809724224793,0.9918930533154494,0.6077665419918498,0.33382165648628376,1.106519491433619,1.0,-0.00012262662251790365,-0.0003634861666432299,0.00011823292160742258,0.0002322991689046224,-0.00012392214062145358,0.0005885204784306984,0.00010967254638671875,-0.00012439632199797666,0.00034374141477141416,-0.0002381006876627604,-0.0005691801446040349,9.297876927851409e-05,0.000423431396484375,-0.00012646371264107348,0.0009733265056098235,0.0001853307088216146,-8.665992768522126e-05,0.0004573213453284504,0.0,-0.0008013621736352013,0.0008013621736352013,0.00033333333333333365,-0.0008907676065858846,0.001557434273252552,0.00033333333333333365,-0.0008907676065858846,0.001557434273252552,3.8599396546681723,3.806003560557727,3.9138757487786178,3.8601719538370767,3.806297184159698,3.9140467235144554,3.860049327214559,3.8059887161038564,3.9141099383252618,-2.6130098501841226,-2.6930006612751773,-2.533019039093068,-2.613433281580607,-2.693162046641665,-2.533704516519549,-2.6131951808929443,-2.6931782610781627,-2.533212100707726,0.18733333333333335,0.18610923239341412,0.18855743427325258,0.18699999999999997,0.18539727565272957,0.18860272434727038,0.18699999999999997,0.18487979497846707,0.18912020502153287,0.18733333333333335,0.18610923239341412,0.18855743427325258,0.9910872422819259,0.9811310657579337,1.0,0.9919761311708148,0.980586087141684,1.0,0.0018333333333333333,0.000908,0.0027586666666666666,0.0011666666666666668,0.0007040000000000001,0.0016293333333333333,0.0035603597436921265,0.0,0.008502257986117315,0.002673834920997091,0.0,0.0069707286263396406,-1.10229787727197e-06,-4.766502458398493e-06,2.561906703854553e-06,0.08395634646571877,-0.05845791823170203,0.22637061116313956,0.063413657078143,0.012766900648209241,0.11406041350807677,34.10406701050842,,,100,3.0
CIFAR100,resnet18_cifar_stem,3,0.38980063419129957,0.3142614058401414,0.48349727835568374,0.38945995602910605,0.31368932993115567,0.48353272769425,0.3646044753366395,0.2603921454410447,0.5105239376953642,0.35840794196221915,0.3099901528295233,0.4143881722986115,0.36470189306276557,0.28900325148069855,0.4602282850525229,1.0,0.0006339550018310547,0.0004146548300508825,0.0008532551736112269,-0.0008005301157633463,-0.0010013625385275498,-0.0005996976929991428,-0.00016657511393229166,-0.00018504508998892473,-0.00014810513787565858,0.0009500583012898763,0.0006677243749619944,0.0012323922276177583,-0.001212795575459798,-0.0015249272759509647,-0.0009006638749686315,-0.0002627372741699219,-0.00033312712719122826,-0.0001923474211486155,-0.00016666666666666682,-0.0006293333333333338,0.00029600000000000026,0.00016666666666666682,-0.00029600000000000026,0.0006293333333333338,0.0,0.0,0.0,3.13273016611735,2.8531260500519418,3.4123342821827585,3.131929636001587,2.8525226107080894,3.4113366612950844,3.132563591003418,2.8529412936301957,3.4121858883766403,-1.4941718578338623,-1.7491419093100635,-1.239201806357661,-1.4929590622584026,-1.74771389500849,-1.238204229508315,-1.4939091205596924,-1.7488977871623868,-1.238920453956998,0.32966666666666666,0.2954387129965384,0.3638946203367949,0.32949999999999996,0.2953785293790942,0.3636214706209057,0.32966666666666666,0.2954387129965384,0.3638946203367949,0.32966666666666666,0.2954387129965384,0.3638946203367949,0.9924119066571354,0.990123550248831,0.9947002630654398,0.9969579007902062,0.9966337180853908,0.9972820834950216,0.0011666666666666668,0.00024133333333333342,0.002092,0.0006666666666666666,0.00020399999999999997,0.0011293333333333333,0.0004967709885742673,0.0,0.0018758072528564332,0.0,0.0,0.0,1.0202328364054361e-05,-2.3539381344759033e-05,4.394403807286775e-05,0.04210005512150166,-0.05919350176441585,0.14339361200741918,0.03083058481484219,-0.03096489195411462,0.092626061583799,25.952016321134312,,,300,1.0
