problem_family,base_setting,setting,target_relative_update_norm,seed,step,delta_loss_Adam,delta_loss_Muon,loss_Adam,loss_Muon,recovery_error_Adam,recovery_error_Muon,update_grad_cosine_Adam,update_grad_cosine_Muon,update_grad_inner_Adam,update_grad_inner_Muon,delta_loss_ratio,delta_loss_delta,delta_loss_muon_higher,update_grad_inner_ratio,update_grad_inner_delta,update_grad_inner_muon_higher,update_grad_cosine_ratio,update_grad_cosine_delta,update_grad_cosine_muon_higher
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=1e-04,0.0001,4,1,8.788765856819177e-09,3.5497272763069295e-09,0.00013375000443596743,0.0001337552656394232,1.0013507268077446,1.0013675663545525,0.5285783056441002,0.21312278948811783,8.79990902462946e-09,3.5527772435905056e-09,0.4038937131944079,-5.239038580512247e-09,False,0.40372886056513557,-5.2471317810389545e-09,False,0.40320003150416206,-0.31545551615598244,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=1e-04,0.0001,4,2,8.76219567088059e-09,3.5434182150148683e-09,0.00013374121567011061,0.00013375171591214688,1.0013213617278813,1.00135497793179,0.5282806913744751,0.21300075137525076,8.773024286196891e-09,3.546446903197959e-09,0.40439843483417204,-5.218777455865721e-09,False,0.40424450993231487,-5.2265773829989324e-09,False,0.40319616986391776,-0.3152799399992243,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=1e-04,0.0001,4,3,8.73757496276618e-09,3.537153019648239e-09,0.00013373245347443973,0.00013374817249393187,1.0012920715845979,1.0013424096314552,0.5280784853983865,0.2128792498525435,8.74808398709773e-09,3.5401603492502613e-09,0.4048209067986561,-5.200421943117942e-09,False,0.40467836779705485,-5.2079236378474684e-09,False,0.4031204749649017,-0.31519923554584306,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=1e-04,0.0001,4,4,8.714733457006879e-09,3.5309318506960684e-09,0.00013372371589947697,0.00013374463534091222,1.0012628479432488,1.0013298613095685,0.5279610651325544,0.2127582917587176,8.724908240161339e-09,3.533917741826693e-09,0.4051680832369124,-5.183801606310811e-09,False,0.40503781180870563,-5.190990498334646e-09,False,0.4029810260824834,-0.31520277337383673,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=1e-04,0.0001,4,5,8.693521832942681e-09,3.52475486959606e-09,0.00013371500116601996,0.00013374110440906152,1.0012336827523909,1.0013173328217126,0.5279191202709157,0.21263788397519065,8.703342701543748e-09,3.527719241884589e-09,0.40544613993371215,-5.168766963346621e-09,False,0.40532923531310133,-5.175623459659159e-09,False,0.40278496423101684,-0.315281236295725,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=1e-04,0.0001,4,6,8.673936065554336e-09,3.5186222385448582e-09,0.00013370630764418702,0.00013373757965419193,1.0012045682907809,1.0013048240230336,0.5279521345670767,0.21251803342557116,8.68338070358794e-09,3.5215650112404808e-09,0.40565461999632446,-5.155313827009478e-09,False,0.40555229943855664,-5.1618156923474595e-09,False,0.4025327667248414,-0.3154341011415055,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=1e-04,0.0001,4,7,8.65609759844138e-09,3.5125341206877856e-09,0.00013369763370812146,0.00013373406103195338,1.0011754966547979,1.001292334768244,0.5280671962634549,0.21239874707485304,8.665141417614401e-09,3.515455212550838e-09,0.40578725929802983,-5.143563477753594e-09,False,0.40570084700575804,-5.149686205063564e-09,False,0.40221916562468396,-0.3156684491886018,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=1e-04,0.0001,4,8,8.640143225934014e-09,3.50649067973937e-09,0.00013368897761052302,0.0001337305484978327,1.001146459284829,1.0012798649116155,0.5282723320168113,0.21228003192869715,8.648759098462767e-09,3.5093900092917823e-09,0.4058371010811933,-5.133652546194644e-09,False,0.40576803785823357,-5.139369089170985e-09,False,0.40183825474687496,-0.3159923000881142,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=1e-04,0.0001,4,9,8.626165994940309e-09,3.5004920805254466e-09,0.0001336803374672971,0.00013372704200715295,1.0011174468815809,1.0012674143069817,0.5285729005582701,0.21216189503276595,8.63432417242429e-09,3.5033695657385086e-09,0.40579929514209045,-5.125673914414862e-09,False,0.4057491351699915,-5.130954606685782e-09,False,0.40138625118443266,-0.31641100552550416,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,0,0,2.172798855526887e-06,1.250150431413667e-06,0.00013841039608334963,0.00013841039608334963,0.9994568444974121,0.9994568444974121,0.5369336653922298,0.2286001319749324,2.4632238298447078e-06,1.0487204079017083e-06,0.5753640877680392,-9.226484241132201e-07,False,0.4257511620321667,-1.4145034219429994e-06,False,0.42575116203216673,-0.30833353341729736,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,0,1,9.677784367299094e-06,2.256077311555771e-06,0.00013623759722782274,0.00013716024565193596,0.9928670168970125,0.9954799958393596,0.754706400861487,0.24213686512285312,8.488235677256638e-06,1.6472739009321048e-06,0.23311919608159282,-7.4217070557433225e-06,False,0.194065523574682,-6.8409617763245335e-06,False,0.32083584404008925,-0.5125695357386338,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,0,2,1.5589344852743396e-05,3.820634437227201e-06,0.00012655981286052365,0.0001349041683403802,0.9602148718415189,0.9882973809104939,0.6717779105261774,0.2642927350944557,1.2378591447413339e-05,2.945733848385007e-06,0.2450798589239528,-1.1768710415516195e-05,False,0.23797003567805405,-9.432857599028332e-06,False,0.39342278296624184,-0.4074851754317217,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,0,3,2.4106889596137805e-05,6.083960279284573e-06,0.00011097046800778025,0.000131083533903153,0.9047988399372335,0.9758643362108146,0.6987162101941198,0.2819277931982607,2.058306304672059e-05,4.870525271758735e-06,0.2523743370135686,-1.8022929316853232e-05,False,0.2366278167978859,-1.5712537774961855e-05,False,0.40349399238917694,-0.41678841699585906,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,0,4,2.5916432603411603e-05,9.098782739194397e-06,8.686357841164245e-05,0.00012499957362386842,0.8104024674343051,0.9555387691065387,0.7176349917694859,0.2960683594909022,2.832395918507486e-05,7.524438173067693e-06,0.35108160441791075,-1.6817649864217207e-05,False,0.26565629910357486,-2.0799521012007167e-05,False,0.4125612085342731,-0.42156663227858365,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,0,5,1.0047951819068536e-05,1.284863521816493e-05,6.094714580823084e-05,0.00011590079088467402,0.6925281443835115,0.9240553946336216,0.6531162664731532,0.30697854925777335,2.6683789149581936e-05,1.092436911209294e-05,1.2787317703675078,2.8006833990963938e-06,True,0.4094009681628779,-1.5759420037488996e-05,False,0.4700212887292892,-0.3461377172153799,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,0,6,1.996040734735171e-05,1.7207817305753823e-05,5.089919398916231e-05,0.00010305215566650909,0.6286205227924758,0.8772284763167298,0.49205110346063924,0.3189069650082743,3.2276574610634696e-05,1.5140267909412927e-05,0.8620975016342494,-2.752590041597887e-06,False,0.4690791415153581,-1.713630670122177e-05,False,0.6481175690195047,-0.17314413845236493,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,0,7,1.968867617635073e-05,2.1301884332783412e-05,3.09387866418106e-05,8.584433836075527e-05,0.48386963870086835,0.8095031329501062,0.5767378016713453,0.3282426975434793,3.890198549654891e-05,1.9540824033726446e-05,1.0819358367207241,1.6132081564326827e-06,True,0.5023091696813254,-1.9361161462822462e-05,False,0.5691367838075729,-0.24849510412786596,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,0,8,-8.802789330447458e-07,2.41048905061352e-05,1.1250110465459866e-05,6.454245402797186e-05,0.304851477686373,0.7149797068243098,0.38854014477212745,0.33779400648975455,9.495248619760074e-06,2.3648307059280933e-05,27.38324138095659,2.4985169439179944e-05,True,2.490541112327239,1.415305843952086e-05,True,0.8693928054406458,-0.0507461382823729,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,0,9,-5.870269713554001e-06,2.1535964209112048e-05,1.2130389398504612e-05,4.0437563521836656e-05,0.30785688263718447,0.5854417215131925,-0.1068337714971349,0.342206571647471,-2.7547076496390734e-06,2.400369079050359e-05,3.668649867890595,2.740623392266605e-05,True,8.71369809193676,2.6758398440142662e-05,True,3.2031685004834674,0.4490403431446059,True
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,1,0,3.4912854111556174e-06,1.0397145930752117e-06,0.00014457183933332286,0.00014457183933332286,0.999614054360372,0.999614054360372,0.46778196177869824,0.1980937181512905,2.3840321760398633e-06,1.0095767612507246e-06,0.297802806311119,-2.4515708180804056e-06,False,0.42347446959702595,-1.3744554147891386e-06,False,0.42347446959702595,-0.26968824362740773,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,1,1,1.1943651710921087e-05,1.9817598594517748e-06,0.00014108055392216725,0.00014353212474024765,0.9881840213795033,0.9963006014265945,0.7290216645764342,0.227173493448389,8.468570006810484e-06,1.4159644797420166e-06,0.16592579115813338,-9.961891851469312e-06,False,0.16720231144139897,-7.052605527068467e-06,False,0.31161418718657435,-0.5018481711280453,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,1,2,2.06194092842089e-05,3.4664312776737404e-06,0.00012913690221124616,0.00014155036488079588,0.946789059219816,0.9897475333705592,0.7360415680302224,0.2561491378619197,1.6217868157147422e-05,2.644592809724854e-06,0.16811496536559176,-1.715297800653516e-05,False,0.16306661172105708,-1.3573275347422568e-05,False,0.3480090649600404,-0.4798924301683027,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,1,3,2.9283829964324044e-05,5.558558317718463e-06,0.00010851749292703726,0.00013808393360312214,0.8711087247017524,0.9781943400022309,0.7603665448614582,0.27585416757000636,2.7024940330951092e-05,4.425517974546708e-06,0.18981664367298792,-2.372527164660558e-05,False,0.16375680835373596,-2.2599422356404386e-05,False,0.36279103734142865,-0.4845123772914518,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,1,4,2.8297624113885718e-05,8.421239812614719e-06,7.923366296271322e-05,0.00013252537528540367,0.751513592735279,0.9593205540034906,0.7755601621785783,0.2896819373284922,3.479904869408795e-05,6.905827695441487e-06,0.297595295588169,-1.9876384301271e-05,False,0.19844874945143906,-2.789322099864646e-05,False,0.3735131733878188,-0.4858782248500861,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,1,5,2.3581500802162195e-06,1.233426784235796e-05,5.09360388488275e-05,0.00012410413547278896,0.613641492841973,0.9299358797836703,0.6116045820523691,0.30310767650908205,2.7883968337506494e-05,1.0388054317633154e-05,5.230484669248459,9.97611776214174e-06,True,0.37254576507534864,-1.749591401987334e-05,False,0.4955941884737682,-0.30849690554328707,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,1,6,3.230162734394061e-05,1.6748574701391534e-05,4.857788876861128e-05,0.000111769867630431,0.5881760178790697,0.8851859937346402,0.5652157822822292,0.3162802803188773,5.665371630620557e-05,1.4558031069026157e-05,0.5185056010663611,-1.5553052642549077e-05,False,0.2569651563604759,-4.209568523717941e-05,False,0.5595743965991187,-0.24893550196335196,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,1,7,7.5264814266577304e-06,2.1662247232933748e-05,1.6276261424670666e-05,9.502129292903946e-05,0.35010179101962696,0.8201570758830621,0.5602099631853421,0.3283254036415555,2.820048062284231e-05,1.957533890360518e-05,2.8781373400071297,1.4135765806276018e-05,True,0.6941491233929258,-8.625141719237131e-06,False,0.5860756238155854,-0.23188455954378662,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,1,8,-9.007767116088459e-06,2.5130629477876933e-05,8.749779998012936e-06,7.335904569610571e-05,0.2549922466879231,0.7268574139541438,-0.057271336508076136,0.33732091909502093,-1.278726024460078e-06,2.3901639605229593e-05,2.789884457935418,3.4138396593965395e-05,True,18.691759726499416,2.518036562968967e-05,True,5.889873358332637,0.3945922556030971,True
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,1,9,-5.423497335847718e-06,2.5022487446120894e-05,1.7757547114101395e-05,4.822841621822878e-05,0.34488052390886903,0.598833582838843,-0.11595475359577866,0.3447882762412301,-3.6722113648577288e-06,2.6321656389123015e-05,4.613718030380439,3.0445984781968612e-05,True,7.167794490539295,2.9993867753980744e-05,True,2.973472544671788,0.46074302983700877,True
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,2,0,2.659088863688234e-06,9.030179577850948e-07,0.00013650870631623234,0.00013650870631623234,0.9995498732159133,0.9995498732159133,0.47894784645962907,0.19996207220010834,1.9952015133162925e-06,8.330022402410932e-07,0.339596758166473,-1.7560709059031394e-06,False,0.41750281095994746,-1.1621992730751995e-06,False,0.41750281095994723,-0.27898577425952076,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,2,1,1.091076720244761e-05,1.7965873665904048e-06,0.0001338496174525441,0.00013560568835844724,0.9903342950032396,0.9963785244296076,0.7757590463486255,0.2261353492275932,8.642101085597788e-06,1.255899542374255e-06,0.16466187329039306,-9.114179835857206e-06,False,0.14532340341022318,-7.386201543223533e-06,False,0.29150204601799534,-0.5496236971210322,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,2,2,1.685095144476476e-05,3.194092413899677e-06,0.0001229388502500965,0.00013380910099185684,0.9518405596125646,0.990051942424519,0.7108896376679598,0.25335497185205585,1.4096388039653346e-05,2.408454845119391e-06,0.1895496776172846,-1.3656859030865084e-05,False,0.17085616814352528,-1.1687933194533955e-05,False,0.356391426217964,-0.4575346658159039,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,2,3,2.7157898741163154e-05,5.247345042507477e-06,0.00010608789880533173,0.00013061500857795716,0.8892198624030714,0.9788020908997674,0.783204943225252,0.2730272404591954,2.4698949100064748e-05,4.138279516417121e-06,0.19321616493672578,-2.1910553698655677e-05,False,0.16754880945142206,-2.056066958364763e-05,False,0.34860255009993213,-0.5101777027660566,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,2,4,2.365306844254651e-05,7.963242495679439e-06,7.893000006416858e-05,0.00012536766353544968,0.7756947816552927,0.9601016006140255,0.7331177895734474,0.28793291978110686,2.976687907426185e-05,6.5124908506515635e-06,0.3366684755942857,-1.568982594686707e-05,False,0.2187831258495163,-2.3254388223610287e-05,False,0.39275123844510157,-0.44518486979234057,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,2,5,6.334917258625274e-06,1.1545783695902741e-05,5.527693162162207e-05,0.00011740442103977024,0.6533919463281157,0.9310456332879864,0.6068199088659405,0.29983167345759193,2.4534876039412208e-05,9.701627775227528e-06,1.8225626672838764,5.210866437277467e-06,True,0.39542191937889054,-1.483324826418468e-05,False,0.49410322416404295,-0.3069882354083486,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,2,6,2.421651830636668e-05,1.57719685184984e-05,4.8942014362996795e-05,0.0001058586373438675,0.5956883410881788,0.8872385046837802,0.4781927330879034,0.31202420175105944,3.550808090540681e-05,1.3708421545343357e-05,0.6512896824789155,-8.44454978786828e-06,False,0.3860648392083611,-2.1799659360063455e-05,False,0.6525072008856768,-0.16616853133684395,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,2,7,1.6662129435563332e-05,2.0263622206189057e-05,2.4725496056630114e-05,9.00866688253691e-05,0.4232926883993228,0.8233661388055279,0.5518716013219275,0.32382502339332025,3.3181679458118065e-05,1.828104236763861e-05,1.2161484091546406,3.6014927706257244e-06,True,0.5509378267219099,-1.4900637090479455e-05,False,0.586776022932952,-0.22804657792860722,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,2,8,-4.5569995450982136e-06,2.309906945639672e-05,8.063366621066781e-06,6.982304661918005e-05,0.24920293408740501,0.7322241836703917,0.33666628179550556,0.3319607608612591,7.69973657012276e-06,2.2036371590183168e-05,5.068920729044945,2.7656069001494935e-05,True,2.8619643528703,1.4336635020060408e-05,True,0.9860231891677687,-0.0047055209342464765,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,2,9,-8.36623042796369e-06,2.3284672279873846e-05,1.2620366166164995e-05,4.6723977162783326e-05,0.29427237113628346,0.6094855138309722,-0.1572071458813729,0.34113241773605874,-4.183798429945811e-06,2.457686339377196e-05,2.783173674256693,3.1650902707837534e-05,True,5.874294329731914,2.8760661823717773e-05,True,2.1699549077334828,0.49833956361743165,True
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,3,0,2.5638035008724138e-06,9.262430116428158e-07,0.00014695216996577507,0.00014695216996577507,0.9997008180844602,0.9997008180844602,0.44250107120346466,0.1927673031998526,2.117119469774837e-06,9.222834413269593e-07,0.3612769119504022,-1.637560489229598e-06,False,0.43563126903983707,-1.1948360284478778e-06,False,0.43563126903983707,-0.24973376800361205,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,3,1,1.110535301480735e-05,1.8421643322517184e-06,0.00014438836646490265,0.00014602592695413225,0.991785388529809,0.9966957504313095,0.7731780141229394,0.2236788382494903,9.341058525192716e-06,1.3049204156834877e-06,0.16588075406477074,-9.263188682555632e-06,False,0.13969727436822432,-8.036138109509229e-06,False,0.28929798075443486,-0.5494991758734491,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,3,2,1.9971486727663303e-05,3.287181511185135e-06,0.0001332830134500953,0.00014418376262188053,0.955720538056213,0.990789765181586,0.7472944687539813,0.2521787133558352,1.538012396709877e-05,2.47779243702791e-06,0.16459373085289283,-1.6684305216478168e-05,False,0.16110354131919966,-1.2902331530070862e-05,False,0.3374556134161025,-0.4951157553981461,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,3,3,3.167212528160484e-05,5.295473384524501e-06,0.000113311526722432,0.0001408965811106954,0.8878701180074128,0.9802247538633109,0.7965932191139035,0.27379100095565945,2.7332415250082934e-05,4.1857285700482196e-06,0.16719665439060732,-2.6376651897080337e-05,False,0.1531415548809035,-2.3146686680034715e-05,False,0.34370239965162264,-0.522802218158244,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,3,4,3.2231649459628896e-05,8.081542858969399e-06,8.163940144082716e-05,0.0001356011077261709,0.7680180975935526,0.9630095921475003,0.8068900627797054,0.28996617022178484,3.654411229831047e-05,6.604871515649993e-06,0.25073314566453614,-2.4150106600659497e-05,False,0.18073695323980693,-2.993924078266048e-05,False,0.3593626735504245,-0.5169238925579206,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,3,5,1.3366836370107862e-06,1.1557300736382653e-05,4.940775198119827e-05,0.0001275195648672015,0.6160889868628165,0.9361272235080942,0.685650747346533,0.3020825537701568,2.8148795001619558e-05,9.73250621393141e-06,8.646249880209607,1.0220617099371867e-05,True,0.3457521436839994,-1.8416288787688148e-05,False,0.44057788158069644,-0.38356819357637617,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,3,6,1.8733292390019313e-05,1.5896637636795223e-05,4.807106834418748e-05,0.00011596226413081885,0.5749930885512524,0.8962336790774478,0.38283478274189275,0.3158282535276736,3.264232906535848e-05,1.3827575939593646e-05,0.8485768174559963,-2.8366547532240893e-06,False,0.4236087416405619,-1.8814753125764836e-05,False,0.8249727239141826,-0.06700652921421918,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,3,7,2.1938750164018705e-05,2.0266298657129327e-05,2.933777595416817e-05,0.00010006562649402362,0.4363317907937597,0.8381884313779153,0.5468417059524925,0.3255479651668378,4.4844495417280163e-05,1.8172549749576823e-05,0.9237672385899024,-1.6724515068893784e-06,False,0.4052347914828873,-2.667194566770334e-05,False,0.5953239513796706,-0.22129374078565467,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,3,8,-2.9894577115676835e-06,2.4084725195530297e-05,7.3990257901494644e-06,7.97993278368943e-05,0.2352774243556199,0.7569064481998072,0.37556966572786765,0.33551565279754686,8.025002392307513e-06,2.267182205989349e-05,8.056553234499567,2.707418290709798e-05,True,2.8251483241457853,1.4646819667585975e-05,True,0.8933513097957614,-0.04005401293032079,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,3,9,-7.649451216233174e-06,2.4830687952543536e-05,1.0388483501717148e-05,5.5714602641364e-05,0.26980840437968084,0.6452238830206923,-0.209231659238613,0.34286707297308516,-5.677086294914376e-06,2.5249900979546997e-05,3.246074424247513,3.248013916877671e-05,True,4.4476866596455045,3.092698727446137e-05,True,1.6386959517539885,0.5520987322116981,True
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,4,0,1.7117615011269375e-06,7.885381811797629e-07,0.0001337588217194671,0.0001337588217194671,1.0013801750432936,1.0013801750432936,0.5289718979772633,0.21324535739588665,2.648626438190108e-06,1.0677453633733885e-06,0.46065890643096546,-9.232233199471746e-07,False,0.4031317319716152,-1.5808810748167195e-06,False,0.4031317319716151,-0.3157265405813766,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,4,1,7.823655780608266e-06,1.143860790719627e-06,0.00013204706021834015,0.00013297028353828733,0.9954547786991891,0.9985427681166392,0.7451598680906528,0.21324282946380635,5.503379602627405e-06,8.038333130207608e-07,0.14620540867286153,-6.679794989888639e-06,False,0.1460617604202693,-4.699546289606644e-06,False,0.28617057707389065,-0.5319170386268465,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,4,2,1.5094586010888457e-05,2.137527261433553e-06,0.0001242234044377319,0.0001318264227475677,0.9693581594599129,0.9945887209742907,0.7288219759619923,0.24583493369950662,1.1253415784934943e-05,1.5726199040700066e-06,0.14160886955704852,-1.2957058749454904e-05,False,0.13974600549064295,-9.680795880864938e-06,False,0.3373045020699634,-0.4829870422624857,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,4,3,2.4771027225356447e-05,3.641261257065245e-06,0.00010912881842684343,0.00012968889548613415,0.9168790082094186,0.9873195173862508,0.7611067031925614,0.2684238746904548,2.0683090836514886e-05,2.8227867695669065e-06,0.14699678071234482,-2.1129765968291202e-05,False,0.1364779950868575,-1.786030406694798e-05,False,0.3526757464682887,-0.49268282850210654,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,4,4,2.797240030464581e-05,5.6322144803365025e-06,8.435779120148698e-05,0.0001260476342290689,0.8206210020536576,0.9748428966115422,0.7658013855904114,0.2846203605234623,2.930599755741858e-05,4.54582032275465e-06,0.20134898753758623,-2.234018582430931e-05,False,0.15511569991255636,-2.476017723466393e-05,False,0.3716634180597988,-0.48118102506694915,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,4,5,1.2109754405014589e-05,8.468659236051193e-06,5.638539089684117e-05,0.0001204154197487324,0.6841692689491952,0.9552226778081718,0.7065208777228562,0.29646119015085237,2.8095960594085674e-05,6.998970786944639e-06,0.6993254324418308,-3.641095168963396e-06,False,0.24910950325072545,-2.1096989807141034e-05,False,0.4196071191927946,-0.41005968757200384,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,4,6,7.650780190386765e-06,1.2062075910444875e-05,4.427563649182658e-05,0.00011194676051268121,0.5869585407808405,0.9249300915822152,0.40733184542336165,0.30993338146370114,2.352067393550986e-05,1.0267139592436402e-05,1.5765811603894881,4.41129572005811e-06,True,0.4365155361018715,-1.3253534343073459e-05,False,0.7608866945857643,-0.09739846395966051,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,4,7,2.6574428856678725e-05,1.6075503901899195e-05,3.662485630143982e-05,9.988468460223633e-05,0.5035686853513722,0.879822283237154,0.5719908683701524,0.32110523063016555,5.090571723113688e-05,1.4149594894295703e-05,0.6049237779896471,-1.049892495477953e-05,False,0.27795689097257215,-3.6756122336841177e-05,False,0.5613817429378413,-0.2508856377399869,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,4,8,1.7147271042185912e-07,2.023362898219636e-05,1.0050427444761092e-05,8.380918070033714e-05,0.2840213959743335,0.815107088688384,0.49517566659306567,0.33435439759807356,1.3514027835888723e-05,1.8604056332983986e-05,117.99912028227321,2.0062156271774498e-05,True,1.3766477736251108,5.090028497095263e-06,True,0.6752238047126118,-0.1608212689949921,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-02,0.03,4,9,-7.563679434677906e-06,2.2575656316834877e-05,9.878954734339233e-06,6.357555171814078e-05,0.27772239141019095,0.7235985288698236,-0.1657978935219487,0.33996876102867063,-4.121292151966498e-06,2.2000144249233993e-05,2.9847452568296537,3.0139335751512785e-05,True,5.338166632699528,2.612143640120049e-05,True,2.0505010878420165,0.5057666545506193,True
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-03,0.003,0,0,2.4390337943067304e-07,1.0628345331522432e-07,0.00013841039608334963,0.00013841039608334963,0.9994568444974121,0.9994568444974121,0.5369336653922296,0.22860013197493279,2.463223829844709e-07,1.0487204079017099e-07,0.4357604784456636,-1.3761992611544872e-07,False,0.4257511620321671,-1.414503421942999e-07,False,0.4257511620321675,-0.30833353341729686,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-03,0.003,0,1,2.958418372605827e-07,1.098048353054791e-07,0.00013816649270391896,0.0001383041126300344,0.9987021844168469,0.9991128947307091,0.5582324028066058,0.2285934251203471,2.7619893172691625e-07,1.0780356309410696e-07,0.37116060501193093,-1.8603700195510362e-07,False,0.3903112963546674,-1.683953686328093e-07,False,0.40949508479095054,-0.3296389776862587,False
MatrixFactorizationInput,MF input kappa=1e+05,MF input kappa=1e+05 target=3e-03,0.003,0,2,3.560752671655145e-07,1.1441428913737156e-07,0.00013787065086665837,0.00013819430779472893,0.9977247108382477,0.9987599586936428,0.591132980535153,0.22907285047224338,3.254126648733317e-07,1.1188533654774951e-07,0.3213205175640249,-2.4166097802814294e-07,False,0.3438260050244245,-2.1352732832558218e-07,False,0.3875149213716068,-0.3620601300629096,False
