split_id,split_role,score_id,transfer_pairs,mean_spearman_score_vs_target_residual,spearman_ci95_low,spearman_ci95_high
v4_final_architecture_wide_resnet50_2_cifar100lt,fresh_final_heldout_architecture,condition_score_v4_two_axis_amplitude_minus_direction,9,0.6448933782267114,0.5122125632844299,0.777574193168993
v4_final_architecture_wide_resnet50_2_cifar100lt,fresh_final_heldout_architecture,v4_direction_axis_scaled_jvp_ratio,9,-0.7114456938356308,-0.7759525241190286,-0.6469388635522331
v4_final_architecture_wide_resnet50_2_cifar100lt,fresh_final_heldout_architecture,v4_residual_amplitude_axis_scaled_jvp_fro,9,0.34387057154352746,0.20721127950725957,0.4805298635797953
v4_final_architecture_wide_resnet50_2_cifar100lt,fresh_final_heldout_architecture,early_layer_prior,9,0.2133578976346272,0.054710308187381096,0.3720054870818733
v4_final_data_cifar10lt_mixed_partition,fresh_final_heldout_data_partition,condition_score_v4_two_axis_amplitude_minus_direction,9,-0.6936507936507936,-0.7128799972005044,-0.6744215901010828
v4_final_data_cifar10lt_mixed_partition,fresh_final_heldout_data_partition,v4_direction_axis_scaled_jvp_ratio,9,0.6109668109668109,0.5885536733032776,0.6333799486303443
v4_final_data_cifar10lt_mixed_partition,fresh_final_heldout_data_partition,v4_residual_amplitude_axis_scaled_jvp_fro,9,-0.6766233766233767,-0.6902718560894394,-0.662974897157314
v4_final_data_cifar10lt_mixed_partition,fresh_final_heldout_data_partition,early_layer_prior,9,-0.793939393939394,-0.8085742203848028,-0.7793045674939851
