split_id,split_role,split_display_name,score,score_family,split_transfer_pairs,mean_points,mean_spearman_score_vs_target_residual,spearman_ci95_low,spearman_ci95_high,mean_pearson_score_vs_target_residual,pearson_ci95_low,pearson_ci95_high,mean_top5_residual_risk_overlap_fraction,top5_residual_risk_overlap_ci95_low,top5_residual_risk_overlap_ci95_high,mean_threshold_below_one_accuracy,threshold_below_one_accuracy_ci95_low,threshold_below_one_accuracy_ci95_high
fresh_final_architecture_resnet50_cifar100lt,fresh_final_heldout_architecture,Fresh ResNet50 CIFAR-100-LT architecture split,condition_score_v3_zero_fit_scaled_jvp,primary_candidate,9,54.0,-0.8156660949113778,-0.8652471421454596,-0.7660850476772959,-0.7266563800624626,-0.7903402319585006,-0.6629725281664246,0.0,0.0,0.0,1.0,1.0,1.0
fresh_final_architecture_resnet50_cifar100lt,fresh_final_heldout_architecture,Fresh ResNet50 CIFAR-100-LT architecture split,early_layer_prior,baseline,9,54.0,0.1484573195265019,-0.02095656801515508,0.31787120706815886,-0.21078993646579045,-0.3830227988345143,-0.03855707409706663,0.0,0.0,0.0,,,
fresh_final_architecture_resnet50_cifar100lt,fresh_final_heldout_architecture,Fresh ResNet50 CIFAR-100-LT architecture split,condition_score_v2_calibrated_residual_spent_baseline,retired_baseline,9,54.0,0.8308536094699616,0.78174952819936,0.8799576907405631,0.7205155090549573,0.6407714389715685,0.8002595791383461,0.6222222222222222,0.5786666666666667,0.6657777777777778,0.9938271604938271,0.9877777777777778,0.9998765432098765
fresh_final_architecture_resnet50_cifar100lt,fresh_final_heldout_architecture,Fresh ResNet50 CIFAR-100-LT architecture split,source_observed_drift_positive_control,positive_control,9,21.0,0.3802308802308802,0.3361733958218054,0.424288364639955,0.5435126900656522,0.4606914092474687,0.6263339708838357,0.15555555555555556,0.06844444444444443,0.2426666666666667,1.0,1.0,1.0
fresh_final_data_cifar10lt_alt_partition,fresh_final_heldout_data_partition,Fresh CIFAR-10-LT alternate-partition data split,condition_score_v3_zero_fit_scaled_jvp,primary_candidate,9,21.0,0.6419913419913421,0.6339195793772159,0.6500631046054683,0.8424407880825127,0.836992210067824,0.8478893660972013,0.8,0.8,0.8,0.9841269841269842,0.9685714285714286,0.9996825396825397
fresh_final_data_cifar10lt_alt_partition,fresh_final_heldout_data_partition,Fresh CIFAR-10-LT alternate-partition data split,early_layer_prior,baseline,9,21.0,-0.8251082251082251,-0.8361792455270007,-0.8140372046894495,-0.7154271272467848,-0.726375903471369,-0.7044783510222006,0.0,0.0,0.0,,,
fresh_final_data_cifar10lt_alt_partition,fresh_final_heldout_data_partition,Fresh CIFAR-10-LT alternate-partition data split,condition_score_v2_calibrated_residual_spent_baseline,retired_baseline,9,21.0,-0.6483405483405484,-0.6634102804833041,-0.6332708161977928,-0.8835974368618135,-0.8888456185926976,-0.8783492551309293,0.0,0.0,0.0,0.9841269841269842,0.9685714285714286,0.9996825396825397
fresh_final_data_cifar10lt_alt_partition,fresh_final_heldout_data_partition,Fresh CIFAR-10-LT alternate-partition data split,source_observed_drift_positive_control,positive_control,9,21.0,0.011255411255411255,-0.014782845546140275,0.037293668056962784,0.0657592354429964,0.024760190774139296,0.10675828011185351,0.13333333333333336,0.06800000000000002,0.1986666666666667,1.0,1.0,1.0
