condition,condition_label,problem_family,bin,bin_min,bin_max,n_pairs,muon_first_order_win_rate,muon_delta_loss_win_rate,geomean_first_order_ratio_muon_over_adam,first_order_ratio_ci95_low,first_order_ratio_ci95_high,geomean_delta_loss_ratio_muon_over_adam,delta_loss_ratio_ci95_low,delta_loss_ratio_ci95_high
adam_grad_rank_fraction,Adam mean nr(G_i)/r_i,All,middle,0.23628233075335986,0.4240807126724784,425,0.058823529411764705,0.1011764705882353,0.4857564507902009,0.44897431349923556,0.5255519578509131,0.5091056768682506,0.4658447348712617,0.5563840713818683
adam_grad_rank_fraction,Adam mean nr(G_i)/r_i,All,low,0.20075805108695127,0.23623892638057004,425,0.06823529411764706,0.12470588235294118,0.26735064907907563,0.24308643475529643,0.29403685004041835,0.30721284419153483,0.2771730798610295,0.34050829064486665
adam_grad_rank_fraction,Adam mean nr(G_i)/r_i,MatrixFactorizationInput,high,0.2528345770702577,0.6322603184459213,250,0.072,0.12,0.4869372542935172,0.4385323335480017,0.5406850794799049,0.5162605063494472,0.45766520477208794,0.5823578188534433
adam_grad_rank_fraction,Adam mean nr(G_i)/r_i,MatrixFactorizationInput,middle,0.21245814902349106,0.25178839409100745,250,0.112,0.168,0.409749595919236,0.35195716525329396,0.477031718434111,0.4312933150576386,0.3708320450582841,0.5016123231318143
adam_grad_rank_fraction,Adam mean nr(G_i)/r_i,MatrixFactorizationInput,low,0.20075805108695127,0.21242986701513064,250,0.032,0.096,0.20258744492368388,0.18751471276163076,0.21887174737525233,0.2510085850111234,0.22348896645328833,0.2819168693164777
adam_grad_rank_fraction,Adam mean nr(G_i)/r_i,MatrixSensing,low,0.700459924802486,0.7120918796948925,125,0.952,0.92,1.2504223008855544,1.2100034525578542,1.292191296848523,1.1826810234824028,1.1090655241932206,1.2611828361745174
adam_grad_rank_fraction,Adam mean nr(G_i)/r_i,MatrixSensing,high,0.7173842912187169,0.730687010009081,125,0.904,0.88,1.2131342541427552,1.1782923437915218,1.249006434038996,1.1177793920607784,1.062460995041438,1.1759780125076804
adam_grad_rank_fraction,Adam mean nr(G_i)/r_i,MatrixSensing,middle,0.712315552323523,0.717297353059923,125,0.968,0.928,1.2452432280147163,1.2107527166009977,1.2807162648948405,1.1859072932256087,1.1416074942042131,1.2319261350908006
adam_grad_rank_fraction,Adam mean nr(G_i)/r_i,SmallMLPDigits,high,0.37771026274765396,0.45464881689077863,50,0.0,0.0,0.6964758878884898,0.6701855157431675,0.7237975918834315,0.6974374556276475,0.6680090151070269,0.7281623354056588
adam_grad_rank_fraction,Adam mean nr(G_i)/r_i,SmallMLPDigits,middle,0.34073803265064945,0.3764648331135906,50,0.0,0.0,0.586322464513516,0.5472584164829393,0.6281749572761854,0.5745677460255808,0.5341320054362465,0.6180646196314108
adam_grad_rank_fraction,Adam mean nr(G_i)/r_i,SmallMLPDigits,low,0.2903142463164768,0.3399112807454958,50,0.0,0.0,0.35067288595337015,0.3157960385848546,0.3894015691074695,0.3365031984986446,0.30368582810110595,0.3728669306297661
pair_mean_grad_rank_fraction,pair mean nr(G_i)/r_i,All,middle,0.25103055766320725,0.44864125114976156,425,0.03529411764705882,0.07529411764705882,0.43464586180863196,0.40670675423155717,0.46450427297258284,0.46034400096186356,0.4253444890200059,0.49822345108980315
pair_mean_grad_rank_fraction,pair mean nr(G_i)/r_i,All,high,0.4508495275867395,0.7310088394058061,425,0.8305882352941176,0.8023529411764706,1.0993199440508135,1.0616694120293069,1.138305696382372,1.038684786857183,0.9979782194841309,1.0810517357846072
pair_mean_grad_rank_fraction,pair mean nr(G_i)/r_i,All,low,0.2012186481771977,0.25102977482984706,425,0.09176470588235294,0.15058823529411763,0.3041138306709889,0.2725851954916784,0.3392892333663306,0.34564521822426464,0.3082990087222359,0.387515410368826
pair_mean_grad_rank_fraction,pair mean nr(G_i)/r_i,MatrixFactorizationInput,high,0.2771356314995194,0.6245041992033453,248,0.04435483870967742,0.0967741935483871,0.40908374799160785,0.37803245789071566,0.4426855667489798,0.4495573253193042,0.4037604080708115,0.5005488024789249
pair_mean_grad_rank_fraction,pair mean nr(G_i)/r_i,MatrixFactorizationInput,middle,0.22286117269564643,0.2770008189403332,252,0.07142857142857142,0.11507936507936507,0.3476618506409872,0.306081945889844,0.3948902051041443,0.36769326931317536,0.32143424252935127,0.42060963771109694
pair_mean_grad_rank_fraction,pair mean nr(G_i)/r_i,MatrixFactorizationInput,low,0.2012186481771977,0.222045248318173,250,0.1,0.172,0.2845771601671341,0.24442340750151417,0.331327350831933,0.3386552726338035,0.2892985761860445,0.3964326240199734
pair_mean_grad_rank_fraction,pair mean nr(G_i)/r_i,MatrixSensing,low,0.7000318169389812,0.7119484105345375,125,0.96,0.928,1.2542887976627701,1.2144054343669484,1.2954820057787577,1.1878730688197428,1.1159088875057093,1.264478169701838
pair_mean_grad_rank_fraction,pair mean nr(G_i)/r_i,MatrixSensing,high,0.7170415468534189,0.7310088394058061,125,0.904,0.896,1.212060757107638,1.175185064226061,1.2500935585731232,1.128146230592862,1.0712503611329909,1.1880639333038985
pair_mean_grad_rank_fraction,pair mean nr(G_i)/r_i,MatrixSensing,middle,0.7119756817128335,0.7169990530444756,125,0.96,0.904,1.24250410157971,1.2096912464200318,1.2762070048958218,1.169873851750368,1.1240279318442465,1.2175896970493485
pair_mean_grad_rank_fraction,pair mean nr(G_i)/r_i,SmallMLPDigits,middle,0.36666995190653096,0.3900955147140588,50,0.0,0.0,0.4853035361821937,0.43525441314822133,0.5411077179606633,0.47381569277514096,0.42286596985324587,0.5309041793973138
pair_mean_grad_rank_fraction,pair mean nr(G_i)/r_i,SmallMLPDigits,low,0.3269754716458143,0.36663253473457896,50,0.0,0.0,0.44998181803374626,0.3958893812834762,0.5114651873321334,0.4370866113739122,0.38373312145753813,0.49785826440178516
pair_mean_grad_rank_fraction,pair mean nr(G_i)/r_i,SmallMLPDigits,high,0.3904246831400552,0.4543035180136979,50,0.0,0.0,0.6557471103786922,0.6184700352675154,0.6952709884869507,0.6511165923726893,0.6112489153010848,0.6935845712776357
delta_mean_grad_rank_fraction,Muon - Adam mean nr(G_i)/r_i,All,low,-0.10845247724177531,2.4910716730164317e-05,425,0.6635294117647059,0.6776470588235294,1.1476194858422892,1.056077525144157,1.2470964043147708,1.1293267004193157,1.0431108072208037,1.222668567376859
delta_mean_grad_rank_fraction,Muon - Adam mean nr(G_i)/r_i,All,middle,2.7337896726375988e-05,0.019690269703356245,425,0.28,0.30117647058823527,0.438546893681074,0.4033096239545246,0.47686285308928,0.46715448231299556,0.4279832938660687,0.5099108153820039
delta_mean_grad_rank_fraction,Muon - Adam mean nr(G_i)/r_i,All,high,0.019751151743745032,0.27544588342049237,425,0.01411764705882353,0.04941176470588235,0.2887233280411346,0.27443919349009266,0.30375092965049827,0.31326847676292446,0.29179764545830256,0.3363191583647874
delta_mean_grad_rank_fraction,Muon - Adam mean nr(G_i)/r_i,MatrixFactorizationInput,low,-0.10845247724177531,0.006871125344475371,250,0.192,0.292,0.6369638386363303,0.5362985654807279,0.7565243650552127,0.7332140821831935,0.6211930400104299,0.8654361135512988
delta_mean_grad_rank_fraction,Muon - Adam mean nr(G_i)/r_i,MatrixFactorizationInput,middle,0.006877170356102941,0.03516267288714467,250,0.008,0.028,0.22940758043826992,0.2140798592654492,0.24583273804045797,0.2397416943239927,0.2202552300892847,0.2609521688726289
delta_mean_grad_rank_fraction,Muon - Adam mean nr(G_i)/r_i,MatrixFactorizationInput,high,0.03520302614067761,0.27544588342049237,250,0.016,0.064,0.2766186908627395,0.2614131430088877,0.2927086957216009,0.3179478096775474,0.2876939477465953,0.35138316419430565
delta_mean_grad_rank_fraction,Muon - Adam mean nr(G_i)/r_i,MatrixSensing,middle,-0.0003656395645649235,2.4910716730164317e-05,125,1.0,0.992,1.131831925880865,1.1135110938347124,1.1504541944270414,1.1120788321665065,1.0925432172908967,1.1319637606825548
delta_mean_grad_rank_fraction,Muon - Adam mean nr(G_i)/r_i,MatrixSensing,high,2.7337896726375988e-05,0.015281196446334189,125,0.944,0.92,1.3014356258707656,1.2640362816462614,1.3399415134506558,1.2373099139548545,1.1797844254724579,1.2976403062431416
delta_mean_grad_rank_fraction,Muon - Adam mean nr(G_i)/r_i,MatrixSensing,low,-0.01733086426184638,-0.0003659608620770749,125,0.88,0.816,1.2823752685045535,1.2378897863369658,1.3284594052095045,1.1393585084964397,1.058291530490257,1.2266353584837488
delta_mean_grad_rank_fraction,Muon - Adam mean nr(G_i)/r_i,SmallMLPDigits,low,-0.013289647583607678,0.006675411409798826,50,0.0,0.0,0.7345367732140503,0.7141132215338197,0.7555444359997148,0.7410827343960963,0.7176939091453673,0.7652337747633788
delta_mean_grad_rank_fraction,Muon - Adam mean nr(G_i)/r_i,SmallMLPDigits,middle,0.006869675334472858,0.06431473735132615,50,0.0,0.0,0.5799164307789707,0.5511026706639675,0.6102366847220019,0.5656835059785583,0.5374211597371914,0.5954321357437402
delta_mean_grad_rank_fraction,Muon - Adam mean nr(G_i)/r_i,SmallMLPDigits,high,0.06465677358144001,0.11187776072390027,50,0.0,0.0,0.3361753384251134,0.30683652419373664,0.3683194445713462,0.32165884300253444,0.2947217184271942,0.3510579805040332
