problem_family,setting,kappa,lr,algo,runs,median_final_loss,median_recovery,median_nrG,median_stA,median_condition_score,median_relative_update_fro_norm,median_mean_relative_layer_update_norm,median_delta_loss
MatrixFactorizationInput,MF input kappa=1e+05 lr=3e-02,100000.0,0.03,Muon,5,8.72031415202211e-06,0.2854147325186404,1.065232780511847,4.62431881700981,0.8567725617938855,0.03288430246890091,0.07522559858954389,1.1767365934022224e-05
MatrixFactorizationInput,MF input kappa=1e+05 lr=3e-03,100000.0,0.003,Adam,5,0.00013164655359774834,0.9766617756837002,1.017495451142358,5.10471781505255,0.5662844316912223,0.003368880037728985,0.01614108841448128,6.336263832511138e-07
MatrixFactorizationInput,MF input kappa=1e+05 lr=3e-03,100000.0,0.003,Muon,5,0.00013684569435434013,0.995130686170369,1.0616321356053515,5.785803050376323,0.41084958369429525,0.003368880037728986,0.010819880310154387,1.296619606422643e-07
MatrixSensing,Matrix sensing kappa=1e+01 lr=1e-02,10.0,0.01,Adam,5,0.0030834335952041577,1.0542415479084384,41.07785465107214,304.1282107289824,0.1349414655659769,0.12726074515424404,0.12726074515424404,0.002506388346810608
MatrixSensing,Matrix sensing kappa=1e+01 lr=1e-02,10.0,0.01,Muon,5,0.00303088521815395,1.0850106929354493,37.51430342046247,304.1282107289824,0.12270525427003377,0.12726074515424396,0.12726074515424396,0.0024902691229204653
MatrixSensing,Matrix sensing kappa=1e+01 lr=3e-02,10.0,0.03,Adam,5,0.007670491114815185,1.178936662501172,41.457924789399065,304.1282107289824,0.13582407638011376,0.33508408191909866,0.33508408191909866,0.0009165079088287304
MatrixSensing,Matrix sensing kappa=1e+01 lr=3e-02,10.0,0.03,Muon,5,0.0006272792590631889,1.1117269317343976,47.16407305477264,304.1282107289824,0.15551312322822383,0.33508408191909855,0.33508408191909855,0.0016596288454863138
MatrixSensing,Matrix sensing kappa=1e+01 lr=3e-03,10.0,0.003,Adam,5,0.010635023702752565,1.0885327102419786,41.22202509759472,304.1282107289824,0.13543402671086543,0.03877222101386732,0.03877222101386732,0.001005771674946001
MatrixSensing,Matrix sensing kappa=1e+01 lr=3e-03,10.0,0.003,Muon,5,0.010560497529585735,1.0970622350267152,40.158973386787586,304.1282107289824,0.1320461962095796,0.0387722210138673,0.0387722210138673,0.0010197579843018098
MatrixSensing,Matrix sensing kappa=1e+02 lr=1e-02,100.0,0.01,Adam,5,0.0018425247940763434,1.0937763429742728,41.26095866346288,304.1282107289824,0.1352593921963452,0.1281788721604586,0.1281788721604586,0.0021466792821961895
MatrixSensing,Matrix sensing kappa=1e+02 lr=1e-02,100.0,0.01,Muon,5,0.0018219014196147701,1.1308237562244943,36.88584837241008,304.1282107289824,0.12080736206163276,0.12817887216045862,0.12817887216045862,0.0021117112745512503
