group_type,group,predictor,outcome,points,spearman,spearman_ci95_low,spearman_ci95_high,ci95_excludes_zero
algo,Adam,stUpdateFrac,delta_loss,1275,-0.16246715004372428,-0.21549483873889527,-0.10848408775356885,True
algo,Adam,stUpdateFrac,relative_loss_decrease,1275,-0.17179919166575403,-0.22463012936242763,-0.11796123144641711,True
algo,Adam,stUpdateFrac,norm_rank_movement,1275,0.28358121322229407,0.23224881225906166,0.3333383124008017,True
algo,Adam,stUpdateFrac,norm_condition_movement,1275,0.11985355895682001,0.06533225699932778,0.17366138969230333,True
algo,Adam,update_flatness,delta_loss,1275,-0.6394568289956896,-0.6708358056817582,-0.6057922767392645,True
algo,Adam,update_flatness,relative_loss_decrease,1275,-0.19663954905783412,-0.24890159369205098,-0.14323571531251497,True
algo,Adam,update_flatness,norm_rank_movement,1275,-0.362163652828113,-0.40897601908564823,-0.31345018214416165,True
algo,Adam,update_flatness,norm_condition_movement,1275,-0.2768296669106142,-0.32680975131148154,-0.22530547610492355,True
algo,Adam,relative_update_fro_norm,delta_loss,1275,0.8946591400597809,0.8831245514749241,0.905112725331271,True
algo,Adam,relative_update_fro_norm,relative_loss_decrease,1275,0.5773663699169418,0.5395326402080087,0.6128732087542734,True
algo,Adam,relative_update_fro_norm,norm_rank_movement,1275,0.2058697277965593,0.15264499096812123,0.257903686809999,True
algo,Adam,relative_update_fro_norm,norm_condition_movement,1275,0.23254078632388844,0.17988789161914823,0.2838650108812797,True
algo,Adam,update_grad_inner,delta_loss,1275,0.9687839080652758,0.9652168087187674,0.9719904066891011,True
algo,Adam,update_grad_inner,relative_loss_decrease,1275,0.6437441897424512,0.6103848206729526,0.6748240365945756,True
algo,Adam,update_grad_inner,norm_rank_movement,1275,0.08287902766604593,0.02805521089306983,0.13720573645513884,True
algo,Adam,update_grad_inner,norm_condition_movement,1275,0.19496343702660712,0.14152811610195637,0.24726593050777287,True
algo,Adam,update_grad_cosine,delta_loss,1275,0.11481514032615683,0.060243644431277416,0.16870234053873648,True
algo,Adam,update_grad_cosine,relative_loss_decrease,1275,0.2874261194639718,0.23620527939927477,0.3370541005883835,True
algo,Adam,update_grad_cosine,norm_rank_movement,1275,-0.2993507380664223,-0.34856844679652943,-0.24848670480707927,True
algo,Adam,update_grad_cosine,norm_condition_movement,1275,-0.014096827766648168,-0.06899497087156574,0.04088643420985822,False
algo,Adam,update_grad_per_update_norm,delta_loss,1275,0.9162159821664281,0.9069258648961311,0.9246154715311328,True
algo,Adam,update_grad_per_update_norm,relative_loss_decrease,1275,0.606242659198852,0.5702896994051713,0.6398773753108,True
algo,Adam,update_grad_per_update_norm,norm_rank_movement,1275,0.01739358030253694,-0.037593941753294356,0.07227608804704283,False
