run_id,problem_family,setting,kappa,lr,algo,seed,steps,median_relative_update_fro_norm,median_mean_relative_layer_update_norm,nrG_mean_abs_speed,nrG_std_speed,nrG_mean_rel_speed,nrG_path_length,stA_mean_abs_speed,stA_std_speed,stA_mean_rel_speed,stA_path_length,condition_score_mean_abs_speed,condition_score_std_speed,condition_score_mean_rel_speed,condition_score_path_length,delta_gd_pred_mean_abs_speed,delta_gd_pred_std_speed,delta_gd_pred_mean_rel_speed,delta_gd_pred_path_length,delta_spec_pred_mean_abs_speed,delta_spec_pred_std_speed,delta_spec_pred_mean_rel_speed,delta_spec_pred_path_length,loss_mean_abs_speed,loss_std_speed,loss_mean_rel_speed,loss_path_length,relative_update_fro_norm_mean_abs_speed,relative_update_fro_norm_std_speed,relative_update_fro_norm_mean_rel_speed,relative_update_fro_norm_path_length,mean_relative_layer_update_norm_mean_abs_speed,mean_relative_layer_update_norm_std_speed,mean_relative_layer_update_norm_mean_rel_speed,mean_relative_layer_update_norm_path_length,rank_plane_mean_speed,rank_plane_path_length,rank_plane_net_distance,rank_plane_tortuosity,norm_rank_plane_mean_speed,norm_rank_plane_path_length,norm_condition_mean_speed,norm_condition_path_length,per_update_rank_plane_mean_speed,per_update_condition_mean_speed,update_normalized_rank_plane_mean_speed,update_normalized_condition_mean_speed
153,MatrixSensing,Matrix sensing kappa=1e+01 lr=3e-03,10.0,0.003,Muon,1,5,0.03918846418113709,0.03918846418113709,0.14790026984371138,0.1670356827249494,0.0034727894954229227,0.7395013492185569,0.0,0.0,0.0,0.0,0.0004908386481540961,0.0005543436045711654,0.003472789495422906,0.0024541932407704803,2.136062180485984e-05,2.0799204835039293e-05,0.16601760472302063,0.00010680310902429919,3.047890731673479e-06,2.949269136007331e-06,0.16689941731536428,1.5239453658367395e-05,0.002758968680096792,0.002713855957790881,0.17285038187040885,0.01379484340048396,7.64458092421677e-05,2.903107892844781e-05,0.0019549180734748767,0.0003057832369686708,7.64458092421677e-05,2.903107892844781e-05,0.0019549180734748767,0.0003057832369686708,0.14790026984371138,0.7395013492185569,0.10604782512405109,6.973281614719715,0.3801005774635769,1.9005028873178844,0.36561254706093393,1.8280627353046697,9.711829187713764,9.341650122278498,9.699297622552248,9.329596214105203
154,MatrixSensing,Matrix sensing kappa=1e+01 lr=3e-03,10.0,0.003,Adam,2,5,0.03830299980982972,0.03830299980982972,0.49627062315452264,0.5816273928130488,0.01160857338717428,2.481353115772613,0.0,0.0,0.0,0.0,0.00163025761142237,0.0019106560813896515,0.011608573387174321,0.00815128805711185,1.3572985574976406e-05,1.7250623398896018e-05,0.1146250514294487,6.786492787488203e-05,2.0579596423362394e-06,2.5569170954436393e-06,0.12434712955521716,1.0289798211681198e-05,0.0017898033101793928,0.0023993915242592804,0.12145962723616019,0.008949016550896964,5.727841584345604e-05,1.3756275602434817e-05,0.0014969910867038542,0.00022911366337382416,5.727841584345604e-05,1.3756275602434817e-05,0.0014969910867038542,0.00022911366337382416,0.49627062315452264,2.481353115772613,0.6331325410732731,3.9191685070653217,1.2754050458364616,6.377025229182308,1.2143351790230157,6.071675895115078,33.29099726045863,31.696933652650312,33.29778482543693,31.703396210533363
155,MatrixSensing,Matrix sensing kappa=1e+01 lr=3e-03,10.0,0.003,Muon,2,5,0.03830299980982972,0.03830299980982972,0.5006379062136688,0.5941408549816638,0.01172177834005993,2.503189531068344,0.0,0.0,0.0,0.0,0.0016446042120797865,0.0019517630218245977,0.01172177834005992,0.008223021060398933,1.3137994485305364e-05,1.6904928172258534e-05,0.11042965854413471,6.568997242652682e-05,1.9996224217134277e-06,2.5193439482445307e-06,0.12028792102230881,9.998112108567138e-06,0.0017579319041155395,0.0023950446088045665,0.1198428057106092,0.008789659520577697,5.7278415843457775e-05,1.3756275602428471e-05,0.0014969910867038989,0.0002291136633738311,5.7278415843457775e-05,1.3756275602428471e-05,0.0014969910867038989,0.0002291136633738311,0.5006379062136688,2.503189531068344,0.5532181092825965,4.52477872482236,1.2866288712864218,6.433144356432109,1.2250215771453867,6.125107885726933,33.587357931935315,31.979103768118772,33.59081214720507,31.9823925861548
156,MatrixSensing,Matrix sensing kappa=1e+01 lr=3e-03,10.0,0.003,Adam,3,5,0.03895364749896582,0.03895364749896582,0.2379663847221508,0.2422428068115877,0.005528886515820416,1.189831923610754,0.0,0.0,0.0,0.0,0.0007824541634981974,0.0007965154111515672,0.005528886515820387,0.003912270817490987,1.3330222461628786e-05,1.6359669689682426e-05,0.1125956913531676,6.665111230814393e-05,1.9485684162496664e-06,2.3986254029058986e-06,0.11616913075223372,9.742842081248331e-06,0.0013280364529843144,0.0015646781506605289,0.09331578760445272,0.006640182264921572,4.534018987751437e-05,2.836000073329092e-05,0.0011647208402730633,0.00018136075951005748,4.534018987751437e-05,2.836000073329092e-05,0.0011647208402730633,0.00018136075951005748,0.2379663847221508,1.189831923610754,0.09139001076503916,13.019277639322905,0.6115685951444902,3.0578429757224512,0.5828291247049521,2.9141456235247603,15.69780094836448,14.96011348386234,15.69990577033195,14.962119393836625
157,MatrixSensing,Matrix sensing kappa=1e+01 lr=3e-03,10.0,0.003,Muon,3,5,0.03895364749896582,0.03895364749896582,0.2238664562430685,0.23922056108736442,0.005199423005749301,1.1193322812153426,0.0,0.0,0.0,0.0,0.0007360923727084357,0.0007865780044342557,0.005199423005749284,0.003680461863542178,1.4002083388051981e-05,1.6380712997371297e-05,0.11715094827630501,7.001041694025991e-05,2.048409707996681e-06,2.401030678675129e-06,0.12096967977733071,1.0242048539983405e-05,0.0013604987357898537,0.001583521343300963,0.09383206284061414,0.006802493678949268,4.534018987752478e-05,2.836000073327842e-05,0.0011647208402733296,0.0001813607595100991,4.534018987752478e-05,2.836000073327842e-05,0.0011647208402733296,0.0001813607595100991,0.2238664562430685,1.1193322812153426,0.013805801772342363,81.07694863892218,0.5753320760173949,2.8766603800869746,0.5482954699475358,2.7414773497376785,14.770632470737548,14.076515476116986,14.769658631651101,14.075587400694438
158,MatrixSensing,Matrix sensing kappa=1e+01 lr=3e-03,10.0,0.003,Adam,4,5,0.03862637951316235,0.03862637951316235,0.3395470855638223,0.3615884340826025,0.007848887630729644,1.6977354278191115,0.0,0.0,0.0,0.0,0.001105309636259272,0.0011770596702008172,0.00784888763072963,0.005526548181296359,2.777842648157505e-05,3.209498554343189e-05,0.20719073906338595,0.00013889213240787524,4.00442020484784e-06,4.619738577851045e-06,0.21134474904293094,2.0022101024239202e-05,0.003281566163012667,0.003684843201903409,0.19991794251642886,0.016407830815063335,5.0808270836474184e-05,1.8203622329006302e-05,0.0013172088917581823,0.00020323308334589674,5.0808270836474184e-05,1.8203622329006302e-05,0.0013172088917581823,0.00020323308334589674,0.3395470855638223,1.6977354278191115,0.9053778227699638,1.8751678968952037,0.8726288561560154,4.363144280780077,0.8233155089223658,4.116577544611829,22.616974385422417,21.33886089722545,22.591525976662084,21.314850609848442
159,MatrixSensing,Matrix sensing kappa=1e+01 lr=3e-03,10.0,0.003,Muon,4,5,0.03862637951316236,0.03862637951316236,0.3555693469735587,0.3787113300243941,0.008221077955221324,1.7778467348677935,0.0,0.0,0.0,0.0,0.0011574660548644867,0.001232798926079572,0.008221077955221322,0.005787330274322433,2.9882716878635955e-05,3.41081664592969e-05,0.2215366618150044,0.00014941358439317978,4.2862969452201025e-06,4.893384497287506e-06,0.22491137906431552,2.143148472610051e-05,0.003532700547358038,0.003913246497017859,0.214021270051943,0.01766350273679019,5.080827083646204e-05,1.820362232900924e-05,0.0013172088917578686,0.00020323308334584816,5.080827083646204e-05,1.820362232900924e-05,0.0013172088917578686,0.00020323308334584816,0.3555693469735587,1.7778467348677935,0.9253005474687228,1.9213721852119499,0.9138057304142422,4.569028652071211,0.8621654265552564,4.310827132776282,23.68206250154977,22.343759552811267,23.657555844778383,22.320637797841346
160,MatrixSensing,Matrix sensing kappa=1e+01 lr=1e-02,10.0,0.01,Adam,0,5,0.12492505549543692,0.12492505549543692,0.430412105563056,0.5824027383236786,0.010076467582005194,2.15206052781528,0.0,0.0,0.0,0.0,0.0014350549615062159,0.0019418132724981073,0.01007646758200523,0.007175274807531079,1.3748508727543836e-05,1.1205833330694172e-05,0.11876292422914407,6.874254363771918e-05,1.933562274009694e-06,1.6324865948863534e-06,0.11688531343658178,9.66781137004847e-06,0.0014038116567902045,0.0014834969303955878,0.09836541936685886,0.007019058283951022,0.00037550863176515764,0.000293350983789735,0.003000604779176899,0.0015020345270606306,0.00037550863176515764,0.000293350983789735,0.003000604779176899,0.0015020345270606306,0.430412105563056,2.15206052781528,0.15067151797609313,14.283127672190473,1.1232423400675429,5.616211700337715,1.0951704284957402,5.475852142478701,8.967328356487922,8.743218171464527,8.991329526434118,8.76661950761145
161,MatrixSensing,Matrix sensing kappa=1e+01 lr=1e-02,10.0,0.01,Muon,0,5,0.12492505549543689,0.12492505549543689,0.45710210934445994,0.6458656134842062,0.010678380435646461,2.2855105467223,0.0,0.0,0.0,0.0,0.00152404321684122,0.0021534074927662037,0.010678380435646475,0.0076202160842060995,1.1336598266850324e-05,8.276604211788583e-06,0.09455099279903775,5.668299133425162e-05,1.6083332827961906e-06,1.2202167550969189e-06,0.0942694339242521,8.041666413980953e-06,0.001128501835890305,0.001106985974267023,0.07713476723625821,0.005642509179451525,0.00037550863176517846,0.00029335098378976846,0.0030006047791770645,0.0015020345270607138,0.00037550863176517846,0.00029335098378976846,0.0030006047791770645,0.0015020345270607138,0.45710210934445994,2.2855105467223,0.003854636279747581,592.9250857546449,1.1928949867202647,5.964474933601323,1.1630823261864323,5.815411630932161,9.52244250590405,9.284458987621374,9.548884985397002,9.310240620456765
162,MatrixSensing,Matrix sensing kappa=1e+01 lr=1e-02,10.0,0.01,Adam,1,5,0.12998477873302955,0.12998477873302955,0.2108846962183506,0.23439846367450634,0.004956725442673731,1.054423481091753,0.0,0.0,0.0,0.0,0.000699865925312948,0.000777901386934386,0.004956725442673773,0.00349932962656474,2.5971665252218543e-05,1.920544385234991e-05,0.2488708866498209,0.00012985832626109272,3.6499827784899626e-06,2.7109798430224457e-06,0.24678870482935258,1.8249913892449812e-05,0.003220662215930815,0.0024902108209374596,0.24659378216903569,0.016103311079654074,0.0005436091038505397,0.0005149805082624825,0.004180430825633582,0.002174436415402159,0.0005436091038505397,0.0005149805082624825,0.004180430825633582,0.002174436415402159,0.2108846962183506,1.054423481091753,0.0800859810938519,13.166143021412019,0.5503437672945097,2.7517188364725484,0.534106696868298,2.6705334843414903,4.244486834825302,4.119259593679304,4.233909328913337,4.10899416127236
163,MatrixSensing,Matrix sensing kappa=1e+01 lr=1e-02,10.0,0.01,Muon,1,5,0.12998477873302972,0.12998477873302972,0.20640572149150102,0.21661603725863365,0.004847657097948951,1.0320286074575051,0.0,0.0,0.0,0.0,0.0006850014906343127,0.0007188866052028098,0.004847657097948936,0.0034250074531715635,2.3917894991842598e-05,2.155335263581999e-05,0.20905394609096425,0.00011958947495921299,3.3581449900974935e-06,3.0606677852004043e-06,0.20668261854531617,1.679072495048747e-05,0.00296766333763568,0.002763689508227635,0.2082891736601709,0.0148383166881784,0.0005436091038504773,0.0005149805082624294,0.004180430825633101,0.002174436415401909,0.0005436091038504773,0.0005149805082624294,0.004180430825633101,0.002174436415401909,0.20640572149150102,1.0320286074575051,0.06415906537897342,16.085468224350528,0.5386550299465966,2.693275149732983,0.5227628182483045,2.6138140912415224,4.151087427362868,4.028615796158922,4.143985435809508,4.021723338253206
164,MatrixSensing,Matrix sensing kappa=1e+01 lr=1e-02,10.0,0.01,Adam,2,5,0.12696721395733104,0.12696721395733104,0.35629486189529447,0.36226059881190514,0.008296479189138227,1.7814743094764722,0.0,0.0,0.0,0.0,0.0011704348059599413,0.001190032355285399,0.008296479189138211,0.005852174029799706,1.6214225229818256e-05,1.7647454965232672e-05,0.17039163253088507,8.107112614909128e-05,2.27863336497208e-06,2.5376889612036474e-06,0.16943886788406912,1.13931668248604e-05,0.001914064069547199,0.0023509088160533083,0.15466539367027535,0.009570320347735995,0.0004305422032629541,0.00032514039532263055,0.0033910354348323448,0.0017221688130518165,0.0004305422032629541,0.00032514039532263055,0.0033910354348323448,0.0017221688130518165,0.35629486189529447,1.7814743094764722,0.6652828837988451,2.6777696418462473,0.9298192807699337,4.6490964038496685,0.8932240383490864,4.466120191745432,7.331572404319138,7.043020988994766,7.3233022273168205,7.035076304417184
165,MatrixSensing,Matrix sensing kappa=1e+01 lr=1e-02,10.0,0.01,Muon,2,5,0.12696721395733102,0.12696721395733102,0.46472193352789903,0.5324042666573172,0.010859676603828496,2.323609667639495,0.0,0.0,0.0,0.0,0.001526619618370756,0.0017489572575436966,0.010859676603828486,0.007633098091853779,1.2456826868326056e-05,1.5928705290950348e-05,0.11949634362553971,6.228413434163028e-05,1.7662628192043277e-06,2.341803313279328e-06,0.12029054686124203,8.831314096021638e-06,0.0016295231687337818,0.0022564203219541073,0.1227694945573476,0.00814761584366891,0.0004305422032630443,0.00032514039532274223,0.0033910354348330534,0.0017221688130521773,0.0004305422032630443,0.00032514039532274223,0.0033910354348330534,0.0017221688130521773,0.46472193352789903,2.323609667639495,0.7718996292436131,3.0102484566761714,1.2127803687438814,6.063901843719407,1.1650485217975812,5.825242608987907,9.567529084738311,9.190976292743501,9.551917624588125,9.17597925862271
166,MatrixSensing,Matrix sensing kappa=1e+01 lr=1e-02,10.0,0.01,Adam,3,5,0.12873275662604333,0.12873275662604333,0.3603443599838599,0.3586580787238233,0.00837897965234009,1.8017217999192994,0.0,0.0,0.0,0.0,0.001184843586591755,0.0011792989471911734,0.008378979652340107,0.005924217932958775,1.847923119469561e-05,1.9277124099865094e-05,0.186257339648011,9.239615597347806e-05,2.648936266529135e-06,2.8013729531376624e-06,0.18818171744604434,1.3244681332645675e-05,0.002037392771770892,0.0018522875326053554,0.17283008265700253,0.010186963858854458,0.0005693518242504692,0.0005123332260935649,0.004414076749299669,0.0022774072970018766,0.0005693518242504692,0.0005123332260935649,0.004414076749299669,0.0022774072970018766,0.3603443599838599,1.8017217999192994,0.2558330867678009,7.042567568887511,0.9403872170577585,4.701936085288793,0.9042201819686199,4.521100909843099,7.307567135772109,7.026520102994892,7.304956731327488,7.024010093991037
167,MatrixSensing,Matrix sensing kappa=1e+01 lr=1e-02,10.0,0.01,Muon,3,5,0.1287327566260433,0.1287327566260433,0.37288828881391967,0.37268898163036845,0.008659860754259506,1.8644414440695982,0.0,0.0,0.0,0.0,0.0012260891152455766,0.0012254337758968417,0.008659860754259476,0.006130445576227883,1.9018382544485658e-05,2.0703829370615233e-05,0.18248852043485475,9.509191272242829e-05,2.703707639314625e-06,3.00612442961228e-06,0.18221478865074517,1.3518538196573125e-05,0.0019886861063113425,0.0020620902467911118,0.15771186720299704,0.009943430531556711,0.0005693518242504483,0.0005123332260935341,0.004414076749299511,0.0022774072970017933,0.0005693518242504483,0.0005123332260935341,0.004414076749299511,0.0022774072970017933,0.37288828881391967,1.8644414440695982,0.3820564353035252,4.880015808628876,0.9731229877078107,4.8656149385390535,0.9356969438355861,4.678484719177931,7.560304376074649,7.26953713818128,7.559249201309676,7.268522545149086
168,MatrixSensing,Matrix sensing kappa=1e+01 lr=1e-02,10.0,0.01,Adam,4,5,0.12804171224988006,0.12804171224988006,0.6357383419293086,0.6633314771832629,0.0147961277023025,3.178691709646543,0.0,0.0,0.0,0.0,0.0020694853389983726,0.0021593078101297585,0.014796127702302464,0.010347426694991863,2.373627647492917e-05,2.702198097936726e-05,0.194275698602986,0.00011868138237464586,3.425416260843509e-06,3.9303911261497096e-06,0.199094615719657,1.7127081304217543e-05,0.002661654455540123,0.003202857594957201,0.17305965045103405,0.013308272277700614,0.0004928718517342584,0.00034386253230086236,0.003852511308789523,0.0019714874069370336,0.0004928718517342584,0.00034386253230086236,0.003852511308789523,0.0019714874069370336,0.6357383419293086,3.178691709646543,0.5475548701184465,5.805247808240536,1.6590802480454983,8.295401240227491,1.5793396115628013,7.896698057814007,12.998470333897103,12.373722797454862,12.957341938755995,12.334571162877282
