source_id,family,natural_task,source_path,row_index,setting_id,setting_axes,setting_values,metric_id,metric_role,estimate_column,mean_diff_spectral_minus_fro,ci95_low,ci95_high,boundary_status,interpretation,positive_means,claim_boundary
digits_class_partition_sweep,sklearn_digits_mlp,digits long-tail class partitions,results/e11_long_tail_class_partition_sweep/summary.csv,3,"digits_class_partition_sweep::partition_name=mixed_b;head_classes=0,3,4,7,9;tail_classes=1,2,5,6,8","partition_name,head_classes,tail_classes","partition_name=mixed_b;head_classes=0,3,4,7,9;tail_classes=1,2,5,6,8",tail_accuracy_drop,secondary_tail_accuracy_tradeoff,mean_tail_accuracy_drop_diff_spectral_minus_fro,-0.0004999999999999,-0.0011744822575794,0.0001744822575794,mixed_or_uncertain,diff_ci_crosses_or_touches_zero,spectral_higher_accuracy_drop,secondary_outcome_tradeoff
digits_class_partition_sweep,sklearn_digits_mlp,digits long-tail class partitions,results/e11_long_tail_class_partition_sweep/summary.csv,4,"digits_class_partition_sweep::partition_name=mixed_c;head_classes=0,2,3,5,9;tail_classes=1,4,6,7,8","partition_name,head_classes,tail_classes","partition_name=mixed_c;head_classes=0,2,3,5,9;tail_classes=1,4,6,7,8",tail_loss_increase,secondary_tail_loss_tradeoff,mean_tail_loss_increase_diff_spectral_minus_fro,0.0023706712152813,0.0014078012446539,0.0033335411859088,spectral_worse,diff_ci_strictly_above_zero,spectral_higher_loss_increase,secondary_outcome_tradeoff
digits_class_partition_sweep,sklearn_digits_mlp,digits long-tail class partitions,results/e11_long_tail_class_partition_sweep/summary.csv,4,"digits_class_partition_sweep::partition_name=mixed_c;head_classes=0,2,3,5,9;tail_classes=1,4,6,7,8","partition_name,head_classes,tail_classes","partition_name=mixed_c;head_classes=0,2,3,5,9;tail_classes=1,4,6,7,8",tail_margin_drop,secondary_tail_margin_tradeoff,mean_tail_margin_drop_diff_spectral_minus_fro,0.0042250896362459,0.0028839216572495,0.0055662576152422,spectral_worse,diff_ci_strictly_above_zero,spectral_higher_margin_drop,secondary_outcome_tradeoff
digits_class_partition_sweep,sklearn_digits_mlp,digits long-tail class partitions,results/e11_long_tail_class_partition_sweep/summary.csv,4,"digits_class_partition_sweep::partition_name=mixed_c;head_classes=0,2,3,5,9;tail_classes=1,4,6,7,8","partition_name,head_classes,tail_classes","partition_name=mixed_c;head_classes=0,2,3,5,9;tail_classes=1,4,6,7,8",tail_accuracy_drop,secondary_tail_accuracy_tradeoff,mean_tail_accuracy_drop_diff_spectral_minus_fro,0.0,0.0,0.0,mixed_or_uncertain,diff_ci_crosses_or_touches_zero,spectral_higher_accuracy_drop,secondary_outcome_tradeoff
digits_rho_sweep,sklearn_digits_mlp,digits long-tail head-gain rho sweep,results/e11_long_tail_rho_sweep/summary.csv,0,digits_rho_sweep::target_head_gain_fraction=0.005,target_head_gain_fraction,target_head_gain_fraction=0.005,tail_loss_increase,secondary_tail_loss_tradeoff,mean_tail_loss_increase_diff_spectral_minus_fro,0.000360710876454,6.994126794794049e-05,0.00065148048496,spectral_worse,diff_ci_strictly_above_zero,spectral_higher_loss_increase,secondary_outcome_tradeoff
digits_rho_sweep,sklearn_digits_mlp,digits long-tail head-gain rho sweep,results/e11_long_tail_rho_sweep/summary.csv,0,digits_rho_sweep::target_head_gain_fraction=0.005,target_head_gain_fraction,target_head_gain_fraction=0.005,tail_margin_drop,secondary_tail_margin_tradeoff,mean_tail_margin_drop_diff_spectral_minus_fro,0.0004883644350459,4.011983840484568e-05,0.000936609031687,spectral_worse,diff_ci_strictly_above_zero,spectral_higher_margin_drop,secondary_outcome_tradeoff
digits_rho_sweep,sklearn_digits_mlp,digits long-tail head-gain rho sweep,results/e11_long_tail_rho_sweep/summary.csv,0,digits_rho_sweep::target_head_gain_fraction=0.005,target_head_gain_fraction,target_head_gain_fraction=0.005,tail_accuracy_drop,secondary_tail_accuracy_tradeoff,mean_tail_accuracy_drop_diff_spectral_minus_fro,0.0,0.0,0.0,mixed_or_uncertain,diff_ci_crosses_or_touches_zero,spectral_higher_accuracy_drop,secondary_outcome_tradeoff
digits_rho_sweep,sklearn_digits_mlp,digits long-tail head-gain rho sweep,results/e11_long_tail_rho_sweep/summary.csv,1,digits_rho_sweep::target_head_gain_fraction=0.01,target_head_gain_fraction,target_head_gain_fraction=0.01,tail_loss_increase,secondary_tail_loss_tradeoff,mean_tail_loss_increase_diff_spectral_minus_fro,0.0007140500840372,0.0001329142793213,0.0012951858887531,spectral_worse,diff_ci_strictly_above_zero,spectral_higher_loss_increase,secondary_outcome_tradeoff
digits_rho_sweep,sklearn_digits_mlp,digits long-tail head-gain rho sweep,results/e11_long_tail_rho_sweep/summary.csv,1,digits_rho_sweep::target_head_gain_fraction=0.01,target_head_gain_fraction,target_head_gain_fraction=0.01,tail_margin_drop,secondary_tail_margin_tradeoff,mean_tail_margin_drop_diff_spectral_minus_fro,0.0009591778467878,6.101941486593473e-05,0.0018573362787096,spectral_worse,diff_ci_strictly_above_zero,spectral_higher_margin_drop,secondary_outcome_tradeoff
digits_rho_sweep,sklearn_digits_mlp,digits long-tail head-gain rho sweep,results/e11_long_tail_rho_sweep/summary.csv,1,digits_rho_sweep::target_head_gain_fraction=0.01,target_head_gain_fraction,target_head_gain_fraction=0.01,tail_accuracy_drop,secondary_tail_accuracy_tradeoff,mean_tail_accuracy_drop_diff_spectral_minus_fro,0.0002499999999999,-0.0002399999999999,0.0007399999999999,mixed_or_uncertain,diff_ci_crosses_or_touches_zero,spectral_higher_accuracy_drop,secondary_outcome_tradeoff
digits_rho_sweep,sklearn_digits_mlp,digits long-tail head-gain rho sweep,results/e11_long_tail_rho_sweep/summary.csv,2,digits_rho_sweep::target_head_gain_fraction=0.02,target_head_gain_fraction,target_head_gain_fraction=0.02,tail_loss_increase,secondary_tail_loss_tradeoff,mean_tail_loss_increase_diff_spectral_minus_fro,0.0013986466365935,0.0002379149447671,0.0025593783284198,spectral_worse,diff_ci_strictly_above_zero,spectral_higher_loss_increase,secondary_outcome_tradeoff
digits_rho_sweep,sklearn_digits_mlp,digits long-tail head-gain rho sweep,results/e11_long_tail_rho_sweep/summary.csv,2,digits_rho_sweep::target_head_gain_fraction=0.02,target_head_gain_fraction,target_head_gain_fraction=0.02,tail_margin_drop,secondary_tail_margin_tradeoff,mean_tail_margin_drop_diff_spectral_minus_fro,0.001892420311793,9.141655772597476e-05,0.0036934240658601,spectral_worse,diff_ci_strictly_above_zero,spectral_higher_margin_drop,secondary_outcome_tradeoff
digits_rho_sweep,sklearn_digits_mlp,digits long-tail head-gain rho sweep,results/e11_long_tail_rho_sweep/summary.csv,2,digits_rho_sweep::target_head_gain_fraction=0.02,target_head_gain_fraction,target_head_gain_fraction=0.02,tail_accuracy_drop,secondary_tail_accuracy_tradeoff,mean_tail_accuracy_drop_diff_spectral_minus_fro,0.0,0.0,0.0,mixed_or_uncertain,diff_ci_crosses_or_touches_zero,spectral_higher_accuracy_drop,secondary_outcome_tradeoff
digits_rho_sweep,sklearn_digits_mlp,digits long-tail head-gain rho sweep,results/e11_long_tail_rho_sweep/summary.csv,3,digits_rho_sweep::target_head_gain_fraction=0.04,target_head_gain_fraction,target_head_gain_fraction=0.04,tail_loss_increase,secondary_tail_loss_tradeoff,mean_tail_loss_increase_diff_spectral_minus_fro,0.0026785340377436,0.0003630431594085,0.0049940249160788,spectral_worse,diff_ci_strictly_above_zero,spectral_higher_loss_increase,secondary_outcome_tradeoff
digits_rho_sweep,sklearn_digits_mlp,digits long-tail head-gain rho sweep,results/e11_long_tail_rho_sweep/summary.csv,3,digits_rho_sweep::target_head_gain_fraction=0.04,target_head_gain_fraction,target_head_gain_fraction=0.04,tail_margin_drop,secondary_tail_margin_tradeoff,mean_tail_margin_drop_diff_spectral_minus_fro,0.0036084242892853,9.459993747763188e-06,0.0072073885848228,spectral_worse,diff_ci_strictly_above_zero,spectral_higher_margin_drop,secondary_outcome_tradeoff
digits_rho_sweep,sklearn_digits_mlp,digits long-tail head-gain rho sweep,results/e11_long_tail_rho_sweep/summary.csv,3,digits_rho_sweep::target_head_gain_fraction=0.04,target_head_gain_fraction,target_head_gain_fraction=0.04,tail_accuracy_drop,secondary_tail_accuracy_tradeoff,mean_tail_accuracy_drop_diff_spectral_minus_fro,-0.00025,-0.00074,0.00024,mixed_or_uncertain,diff_ci_crosses_or_touches_zero,spectral_higher_accuracy_drop,secondary_outcome_tradeoff
digits_rho_sweep,sklearn_digits_mlp,digits long-tail head-gain rho sweep,results/e11_long_tail_rho_sweep/summary.csv,4,digits_rho_sweep::target_head_gain_fraction=0.08,target_head_gain_fraction,target_head_gain_fraction=0.08,tail_loss_increase,secondary_tail_loss_tradeoff,mean_tail_loss_increase_diff_spectral_minus_fro,0.004871517275682,0.0002640498789113,0.0094789846724526,spectral_worse,diff_ci_strictly_above_zero,spectral_higher_loss_increase,secondary_outcome_tradeoff
digits_rho_sweep,sklearn_digits_mlp,digits long-tail head-gain rho sweep,results/e11_long_tail_rho_sweep/summary.csv,4,digits_rho_sweep::target_head_gain_fraction=0.08,target_head_gain_fraction,target_head_gain_fraction=0.08,tail_margin_drop,secondary_tail_margin_tradeoff,mean_tail_margin_drop_diff_spectral_minus_fro,0.0066474700073176,-0.0005004548901305,0.0137953949047658,mixed_or_uncertain,diff_ci_crosses_or_touches_zero,spectral_higher_margin_drop,secondary_outcome_tradeoff
digits_rho_sweep,sklearn_digits_mlp,digits long-tail head-gain rho sweep,results/e11_long_tail_rho_sweep/summary.csv,4,digits_rho_sweep::target_head_gain_fraction=0.08,target_head_gain_fraction,target_head_gain_fraction=0.08,tail_accuracy_drop,secondary_tail_accuracy_tradeoff,mean_tail_accuracy_drop_diff_spectral_minus_fro,-0.00025,-0.0013685022880714,0.0008685022880714,mixed_or_uncertain,diff_ci_crosses_or_touches_zero,spectral_higher_accuracy_drop,secondary_outcome_tradeoff
cifar100_resnet_one_step_rho005,cifar100_lt_resnet18,CIFAR-100-LT ResNet18 one-step rho=0.005,results/e11_cifar100_resnet_one_step/pair_summary.csv,0,cifar100_resnet_one_step_rho005::dataset=CIFAR100;model=resnet18_cifar_stem,"dataset,model",dataset=CIFAR100;model=resnet18_cifar_stem,tail_loss_increase,secondary_tail_loss_tradeoff,mean_tail_loss_increase_diff_spectral_minus_fro,-0.0004205703735351,-0.0005924380762373,-0.0002487026708329,spectral_better,diff_ci_strictly_below_zero,spectral_higher_loss_increase,secondary_outcome_tradeoff
cifar100_resnet_one_step_rho005,cifar100_lt_resnet18,CIFAR-100-LT ResNet18 one-step rho=0.005,results/e11_cifar100_resnet_one_step/pair_summary.csv,0,cifar100_resnet_one_step_rho005::dataset=CIFAR100;model=resnet18_cifar_stem,"dataset,model",dataset=CIFAR100;model=resnet18_cifar_stem,tail_margin_drop,secondary_tail_margin_tradeoff,mean_tail_margin_drop_diff_spectral_minus_fro,-0.0005842208862304,-0.0007972691217196,-0.0003711726507412,spectral_better,diff_ci_strictly_below_zero,spectral_higher_margin_drop,secondary_outcome_tradeoff
cifar100_resnet_one_step_rho005,cifar100_lt_resnet18,CIFAR-100-LT ResNet18 one-step rho=0.005,results/e11_cifar100_resnet_one_step/pair_summary.csv,0,cifar100_resnet_one_step_rho005::dataset=CIFAR100;model=resnet18_cifar_stem,"dataset,model",dataset=CIFAR100;model=resnet18_cifar_stem,tail_accuracy_drop,secondary_tail_accuracy_tradeoff,mean_tail_accuracy_drop_diff_spectral_minus_fro,-5.000000000000004e-05,-0.0002786666666666,0.0001786666666666,mixed_or_uncertain,diff_ci_crosses_or_touches_zero,spectral_higher_accuracy_drop,secondary_outcome_tradeoff
cifar100_resnet_one_step_rho002,cifar100_lt_resnet18,CIFAR-100-LT ResNet18 one-step rho=0.002,results/e11_cifar100_resnet_one_step_rho002/pair_summary.csv,0,cifar100_resnet_one_step_rho002::dataset=CIFAR100;model=resnet18_cifar_stem,"dataset,model",dataset=CIFAR100;model=resnet18_cifar_stem,tail_loss_increase,secondary_tail_loss_tradeoff,mean_tail_loss_increase_diff_spectral_minus_fro,-0.0001718997955322,-0.0002418229920706,-0.0001019765989938,spectral_better,diff_ci_strictly_below_zero,spectral_higher_loss_increase,secondary_outcome_tradeoff
cifar100_resnet_one_step_rho002,cifar100_lt_resnet18,CIFAR-100-LT ResNet18 one-step rho=0.002,results/e11_cifar100_resnet_one_step_rho002/pair_summary.csv,0,cifar100_resnet_one_step_rho002::dataset=CIFAR100;model=resnet18_cifar_stem,"dataset,model",dataset=CIFAR100;model=resnet18_cifar_stem,tail_margin_drop,secondary_tail_margin_tradeoff,mean_tail_margin_drop_diff_spectral_minus_fro,-0.0002428293228149,-0.0003479914429275,-0.0001376672027023,spectral_better,diff_ci_strictly_below_zero,spectral_higher_margin_drop,secondary_outcome_tradeoff
cifar100_resnet_one_step_rho002,cifar100_lt_resnet18,CIFAR-100-LT ResNet18 one-step rho=0.002,results/e11_cifar100_resnet_one_step_rho002/pair_summary.csv,0,cifar100_resnet_one_step_rho002::dataset=CIFAR100;model=resnet18_cifar_stem,"dataset,model",dataset=CIFAR100;model=resnet18_cifar_stem,tail_accuracy_drop,secondary_tail_accuracy_tradeoff,mean_tail_accuracy_drop_diff_spectral_minus_fro,-0.0001,-0.000296,9.600000000000002e-05,mixed_or_uncertain,diff_ci_crosses_or_touches_zero,spectral_higher_accuracy_drop,secondary_outcome_tradeoff
cifar100_resnet_checkpoint_sweep,cifar100_lt_resnet18,CIFAR-100-LT ResNet18 checkpoint sweep,results/e11_cifar100_resnet_checkpoint_sweep/pair_summary.csv,0,cifar100_resnet_checkpoint_sweep::dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=250,"dataset,model,warmup_steps",dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=250,tail_loss_increase,secondary_tail_loss_tradeoff,mean_tail_loss_increase_diff_spectral_minus_fro,0.0011423110961914,0.0008174726182883,0.0014671495740944,spectral_worse,diff_ci_strictly_above_zero,spectral_higher_loss_increase,secondary_outcome_tradeoff
cifar100_resnet_checkpoint_sweep,cifar100_lt_resnet18,CIFAR-100-LT ResNet18 checkpoint sweep,results/e11_cifar100_resnet_checkpoint_sweep/pair_summary.csv,0,cifar100_resnet_checkpoint_sweep::dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=250,"dataset,model,warmup_steps",dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=250,tail_margin_drop,secondary_tail_margin_tradeoff,mean_tail_margin_drop_diff_spectral_minus_fro,0.0016026973724365,0.0011541974516513,0.0020511972932217,spectral_worse,diff_ci_strictly_above_zero,spectral_higher_margin_drop,secondary_outcome_tradeoff
cifar100_resnet_checkpoint_sweep,cifar100_lt_resnet18,CIFAR-100-LT ResNet18 checkpoint sweep,results/e11_cifar100_resnet_checkpoint_sweep/pair_summary.csv,0,cifar100_resnet_checkpoint_sweep::dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=250,"dataset,model,warmup_steps",dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=250,tail_accuracy_drop,secondary_tail_accuracy_tradeoff,mean_tail_accuracy_drop_diff_spectral_minus_fro,0.0,0.0,0.0,mixed_or_uncertain,diff_ci_crosses_or_touches_zero,spectral_higher_accuracy_drop,secondary_outcome_tradeoff
cifar100_resnet_checkpoint_sweep,cifar100_lt_resnet18,CIFAR-100-LT ResNet18 checkpoint sweep,results/e11_cifar100_resnet_checkpoint_sweep/pair_summary.csv,1,cifar100_resnet_checkpoint_sweep::dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=500,"dataset,model,warmup_steps",dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=500,tail_loss_increase,secondary_tail_loss_tradeoff,mean_tail_loss_increase_diff_spectral_minus_fro,0.0002089977264404,7.468460335573657e-05,0.0003433108495251,spectral_worse,diff_ci_strictly_above_zero,spectral_higher_loss_increase,secondary_outcome_tradeoff
cifar100_resnet_checkpoint_sweep,cifar100_lt_resnet18,CIFAR-100-LT ResNet18 checkpoint sweep,results/e11_cifar100_resnet_checkpoint_sweep/pair_summary.csv,1,cifar100_resnet_checkpoint_sweep::dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=500,"dataset,model,warmup_steps",dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=500,tail_margin_drop,secondary_tail_margin_tradeoff,mean_tail_margin_drop_diff_spectral_minus_fro,0.0002595901489257,8.221885261261555e-05,0.0004369614452389,spectral_worse,diff_ci_strictly_above_zero,spectral_higher_margin_drop,secondary_outcome_tradeoff
cifar100_resnet_checkpoint_sweep,cifar100_lt_resnet18,CIFAR-100-LT ResNet18 checkpoint sweep,results/e11_cifar100_resnet_checkpoint_sweep/pair_summary.csv,1,cifar100_resnet_checkpoint_sweep::dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=500,"dataset,model,warmup_steps",dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=500,tail_accuracy_drop,secondary_tail_accuracy_tradeoff,mean_tail_accuracy_drop_diff_spectral_minus_fro,-5.000000000000004e-05,-0.000148,4.800000000000005e-05,mixed_or_uncertain,diff_ci_crosses_or_touches_zero,spectral_higher_accuracy_drop,secondary_outcome_tradeoff
cifar100_resnet_checkpoint_sweep,cifar100_lt_resnet18,CIFAR-100-LT ResNet18 checkpoint sweep,results/e11_cifar100_resnet_checkpoint_sweep/pair_summary.csv,2,cifar100_resnet_checkpoint_sweep::dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=1000,"dataset,model,warmup_steps",dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=1000,tail_loss_increase,secondary_tail_loss_tradeoff,mean_tail_loss_increase_diff_spectral_minus_fro,-0.0004205703735351,-0.0005924380762373,-0.0002487026708329,spectral_better,diff_ci_strictly_below_zero,spectral_higher_loss_increase,secondary_outcome_tradeoff
cifar100_resnet_checkpoint_sweep,cifar100_lt_resnet18,CIFAR-100-LT ResNet18 checkpoint sweep,results/e11_cifar100_resnet_checkpoint_sweep/pair_summary.csv,2,cifar100_resnet_checkpoint_sweep::dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=1000,"dataset,model,warmup_steps",dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=1000,tail_margin_drop,secondary_tail_margin_tradeoff,mean_tail_margin_drop_diff_spectral_minus_fro,-0.0005842208862304,-0.0007972691217196,-0.0003711726507412,spectral_better,diff_ci_strictly_below_zero,spectral_higher_margin_drop,secondary_outcome_tradeoff
cifar100_resnet_checkpoint_sweep,cifar100_lt_resnet18,CIFAR-100-LT ResNet18 checkpoint sweep,results/e11_cifar100_resnet_checkpoint_sweep/pair_summary.csv,2,cifar100_resnet_checkpoint_sweep::dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=1000,"dataset,model,warmup_steps",dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=1000,tail_accuracy_drop,secondary_tail_accuracy_tradeoff,mean_tail_accuracy_drop_diff_spectral_minus_fro,-5.000000000000004e-05,-0.0002786666666666,0.0001786666666666,mixed_or_uncertain,diff_ci_crosses_or_touches_zero,spectral_higher_accuracy_drop,secondary_outcome_tradeoff
cifar100_resnet_checkpoint_sweep,cifar100_lt_resnet18,CIFAR-100-LT ResNet18 checkpoint sweep,results/e11_cifar100_resnet_checkpoint_sweep/pair_summary.csv,3,cifar100_resnet_checkpoint_sweep::dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=2000,"dataset,model,warmup_steps",dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=2000,tail_loss_increase,secondary_tail_loss_tradeoff,mean_tail_loss_increase_diff_spectral_minus_fro,-0.0004679203033447,-0.0005535230334356,-0.0003823175732538,spectral_better,diff_ci_strictly_below_zero,spectral_higher_loss_increase,secondary_outcome_tradeoff
cifar100_resnet_checkpoint_sweep,cifar100_lt_resnet18,CIFAR-100-LT ResNet18 checkpoint sweep,results/e11_cifar100_resnet_checkpoint_sweep/pair_summary.csv,3,cifar100_resnet_checkpoint_sweep::dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=2000,"dataset,model,warmup_steps",dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=2000,tail_margin_drop,secondary_tail_margin_tradeoff,mean_tail_margin_drop_diff_spectral_minus_fro,-0.0006880760192871,-0.0007877032793016,-0.0005884487592725,spectral_better,diff_ci_strictly_below_zero,spectral_higher_margin_drop,secondary_outcome_tradeoff
cifar100_resnet_checkpoint_sweep,cifar100_lt_resnet18,CIFAR-100-LT ResNet18 checkpoint sweep,results/e11_cifar100_resnet_checkpoint_sweep/pair_summary.csv,3,cifar100_resnet_checkpoint_sweep::dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=2000,"dataset,model,warmup_steps",dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=2000,tail_accuracy_drop,secondary_tail_accuracy_tradeoff,mean_tail_accuracy_drop_diff_spectral_minus_fro,0.00025,3.0865338205020694e-05,0.0004691346617949,spectral_worse,diff_ci_strictly_above_zero,spectral_higher_accuracy_drop,secondary_outcome_tradeoff
cifar100_resnet_tail_quality_control,cifar100_resnet18_tail_rich,CIFAR-100 ResNet18 tail-quality control,results/e11_cifar100_resnet_tail_quality_control/pair_summary.csv,0,cifar100_resnet_tail_quality_control::dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=2000,"dataset,model,warmup_steps",dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=2000,tail_loss_increase,secondary_tail_loss_tradeoff,mean_tail_loss_increase_diff_spectral_minus_fro,0.0001307487487792,-8.053926422857145e-05,0.0003420367617871,mixed_or_uncertain,diff_ci_crosses_or_touches_zero,spectral_higher_loss_increase,secondary_outcome_tradeoff
cifar100_resnet_tail_quality_control,cifar100_resnet18_tail_rich,CIFAR-100 ResNet18 tail-quality control,results/e11_cifar100_resnet_tail_quality_control/pair_summary.csv,0,cifar100_resnet_tail_quality_control::dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=2000,"dataset,model,warmup_steps",dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=2000,tail_margin_drop,secondary_tail_margin_tradeoff,mean_tail_margin_drop_diff_spectral_minus_fro,0.0001644134521484,-0.0001036397717485,0.0004324666760454,mixed_or_uncertain,diff_ci_crosses_or_touches_zero,spectral_higher_margin_drop,secondary_outcome_tradeoff
cifar100_resnet_tail_quality_control,cifar100_resnet18_tail_rich,CIFAR-100 ResNet18 tail-quality control,results/e11_cifar100_resnet_tail_quality_control/pair_summary.csv,0,cifar100_resnet_tail_quality_control::dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=2000,"dataset,model,warmup_steps",dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=2000,tail_accuracy_drop,secondary_tail_accuracy_tradeoff,mean_tail_accuracy_drop_diff_spectral_minus_fro,0.00015,-5.9168725089473096e-05,0.0003591687250894,mixed_or_uncertain,diff_ci_crosses_or_touches_zero,spectral_higher_accuracy_drop,secondary_outcome_tradeoff
cifar100_resnet_tail_quality_control,cifar100_resnet18_tail_rich,CIFAR-100 ResNet18 tail-quality control,results/e11_cifar100_resnet_tail_quality_control/pair_summary.csv,1,cifar100_resnet_tail_quality_control::dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=5000,"dataset,model,warmup_steps",dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=5000,tail_loss_increase,secondary_tail_loss_tradeoff,mean_tail_loss_increase_diff_spectral_minus_fro,-9.562969207763672e-05,-0.0006108580460672,0.0004195986619119,mixed_or_uncertain,diff_ci_crosses_or_touches_zero,spectral_higher_loss_increase,secondary_outcome_tradeoff
cifar100_resnet_tail_quality_control,cifar100_resnet18_tail_rich,CIFAR-100 ResNet18 tail-quality control,results/e11_cifar100_resnet_tail_quality_control/pair_summary.csv,1,cifar100_resnet_tail_quality_control::dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=5000,"dataset,model,warmup_steps",dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=5000,tail_margin_drop,secondary_tail_margin_tradeoff,mean_tail_margin_drop_diff_spectral_minus_fro,-0.0001305341720581,-0.000768267421334,0.0005071990772178,mixed_or_uncertain,diff_ci_crosses_or_touches_zero,spectral_higher_margin_drop,secondary_outcome_tradeoff
cifar100_resnet_tail_quality_control,cifar100_resnet18_tail_rich,CIFAR-100 ResNet18 tail-quality control,results/e11_cifar100_resnet_tail_quality_control/pair_summary.csv,1,cifar100_resnet_tail_quality_control::dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=5000,"dataset,model,warmup_steps",dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=5000,tail_accuracy_drop,secondary_tail_accuracy_tradeoff,mean_tail_accuracy_drop_diff_spectral_minus_fro,5.000000000000004e-05,-0.0001259153836997,0.0002259153836997,mixed_or_uncertain,diff_ci_crosses_or_touches_zero,spectral_higher_accuracy_drop,secondary_outcome_tradeoff
cifar100_resnet_tail_quality_control,cifar100_resnet18_tail_rich,CIFAR-100 ResNet18 tail-quality control,results/e11_cifar100_resnet_tail_quality_control/pair_summary.csv,2,cifar100_resnet_tail_quality_control::dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=10000,"dataset,model,warmup_steps",dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=10000,tail_loss_increase,secondary_tail_loss_tradeoff,mean_tail_loss_increase_diff_spectral_minus_fro,-5.207061767578125e-05,-0.0008710453802844,0.0007669041449328,mixed_or_uncertain,diff_ci_crosses_or_touches_zero,spectral_higher_loss_increase,secondary_outcome_tradeoff
cifar100_resnet_tail_quality_control,cifar100_resnet18_tail_rich,CIFAR-100 ResNet18 tail-quality control,results/e11_cifar100_resnet_tail_quality_control/pair_summary.csv,2,cifar100_resnet_tail_quality_control::dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=10000,"dataset,model,warmup_steps",dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=10000,tail_margin_drop,secondary_tail_margin_tradeoff,mean_tail_margin_drop_diff_spectral_minus_fro,3.1828880310058597e-06,-0.0009566650741909,0.0009630308502529,mixed_or_uncertain,diff_ci_crosses_or_touches_zero,spectral_higher_margin_drop,secondary_outcome_tradeoff
cifar100_resnet_tail_quality_control,cifar100_resnet18_tail_rich,CIFAR-100 ResNet18 tail-quality control,results/e11_cifar100_resnet_tail_quality_control/pair_summary.csv,2,cifar100_resnet_tail_quality_control::dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=10000,"dataset,model,warmup_steps",dataset=CIFAR100;model=resnet18_cifar_stem;warmup_steps=10000,tail_accuracy_drop,secondary_tail_accuracy_tradeoff,mean_tail_accuracy_drop_diff_spectral_minus_fro,5.000000000000004e-05,-4.800000000000005e-05,0.000148,mixed_or_uncertain,diff_ci_crosses_or_touches_zero,spectral_higher_accuracy_drop,secondary_outcome_tradeoff
cifar100_resnet_imbalance_sweep,cifar100_lt_resnet18,CIFAR-100-LT ResNet18 imbalance sweep,results/e11_cifar100_resnet_imbalance_sweep/pair_summary.csv,0,cifar100_resnet_imbalance_sweep::dataset=CIFAR100;model=resnet18_cifar_stem;tail_train_per_class=10;imbalance_ratio=30,"dataset,model,tail_train_per_class,imbalance_ratio",dataset=CIFAR100;model=resnet18_cifar_stem;tail_train_per_class=10;imbalance_ratio=30,tail_loss_increase,secondary_tail_loss_tradeoff,mean_tail_loss_increase_diff_spectral_minus_fro,-0.0005140304565429,-0.0009685095548552,-5.955135823064819e-05,spectral_better,diff_ci_strictly_below_zero,spectral_higher_loss_increase,secondary_outcome_tradeoff
