run_id,problem_family,setting,kappa,lr,algo,seed,steps,median_relative_update_fro_norm,median_mean_relative_layer_update_norm,nrG_mean_abs_speed,nrG_std_speed,nrG_mean_rel_speed,nrG_path_length,stA_mean_abs_speed,stA_std_speed,stA_mean_rel_speed,stA_path_length,condition_score_mean_abs_speed,condition_score_std_speed,condition_score_mean_rel_speed,condition_score_path_length,delta_gd_pred_mean_abs_speed,delta_gd_pred_std_speed,delta_gd_pred_mean_rel_speed,delta_gd_pred_path_length,delta_spec_pred_mean_abs_speed,delta_spec_pred_std_speed,delta_spec_pred_mean_rel_speed,delta_spec_pred_path_length,loss_mean_abs_speed,loss_std_speed,loss_mean_rel_speed,loss_path_length,relative_update_fro_norm_mean_abs_speed,relative_update_fro_norm_std_speed,relative_update_fro_norm_mean_rel_speed,relative_update_fro_norm_path_length,mean_relative_layer_update_norm_mean_abs_speed,mean_relative_layer_update_norm_std_speed,mean_relative_layer_update_norm_mean_rel_speed,mean_relative_layer_update_norm_path_length,rank_plane_mean_speed,rank_plane_path_length,rank_plane_net_distance,rank_plane_tortuosity,norm_rank_plane_mean_speed,norm_rank_plane_path_length,norm_condition_mean_speed,norm_condition_path_length,per_update_rank_plane_mean_speed,per_update_condition_mean_speed,update_normalized_rank_plane_mean_speed,update_normalized_condition_mean_speed
0,SmallMLPDigits,MLP width sweep hidden=8 samples=128 lr=3e-03,1.0,0.003,Adam,0,10,0.04935894138708764,0.051288885120678966,0.7031980852309087,0.8306317923283494,0.19469367360220607,7.031980852309086,0.024339874202123534,0.022074626888777822,0.017358074579075802,0.24339874202123535,0.5189553149466047,0.6186317211108809,0.19994718070755083,5.189553149466048,0.00017427383700827456,0.00018352151824237585,0.402876456681032,0.0017427383700827457,0.00028702939752313014,0.0003223037822443624,0.23910366009711764,0.0028702939752313014,0.00017263575029788925,0.00019226311600244409,7.499475867343296e-05,0.0017263575029788925,0.0003912847526741123,0.00016778743144135432,0.007971560606752193,0.003521562774067011,0.0009228046408426868,0.0009090757590884676,0.018077752630861532,0.008305241767584182,0.7039101054597576,7.039101054597577,0.46885312011956337,15.013446114643576,1.5685545214980998,15.685545214980998,1.5538076792343722,15.538076792343723,31.675570903347545,31.419796295269784,31.778528416908784,31.47976102341713
1,SmallMLPDigits,MLP width sweep hidden=8 samples=128 lr=3e-03,1.0,0.003,Muon,0,10,0.04935894138708764,0.06152004220157688,0.4185011859765357,0.5312516369893083,0.11229253991059811,4.185011859765357,0.01502433195225814,0.01635750917304109,0.010169629798399348,0.1502433195225814,0.28631584064750004,0.37918635011518015,0.11499539824433805,2.8631584064750006,0.0001350306095168694,0.00015619146456774074,0.2185390357255111,0.0013503060951686938,0.0003252090081070395,0.00037757085699964,0.20473781101361016,0.0032520900810703948,0.00011703579019419763,0.0001163706125498328,5.083890221470222e-05,0.0011703579019419763,0.0003912847526741131,0.0001677874314413542,0.007971560606752208,0.0035215627740670177,0.0009884100792382315,0.00040754864365809555,0.016167590481772035,0.008895690713144083,0.4191968409707747,4.191968409707747,0.8678386392001893,4.83035465391483,0.9463772664725744,9.463772664725743,0.8572602285233438,8.572602285233438,19.184546317886717,17.3854896808145,19.173370414304465,17.36788116666546
2,SmallMLPDigits,MLP width sweep hidden=8 samples=128 lr=3e-03,1.0,0.003,Adam,1,10,0.04675648744001712,0.048895590185537706,0.42735033027360975,0.5927627687743952,0.12780265779760033,4.273503302736097,0.005387197915535213,0.006283505126905756,0.004143197933810428,0.053871979155352134,0.30014458504563246,0.4376671314431573,0.11628378616005433,3.0014458504563244,8.559600648877225e-05,0.00013159898865579696,0.2570044934860298,0.0008559600648877225,0.00015979494212391902,0.00027011528028121406,0.17191848350634356,0.0015979494212391902,0.00044774916171697043,0.0006101323473479075,0.00019453198986921818,0.004477491617169704,0.00024558460357544356,0.00021026467588650328,0.005296390997089114,0.002210261432178992,0.0004174110211380946,0.00039226820538112875,0.008624512952740897,0.0037566991902428515,0.42744503411051255,4.274450341105125,0.3604628296749284,11.858227781654765,0.9314141961256943,9.314141961256944,0.8986649672766183,8.986649672766182,20.25150156978969,19.562399825412946,19.920533964844672,19.220112897263636
3,SmallMLPDigits,MLP width sweep hidden=8 samples=128 lr=3e-03,1.0,0.003,Muon,1,10,0.04675648744001712,0.06071181188682487,0.4219942717754076,0.477756244980041,0.11610673499039943,4.219942717754076,0.005959786873498363,0.00683622582618554,0.004500722130620985,0.05959786873498363,0.29985675913821774,0.34115910936776805,0.10869217795562718,2.9985675913821774,7.293761775974879e-05,0.0001134592369572952,0.20043175817388117,0.0007293761775974878,0.0001824047314490257,0.0002819828608939008,0.17779262226200496,0.001824047314490257,0.0002900565653452425,0.0003801065196907103,0.0001260062637537122,0.002900565653452425,0.0002455846035754428,0.00021026467588650396,0.005296390997089096,0.002210261432178985,0.0007530270252171689,0.000570990738372498,0.012689279169003472,0.00677724322695452,0.42206055791143715,4.2206055791143715,0.03370979893408349,125.20411609002444,0.9179483702259313,9.179483702259313,0.8978031857467974,8.978031857467974,19.810511868379063,19.38494686632611,19.632534873445046,19.201681625433682
4,SmallMLPDigits,MLP width sweep hidden=8 samples=128 lr=3e-03,1.0,0.003,Adam,2,10,0.04731275986655818,0.051802956085791343,0.6006291142665838,0.6646524430925029,0.17578428047096098,6.006291142665838,0.02962898932922604,0.030537810952654502,0.02068071289998794,0.2962898932922604,0.44158441594018977,0.5092346751266474,0.1737036191793024,4.415844159401898,0.00011442872560752152,0.00013700428782881832,0.42037464980443306,0.0011442872560752152,0.0002284434556605711,0.0002652851497777392,0.2972159075123714,0.002284434556605711,0.00033929379707839933,0.00041291472024551233,0.00014740724180725207,0.0033929379707839935,0.0003557980684088108,0.00012161576912682387,0.00754517838443793,0.003202182615679297,0.0009096228096756279,0.0009284996330736801,0.017708858828268434,0.00818660528708065,0.60276646435092,6.027664643509199,0.32851023066639296,18.34848379388946,1.4170843954144154,14.170843954144155,1.3221509381567635,13.221509381567635,30.09370707441454,28.15320200539303,29.951421126376637,27.944912575080878
5,SmallMLPDigits,MLP width sweep hidden=8 samples=128 lr=3e-03,1.0,0.003,Muon,2,10,0.04731275986655818,0.06188822940256751,0.6005730364603727,0.7359190524417026,0.14699969277260413,6.0057303646037274,0.01972901705416654,0.021350522480569345,0.013062212461799482,0.19729017054166542,0.4272640224496545,0.5289521597445979,0.1561141445844186,4.272640224496545,0.0001588271935875509,0.0002029598353589922,0.34676919376894894,0.001588271935875509,0.00039675136053350803,0.0005187755167962409,0.3035637731915461,0.0039675136053350804,0.0002044273432957766,0.000232333686738815,8.880699453061097e-05,0.002044273432957766,0.0003557980684088108,0.00012161576912682686,0.007545178384437932,0.003202182615679297,0.0014223662033563044,0.00021091555993814096,0.02287405881534999,0.012801295830206741,0.6024101808565191,6.024101808565191,0.7082833739968848,8.505214197773455,1.376366832654235,13.763668326542351,1.279274149473057,12.79274149473057,29.281833524843954,27.21963349034151,29.090816864967646,27.038671028304975
6,SmallMLPDigits,MLP width sweep hidden=8 samples=128 lr=3e-03,1.0,0.003,Adam,3,10,0.045837636226393225,0.04972784984892966,0.4192787329012516,0.5062360229821138,0.1303267395247437,4.192787329012516,0.016244516406672925,0.016489095924360108,0.011635571117302434,0.16244516406672926,0.3002503774581871,0.37367067941914367,0.13066649287883558,3.002503774581871,0.00011615477505156131,0.00014621563194470164,0.38440768440466,0.0011615477505156132,0.00018422505617138196,0.00026292243726920746,0.25323130789395054,0.0018422505617138197,0.000139945673994335,0.00014054830133996456,6.078969070734022e-05,0.00139945673994335,0.00026313342638217287,0.00019445784432562118,0.005800084547519762,0.002368200837439556,0.0005136198527352134,0.0004910847062478594,0.010492086070524605,0.00462257867461692,0.4218219616765144,4.218219616765144,0.47726656375073795,8.83828857319281,0.9572166537610197,9.572166537610197,0.8989817210669695,8.989817210669695,21.07003502647061,19.8087352704174,20.882766489818604,19.612305412671727
7,SmallMLPDigits,MLP width sweep hidden=8 samples=128 lr=3e-03,1.0,0.003,Muon,3,10,0.045837636226393225,0.06203431911530567,0.5021648756380512,0.6664609148332513,0.13830845597695116,5.021648756380513,0.013498525423239437,0.015191484507691689,0.00958055758393236,0.13498525423239438,0.354482359209397,0.4758289469391457,0.13799626729838513,3.5448235920939704,0.00011596456987913706,0.00014039753937528131,0.36164812980127736,0.0011596456987913706,0.00017932485449932933,0.0002502531702661142,0.2368322482521505,0.0017932485449932932,0.0001406078964210522,0.0001361093417106227,6.10764998474949e-05,0.001406078964210522,0.0002631334263821706,0.00019445784432561727,0.0058000845475197115,0.0023682008374395352,0.0010725888679173684,0.0007589825850805055,0.01775194236399789,0.009653299811256316,0.5032985564797643,5.0329855647976425,0.5158893003263648,9.755940977286496,1.1346857151234102,11.346857151234103,1.0613580707798511,10.61358070779851,25.045923023188333,23.446513004261263,24.754455258538403,23.154729566284292
8,SmallMLPDigits,MLP width sweep hidden=8 samples=128 lr=3e-03,1.0,0.003,Adam,4,10,0.0467225341337322,0.04969409064434518,0.43537763435271665,0.5358221696503922,0.10839791893261316,4.353776343527167,0.005072900162330663,0.005726115236291568,0.003696338672547242,0.050729001623306624,0.31691087543866703,0.38730250181724324,0.10768589608962251,3.1691087543866705,0.00017819965933489902,0.00021921652704119503,0.6120604690841699,0.0017819965933489903,0.0003917791189268667,0.00048233488133197605,0.4492092418416946,0.003917791189268667,0.0003935799762420533,0.0004932184685225458,0.00017099156263197725,0.003935799762420533,0.00044247714080761225,0.00021442164477513355,0.009546496605108706,0.00398229426726851,0.0007481897565236988,0.0006233313089114557,0.015160430061946244,0.006733707808713289,0.43636017668798965,4.3636017668798965,0.2175351158015857,20.059298246173498,0.9573254475799665,9.573254475799665,0.9488650327054715,9.488650327054716,20.498590608340937,20.319847278185524,20.48958741920652,20.308509593883965
9,SmallMLPDigits,MLP width sweep hidden=8 samples=128 lr=3e-03,1.0,0.003,Muon,4,10,0.0467225341337322,0.06117233017335747,0.3304567875336771,0.3816991491376101,0.08078642497028313,3.3045678753367707,0.015470179567872732,0.011760899817570588,0.010755766909331927,0.15470179567872733,0.2282063858866629,0.26540316345105464,0.08003744708768284,2.282063858866629,0.0001885814105101937,0.00023811296738654556,0.5623847164073279,0.0018858141051019371,0.00042825914464774426,0.0005037106241427399,0.4401626933997841,0.004282591446477442,0.00025455063112715947,0.00027751545734382843,0.00011058693763971999,0.0025455063112715948,0.00044247714080761685,0.0002144216447751271,0.009546496605108808,0.003982294267268552,0.0013992574073518399,0.0005806127644599318,0.02313908157675561,0.01259331666616656,0.3314871841295511,3.3148718412955107,0.1882930989672521,17.604850413939136,0.762638018151655,7.6263801815165495,0.6832743101927823,6.832743101927823,16.342519987162834,14.6553538693833,16.32270235961055,14.624084991560414
