dataset,model,seeds,geomean_tail_output_drift_sq_ratio_spectral_over_fro,tail_output_drift_sq_ratio_ci95_low,tail_output_drift_sq_ratio_ci95_high,geomean_centered_tail_output_drift_sq_ratio_spectral_over_fro,centered_tail_output_drift_sq_ratio_ci95_low,centered_tail_output_drift_sq_ratio_ci95_high,geomean_true_logit_delta_sq_ratio_spectral_over_fro,true_logit_delta_sq_ratio_ci95_low,true_logit_delta_sq_ratio_ci95_high,geomean_competitor_logit_delta_sq_ratio_spectral_over_fro,competitor_logit_delta_sq_ratio_ci95_low,competitor_logit_delta_sq_ratio_ci95_high,geomean_margin_delta_sq_ratio_spectral_over_fro,margin_delta_sq_ratio_ci95_low,margin_delta_sq_ratio_ci95_high,spectral_less_tail_output_drift_fraction,mean_tail_loss_increase_diff_spectral_minus_fro,tail_loss_increase_diff_ci95_low,tail_loss_increase_diff_ci95_high,mean_tail_loss_increase_frobenius,tail_loss_increase_frobenius_ci95_low,tail_loss_increase_frobenius_ci95_high,mean_tail_loss_increase_spectral,tail_loss_increase_spectral_ci95_low,tail_loss_increase_spectral_ci95_high,mean_tail_margin_drop_diff_spectral_minus_fro,tail_margin_drop_diff_ci95_low,tail_margin_drop_diff_ci95_high,mean_tail_margin_drop_frobenius,tail_margin_drop_frobenius_ci95_low,tail_margin_drop_frobenius_ci95_high,mean_tail_margin_drop_spectral,tail_margin_drop_spectral_ci95_low,tail_margin_drop_spectral_ci95_high,mean_tail_accuracy_drop_diff_spectral_minus_fro,tail_accuracy_drop_diff_ci95_low,tail_accuracy_drop_diff_ci95_high,mean_tail_accuracy_drop_frobenius,tail_accuracy_drop_frobenius_ci95_low,tail_accuracy_drop_frobenius_ci95_high,mean_tail_accuracy_drop_spectral,tail_accuracy_drop_spectral_ci95_low,tail_accuracy_drop_spectral_ci95_high,mean_tail_loss_before,tail_loss_before_ci95_low,tail_loss_before_ci95_high,mean_tail_loss_after_frobenius,tail_loss_after_frobenius_ci95_low,tail_loss_after_frobenius_ci95_high,mean_tail_loss_after_spectral,tail_loss_after_spectral_ci95_low,tail_loss_after_spectral_ci95_high,mean_tail_margin_before,tail_margin_before_ci95_low,tail_margin_before_ci95_high,mean_tail_margin_after_frobenius,tail_margin_after_frobenius_ci95_low,tail_margin_after_frobenius_ci95_high,mean_tail_margin_after_spectral,tail_margin_after_spectral_ci95_low,tail_margin_after_spectral_ci95_high,mean_tail_accuracy_before,tail_accuracy_before_ci95_low,tail_accuracy_before_ci95_high,mean_tail_accuracy_after_frobenius,tail_accuracy_after_frobenius_ci95_low,tail_accuracy_after_frobenius_ci95_high,mean_tail_accuracy_after_spectral,tail_accuracy_after_spectral_ci95_low,tail_accuracy_after_spectral_ci95_high,mean_tail_positive_margin_fraction_before,tail_positive_margin_fraction_ci95_low,tail_positive_margin_fraction_ci95_high,mean_tail_margin_certified_preserved_fraction_frobenius,tail_margin_certified_preserved_fraction_frobenius_ci95_low,tail_margin_certified_preserved_fraction_frobenius_ci95_high,mean_tail_margin_certified_preserved_fraction_spectral,tail_margin_certified_preserved_fraction_spectral_ci95_low,tail_margin_certified_preserved_fraction_spectral_ci95_high,mean_tail_prediction_changed_fraction_frobenius,tail_prediction_changed_fraction_frobenius_ci95_low,tail_prediction_changed_fraction_frobenius_ci95_high,mean_tail_prediction_changed_fraction_spectral,tail_prediction_changed_fraction_spectral_ci95_low,tail_prediction_changed_fraction_spectral_ci95_high,mean_tail_positive_margin_prediction_changed_fraction_frobenius,tail_positive_margin_prediction_changed_fraction_frobenius_ci95_low,tail_positive_margin_prediction_changed_fraction_frobenius_ci95_high,mean_tail_positive_margin_prediction_changed_fraction_spectral,tail_positive_margin_prediction_changed_fraction_spectral_ci95_low,tail_positive_margin_prediction_changed_fraction_spectral_ci95_high,mean_actual_head_loss_decrease_diff_spectral_minus_fro,actual_head_loss_decrease_diff_ci95_low,actual_head_loss_decrease_diff_ci95_high,mean_actual_head_gain_relative_error_frobenius,actual_head_gain_relative_error_frobenius_ci95_low,actual_head_gain_relative_error_frobenius_ci95_high,mean_actual_head_gain_relative_error_spectral,actual_head_gain_relative_error_spectral_ci95_low,actual_head_gain_relative_error_spectral_ci95_high,mean_nrG,mean_stA_tail,mean_condition_score_tail
CIFAR100,resnet18_cifar_stem,10,0.7761051364134519,0.7584823710091978,0.7941373534705904,0.776762605235518,0.7592820135576015,0.7946456443308023,0.783360899393253,0.7586486906065949,0.8088780832239293,0.7649809544551273,0.7358715151081824,0.795241898435281,0.7705606806147584,0.7350276730758931,0.8078114392955273,1.0,-0.00017189979553222656,-0.00024182299207063359,-0.00010197659899381954,0.0002918720245361328,0.00019446791885132964,0.000389276130220936,0.00011997222900390625,7.795300806342657e-05,0.00016199144994438592,-0.0002428293228149414,-0.00034799144292754715,-0.00013766720270233567,0.0004154682159423828,0.0002784684249830579,0.0005524680069017077,0.0001726388931274414,0.00011121700012866439,0.00023406078612621845,-0.00010000000000000009,-0.0002960000000000002,9.600000000000002e-05,0.0,-0.00025303491195221813,0.00025303491195221813,-0.00010000000000000009,-0.0002960000000000002,9.600000000000002e-05,4.7569191455841064,4.703181158578085,4.810657132590128,4.757211017608642,4.703518605314048,4.810903429903237,4.75703911781311,4.703332651660955,4.810745583965265,-3.7307137727737425,-3.7897562274482346,-3.6716713180992504,-3.7311292409896852,-3.7901066032596638,-3.6721518787197067,-3.7308864116668703,-3.7898793133141417,-3.671893510019599,0.068,0.0646462929300383,0.0713537070699617,0.06799999999999999,0.06458324780594851,0.07141675219405147,0.06810000000000001,0.06470266666666667,0.07149733333333334,0.068,0.0646462929300383,0.0713537070699617,0.9933444920681225,0.9892054437999441,0.9974835403363008,0.9941575001982038,0.9905512858964511,0.9977637144999565,0.0012499999999999998,0.0008566412437594514,0.0016433587562405482,0.00135,0.0008643750875875955,0.0018356249124124046,0.0014925373134328358,0.0,0.004417910447761194,0.0007462686567164179,0.0,0.002208955223880597,-1.0362127795815468e-07,-4.2325772868437754e-07,2.160151727680682e-07,0.1527521679627418,0.08289876985463678,0.2226055660708468,0.11372622128055362,0.04686455654105458,0.18058788602005266,34.27788227427982,,
