run_id,problem_family,setting,kappa,lr,algo,seed,step,num_samples,train_batch_size,loss,delta_loss,recovery_error,diagnostic_A_definition,nrG,stA,condition_score,delta_gd_pred,delta_spec_pred,sigma_G,sigma_A,sigma_update,nrUpdate,stUpdate,nrUpdateFrac,stUpdateFrac,update_flatness,update_grad_inner,update_grad_cosine,update_grad_per_update_norm,update_fro_norm,update_op_norm,relative_update_fro_norm,mean_relative_layer_update_norm,elapsed_s,filters,kernel_size,stride
13,MNISTPatchClassifier,MNIST patch filters=16 kernel=7 stride=2 lr=3e-03,1.0,0.003,Muon,0,0,512,64,2.302613307810712,5.9328424148130665e-05,0.8828125,full_patch_and_classifier_activation,1.9039248603319128,1.5905616391836048,1.2553047416020902,3.881003108161725e-05,5.4867677365892626e-05,"[[0.006674119523953643,0.0008968915943794816,0.0007543140774606866,0.000646529701704856,0.0003389679449164621,0.00031813213935493926,0.00019205921169944816,0.00015440247335477594,0.00013102114913281945,0.00010934871736598452,8.664310102812127e-05,7.672305596233321e-05,5.472815347669126e-05,4.601058579156776e-05,4.4211879619497236e-05,2.850121503057473e-05],[0.007865925407900213,0.0005789707137336257,0.0002788522546540449,0.0002682459507676697,0.0001488890375695795,0.0001393951880814933,8.862466017428699e-05,3.674692239366403e-05,1.2844468565188868e-05,5.233878605932999e-19]]","[[493.249523472008,259.3155638768555,219.34766548159106,182.69048460444037,149.34176873294834,139.8823110381165,127.45508590555716,103.67481985576804,92.21811308023099,88.9926945590207,86.9319001198511,71.8432407434568,66.43131197486345,59.87086843416599,55.71662000289082,54.91622546651539,50.69915502062711,45.19189543562701,43.158568733325545,41.46455473859853,36.18397278295872,35.34369828579487,35.184854101328504,33.62503052155534,30.947266350936772,30.3047789384516,29.695401568992565,26.75159141493728,26.73237492494285,25.60821476846905,25.48296926398514,24.493409845846493,23.860011949991172,23.667766599894254,23.029059718911363,21.715419462100876,20.847994104793695,20.22232520784444,19.567168405049486,19.454750056425002,18.347057286216053,17.656129275198484,16.80769747129716,16.521667337916252,15.634412589127907,14.938334213015617,14.358819432588886,13.71449839592815,13.035741762725436],[1.2680943013382342,0.0686621853896149,0.03356463309127298,0.029084665713086138,0.0237871687790338,0.02123935183973126,0.015365359642002276,0.013165232580912647,0.012365132254864224,0.010852306271355631,0.009341889429036269,0.008556026094375422,0.007839636062798677,0.00634284860183568,0.005697864650788319,0.005250243106430837]]","[[0.003000000000000001,0.0030000000000000005,0.003,0.003,0.003,0.003,0.0029999999999999996,0.0029999999999999996,0.0029999999999999996,0.0029999999999999996,0.0029999999999999996,0.0029999999999999996,0.0029999999999999988,0.0029999999999999988,0.0029999999999999988,0.0029999999999999988],[0.003000000000000002,0.0030000000000000014,0.003000000000000001,0.0030000000000000005,0.003,0.003,0.0029999999999999996,0.002999999999999999,0.002999999999999999,0.0029999999999999988]]",13.0,12.99999999999999,1.0,0.9999999999999991,0.999999999999999,5.9913297384214944e-05,0.37502505939440905,0.00391665477545897,0.01529705854077835,0.003000000000000002,0.04896897882992587,0.05685766921524829,0.10627562506124377,16,7,2
12,MNISTPatchClassifier,MNIST patch filters=16 kernel=7 stride=2 lr=3e-03,1.0,0.003,Adam,0,1,512,64,2.3026037956701564,7.497587596549948e-05,0.900390625,full_patch_and_classifier_activation,2.3196025046763697,1.5905450202390896,1.4408950950696076,3.5059577522635675e-05,4.8851928210600304e-05,"[[0.003828074978833648,0.0007308717986472724,0.0006573145519749373,0.0005287162733289407,0.00033543618331712476,0.0002696638837028679,0.00020537787666783243,0.00014420531656864568,0.00013898166664918642,9.60147002511951e-05,8.648867052390574e-05,7.411488235989082e-05,4.802826367790964e-05,4.430317578520893e-05,3.1748880179102923e-05,2.2610622332509028e-05],[0.0077179744301424,0.00044300030805077053,0.00032865477434460303,0.00020572626395228675,0.00018188480028847337,0.00010180197175051896,9.644207306645768e-05,5.090885581689029e-05,3.9441395277786655e-05,2.6359149403951626e-19]]","[[493.249523472008,259.3155638768555,219.34766548159106,182.69048460444037,149.34176873294834,139.8823110381165,127.45508590555716,103.67481985576804,92.21811308023099,88.9926945590207,86.9319001198511,71.8432407434568,66.43131197486345,59.87086843416599,55.71662000289082,54.91622546651539,50.69915502062711,45.19189543562701,43.158568733325545,41.46455473859853,36.18397278295872,35.34369828579487,35.184854101328504,33.62503052155534,30.947266350936772,30.3047789384516,29.695401568992565,26.75159141493728,26.73237492494285,25.60821476846905,25.48296926398514,24.493409845846493,23.860011949991172,23.667766599894254,23.029059718911363,21.715419462100876,20.847994104793695,20.22232520784444,19.567168405049486,19.454750056425002,18.347057286216053,17.656129275198484,16.80769747129716,16.521667337916252,15.634412589127907,14.938334213015617,14.358819432588886,13.71449839592815,13.035741762725436],[1.3078752041852113,0.07007659109568741,0.03729238885170695,0.029651409234288117,0.024369246126879417,0.02031067319962102,0.01587205926508246,0.012911432889592378,0.012435039636023238,0.010716984444981311,0.009220295894557293,0.008415300699740622,0.008180852096264476,0.006609558923555401,0.006152753449881721,0.004972272670431534]]","[[0.013469594967328344,0.003130305519318302,0.0018882800037033224,0.0011120707490003203,0.0010208407697171425,0.0007836980912270282,0.000694036763072451,0.00046794132787663826,0.000360869668267791,0.00030254014816126707,0.00022297125604838402,0.0002075773143537257,0.00012438081944981955,9.235173665630716e-05,5.186657781435093e-05,1.9350773672610433e-05],[0.00551534807943011,0.0013740607754448618,0.0009591965259162823,0.000641062631204242,0.0004533120125848929,0.0003287685764909603,0.00015435686567694945,0.00010559752984779777,4.3187758355290265e-05,2.7491796898758372e-05]]",2.799406753951759,1.1063602175316114,0.2258276814277379,0.09009817342806725,0.3957129216083094,7.144054082713683e-05,0.5365968229099201,0.004683050295944654,0.015255129950024593,0.013469594967328344,0.04873982365038845,0.046767507455907464,0.16253687511198223,16,7,2
13,MNISTPatchClassifier,MNIST patch filters=16 kernel=7 stride=2 lr=3e-03,1.0,0.003,Muon,0,1,512,64,2.3026262020397796,4.7334981831514966e-05,0.912109375,full_patch_and_classifier_activation,2.394995771102096,1.5907331791080068,1.481839631220693,3.5019854135381636e-05,4.963184127852153e-05,"[[0.003700926108702075,0.0007281747866313739,0.0006299739133337552,0.0005062096484520408,0.0003349745999180279,0.00028852651785035016,0.00021462000874120134,0.00016409785700663933,0.00015348553768535335,0.00011942711906603251,8.275747763940407e-05,7.711897360073663e-05,4.911472581189123e-05,4.285316864610173e-05,3.418464916915346e-05,2.615907366204849e-05],[0.007379601754755132,0.0004186515329488512,0.0003497108343338012,0.00022074396623773923,0.00018457695436782057,0.00011004145450273896,9.766038042180122e-05,4.7084798459497655e-05,3.5205799643436284e-05,2.9126130160452936e-19]]","[[493.249523472008,259.3155638768555,219.34766548159106,182.69048460444037,149.34176873294834,139.8823110381165,127.45508590555716,103.67481985576804,92.21811308023099,88.9926945590207,86.9319001198511,71.8432407434568,66.43131197486345,59.87086843416599,55.71662000289082,54.91622546651539,50.69915502062711,45.19189543562701,43.158568733325545,41.46455473859853,36.18397278295872,35.34369828579487,35.184854101328504,33.62503052155534,30.947266350936772,30.3047789384516,29.695401568992565,26.75159141493728,26.73237492494285,25.60821476846905,25.48296926398514,24.493409845846493,23.860011949991172,23.667766599894254,23.029059718911363,21.715419462100876,20.847994104793695,20.22232520784444,19.567168405049486,19.454750056425002,18.347057286216053,17.656129275198484,16.80769747129716,16.521667337916252,15.634412589127907,14.938334213015617,14.358819432588886,13.71449839592815,13.035741762725436],[1.2516615446341666,0.06910671203559171,0.03527978580713292,0.031078763276367296,0.02380611225454716,0.021681156076910617,0.015312250237302292,0.012914976685547634,0.012235601387640375,0.01099713307069347,0.00921904296534419,0.008449808143440941,0.008132525261302634,0.006537689981439516,0.00570864462334039,0.0051644501210987345]]","[[0.0030000000000000022,0.003000000000000002,0.003000000000000002,0.003000000000000002,0.003000000000000002,0.0030000000000000014,0.0030000000000000014,0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,0.0030000000000000005,0.002999999999999999],[0.003000000000000002,0.003000000000000002,0.0030000000000000014,0.0030000000000000014,0.003000000000000001,0.0030000000000000005,0.0030000000000000005,0.0030000000000000005,0.003,0.002999999999999999]]",13.000000000000002,12.99999999999999,1.0,0.9999999999999993,0.9999999999999991,4.7987644924761015e-05,0.37476362600070817,0.003137050485675873,0.01529705854077836,0.0030000000000000022,0.04873982365038845,0.05655133264028671,0.2136578750796616,16,7,2
12,MNISTPatchClassifier,MNIST patch filters=16 kernel=7 stride=2 lr=3e-03,1.0,0.003,Adam,0,2,512,64,2.3025018770483907,9.450081147477363e-05,0.900390625,full_patch_and_classifier_activation,1.9334306844125155,1.590101488567523,1.266102644920267,3.2535795091658425e-05,4.562728138248313e-05,"[[0.005959330823102137,0.000923737015037592,0.0006157380454329215,0.0005420072248477773,0.00045327794744059834,0.00027224514360890955,0.00017739794792383977,0.00011567937565304476,9.935494750962143e-05,9.297314955706278e-05,8.460322911674937e-05,7.164696014805474e-05,6.665302676839073e-05,5.3586173748357415e-05,3.777313662548117e-05,2.2884595357802784e-05],[0.007968674236850461,0.00045603021036113634,0.00039998344990349426,0.00019326212515315464,0.0001678440086089802,0.0001281923325345285,8.135602972155613e-05,5.9821565193768254e-05,3.696976578635671e-05,7.696775986311666e-19]]","[[493.249523472008,259.3155638768555,219.34766548159106,182.69048460444037,149.34176873294834,139.8823110381165,127.45508590555716,103.67481985576804,92.21811308023099,88.9926945590207,86.9319001198511,71.8432407434568,66.43131197486345,59.87086843416599,55.71662000289082,54.91622546651539,50.69915502062711,45.19189543562701,43.158568733325545,41.46455473859853,36.18397278295872,35.34369828579487,35.184854101328504,33.62503052155534,30.947266350936772,30.3047789384516,29.695401568992565,26.75159141493728,26.73237492494285,25.60821476846905,25.48296926398514,24.493409845846493,23.860011949991172,23.667766599894254,23.029059718911363,21.715419462100876,20.847994104793695,20.22232520784444,19.567168405049486,19.454750056425002,18.347057286216053,17.656129275198484,16.80769747129716,16.521667337916252,15.634412589127907,14.938334213015617,14.358819432588886,13.71449839592815,13.035741762725436],[1.4020992176992524,0.06710269043532546,0.03793104007949486,0.029227686267007037,0.02496656549586103,0.019922848899690652,0.01678730716413988,0.013118941601531401,0.012205257517927665,0.010845361776595591,0.008724120513592698,0.00843398245768402,0.007855268120772562,0.0061208811124245045,0.00540546105751241,0.00470161078637838]]","[[0.013491668160806202,0.0026360836910959114,0.0018467780256532277,0.0016256887740159075,0.0010188327361754178,0.0008874381630451509,0.0005359084093223859,0.0004535918080827983,0.0002973954902849539,0.00022728034446729004,0.00015397183744621928,0.00011661905985970675,9.233473734446763e-05,6.675229975270188e-05,5.429532525397953e-05,1.8844196262773304e-05],[0.005709234262653513,0.000951504305119562,0.000834468876858721,0.0007410609456103322,0.00048103957288554277,0.0002740653393542539,0.00021349647108390195,0.00018188987882671788,9.93410386321935e-05,3.463471120263843e-05]]",2.6902856427577984,1.0816883569425388,0.2165054909095827,0.08782071215181356,0.4027024577495397,9.107914072078351e-05,0.5930511607127669,0.005970866621561351,0.015253923172875494,0.013491668160806202,0.04863054723412005,0.04695623714439266,0.26835712511092424,16,7,2
13,MNISTPatchClassifier,MNIST patch filters=16 kernel=7 stride=2 lr=3e-03,1.0,0.003,Muon,0,2,512,64,2.302554188343747,5.537800954868999e-05,0.89453125,full_patch_and_classifier_activation,2.025857979183545,1.5909807550429371,1.3303428996634126,3.266913368665667e-05,4.8528116660956855e-05,"[[0.006032407312257754,0.0009817227032409303,0.000709126074826671,0.0005921012106601931,0.00047386836205940726,0.00024184542924546879,0.00018069422366080815,0.0001412899255334904,0.00013176296347059077,0.00010093219040517573,8.894651371734222e-05,8.076987179416978e-05,5.5913781175932465e-05,5.21545663221233e-05,4.3145555713181365e-05,2.7217730739702913e-05],[0.006924569660929574,0.00048705730972998157,0.00037410128111360874,0.00020216691034223444,0.00018819786296387286,0.00014698897220890726,9.726666382893046e-05,6.178479321485821e-05,2.6855979960573486e-05,5.008568759978161e-19]]","[[493.249523472008,259.3155638768555,219.34766548159106,182.69048460444037,149.34176873294834,139.8823110381165,127.45508590555716,103.67481985576804,92.21811308023099,88.9926945590207,86.9319001198511,71.8432407434568,66.43131197486345,59.87086843416599,55.71662000289082,54.91622546651539,50.69915502062711,45.19189543562701,43.158568733325545,41.46455473859853,36.18397278295872,35.34369828579487,35.184854101328504,33.62503052155534,30.947266350936772,30.3047789384516,29.695401568992565,26.75159141493728,26.73237492494285,25.60821476846905,25.48296926398514,24.493409845846493,23.860011949991172,23.667766599894254,23.029059718911363,21.715419462100876,20.847994104793695,20.22232520784444,19.567168405049486,19.454750056425002,18.347057286216053,17.656129275198484,16.80769747129716,16.521667337916252,15.634412589127907,14.938334213015617,14.358819432588886,13.71449839592815,13.035741762725436],[1.217667316038369,0.06950703745950539,0.03645549095250866,0.031970606079245095,0.024536153077757965,0.021861821233305507,0.01582225643036082,0.012501436182896316,0.012160065109152844,0.011357223409486354,0.009032886091791833,0.008453119611699728,0.008394410703328919,0.0065255314819796404,0.005775575502692221,0.005017478581832625]]","[[0.0030000000000000022,0.003000000000000002,0.003000000000000002,0.0030000000000000014,0.0030000000000000014,0.0030000000000000014,0.0030000000000000005,0.0030000000000000005,0.003,0.003,0.003,0.003,0.003,0.0029999999999999996,0.0029999999999999988,0.0029999999999999983],[0.0030000000000000027,0.0030000000000000014,0.0030000000000000014,0.0030000000000000014,0.0030000000000000014,0.0030000000000000014,0.003000000000000001,0.0030000000000000005,0.003,0.003]]",13.0,12.999999999999986,0.9999999999999999,0.999999999999999,0.9999999999999991,5.532866354734648e-05,0.3877062559869313,0.003616947885755505,0.01529705854077836,0.0030000000000000027,0.04863054723412006,0.05611145101451659,0.32028820808045566,16,7,2
12,MNISTPatchClassifier,MNIST patch filters=16 kernel=7 stride=2 lr=3e-03,1.0,0.003,Adam,0,3,512,64,2.302480418122496,7.607347545812715e-05,0.900390625,full_patch_and_classifier_activation,1.92883450631666,1.5896204858928709,1.2659122648678631,3.0193675852879094e-05,4.252345840459708e-05,"[[0.0051477908704071675,0.000712531085936242,0.000615392589565789,0.000449546054131143,0.00030518825024040123,0.00027232600198523303,0.00015150092082352,0.0001479033626035577,0.00010581583751142416,7.938922419326232e-05,6.317626180709001e-05,6.279629378928507e-05,4.232015968122379e-05,3.98342779264592e-05,2.9390294159619702e-05,2.2967182636227057e-05],[0.008435275092335853,0.0005247863894975832,0.00041598022099381855,0.00025234899144355877,0.00016963834464573093,0.00010869305616104806,7.459227898933242e-05,4.547564973787588e-05,4.089692736165007e-05,2.659151560495693e-19]]","[[493.249523472008,259.3155638768555,219.34766548159106,182.69048460444037,149.34176873294834,139.8823110381165,127.45508590555716,103.67481985576804,92.21811308023099,88.9926945590207,86.9319001198511,71.8432407434568,66.43131197486345,59.87086843416599,55.71662000289082,54.91622546651539,50.69915502062711,45.19189543562701,43.158568733325545,41.46455473859853,36.18397278295872,35.34369828579487,35.184854101328504,33.62503052155534,30.947266350936772,30.3047789384516,29.695401568992565,26.75159141493728,26.73237492494285,25.60821476846905,25.48296926398514,24.493409845846493,23.860011949991172,23.667766599894254,23.029059718911363,21.715419462100876,20.847994104793695,20.22232520784444,19.567168405049486,19.454750056425002,18.347057286216053,17.656129275198484,16.80769747129716,16.521667337916252,15.634412589127907,14.938334213015617,14.358819432588886,13.71449839592815,13.035741762725436],[1.541169838081666,0.063767440945394,0.038065004261126655,0.028672805724034894,0.025167965698390093,0.02025625443102003,0.017415480577439944,0.013092633493405142,0.012679692440452995,0.010664606667691453,0.008403957992317078,0.007914008098461323,0.007302220231521696,0.00561147993704867,0.004841312339196678,0.0041120119066258105]]","[[0.013566344252252185,0.0027154644470096276,0.0017775780432180252,0.0016902459040008533,0.0012070304040744117,0.0008830399293890325,0.0006220674361284174,0.00048206287995470796,0.0003561480686414038,0.0001595456112671832,0.00011821177202920894,0.00010561461077555072,8.283053550360224e-05,6.59401742601317e-05,5.197963214202766e-05,3.594724823797028e-05],[0.005332136451117531,0.0012047831686955721,0.0010059336356324064,0.00047300395334904104,0.0003773734947414876,0.0002697805538673167,0.0002574383183525437,0.00014303336931093235,0.00011124997595393997,6.843010429261521e-05]]",2.785774019074764,1.0975261602422597,0.2250662898719354,0.08932784944718966,0.3942833384875757,7.210638153919786e-05,0.47455791700722816,0.004734805528108691,0.015229005945678326,0.013566344252252185,0.04835848227094821,0.04574416257882841,0.3761130829807371,16,7,2
13,MNISTPatchClassifier,MNIST patch filters=16 kernel=7 stride=2 lr=3e-03,1.0,0.003,Muon,0,3,512,64,2.3025443826973384,4.9907844821284186e-05,0.90234375,full_patch_and_classifier_activation,2.2843280797142422,1.5910842871810633,1.4658685900353707,3.0545286489186256e-05,4.7282851853404383e-05,"[[0.004554890864361024,0.0007821998256967472,0.0006573818400633306,0.000535848337026302,0.00042162973695403927,0.00033133518378855635,0.00024301356230611832,0.00015154566619204521,0.00012389011012232517,0.000101522897229657,8.463830284875584e-05,7.16874469317508e-05,5.290267227734687e-05,4.813188890005824e-05,3.511897357027905e-05,3.348471346273867e-05],[0.006727377624650885,0.0005550088058537665,0.0004417869419698655,0.00025277304381508185,0.00021683124034225265,0.00011209725054115416,7.282399149066487e-05,5.097182675322659e-05,2.604876972388957e-05,2.708716738762122e-19]]","[[493.249523472008,259.3155638768555,219.34766548159106,182.69048460444037,149.34176873294834,139.8823110381165,127.45508590555716,103.67481985576804,92.21811308023099,88.9926945590207,86.9319001198511,71.8432407434568,66.43131197486345,59.87086843416599,55.71662000289082,54.91622546651539,50.69915502062711,45.19189543562701,43.158568733325545,41.46455473859853,36.18397278295872,35.34369828579487,35.184854101328504,33.62503052155534,30.947266350936772,30.3047789384516,29.695401568992565,26.75159141493728,26.73237492494285,25.60821476846905,25.48296926398514,24.493409845846493,23.860011949991172,23.667766599894254,23.029059718911363,21.715419462100876,20.847994104793695,20.22232520784444,19.567168405049486,19.454750056425002,18.347057286216053,17.656129275198484,16.80769747129716,16.521667337916252,15.634412589127907,14.938334213015617,14.358819432588886,13.71449839592815,13.035741762725436],[1.2257479994400187,0.06973709749971735,0.03851575201096383,0.0339012708463005,0.02592102458518831,0.022241094193900603,0.01603439934741426,0.012805785505002555,0.0127369153794527,0.011459927866418501,0.008983522912005746,0.008647100210948881,0.008263373141614662,0.00647494936240999,0.006106489543410715,0.004976894096173539]]","[[0.003000000000000002,0.003000000000000001,0.003000000000000001,0.0030000000000000005,0.0030000000000000005,0.0030000000000000005,0.003,0.003,0.0029999999999999996,0.002999999999999999,0.002999999999999999,0.002999999999999999,0.002999999999999999,0.0029999999999999988,0.0029999999999999983,0.0029999999999999983],[0.003,0.0029999999999999996,0.0029999999999999996,0.0029999999999999996,0.0029999999999999996,0.002999999999999999,0.002999999999999999,0.002999999999999999,0.0029999999999999983,0.0029999999999999983]]",13.000000000000004,12.999999999999986,1.0000000000000004,0.9999999999999991,0.9999999999999988,5.005482455061557e-05,0.39568930430575755,0.003272186245295539,0.015297058540778351,0.003000000000000002,0.04835848227094821,0.05555075272646698,0.4305926251690835,16,7,2
12,MNISTPatchClassifier,MNIST patch filters=16 kernel=7 stride=2 lr=3e-03,1.0,0.003,Adam,0,4,512,64,2.3024349221045624,8.458729481608529e-05,0.900390625,full_patch_and_classifier_activation,2.1216041236000236,1.5891290653069414,1.3189580890641275,3.440023928153595e-05,4.387060228763436e-05,"[[0.004427753140017627,0.000986091998931268,0.0006274703560593835,0.0005579031866587607,0.00029439870736130296,0.00025933524765817855,0.0002230961797591502,0.00012590454148028816,0.00012270651391903205,7.944714738364691e-05,7.27436708449662e-05,6.787198626431172e-05,5.1457961018865674e-05,3.873844045922737e-05,3.507237951739028e-05,2.0986946935820963e-05],[0.01021720449395232,0.00046862232459101317,0.00030802492278343783,0.00021208948910591882,0.00014997710060395258,8.487900435126854e-05,6.402277279479265e-05,5.456454787180385e-05,1.543081810792984e-05,4.274033215281922e-19]]","[[493.249523472008,259.3155638768555,219.34766548159106,182.69048460444037,149.34176873294834,139.8823110381165,127.45508590555716,103.67481985576804,92.21811308023099,88.9926945590207,86.9319001198511,71.8432407434568,66.43131197486345,59.87086843416599,55.71662000289082,54.91622546651539,50.69915502062711,45.19189543562701,43.158568733325545,41.46455473859853,36.18397278295872,35.34369828579487,35.184854101328504,33.62503052155534,30.947266350936772,30.3047789384516,29.695401568992565,26.75159141493728,26.73237492494285,25.60821476846905,25.48296926398514,24.493409845846493,23.860011949991172,23.667766599894254,23.029059718911363,21.715419462100876,20.847994104793695,20.22232520784444,19.567168405049486,19.454750056425002,18.347057286216053,17.656129275198484,16.80769747129716,16.521667337916252,15.634412589127907,14.938334213015617,14.358819432588886,13.71449839592815,13.035741762725436],[1.745320059112166,0.06109715902379991,0.03608118938164145,0.027939064174176766,0.024688351183677758,0.020288040184223824,0.01735053080855443,0.012946683556257043,0.011559762367957364,0.010803853198059252,0.007883705240676008,0.007138427786265169,0.0061896587741260235,0.005119475683527955,0.004120676851682887,0.0038001471594299903]]","[[0.013509645783084034,0.0027632295258815625,0.0017311735620701332,0.0014353808804144455,0.0010184642950721527,0.0008812782485690048,0.000771653484764479,0.0005562538623904135,0.00043319719063491765,0.00020819182180858116,0.00017915972512711306,0.0001266728802110873,9.226458187436324e-05,7.889705309615493e-05,5.3066968271091666e-05,3.2724675731584315e-05],[0.00565003619356318,0.001308430092611895,0.0008137750278835232,0.0004127493762169553,0.00040294744385265,0.0002710134526261049,0.00017852917895644954,0.00016891066185171258,8.59096684757579e-05,5.669269615151653e-05]]",2.6941141633897683,1.087697260056514,0.21550943747088208,0.08840585216912583,0.4055951594985192,7.792666616950815e-05,0.4542197271180223,0.005105210162751249,0.015264144606245296,0.013509645783084034,0.04819775238380603,0.04644238588674828,0.4857370830141008,16,7,2
13,MNISTPatchClassifier,MNIST patch filters=16 kernel=7 stride=2 lr=3e-03,1.0,0.003,Muon,0,4,512,64,2.3025087605089873,4.953977337285309e-05,0.8828125,full_patch_and_classifier_activation,2.5308034934969696,1.5910658307444465,1.5622578743588142,3.4416323441100045e-05,5.1109423813652583e-05,"[[0.0037078380636120047,0.0010523481626971093,0.0007678287633367552,0.0006037765555224529,0.00034866559773785233,0.00024711478607637814,0.00019559201496790728,0.0001524818197263313,0.00012135993381199176,8.791431437745366e-05,6.859013548862166e-05,5.9101198330942756e-05,5.161160870852819e-05,4.885766267649374e-05,3.4646623291111344e-05,2.8473629490472745e-05],[0.007206369517293423,0.0006082543390108815,0.0003661762229517665,0.00021439712533248488,0.00019013799923302063,9.747896443404344e-05,8.258591833191662e-05,7.252786746160616e-05,2.3500121576333323e-05,3.984566692606129e-19]]","[[493.249523472008,259.3155638768555,219.34766548159106,182.69048460444037,149.34176873294834,139.8823110381165,127.45508590555716,103.67481985576804,92.21811308023099,88.9926945590207,86.9319001198511,71.8432407434568,66.43131197486345,59.87086843416599,55.71662000289082,54.91622546651539,50.69915502062711,45.19189543562701,43.158568733325545,41.46455473859853,36.18397278295872,35.34369828579487,35.184854101328504,33.62503052155534,30.947266350936772,30.3047789384516,29.695401568992565,26.75159141493728,26.73237492494285,25.60821476846905,25.48296926398514,24.493409845846493,23.860011949991172,23.667766599894254,23.029059718911363,21.715419462100876,20.847994104793695,20.22232520784444,19.567168405049486,19.454750056425002,18.347057286216053,17.656129275198484,16.80769747129716,16.521667337916252,15.634412589127907,14.938334213015617,14.358819432588886,13.71449839592815,13.035741762725436],[1.235559086386076,0.06827777937211015,0.04036292939518204,0.0352116533369734,0.027050894711611546,0.02195225792393139,0.01665813486629302,0.013499711244741336,0.012333560090152273,0.011137062429961864,0.00926962468689284,0.00856392583710216,0.00778559101105618,0.006608635825627859,0.00599453043741479,0.0049698404087135835]]","[[0.0030000000000000014,0.003000000000000001,0.0030000000000000005,0.0030000000000000005,0.0030000000000000005,0.0029999999999999996,0.002999999999999999,0.002999999999999999,0.002999999999999999,0.002999999999999999,0.002999999999999999,0.002999999999999999,0.002999999999999999,0.002999999999999999,0.0029999999999999983,0.0029999999999999983],[0.0030000000000000022,0.0030000000000000022,0.003000000000000002,0.0030000000000000014,0.003000000000000001,0.003000000000000001,0.0029999999999999996,0.0029999999999999996,0.002999999999999999,0.002999999999999999]]",13.0,12.999999999999986,0.9999999999999999,0.9999999999999989,0.999999999999999,4.931288683643364e-05,0.38912634440821353,0.003223684259622665,0.015297058540778357,0.0030000000000000022,0.04819775238380602,0.05511886716716849,0.53898312500678,16,7,2
12,MNISTPatchClassifier,MNIST patch filters=16 kernel=7 stride=2 lr=3e-03,1.0,0.003,Adam,0,5,512,64,2.302554416978893,,0.900390625,full_patch_and_classifier_activation,1.9179957233516483,1.5886973930583301,1.2183815008177508,2.5797106353177872e-05,3.220609593300898e-05,"[[0.0038288569773733973,0.0007050118402908485,0.0005433420796675488,0.0002789577667054416,0.00021244841282590124,0.00015544103109457538,0.00012361907262786032,0.00010202773008188452,8.682333661493656e-05,7.298484465780791e-05,6.226828313551243e-05,5.495089014746219e-05,4.374627940536199e-05,3.33373062764918e-05,3.09843207212018e-05,2.6123244025803942e-05],[0.010135915945695503,0.00039704741757224385,0.00025797470774082553,0.00017578844858662322,0.00012801946426006946,9.406662643767692e-05,6.531440246162878e-05,5.5232314475785394e-05,4.1350846386982096e-05,7.239500785375069e-19]]","[[493.249523472008,259.3155638768555,219.34766548159106,182.69048460444037,149.34176873294834,139.8823110381165,127.45508590555716,103.67481985576804,92.21811308023099,88.9926945590207,86.9319001198511,71.8432407434568,66.43131197486345,59.87086843416599,55.71662000289082,54.91622546651539,50.69915502062711,45.19189543562701,43.158568733325545,41.46455473859853,36.18397278295872,35.34369828579487,35.184854101328504,33.62503052155534,30.947266350936772,30.3047789384516,29.695401568992565,26.75159141493728,26.73237492494285,25.60821476846905,25.48296926398514,24.493409845846493,23.860011949991172,23.667766599894254,23.029059718911363,21.715419462100876,20.847994104793695,20.22232520784444,19.567168405049486,19.454750056425002,18.347057286216053,17.656129275198484,16.80769747129716,16.521667337916252,15.634412589127907,14.938334213015617,14.358819432588886,13.71449839592815,13.035741762725436],[1.9984293108441125,0.05621123575847366,0.03366372607877948,0.02651450823249329,0.023386919683611954,0.019069337964023186,0.01657493957683132,0.012594488447176361,0.010552734376593141,0.009630706126352128,0.0076590422661001675,0.0069083399032660265,0.005858792304836709,0.004676651982056005,0.00371712238044153,0.0033836558865671987]]",,,,,,,,,,,,,,0.5940842081326991,16,7,2
