filters,kernel_size,stride,lr,seed,step,delta_loss_Adam,delta_loss_Muon,recovery_error_Adam,recovery_error_Muon,relative_update_fro_norm_Adam,relative_update_fro_norm_Muon,update_grad_cosine_Adam,update_grad_cosine_Muon,update_grad_inner_Adam,update_grad_inner_Muon,delta_loss_ratio,delta_loss_muon_higher,update_grad_inner_ratio,update_grad_inner_muon_higher,update_grad_cosine_ratio,update_grad_cosine_muon_higher
32,5,2,0.003,2,1,9.336003110149704e-05,4.7938585922668864e-05,0.888671875,0.888671875,0.053039650902504516,0.053039650902504516,0.5879638639023296,0.3226183063975939,9.013602894775885e-05,4.720182952515189e-05,0.5134808263993836,False,0.5236732755611985,False,0.5487043102553427,False
32,5,2,0.003,2,2,6.040539888552132e-05,4.693364992114368e-05,0.888671875,0.888671875,0.052783930350896596,0.05278393035089661,0.3795593809810991,0.3483072403342257,6.011816739691692e-05,4.7199117034514505e-05,0.7769777335646946,False,0.7851057189234123,False,0.9176620518083581,False
32,5,2,0.003,2,3,9.576165651958846e-05,5.015020302590045e-05,0.888671875,0.888671875,0.05290923710378614,0.05290923710378613,0.4901506577129373,0.3275946372552235,9.235713000323269e-05,4.92088763975964e-05,0.5236981569511803,False,0.5328108008106573,False,0.6683549886147113,False
32,5,2,0.003,2,4,9.973404679763931e-05,4.288697050647272e-05,0.888671875,0.888671875,0.05241036331686846,0.05241036331686843,0.5574924041594018,0.31943386040944516,9.378979341951377e-05,4.2035477083970026e-05,0.4300133393112035,False,0.44818818286494044,False,0.572983341165148,False
32,5,2,0.01,0,0,0.00032696234215112696,0.0001437142857851903,0.90625,0.90625,0.17424411770107473,0.1742441177010747,0.6731723505502787,0.32734487416395164,0.0003025254791662964,0.0001471096738125521,0.43954384728123636,False,0.4862720132464836,False,0.4862720132464836,False
32,5,2,0.01,0,1,0.0003236604607375071,0.00012692291154747792,0.8984375,0.8984375,0.17225189265158808,0.17225189265158802,0.5532491031793149,0.3402035721231653,0.0002661596248955938,0.00012939460426225494,0.3921483373602872,False,0.48615414269918833,False,0.6149193377235375,False
32,5,2,0.01,0,2,0.0004774940982477105,0.00014109703738851564,0.8984375,0.8984375,0.16885241666190812,0.16885241666190814,0.5966094372949093,0.3510521859821366,0.00039615076193100473,0.0001363017788472243,0.29549483000168614,False,0.3440654214138889,False,0.5884120565940837,False
32,5,2,0.01,0,3,0.0006155658770121697,0.000159710815291092,0.8984375,0.8984375,0.1638257846714258,0.16382578467142583,0.5657627943692134,0.35076198313399726,0.0005129194824636566,0.00015718825082548977,0.2594536527370482,False,0.3064579455443623,False,0.6199806467038412,False
32,5,2,0.01,0,4,0.0009544527988349927,0.00018806328111198312,0.8984375,0.8984375,0.15806732797832032,0.15806732797832032,0.5903734753532601,0.3396191378747786,0.0008266268870766942,0.00018007958762137572,0.19703780149372876,False,0.2178486938142238,False,0.5752615116584661,False
32,5,2,0.01,1,0,9.893863864318675e-05,6.819405786684385e-05,0.8828125,0.8828125,0.18087672590631254,0.18087672590631257,0.6162060704757883,0.37504191990899444,0.00012043808719042497,7.330231494666624e-05,0.6892560763119002,False,0.6086306803492134,False,0.6086306803492134,False
32,5,2,0.01,1,1,0.00015836354661802332,9.90166764478495e-05,0.91015625,0.8828125,0.17980285035805715,0.17980285035805713,0.5016371378960105,0.33655123167869344,0.00015112923726703827,0.00010408593839077772,0.6252491723153947,False,0.6887213902023653,False,0.6709057329572369,False
32,5,2,0.01,1,2,0.0002082293652683198,0.00011143543203218087,0.88671875,0.900390625,0.1778360635774139,0.1778360635774139,0.5057281477505039,0.3633174375047127,0.00016729494904783925,0.00010738539026707507,0.5351571421667045,False,0.6418926027250674,False,0.7184046194002867,False
32,5,2,0.01,1,3,0.0003386120013311178,0.00014366627131945364,0.88671875,0.884765625,0.1709605853264598,0.17096058532645989,0.4592367956471995,0.34056534508136044,0.0002501866150989361,0.00014381476730351148,0.4242799155218572,False,0.5748299813986454,False,0.7415898471319221,False
32,5,2,0.01,1,4,0.00045316314241139466,9.644989703438966e-05,0.88671875,0.826171875,0.16456786442552362,0.16456786442552365,0.6201666457305232,0.3731199403713005,0.0003782798162591729,9.274875380958222e-05,0.21283702933375293,False,0.24518557380824346,False,0.6016446433229009,False
32,5,2,0.01,2,0,0.00030441129501790343,0.00015225871600765828,0.888671875,0.888671875,0.17745194641247727,0.17745194641247722,0.5995392510151257,0.3311450134059865,0.00026471130183100593,0.00014620865513829896,0.5001743315690814,False,0.5523325000745147,False,0.5523325000745148,False
32,5,2,0.01,2,1,0.0004266522436813247,0.00017740070653582407,0.888671875,0.888671875,0.17344688711793713,0.17344688711793713,0.5724444848839629,0.3177223003232156,0.0003582351252455875,0.00016767859968004785,0.41579696149055834,False,0.4680685612978238,False,0.555027271138125,False
32,5,2,0.01,2,2,0.0003273772796119623,0.00016870991399065005,0.888671875,0.888671875,0.16655725424076312,0.1665572542407631,0.38791165788857696,0.3325569286716221,0.00031818826911047784,0.0001715711647700807,0.5153378823069841,False,0.5392127285198866,False,0.8573006815050276,False
32,5,2,0.01,2,3,0.0006280597800500942,0.000204665556522432,0.888671875,0.888671875,0.16610041860948033,0.16610041860948024,0.47791905669659906,0.3216553919043459,0.0005520255701550749,0.00019076653778174577,0.32586954780977667,False,0.34557554594464834,False,0.6730331996544444,False
32,5,2,0.01,2,4,0.0008033690259590109,0.00019529236947812834,0.888671875,0.888671875,0.15734980546309463,0.15734980546309468,0.5556848560337899,0.30693095491360006,0.0006976355332871117,0.000183001336785665,0.24309173389526775,False,0.2623165364347215,False,0.5523471650898046,False
32,7,2,0.003,0,0,0.00014356632445533535,7.424412016998616e-05,0.921875,0.921875,0.04522391162920815,0.045223911629208156,0.563858440343956,0.2924304630111213,0.00014373142986765135,7.454255461673756e-05,0.5171416099956234,False,0.5186238993473922,False,0.5186238993473921,False
32,7,2,0.003,0,1,0.00012725142308234183,7.51546978823292e-05,0.8984375,0.8984375,0.0452785642861979,0.04527856428619793,0.5046083559341121,0.2995358783111226,0.00012802432053879735,7.575460946385462e-05,0.5906000582303752,False,0.591720457058762,False,0.5936007099141927,False
32,7,2,0.003,0,2,0.00012273326019540676,6.814669943722151e-05,0.8984375,0.8984375,0.04522547546510555,0.04522547546510555,0.5084270428430373,0.30256636374271517,0.00011965653862326954,6.844716717731393e-05,0.5552423143386187,False,0.5720303124663766,False,0.5951028136717821,False
32,7,2,0.003,0,3,0.00011312681133546221,6.571842582303589e-05,0.8984375,0.8984375,0.04522889366644994,0.045228893666449964,0.4491612580665074,0.3093282024252372,0.00010746373889491167,6.485956708422764e-05,0.580927059175714,False,0.6035483945673389,False,0.688679615327453,False
32,7,2,0.003,0,4,0.00017927935378914128,7.457936216992422e-05,0.8984375,0.8984375,0.04497707296547107,0.044977072965471064,0.5557980409795388,0.30616126356802753,0.00017209524332098883,7.397623777089386e-05,0.4159952643383602,False,0.4298563768721647,False,0.5508498429185694,False
