group_type,group,points,positive_points,spearman_delta_vs_first_order,spearman_ci95_low,spearman_ci95_high,pearson_log_positive,geomean_observed_over_first_order,ratio_ci95_low,ratio_ci95_high,median_abs_log10_ratio,within_factor_2,slope_through_origin
All,All,240,240,0.9975051650202258,0.996778676036714,0.9980679711275278,0.9976260227481439,1.0508812664621472,1.0401594022163936,1.06171365066538,0.01768524606863451,1.0,1.134618435133157
family,MNISTPatchClassifier,240,240,0.9975051650202258,0.996778676036714,0.9980679711275278,0.9976260227481439,1.0508812664621472,1.0401594022163936,1.06171365066538,0.01768524606863451,1.0,1.134618435133157
algo,Adam,120,120,0.9970345162858529,0.995725917048808,0.9979428736777655,0.9968904702079927,1.090113631436046,1.0715918569741563,1.1089555428297204,0.03326891029648999,1.0,1.1519662925387724
algo,Muon,120,120,0.998562400166678,0.9979273209189126,0.9990029850591969,0.9990410415329727,1.0130608446261555,1.0063166312678546,1.019850256893437,0.008407266017387297,1.0,1.0266326459949586
MNISTPatchClassifier:Adam,MNISTPatchClassifier:Adam,120,120,0.9970345162858529,0.995725917048808,0.9979428736777655,0.9968904702079927,1.090113631436046,1.0715918569741563,1.1089555428297204,0.03326891029648999,1.0,1.1519662925387724
MNISTPatchClassifier:Muon,MNISTPatchClassifier:Muon,120,120,0.998562400166678,0.9979273209189126,0.9990029850591969,0.9990410415329727,1.0130608446261555,1.0063166312678546,1.019850256893437,0.008407266017387297,1.0,1.0266326459949586
