run_id,problem_family,setting,kappa,lr,algo,seed,step,num_samples,train_batch_size,loss,recovery_error,diagnostic_A_definition,sigma_update,update_rank_ceiling,nrUpdate,stUpdate,nrUpdateFrac,stUpdateFrac,update_flatness,update_grad_inner,update_grad_cosine,update_grad_per_update_norm,layer,nrG,stA,condition_score,delta_gd_pred,delta_spec_pred,mode,base_setting,hidden_dim
0,MatrixFactorizationInput,MF input kappa=1e+02 lr=1e-04,100.0,0.0001,Adam,0,0,1024,1024,0.0001532792239327137,0.9994330499176829,downstream_activation_product,"[[0.00036431803024901215,0.00019227682156424005,0.00013542040256784457,8.415638285362142e-05,1.3569766648935574e-05]]",5.0,3.1934537045701026,1.4714579641119574,0.6386907409140206,0.2942915928223915,0.46077322555394384,2.7904994844159752e-09,0.708753201388782,6.314331107789431e-06,1,1.48516859798945,3.5336703960042093,0.4202906416141255,9.242479433522629e-10,3.8845276112205843e-10,equal_update,MF input kappa=1e+02,
0,MatrixFactorizationInput,MF input kappa=1e+02 lr=1e-04,100.0,0.0001,Adam,0,0,1024,1024,0.0001532792239327137,0.9994330499176829,downstream_activation_product,"[[9.305513572220084e-05,4.100307464781045e-05,2.662415025030776e-05,4.784007778937317e-06,1.4842970128361298e-07]]",5.0,2.4772042989107956,1.2786620042632724,0.4954408597821591,0.2557324008526545,0.5161713972583887,5.532001213711948e-11,0.7254492600426419,5.257315490542742e-07,2,1.4292912646610871,3.5336703960042093,0.4044778104594293,6.115582826352708e-12,2.4736175512864318e-12,equal_update,MF input kappa=1e+02,
0,MatrixFactorizationInput,MF input kappa=1e+02 lr=1e-04,100.0,0.0001,Adam,0,0,1024,1024,0.0001532792239327137,0.9994330499176829,downstream_activation_product,"[[9.305513572220084e-05,4.100307464781045e-05,2.662415025030776e-05,4.784007778937317e-06,1.4842970128361298e-07]]",5.0,2.4772042989107956,1.2786620042632724,0.4954408597821591,0.2557324008526545,0.5161713972583887,5.532001213711948e-11,0.7254492600426419,5.257315490542742e-07,3,1.4292912646610871,3.5336703960042093,0.4044778104594293,6.115582826352708e-12,2.4736175512864318e-12,equal_update,MF input kappa=1e+02,
0,MatrixFactorizationInput,MF input kappa=1e+02 lr=1e-04,100.0,0.0001,Adam,0,0,1024,1024,0.0001532792239327137,0.9994330499176829,downstream_activation_product,"[[9.305513572220084e-05,4.100307464781045e-05,2.662415025030776e-05,4.784007778937317e-06,1.4842970128361298e-07]]",5.0,2.4772042989107956,1.2786620042632724,0.4954408597821591,0.2557324008526545,0.5161713972583887,5.532001213711948e-11,0.7254492600426419,5.257315490542742e-07,4,1.4292912646610871,3.5336703960042093,0.4044778104594293,6.115582826352708e-12,2.4736175512864318e-12,equal_update,MF input kappa=1e+02,
0,MatrixFactorizationInput,MF input kappa=1e+02 lr=1e-04,100.0,0.0001,Adam,0,0,1024,1024,0.0001532792239327137,0.9994330499176829,downstream_activation_product,"[[9.305513572220084e-05,4.100307464781045e-05,2.662415025030776e-05,4.784007778937317e-06,1.4842970128361298e-07]]",5.0,2.4772042989107956,1.2786620042632724,0.4954408597821591,0.2557324008526545,0.5161713972583887,5.532001213711948e-11,0.7254492600426419,5.257315490542742e-07,5,1.4292912646610871,3.5336703960042093,0.4044778104594293,6.115582826352708e-12,2.4736175512864318e-12,equal_update,MF input kappa=1e+02,
0,MatrixFactorizationInput,MF input kappa=1e+02 lr=1e-04,100.0,0.0001,Adam,0,0,1024,1024,0.0001532792239327137,0.9994330499176829,downstream_activation_product,"[[9.305513572220084e-05,4.100307464781045e-05,2.662415025030776e-05,4.784007778937317e-06,1.4842970128361298e-07]]",5.0,2.4772042989107956,1.2786620042632724,0.4954408597821591,0.2557324008526545,0.5161713972583887,5.532001213711948e-11,0.7254492600426419,5.257315490542742e-07,6,1.4292912646610871,3.5336703960042093,0.4044778104594293,6.115582826352708e-12,2.4736175512864318e-12,equal_update,MF input kappa=1e+02,
0,MatrixFactorizationInput,MF input kappa=1e+02 lr=1e-04,100.0,0.0001,Adam,0,0,1024,1024,0.0001532792239327137,0.9994330499176829,downstream_activation_product,"[[9.305513572220084e-05,4.100307464781045e-05,2.662415025030776e-05,4.784007778937317e-06,1.4842970128361298e-07]]",5.0,2.4772042989107956,1.2786620042632724,0.4954408597821591,0.2557324008526545,0.5161713972583887,5.532001213711948e-11,0.7254492600426419,5.257315490542742e-07,7,1.4292912646610871,3.5336703960042093,0.4044778104594293,6.115582826352708e-12,2.4736175512864318e-12,equal_update,MF input kappa=1e+02,
0,MatrixFactorizationInput,MF input kappa=1e+02 lr=1e-04,100.0,0.0001,Adam,0,0,1024,1024,0.0001532792239327137,0.9994330499176829,downstream_activation_product,"[[9.305513572220084e-05,4.100307464781045e-05,2.662415025030776e-05,4.784007778937317e-06,1.4842970128361298e-07]]",5.0,2.4772042989107956,1.2786620042632724,0.4954408597821591,0.2557324008526545,0.5161713972583887,5.532001213711948e-11,0.7254492600426419,5.257315490542742e-07,8,1.4292912646610871,3.5336703960042093,0.4044778104594293,6.115582826352708e-12,2.4736175512864318e-12,equal_update,MF input kappa=1e+02,
0,MatrixFactorizationInput,MF input kappa=1e+02 lr=1e-04,100.0,0.0001,Adam,0,0,1024,1024,0.0001532792239327137,0.9994330499176829,downstream_activation_product,"[[9.305513572220084e-05,4.100307464781045e-05,2.662415025030776e-05,4.784007778937317e-06,1.4842970128361298e-07]]",5.0,2.4772042989107956,1.2786620042632724,0.4954408597821591,0.2557324008526545,0.5161713972583887,5.532001213711948e-11,0.7254492600426419,5.257315490542742e-07,9,1.4292912646610871,3.5336703960042093,0.4044778104594293,6.115582826352708e-12,2.4736175512864318e-12,equal_update,MF input kappa=1e+02,
0,MatrixFactorizationInput,MF input kappa=1e+02 lr=1e-04,100.0,0.0001,Adam,0,0,1024,1024,0.0001532792239327137,0.9994330499176829,downstream_activation_product,"[[0.0003879258716555179,0.00020630382617114123,0.00012628185056967278,7.784925420707408e-05,3.260976493160508e-05]]",5.0,3.195058520722715,1.4361340420556377,0.639011704144543,0.2872268084111275,0.44948598992508826,6.950525050076787e-09,0.6234783868554162,1.4951039188882267e-05,10,1.8598769009608245,35.34676045626529,0.05261802996803792,3.390396272578666e-11,1.7839597267406833e-12,equal_update,MF input kappa=1e+02,
1,MatrixFactorizationInput,MF input kappa=1e+02 lr=1e-04,100.0,0.0001,Muon,0,0,1024,1024,0.0001532792239327137,0.9994330499176829,downstream_activation_product,"[[0.00010000000000000066,0.00010000000000000059,0.00010000000000000013,9.999999999999988e-05,9.99999999999995e-05]]",5.0,4.999999999999998,4.99999999999995,0.9999999999999997,0.99999999999999,0.9999999999999905,1.0857258971568277e-09,0.5450079995723831,4.855513821949217e-06,1,1.48516859798945,3.5336703960042093,0.4202906416141255,9.242479433522629e-10,3.8845276112205843e-10,equal_update,MF input kappa=1e+02,
1,MatrixFactorizationInput,MF input kappa=1e+02 lr=1e-04,100.0,0.0001,Muon,0,0,1024,1024,0.0001532792239327137,0.9994330499176829,downstream_activation_product,"[[0.00010000000000005461,0.00010000000000000032,9.99999999999994e-05,9.999999999998305e-05,9.99999999999433e-05]]",5.0,5.000000000000001,4.999999999994152,1.0000000000000002,0.9999999999988305,0.9999999999988303,8.663978529960138e-11,0.5346571358656959,3.8746489897180623e-07,2,1.4292912646610871,3.5336703960042093,0.4044778104594293,6.115582826352708e-12,2.4736175512864318e-12,equal_update,MF input kappa=1e+02,
1,MatrixFactorizationInput,MF input kappa=1e+02 lr=1e-04,100.0,0.0001,Muon,0,0,1024,1024,0.0001532792239327137,0.9994330499176829,downstream_activation_product,"[[0.00010000000000005461,0.00010000000000000032,9.99999999999994e-05,9.999999999998305e-05,9.99999999999433e-05]]",5.0,5.000000000000001,4.999999999994152,1.0000000000000002,0.9999999999988305,0.9999999999988303,8.663978529960138e-11,0.5346571358656959,3.8746489897180623e-07,3,1.4292912646610871,3.5336703960042093,0.4044778104594293,6.115582826352708e-12,2.4736175512864318e-12,equal_update,MF input kappa=1e+02,
1,MatrixFactorizationInput,MF input kappa=1e+02 lr=1e-04,100.0,0.0001,Muon,0,0,1024,1024,0.0001532792239327137,0.9994330499176829,downstream_activation_product,"[[0.00010000000000005461,0.00010000000000000032,9.99999999999994e-05,9.999999999998305e-05,9.99999999999433e-05]]",5.0,5.000000000000001,4.999999999994152,1.0000000000000002,0.9999999999988305,0.9999999999988303,8.663978529960138e-11,0.5346571358656959,3.8746489897180623e-07,4,1.4292912646610871,3.5336703960042093,0.4044778104594293,6.115582826352708e-12,2.4736175512864318e-12,equal_update,MF input kappa=1e+02,
1,MatrixFactorizationInput,MF input kappa=1e+02 lr=1e-04,100.0,0.0001,Muon,0,0,1024,1024,0.0001532792239327137,0.9994330499176829,downstream_activation_product,"[[0.00010000000000005461,0.00010000000000000032,9.99999999999994e-05,9.999999999998305e-05,9.99999999999433e-05]]",5.0,5.000000000000001,4.999999999994152,1.0000000000000002,0.9999999999988305,0.9999999999988303,8.663978529960138e-11,0.5346571358656959,3.8746489897180623e-07,5,1.4292912646610871,3.5336703960042093,0.4044778104594293,6.115582826352708e-12,2.4736175512864318e-12,equal_update,MF input kappa=1e+02,
1,MatrixFactorizationInput,MF input kappa=1e+02 lr=1e-04,100.0,0.0001,Muon,0,0,1024,1024,0.0001532792239327137,0.9994330499176829,downstream_activation_product,"[[0.00010000000000005461,0.00010000000000000032,9.99999999999994e-05,9.999999999998305e-05,9.99999999999433e-05]]",5.0,5.000000000000001,4.999999999994152,1.0000000000000002,0.9999999999988305,0.9999999999988303,8.663978529960138e-11,0.5346571358656959,3.8746489897180623e-07,6,1.4292912646610871,3.5336703960042093,0.4044778104594293,6.115582826352708e-12,2.4736175512864318e-12,equal_update,MF input kappa=1e+02,
1,MatrixFactorizationInput,MF input kappa=1e+02 lr=1e-04,100.0,0.0001,Muon,0,0,1024,1024,0.0001532792239327137,0.9994330499176829,downstream_activation_product,"[[0.00010000000000005461,0.00010000000000000032,9.99999999999994e-05,9.999999999998305e-05,9.99999999999433e-05]]",5.0,5.000000000000001,4.999999999994152,1.0000000000000002,0.9999999999988305,0.9999999999988303,8.663978529960138e-11,0.5346571358656959,3.8746489897180623e-07,7,1.4292912646610871,3.5336703960042093,0.4044778104594293,6.115582826352708e-12,2.4736175512864318e-12,equal_update,MF input kappa=1e+02,
1,MatrixFactorizationInput,MF input kappa=1e+02 lr=1e-04,100.0,0.0001,Muon,0,0,1024,1024,0.0001532792239327137,0.9994330499176829,downstream_activation_product,"[[0.00010000000000005461,0.00010000000000000032,9.99999999999994e-05,9.999999999998305e-05,9.99999999999433e-05]]",5.0,5.000000000000001,4.999999999994152,1.0000000000000002,0.9999999999988305,0.9999999999988303,8.663978529960138e-11,0.5346571358656959,3.8746489897180623e-07,8,1.4292912646610871,3.5336703960042093,0.4044778104594293,6.115582826352708e-12,2.4736175512864318e-12,equal_update,MF input kappa=1e+02,
1,MatrixFactorizationInput,MF input kappa=1e+02 lr=1e-04,100.0,0.0001,Muon,0,0,1024,1024,0.0001532792239327137,0.9994330499176829,downstream_activation_product,"[[0.00010000000000005461,0.00010000000000000032,9.99999999999994e-05,9.999999999998305e-05,9.99999999999433e-05]]",5.0,5.000000000000001,4.999999999994152,1.0000000000000002,0.9999999999988305,0.9999999999988303,8.663978529960138e-11,0.5346571358656959,3.8746489897180623e-07,9,1.4292912646610871,3.5336703960042093,0.4044778104594293,6.115582826352708e-12,2.4736175512864318e-12,equal_update,MF input kappa=1e+02,
1,MatrixFactorizationInput,MF input kappa=1e+02 lr=1e-04,100.0,0.0001,Muon,0,0,1024,1024,0.0001532792239327137,0.9994330499176829,downstream_activation_product,"[[0.00010000000000000029,0.00010000000000000021,0.0001000000000000002,9.999999999999983e-05,9.999999999999896e-05]]",5.0,5.0,4.99999999999996,1.0,0.999999999999992,0.999999999999992,3.2703337558343226e-09,0.6098978440625678,1.4625377174315504e-05,10,1.8598769009608245,35.34676045626529,0.05261802996803792,3.390396272578666e-11,1.7839597267406833e-12,equal_update,MF input kappa=1e+02,
0,MatrixFactorizationInput,MF input kappa=1e+02 lr=1e-04,100.0,0.0001,Adam,0,1,1024,1024,0.00015326903891928697,0.9994037829288019,downstream_activation_product,"[[0.00036334881470651275,0.00019328247173212954,0.00013665846552340135,8.494762901629367e-05,1.3820965626557369e-05]]",5.0,3.209589575531473,1.4805304820522966,0.6419179151062946,0.2961060964104593,0.46128342805548184,2.795264146767963e-09,0.7092386921476083,6.322523170978143e-06,1,1.4831147370683968,3.5313096990975232,0.41998999335782644,9.250723742409881e-10,3.885211403129813e-10,equal_update,MF input kappa=1e+02,
0,MatrixFactorizationInput,MF input kappa=1e+02 lr=1e-04,100.0,0.0001,Adam,0,1,1024,1024,0.00015326903891928697,0.9994037829288019,downstream_activation_product,"[[9.273620407512469e-05,4.106063648093645e-05,2.67183900083747e-05,5.2395894623564085e-06,1.70464849999211e-07]]",5.0,2.49663244299081,1.2822476265039513,0.49932648859816203,0.25644952530079024,0.5135908692141717,5.538690837886008e-11,0.7255828723512341,5.274385356872451e-07,2,1.4257745951569811,3.531316163771649,0.40375161243964397,6.151077677477021e-12,2.4835075305228474e-12,equal_update,MF input kappa=1e+02,
0,MatrixFactorizationInput,MF input kappa=1e+02 lr=1e-04,100.0,0.0001,Adam,0,1,1024,1024,0.00015326903891928697,0.9994037829288019,downstream_activation_product,"[[9.273646382888231e-05,4.1062217563157114e-05,2.6717951493862706e-05,5.236303545369972e-06,1.7009326641608341e-07]]",5.0,2.496537401245871,1.2822544012313404,0.49930748024917426,0.25645088024626805,0.5136131349730408,5.53868553456276e-11,0.7255595676621795,5.274351599702567e-07,3,1.4257613272923066,3.531322627531327,0.40374711621549747,6.151420249315501e-12,2.48361818629075e-12,equal_update,MF input kappa=1e+02,
