dataset,model,seeds,geomean_tail_output_drift_sq_ratio_spectral_over_fro,tail_output_drift_sq_ratio_ci95_low,tail_output_drift_sq_ratio_ci95_high,geomean_centered_tail_output_drift_sq_ratio_spectral_over_fro,centered_tail_output_drift_sq_ratio_ci95_low,centered_tail_output_drift_sq_ratio_ci95_high,geomean_true_logit_delta_sq_ratio_spectral_over_fro,true_logit_delta_sq_ratio_ci95_low,true_logit_delta_sq_ratio_ci95_high,geomean_competitor_logit_delta_sq_ratio_spectral_over_fro,competitor_logit_delta_sq_ratio_ci95_low,competitor_logit_delta_sq_ratio_ci95_high,geomean_margin_delta_sq_ratio_spectral_over_fro,margin_delta_sq_ratio_ci95_low,margin_delta_sq_ratio_ci95_high,spectral_less_tail_output_drift_fraction,mean_tail_loss_increase_diff_spectral_minus_fro,tail_loss_increase_diff_ci95_low,tail_loss_increase_diff_ci95_high,mean_tail_loss_increase_frobenius,tail_loss_increase_frobenius_ci95_low,tail_loss_increase_frobenius_ci95_high,mean_tail_loss_increase_spectral,tail_loss_increase_spectral_ci95_low,tail_loss_increase_spectral_ci95_high,mean_tail_margin_drop_diff_spectral_minus_fro,tail_margin_drop_diff_ci95_low,tail_margin_drop_diff_ci95_high,mean_tail_margin_drop_frobenius,tail_margin_drop_frobenius_ci95_low,tail_margin_drop_frobenius_ci95_high,mean_tail_margin_drop_spectral,tail_margin_drop_spectral_ci95_low,tail_margin_drop_spectral_ci95_high,mean_tail_accuracy_drop_diff_spectral_minus_fro,tail_accuracy_drop_diff_ci95_low,tail_accuracy_drop_diff_ci95_high,mean_tail_accuracy_drop_frobenius,tail_accuracy_drop_frobenius_ci95_low,tail_accuracy_drop_frobenius_ci95_high,mean_tail_accuracy_drop_spectral,tail_accuracy_drop_spectral_ci95_low,tail_accuracy_drop_spectral_ci95_high,mean_tail_loss_before,tail_loss_before_ci95_low,tail_loss_before_ci95_high,mean_tail_loss_after_frobenius,tail_loss_after_frobenius_ci95_low,tail_loss_after_frobenius_ci95_high,mean_tail_loss_after_spectral,tail_loss_after_spectral_ci95_low,tail_loss_after_spectral_ci95_high,mean_tail_margin_before,tail_margin_before_ci95_low,tail_margin_before_ci95_high,mean_tail_margin_after_frobenius,tail_margin_after_frobenius_ci95_low,tail_margin_after_frobenius_ci95_high,mean_tail_margin_after_spectral,tail_margin_after_spectral_ci95_low,tail_margin_after_spectral_ci95_high,mean_tail_accuracy_before,tail_accuracy_before_ci95_low,tail_accuracy_before_ci95_high,mean_tail_accuracy_after_frobenius,tail_accuracy_after_frobenius_ci95_low,tail_accuracy_after_frobenius_ci95_high,mean_tail_accuracy_after_spectral,tail_accuracy_after_spectral_ci95_low,tail_accuracy_after_spectral_ci95_high,mean_tail_positive_margin_fraction_before,tail_positive_margin_fraction_ci95_low,tail_positive_margin_fraction_ci95_high,mean_tail_margin_certified_preserved_fraction_frobenius,tail_margin_certified_preserved_fraction_frobenius_ci95_low,tail_margin_certified_preserved_fraction_frobenius_ci95_high,mean_tail_margin_certified_preserved_fraction_spectral,tail_margin_certified_preserved_fraction_spectral_ci95_low,tail_margin_certified_preserved_fraction_spectral_ci95_high,mean_tail_prediction_changed_fraction_frobenius,tail_prediction_changed_fraction_frobenius_ci95_low,tail_prediction_changed_fraction_frobenius_ci95_high,mean_tail_prediction_changed_fraction_spectral,tail_prediction_changed_fraction_spectral_ci95_low,tail_prediction_changed_fraction_spectral_ci95_high,mean_tail_positive_margin_prediction_changed_fraction_frobenius,tail_positive_margin_prediction_changed_fraction_frobenius_ci95_low,tail_positive_margin_prediction_changed_fraction_frobenius_ci95_high,mean_tail_positive_margin_prediction_changed_fraction_spectral,tail_positive_margin_prediction_changed_fraction_spectral_ci95_low,tail_positive_margin_prediction_changed_fraction_spectral_ci95_high,mean_actual_head_loss_decrease_diff_spectral_minus_fro,actual_head_loss_decrease_diff_ci95_low,actual_head_loss_decrease_diff_ci95_high,mean_actual_head_gain_relative_error_frobenius,actual_head_gain_relative_error_frobenius_ci95_low,actual_head_gain_relative_error_frobenius_ci95_high,mean_actual_head_gain_relative_error_spectral,actual_head_gain_relative_error_spectral_ci95_low,actual_head_gain_relative_error_spectral_ci95_high,mean_nrG,mean_stA_tail,mean_condition_score_tail,warmup_steps
CIFAR100,resnet18_cifar_stem,10,0.7291831576051835,0.6923428027747794,0.7679838299814487,0.7295746639008599,0.6931461980970834,0.7679176365207455,0.7371992992746562,0.6949400037992111,0.7820283821336421,0.7027859389863705,0.6518394990572914,0.7577142482946466,0.7173067073729281,0.6737945064551865,0.7636288326972468,1.0,0.00013074874877929687,-8.053926422857145e-05,0.0003420367617871652,-0.00017266273498535157,-0.0004659773846124167,0.00012065191464171354,-4.191398620605469e-05,-0.00013649796567521345,5.266999326310407e-05,0.0001644134521484375,-0.00010363977174856053,0.0004324666760454355,-0.0002255678176879883,-0.000600357187186757,0.00014922155181078047,-6.115436553955078e-05,-0.0001908907644976869,6.858203341858534e-05,0.00015000000000000012,-5.9168725089473096e-05,0.00035916872508947337,-0.00015000000000000012,-0.0003591687250894733,5.916872508947307e-05,0.0,-0.0001460897745299864,0.0001460897745299864,3.353847599029541,3.2412265618666867,3.4664686361923955,3.3536749362945555,3.2413228161142,3.466027056474911,3.353805685043335,3.2412622990337083,3.4663490710529614,-1.5817742705345155,-1.7516765563551424,-1.4118719847138885,-1.5815487027168273,-1.7511194415382942,-1.4119779638953605,-1.581713116168976,-1.7515161452626307,-1.4119100870753212,0.33525,0.32309093305845843,0.34740906694154156,0.33540000000000003,0.32333029658838114,0.3474697034116189,0.33525,0.3230795292704933,0.34742047072950666,0.33525,0.32309093305845843,0.34740906694154156,0.9961484382189066,0.9945258308600559,0.9977710455777574,0.9964345790722293,0.9950322554137241,0.9978369027307346,0.00105,0.0006253333333333333,0.0014746666666666667,0.0009500000000000001,0.0007213333333333334,0.0011786666666666668,0.00014347202295552367,0.0,0.00042467718794835007,0.00044448854828711747,7.099394002342465e-07,0.0008882671571740007,-6.022420711815357e-06,-2.0671937925849647e-05,8.627096502218933e-06,0.1304994137002278,0.06195706407234379,0.1990417633281118,0.10600106161963754,0.04759061300621625,0.16441151023305883,28.02711054466775,,,2000
CIFAR100,resnet18_cifar_stem,10,0.5080961923108122,0.3985981775492011,0.6476741620547914,0.5143029706591578,0.4014145767434186,0.658938566144562,0.5444132770726691,0.42439274018032297,0.6983762637576445,0.5091840849981651,0.4042120233893551,0.6414169233300606,0.530702270037679,0.410941409419032,0.6853650982054126,1.0,-9.562969207763672e-05,-0.00061085804606723,0.00041959866191195665,0.0001486063003540039,-0.0006570477383911618,0.0009542603390991695,5.2976608276367185e-05,-0.00023938222216590482,0.0003453354387186392,-0.00013053417205810547,-0.0007682674213340342,0.0005071990772178232,0.00019515752792358397,-0.0007905720920805145,0.0011808871479276825,6.462335586547852e-05,-0.00028604441035378107,0.0004152911220847381,5.000000000000004e-05,-0.0001259153836997272,0.0002259153836997273,-0.00020000000000000017,-0.0003600333298618346,-3.996667013816575e-05,-0.00015000000000000012,-0.00035916872508947337,5.9168725089473096e-05,3.32998788356781,3.282339537717393,3.377636229418227,3.3301364898681642,3.2830805423509886,3.37719243738534,3.3300408601760862,3.2826133984814128,3.3774683218707597,-1.2927416920661927,-1.4465170250344113,-1.1389663590979742,-1.2929368495941163,-1.4457536082869678,-1.1401200909012648,-1.2928063154220581,-1.4462432850635096,-1.1393693457806067,0.36745,0.3541787671342193,0.3807212328657807,0.3676499999999999,0.35435900152567734,0.3809409984743225,0.36760000000000004,0.35424672331514767,0.3809532766848524,0.36745,0.3541787671342193,0.3807212328657807,0.9954098597445922,0.9933335262057842,0.9974861932834002,0.9961897774254916,0.9946160242172809,0.9977635306337024,0.0013000000000000002,0.0008110901014615385,0.001788909898538462,0.0009500000000000001,0.0005253333333333335,0.0013746666666666668,0.00026161795907193213,0.0,0.000603472828080877,0.00016051364365971107,0.0,0.0004751203852327448,-1.0333620593883098e-06,-9.258982844806751e-06,7.1922587260301325e-06,0.04037740952220613,0.01211339289453222,0.06864142614988003,0.0536794203967926,0.026674920077314503,0.08068392071627069,31.358904697942243,,,5000
CIFAR100,resnet18_cifar_stem,10,0.5516672358478745,0.47376196391664877,0.6423832267834353,0.5817994990254036,0.4925797580567297,0.6871793887787552,0.592277159457505,0.5072553005764,0.6915496658515774,0.5954315485912155,0.5111895788021629,0.6935562534128739,0.5876791249761267,0.5028376329563512,0.6868355335740861,1.0,-5.207061767578125e-05,-0.000871045380284445,0.0007669041449328824,-0.00035691261291503906,-0.002371502420432371,0.0016576771946022928,-0.00040898323059082033,-0.0016064137974282178,0.0007884473362465772,3.1828880310058593e-06,-0.000956665074190981,0.0009630308502529927,-0.0004346787929534912,-0.002795051529609158,0.0019256939437021757,-0.00043149590492248536,-0.0018327051007255971,0.0009697132908806265,5.000000000000004e-05,-4.800000000000005e-05,0.00014800000000000013,0.00010000000000000009,-0.0001444549492692309,0.0003444549492692311,0.00015000000000000012,-0.00010513482274628413,0.0004051348227462844,3.4924073696136473,3.3103698854201196,3.674444853807175,3.4920504570007322,3.3117722512322536,3.672328662769211,3.491998386383057,3.311011569432929,3.6729852033331847,-1.2764552593231202,-1.616865821525655,-0.9360446971205854,-1.2760205805301665,-1.6141273094009632,-0.9379138516593699,-1.2760237634181977,-1.6150680243660467,-0.9369795024703487,0.3739,0.34537663089870185,0.40242336910129817,0.3738,0.34540960315724895,0.4021903968427511,0.37375,0.3453550742796065,0.40214492572039356,0.3739,0.34537663089870185,0.40242336910129817,0.9946154373141841,0.9903107159002601,0.9989201587281081,0.9967981407885104,0.9948717427610704,0.9987245388159504,0.0010500000000000002,0.00045748033319090967,0.0016425196668090906,0.00115,0.0006222538489008186,0.0016777461510991813,0.0005836224916042857,0.0,0.001195863194181095,0.000719492056821677,0.00010462449921160228,0.0013343596144317518,3.4119262636522763e-06,-3.2181388099082224e-06,1.0041991337212775e-05,0.08761803782748048,0.05231856634566462,0.12291750930929635,0.07195338891366695,0.02923154574787947,0.11467523207945443,31.648720596020222,,,10000
