filters,kernel_size,stride,lr,seed,step,delta_loss_Adam,delta_loss_Muon,recovery_error_Adam,recovery_error_Muon,relative_update_fro_norm_Adam,relative_update_fro_norm_Muon,update_grad_cosine_Adam,update_grad_cosine_Muon,update_grad_inner_Adam,update_grad_inner_Muon,delta_loss_ratio,delta_loss_muon_higher,update_grad_inner_ratio,update_grad_inner_muon_higher,update_grad_cosine_ratio,update_grad_cosine_muon_higher
16,5,2,0.01,2,0,0.00021414008921150085,0.00012011588103177928,0.8828125,0.8828125,0.19810912757365914,0.19810912757365914,0.5726513111099948,0.3055295709690955,0.00023455279124902636,0.00012514214547245463,0.5609219715657436,False,0.5335350937673998,False,0.5335350937673998,False
16,5,2,0.01,2,1,0.00021124207539147122,0.00012149853765164309,0.890625,0.8828125,0.1941758056850318,0.1941758056850318,0.5868777737251764,0.32383067804577925,0.000209124802673791,0.0001267959638812209,0.5751625826743252,False,0.6063171955696094,False,0.5517855549210541,False
16,5,2,0.01,2,2,8.215950194401245e-05,0.00010077353157988966,0.896484375,0.822265625,0.18817177753020525,0.18817177753020528,0.29099557257921904,0.3640372179600344,8.954281089982354e-05,0.00010292642774948503,1.2265596698548846,True,1.1494661236917665,True,1.2510060367359401,True
16,5,2,0.01,2,3,8.789565925271248e-05,0.00010063456066733423,0.884765625,0.78515625,0.18364744076025669,0.1836474407602567,0.27330839067556906,0.36689357045239496,0.00010008337119349292,0.00010229871119375885,1.144932087920242,True,1.0221349458341384,True,1.34241605076778,True
16,5,2,0.01,2,4,0.0002051878407578478,0.00013976444777918928,0.88671875,0.87109375,0.176162894872963,0.17616289487296297,0.37386189720042134,0.3584378918151265,0.00017999116486623452,0.0001401730639328913,0.6811536554163174,False,0.7787774696444952,False,0.9587441097881491,False
16,7,2,0.003,0,0,6.362610024179816e-05,4.427314458599341e-05,0.9140625,0.9140625,0.049321736671764184,0.04932173667176418,0.5607352481168781,0.37867423009394435,6.427194632548783e-05,4.340395912897995e-05,0.6958330687837578,False,0.6753173291061139,False,0.6753173291061141,False
16,7,2,0.003,0,1,8.345449163638108e-05,5.0626465564640455e-05,0.9140625,0.9140625,0.04918949182691688,0.04918949182691687,0.5984007512126027,0.37388029720035054,7.962762136168582e-05,4.92430623917185e-05,0.606635599498043,False,0.6184168451804669,False,0.6247991775456788,False
16,7,2,0.003,0,2,2.905511279172046e-05,4.633360791572727e-05,0.9140625,0.9140625,0.049046706272576804,0.04904670627257682,0.22968277126038997,0.3794503095380939,2.9877577456450755e-05,4.748240338231994e-05,1.594680022337772,True,1.589232040366385,True,1.6520625707180856,True
16,7,2,0.003,0,3,2.515596306063017e-05,3.285023975818646e-05,0.9140625,0.9140625,0.049111684009195106,0.049111684009195126,0.29194735514749565,0.4474139595477555,2.362032953258184e-05,3.1855265479295915e-05,1.3058629351224507,True,1.3486376401038276,True,1.5325158856867056,True
16,7,2,0.003,0,4,5.8268007531836474e-05,3.5560729040540195e-05,0.9140625,0.9140625,0.048781783592160705,0.04878178359216072,0.545851954766832,0.42833130692238214,5.3901685727021563e-05,3.4737062222995246e-05,0.6102959505026927,False,0.6444522421602324,False,0.7847023413250386,False
16,7,2,0.003,1,0,5.850100225801569e-05,4.454249549512568e-05,0.919921875,0.919921875,0.0481915514323323,0.04819155143233229,0.5434335017395817,0.413578559755288,6.045740089100674e-05,4.6010937321697765e-05,0.7613971346793902,False,0.7610472273633924,False,0.7610472273633925,False
16,7,2,0.003,1,1,5.5652661035576756e-05,4.022749200593978e-05,0.88671875,0.8984375,0.04816392765387386,0.04816392765387388,0.5586202859619758,0.4234994308767757,5.1649230520317176e-05,3.9521702407228e-05,0.7228314200505845,False,0.765194408688846,False,0.7581168130109807,False
16,7,2,0.003,1,2,6.0590966566298476e-05,4.585443137905543e-05,0.88671875,0.88671875,0.04778141170589396,0.04778141170589394,0.5430743989595231,0.41699914591070303,5.999263736753038e-05,4.681118598623841e-05,0.7567865967096206,False,0.7802821819527787,False,0.7678490216250888,False
16,7,2,0.003,1,3,5.0316596523103385e-05,4.214307400651762e-05,0.88671875,0.88671875,0.047535055981233844,0.04753505598123386,0.4322652359781042,0.4182828443419408,4.829861485966518e-05,4.247917955269467e-05,0.8375581203543288,False,0.8795113416010114,False,0.967653212721294,False
16,7,2,0.003,1,4,0.0001069602907737277,5.937013855739082e-05,0.828125,0.88671875,0.047462739926394576,0.0474627399263946,0.5406543024724471,0.39523713183794,9.648514501304386e-05,5.713854681124796e-05,0.5550671013319057,False,0.5922004553501307,False,0.7310348406190335,False
16,7,2,0.003,2,0,0.000110626166771155,6.657595820991347e-05,0.900390625,0.900390625,0.04734322199743346,0.04734322199743345,0.5573563854833162,0.3450174382620307,0.00010590476031923858,6.555767558563623e-05,0.6018102240461313,False,0.6190248237002721,False,0.619024823700272,False
16,7,2,0.003,2,1,9.094627643690956e-05,5.947337883194237e-05,0.8984375,0.9140625,0.04696009134429781,0.04696009134429781,0.49483368357528873,0.3383670431568788,8.710406764024036e-05,5.9762090845983515e-05,0.6539396791379327,False,0.6860998856312264,False,0.6837995358604088,False
16,7,2,0.003,2,2,3.924050085757358e-05,4.690681416841258e-05,0.88671875,0.884765625,0.046891091886333724,0.04689109188633373,0.2730662382063024,0.36725883135047666,3.626967771985119e-05,4.64689384941063e-05,1.1953673664529532,True,1.28120626968441,True,1.3449441196498686,True
