run_id,problem_family,setting,kappa,lr,algo,seed,step,num_samples,train_batch_size,loss,recovery_error,diagnostic_A_definition,sigma_update,update_rank_ceiling,nrUpdate,stUpdate,nrUpdateFrac,stUpdateFrac,update_flatness,update_grad_inner,update_grad_cosine,update_grad_per_update_norm,layer,nrG,stA,condition_score,delta_gd_pred,delta_spec_pred,filters,kernel_size,stride
1,MNISTConvNet,MNIST conv filters=16 kernel=5 stride=2 lr=3e-03,1.0,0.003,Muon,0,2,512,64,2.3025682586016396,0.890625,full_conv_patch_and_classifier_activation,"[[0.0030000000000000027,0.0030000000000000022,0.0030000000000000022,0.003000000000000002,0.003000000000000002,0.0030000000000000014,0.0030000000000000014,0.0030000000000000014,0.003000000000000001,0.0030000000000000005,0.0030000000000000005,0.0030000000000000005,0.0030000000000000005,0.003,0.0029999999999999996,0.0029999999999999988]]",16.0,16.0,15.999999999999982,1.0,0.9999999999999989,0.9999999999999989,8.793465008791793e-06,0.462359772118996,0.0007327887507326491,1,3.420424941982882,1.7720502313789877,1.9302076664729473,1.5611783479361547e-11,3.0133984159179363e-11,16,5,2
1,MNISTConvNet,MNIST conv filters=16 kernel=5 stride=2 lr=3e-03,1.0,0.003,Muon,0,2,512,64,2.3025682586016396,0.890625,full_conv_patch_and_classifier_activation,"[[0.0030000000000000014,0.0030000000000000014,0.003000000000000001,0.003000000000000001,0.0030000000000000005,0.0030000000000000005,0.0029999999999999996,0.0029999999999999996,0.002999999999999999,0.0029999999999999983]]",10.0,9.999999999999998,9.999999999999995,0.9999999999999998,0.9999999999999994,0.9999999999999997,8.564417859232975e-06,0.4217018841339108,0.0009027689089533178,2,1.7783247908209037,1.0150276956518731,1.7519963232912816,3.11076015144155e-05,5.450040347966626e-05,16,5,2
0,MNISTConvNet,MNIST conv filters=16 kernel=5 stride=2 lr=3e-03,1.0,0.003,Adam,0,3,512,64,2.3025890704926515,0.892578125,full_conv_patch_and_classifier_activation,"[[0.012160888166141208,0.003767956598162153,0.003422141851984851,0.0024441558320647348,0.002171032793070945,0.001540084859714872,0.001416415551174952,0.001068653606138079,0.0009361847854035711,0.0004711521732539238,0.0003704241431801225,0.0002920847022551691,0.0002168095136736114,0.00018384977241595613,8.368553273303539e-05,7.748889033776783e-05]]",16.0,4.899064195392209,1.2943508043335632,0.3061915122120131,0.0808969252708477,0.26420368313421133,5.110832150160703e-06,0.306012769945501,0.0003694029203715948,1,4.196125643456043,1.7720502313789877,2.367949603883785,9.056837236281197e-12,2.1446134146091976e-11,16,5,2
0,MNISTConvNet,MNIST conv filters=16 kernel=5 stride=2 lr=3e-03,1.0,0.003,Adam,0,3,512,64,2.3025890704926515,0.892578125,full_conv_patch_and_classifier_activation,"[[0.0055090042892942245,0.0022971688814830394,0.0018309774330122282,0.0015446250323212644,0.001452753948265922,0.0008388619901271566,0.0005284582168501187,0.00047882891873799523,0.0003231543630881588,0.00011337610237779828]]",10.0,4.966538646509866,1.4763016971419114,0.4966538646509866,0.14763016971419113,0.2972496143122439,5.4166615327228935e-06,0.3082256586918651,0.0008092282377924865,2,1.6753584946601836,1.00501804915962,1.6669934396313497,1.4799057034414548e-05,2.466993098909923e-05,16,5,2
1,MNISTConvNet,MNIST conv filters=16 kernel=5 stride=2 lr=3e-03,1.0,0.003,Muon,0,3,512,64,2.3025811834343446,0.892578125,full_conv_patch_and_classifier_activation,"[[0.003000000000000002,0.003000000000000002,0.003000000000000002,0.003000000000000002,0.0030000000000000014,0.003000000000000001,0.003000000000000001,0.003000000000000001,0.0030000000000000005,0.0030000000000000005,0.0030000000000000005,0.003,0.0029999999999999996,0.0029999999999999996,0.0029999999999999988,0.0029999999999999988]]",16.0,16.000000000000004,15.999999999999986,1.0000000000000002,0.9999999999999991,0.9999999999999989,7.843940907390332e-06,0.5131841313202725,0.0006536617422825276,1,4.2137272422230865,1.7720502313789877,2.377882504461522,1.0083579137172421e-11,2.397756641263551e-11,16,5,2
1,MNISTConvNet,MNIST conv filters=16 kernel=5 stride=2 lr=3e-03,1.0,0.003,Muon,0,3,512,64,2.3025811834343446,0.892578125,full_conv_patch_and_classifier_activation,"[[0.003000000000000002,0.0030000000000000005,0.0030000000000000005,0.0030000000000000005,0.003,0.0029999999999999996,0.0029999999999999996,0.0029999999999999996,0.0029999999999999996,0.0029999999999999988]]",10.0,10.000000000000002,9.99999999999999,1.0000000000000002,0.9999999999999989,0.9999999999999988,7.326757326958034e-06,0.4641987639046272,0.0007723080338838126,2,2.15480492410584,1.0139440983640706,2.1251713260942786,1.704226920643877e-05,3.621774184910318e-05,16,5,2
0,MNISTConvNet,MNIST conv filters=16 kernel=5 stride=2 lr=3e-03,1.0,0.003,Adam,0,4,512,64,2.302508240989447,0.892578125,full_conv_patch_and_classifier_activation,"[[0.012035939466181254,0.003720255437056633,0.003417170273246304,0.002616786349992841,0.0021713500606739713,0.0014371803845023385,0.0010097987164369336,0.0008028751204929785,0.0006019696105748971,0.000421293936923044,0.00032752780169278126,0.0002654584257150769,0.0001658259281610196,0.00010413666268311268,8.133706195803462e-05,5.74303076173526e-05]]",16.0,4.584676721556639,1.2869959132026376,0.28654229509728996,0.08043724457516485,0.2807168294225253,2.248322961666364e-05,0.6728142109242218,0.0016466076058365732,1,1.9370604934334221,1.7720502313789877,1.0931182757308326,3.722587686458504e-11,4.06922863307835e-11,16,5,2
0,MNISTConvNet,MNIST conv filters=16 kernel=5 stride=2 lr=3e-03,1.0,0.003,Adam,0,4,512,64,2.302508240989447,0.892578125,full_conv_patch_and_classifier_activation,"[[0.006195687710752787,0.0024676624768596674,0.0016960670584117903,0.0013875606024808013,0.0012263263595602258,0.0008755949844471475,0.0004622896405776892,0.000333174297797764,0.000230434683176396,0.00013555676269774668]]",10.0,4.337519415443095,1.353198264792345,0.4337519415443095,0.13531982647923452,0.31197514873927323,1.5995940270194325e-05,0.6947383079518612,0.0022194202199382895,2,1.44133178268957,1.0025521593848212,1.4376626384945292,1.370034490806254e-05,1.969647400881028e-05,16,5,2
1,MNISTConvNet,MNIST conv filters=16 kernel=5 stride=2 lr=3e-03,1.0,0.003,Muon,0,4,512,64,2.302559075961683,0.890625,full_conv_patch_and_classifier_activation,"[[0.003000000000000002,0.0030000000000000014,0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,0.0030000000000000005,0.0030000000000000005,0.0030000000000000005,0.003,0.0029999999999999996,0.0029999999999999996,0.0029999999999999996,0.0029999999999999996,0.0029999999999999996]]",16.0,15.999999999999996,15.999999999999986,0.9999999999999998,0.9999999999999991,0.9999999999999993,1.0396225794366331e-05,0.37048669215357155,0.0008663521495305275,1,2.1961662250063254,1.7720502313789877,1.2393363269941258,3.3985894346482454e-11,4.211995346897999e-11,16,5,2
1,MNISTConvNet,MNIST conv filters=16 kernel=5 stride=2 lr=3e-03,1.0,0.003,Muon,0,4,512,64,2.302559075961683,0.890625,full_conv_patch_and_classifier_activation,"[[0.003000000000000001,0.0030000000000000005,0.0030000000000000005,0.0030000000000000005,0.003,0.003,0.003,0.003,0.0029999999999999996,0.0029999999999999996]]",10.0,10.0,9.999999999999996,1.0,0.9999999999999997,0.9999999999999997,6.992451200760499e-06,0.47326203441123066,0.0007370690740660828,2,2.239769532150569,1.0135502862776893,2.209825760472356,1.3462998925896405e-05,2.9750881839657538e-05,16,5,2
