run_id,problem_family,setting,kappa,lr,algo,seed,step,num_samples,train_batch_size,loss,delta_loss,recovery_error,diagnostic_A_definition,nrG,stA,condition_score,delta_gd_pred,delta_spec_pred,sigma_G,sigma_A,sigma_update,nrUpdate,stUpdate,nrUpdateFrac,stUpdateFrac,update_flatness,update_grad_inner,update_grad_cosine,update_grad_per_update_norm,update_fro_norm,update_op_norm,relative_update_fro_norm,mean_relative_layer_update_norm,elapsed_s,filters,kernel_size,stride
0,MNISTConvNet,MNIST conv filters=16 kernel=5 stride=2 lr=3e-03,1.0,0.003,Adam,0,0,512,64,2.302560293601273,3.290015900248022e-05,0.88671875,full_conv_patch_and_classifier_activation,2.3554988904504093,1.3947984288953106,1.667902548026774,3.532894630615783e-05,5.6199047609284904e-05,"[[0.0018739218397952958,0.0005041475593021925,0.00030278949248366304,0.00019030728125485674,0.000167100405913663,0.00013402209799383668,8.782689777311812e-05,5.390948309031235e-05,4.8163061105818653e-05,3.560589151905139e-05,3.113637518840904e-05,2.0848548755934208e-05,1.900930897419139e-05,1.6309418823429957e-05,9.605751457942118e-06,2.8573061105080314e-06],[0.001902928224793369,0.0002200605695976551,0.00010208212051983682,7.241435240304287e-05,6.433507445110221e-05,3.266413355963367e-05,2.613312893883618e-05,1.535396393528547e-05,8.433511618678535e-06,1.0706061585225402e-19]]","[[401.1183156996585,197.39960275709623,164.19580520093004,125.04709348138175,95.81303941858663,91.20839259366029,74.89031449434101,59.91562082222036,49.28389336291671,48.21043120462586,45.75160259396352,37.706046923031636,35.21959976949825,30.123676491125735,29.954925951450672,29.01564349947877,26.2093158304301,24.392547769597073,23.50068906609841,21.883484860449574,19.859758304504684,18.874098114494824,17.102630977222926,15.881887439576131,13.960438301928791],[0.3232449182918925,0.027226112281202357,0.024227256057075302,0.012047602769550204,0.010182639102790844,0.008449625893831879,0.007193533712236287,0.005864248472699791,0.0052607774061080815,0.004377664294386481,0.003838568237086493,0.0035107053631686968,0.003005096708507984,0.0028309134601261464,0.0025832538477446815,0.0010942785425225804]]","[[0.011130864029905018,0.004318344564424318,0.0024563041733677545,0.002439547772479045,0.002291654135007289,0.001876585364470329,0.0013035503525574384,0.0010557528474720997,0.0009434253667474288,3.162342410632696e-06,6.354156559606526e-07,3.954189713076031e-07,2.3836593788371963e-07,1.111732295714734e-07,2.5091784635022097e-08,1.5002894108078236e-08],[0.007773580246101939,0.0019210073278970582,0.0012437555294900252,0.0011523785730900922,6.8445011086950935e-06,1.2786753491326705e-06,1.1997326355323278e-07,6.007700151281979e-08,2.0791805621028803e-08,5.8438120148220986e-09]]",3.4097804079914624,1.228298939129658,0.25408160876200814,0.09755576567024532,0.39911129236071907,2.9649727547144465e-05,0.7009046210334506,0.0019382633248153749,0.015297058540778346,0.011130864029905018,0.06271625068114343,0.06412657071485309,0.041438916930928826,16,5,2
1,MNISTConvNet,MNIST conv filters=16 kernel=5 stride=2 lr=3e-03,1.0,0.003,Muon,0,0,512,64,2.302560293601273,1.8568072073232855e-05,0.88671875,full_conv_patch_and_classifier_activation,2.3554988904504093,1.3947984288953106,1.667902548026774,3.532894630615783e-05,5.6199047609284904e-05,"[[0.0018739218397952958,0.0005041475593021925,0.00030278949248366304,0.00019030728125485674,0.000167100405913663,0.00013402209799383668,8.782689777311812e-05,5.390948309031235e-05,4.8163061105818653e-05,3.560589151905139e-05,3.113637518840904e-05,2.0848548755934208e-05,1.900930897419139e-05,1.6309418823429957e-05,9.605751457942118e-06,2.8573061105080314e-06],[0.001902928224793369,0.0002200605695976551,0.00010208212051983682,7.241435240304287e-05,6.433507445110221e-05,3.266413355963367e-05,2.613312893883618e-05,1.535396393528547e-05,8.433511618678535e-06,1.0706061585225402e-19]]","[[401.1183156996585,197.39960275709623,164.19580520093004,125.04709348138175,95.81303941858663,91.20839259366029,74.89031449434101,59.91562082222036,49.28389336291671,48.21043120462586,45.75160259396352,37.706046923031636,35.21959976949825,30.123676491125735,29.954925951450672,29.01564349947877,26.2093158304301,24.392547769597073,23.50068906609841,21.883484860449574,19.859758304504684,18.874098114494824,17.102630977222926,15.881887439576131,13.960438301928791],[0.3232449182918925,0.027226112281202357,0.024227256057075302,0.012047602769550204,0.010182639102790844,0.008449625893831879,0.007193533712236287,0.005864248472699791,0.0052607774061080815,0.004377664294386481,0.003838568237086493,0.0035107053631686968,0.003005096708507984,0.0028309134601261464,0.0025832538477446815,0.0010942785425225804]]","[[0.003000000000000001,0.003,0.003,0.003,0.003,0.003,0.003,0.0029999999999999996,0.0029999999999999996,0.0029999999999999988,0.0029999999999999988,0.0029999999999999988,0.0029999999999999988,0.0029999999999999988,0.0029999999999999988,0.0029999999999999988],[0.0030000000000000014,0.0030000000000000005,0.0030000000000000005,0.0030000000000000005,0.0030000000000000005,0.0030000000000000005,0.0029999999999999996,0.0029999999999999996,0.002999999999999999,0.002999999999999998]]",13.0,12.999999999999986,1.0,0.999999999999999,0.9999999999999989,1.7825897398078987e-05,0.4213952334137057,0.0011653153676936877,0.01529705854077835,0.0030000000000000014,0.06271625068114345,0.06727363153551494,0.06334179197438061,16,5,2
0,MNISTConvNet,MNIST conv filters=16 kernel=5 stride=2 lr=3e-03,1.0,0.003,Adam,0,1,512,64,2.302559405793324,3.8192367640466074e-05,0.892578125,full_conv_patch_and_classifier_activation,1.9604174928121099,1.3932529945019954,1.4397897428335094,3.727433810016327e-05,5.815175380834097e-05,"[[0.002316886480186554,0.00039157402654774534,0.00024903346299544115,0.00018042745790753878,0.0001106461229779655,0.00010504756105368405,7.737545642344497e-05,6.278822849989192e-05,3.711625496738926e-05,2.7150538676795206e-05,2.2249679972706674e-05,1.8297526477211654e-05,1.4324016710422236e-05,1.0638009222005831e-05,6.379070475238819e-06,5.495368977220813e-06],[0.0024177296325701763,0.0003008821527529519,0.0001014110676016177,7.211997813034373e-05,6.221760467485883e-05,5.080706731073181e-05,2.7472558715354012e-05,2.3110582279637363e-05,1.5354081999067993e-05,1.3305882404272865e-19]]","[[401.1183156996585,197.39960275709623,164.19580520093004,125.04709348138175,95.81303941858663,91.20839259366029,74.89031449434101,59.91562082222036,49.28389336291671,48.21043120462586,45.75160259396352,37.706046923031636,35.21959976949825,30.123676491125735,29.954925951450672,29.01564349947877,26.2093158304301,24.392547769597073,23.50068906609841,21.883484860449574,19.859758304504684,18.874098114494824,17.102630977222926,15.881887439576131,13.960438301928791],[0.39984975581495524,0.034002201391316544,0.02530979829051318,0.01262019702399887,0.01040137017146149,0.008032948054792155,0.007164706836912643,0.00635491054984794,0.005123788521115494,0.0044298573112407065,0.003860523751923506,0.0033870883382517234,0.0027145627506985214,0.002349983883156496,0.0021382715440551865,0.0010139356622213434]]","[[0.012030562867840724,0.003584184203845616,0.002224186026268236,0.001989757920432161,0.0015125053122523446,0.001018386926166397,0.0004985308975106693,0.00047816808475270486,0.0004355089920735448,0.00019818957565598906,0.00017636754611133725,9.806085019701581e-05,8.940705089161421e-05,4.8107339373544545e-05,3.627302620854162e-05,9.078807627406253e-06],[0.007456107816583476,0.0020533361367663923,0.0013377055453609318,0.0006702753014946011,0.000354612152452617,0.00021995602832674903,0.00014482211742316116,0.00010294676489289749,6.449196676511809e-05,3.016335610327141e-05]]",2.990809428226493,1.1492027837456151,0.23348938779561687,0.09282330554571006,0.39392073734512334,3.397545574472909e-05,0.6534257050930867,0.0022266208154346026,0.015258752414967252,0.012030562867840724,0.06233758366903157,0.06299756023824493,0.08998383395373821,16,5,2
1,MNISTConvNet,MNIST conv filters=16 kernel=5 stride=2 lr=3e-03,1.0,0.003,Muon,0,1,512,64,2.302573072482617,1.9219669698422592e-05,0.875,full_conv_patch_and_classifier_activation,2.061886694130551,1.3941858563800924,1.5159125875686388,3.686461246982039e-05,6.091541544611763e-05,"[[0.0021297967485562775,0.0004095212365985365,0.00021072653014435517,0.00015505415257582525,0.0001197858512900222,0.0001104912041061574,7.648073796428746e-05,5.8074778053503597e-05,4.6756654836720436e-05,2.9135858828124646e-05,2.2252615183795774e-05,1.7063731172244887e-05,1.6348978689829323e-05,1.5194263433436393e-05,8.26095192551237e-06,4.830263517089034e-06],[0.0021464672741132234,0.000303129093996494,9.651818908323778e-05,7.983326038247976e-05,6.578121896056081e-05,5.4317884102511295e-05,2.990879388463618e-05,2.554992731366053e-05,1.5106548126781725e-05,1.5316160062874364e-19]]","[[401.1183156996585,197.39960275709623,164.19580520093004,125.04709348138175,95.81303941858663,91.20839259366029,74.89031449434101,59.91562082222036,49.28389336291671,48.21043120462586,45.75160259396352,37.706046923031636,35.21959976949825,30.123676491125735,29.954925951450672,29.01564349947877,26.2093158304301,24.392547769597073,23.50068906609841,21.883484860449574,19.859758304504684,18.874098114494824,17.102630977222926,15.881887439576131,13.960438301928791],[0.35797116392914924,0.03014374563973273,0.0260527344124221,0.012137630793752883,0.010085816291462027,0.008149242851987138,0.007398370170912319,0.006259722128964376,0.00512129565839359,0.004354949176237052,0.004026605587071347,0.0034181670148263872,0.002889915031619023,0.0026504153024945526,0.002266235211803897,0.0010584248898161228]]","[[0.0030000000000000022,0.0030000000000000014,0.0030000000000000014,0.003000000000000001,0.003000000000000001,0.0030000000000000005,0.0030000000000000005,0.0030000000000000005,0.0030000000000000005,0.003,0.003,0.0029999999999999996,0.0029999999999999996,0.0029999999999999996,0.002999999999999999,0.002999999999999999],[0.003000000000000002,0.003000000000000002,0.0030000000000000005,0.0030000000000000005,0.003,0.003,0.0029999999999999996,0.002999999999999999,0.002999999999999999,0.0029999999999999983]]",13.0,12.999999999999984,1.0,0.9999999999999988,0.9999999999999988,1.8739160240517915e-05,0.3966902676320457,0.0012250172273684987,0.015297058540778357,0.0030000000000000022,0.062337583669031575,0.06669095972677427,0.11245266697369516,16,5,2
0,MNISTConvNet,MNIST conv filters=16 kernel=5 stride=2 lr=3e-03,1.0,0.003,Adam,0,2,512,64,2.302570948962283,2.621591801998946e-05,0.892578125,full_conv_patch_and_classifier_activation,2.230527499637647,1.3907635778184244,1.5981771265847118,3.0894954964711074e-05,4.874027264642309e-05,"[[0.0018174015976171137,0.0003987544306215615,0.0002376796190585036,0.0002316592798796851,0.0001386861485293959,9.224878146301638e-05,6.356802817701594e-05,5.050586268887021e-05,4.1048611700843174e-05,3.791600137934077e-05,3.240703746468352e-05,2.4539290743063194e-05,1.753649779997728e-05,1.542778507068955e-05,1.1792882840890818e-05,7.661903799860844e-06],[0.002877987943131438,0.00030727408139118455,0.00018787219778069588,9.362173401816033e-05,8.161365159901989e-05,5.083954921671807e-05,2.970399917993968e-05,2.028062068251064e-05,1.5311899890361914e-05,2.3469734232273727e-19]]","[[401.1183156996585,197.39960275709623,164.19580520093004,125.04709348138175,95.81303941858663,91.20839259366029,74.89031449434101,59.91562082222036,49.28389336291671,48.21043120462586,45.75160259396352,37.706046923031636,35.21959976949825,30.123676491125735,29.954925951450672,29.01564349947877,26.2093158304301,24.392547769597073,23.50068906609841,21.883484860449574,19.859758304504684,18.874098114494824,17.102630977222926,15.881887439576131,13.960438301928791],[0.5224243195113731,0.03850825287928527,0.02396997009166963,0.013499058575994068,0.010540221444717224,0.007691073758516439,0.006934814736329011,0.006379747196206597,0.00550887158014708,0.004193859851970743,0.004058990616314738,0.003272394995375949,0.0023199012064493234,0.0019896127440871864,0.0015806455761663801,0.000916390340290367]]","[[0.012258867770967755,0.0033405027817611063,0.0028346883322209224,0.0020373715482042976,0.0014327732033343004,0.0012837338026680566,0.0011782555079673405,0.0006235773854403572,0.0005753186021889832,0.00036239708227263123,0.00030748583482377004,0.00015794767346704783,0.00014723315895424498,0.00010065506886284162,6.973316166054701e-05,5.381619907913298e-05],[0.00681419890481474,0.0018540854009892493,0.0015682234336481275,0.0012441321681321152,0.0007838758462582591,0.0005763923362655779,0.0004582664992106042,0.00031106547485949105,0.0001924543691463195,0.00011929815953995535]]",3.7490365968663197,1.1921823481517038,0.30017147301292624,0.09679450949131335,0.3192060458583538,2.239073154482273e-05,0.420953434095027,0.001460898349905352,0.01532668686104914,0.012258867770967755,0.06218850882298844,0.061532584860572906,0.1355580419767648,16,5,2
1,MNISTConvNet,MNIST conv filters=16 kernel=5 stride=2 lr=3e-03,1.0,0.003,Muon,0,2,512,64,2.3025682586016396,1.8053108943316687e-05,0.890625,full_conv_patch_and_classifier_activation,2.599374866401893,1.3935389635154305,1.8411019948821146,3.110761712619898e-05,5.450043361365042e-05,"[[0.0014548499877070399,0.0005056014723880787,0.00026330991300555173,0.0001607974599718689,0.0001487316204727417,0.00010389943898864623,6.018579343771653e-05,5.0662389838603744e-05,3.9172272550411585e-05,3.631488939172826e-05,3.2010954338367555e-05,2.878033604494737e-05,1.9436424429724624e-05,1.288426428244257e-05,8.290752879086997e-06,6.227033203640919e-06],[0.00210708007759782,0.0003146721751507861,0.00016540340783203534,9.130652057653367e-05,6.979191522124292e-05,4.722978121177888e-05,2.8762361943306994e-05,1.861186350171872e-05,1.194785004243638e-05,1.601299924727822e-19]]","[[401.1183156996585,197.39960275709623,164.19580520093004,125.04709348138175,95.81303941858663,91.20839259366029,74.89031449434101,59.91562082222036,49.28389336291671,48.21043120462586,45.75160259396352,37.706046923031636,35.21959976949825,30.123676491125735,29.954925951450672,29.01564349947877,26.2093158304301,24.392547769597073,23.50068906609841,21.883484860449574,19.859758304504684,18.874098114494824,17.102630977222926,15.881887439576131,13.960438301928791],[0.38382900374884543,0.03249063656839608,0.02564378114645415,0.012216219308502677,0.00988461472184583,0.007714424861605977,0.0073963959553452014,0.006643103139605094,0.00525337639878789,0.0042649477660497434,0.0041345185425738645,0.003437318574624453,0.0031523824473887775,0.0024998140627989916,0.001860940322336041,0.0010332200540648048]]","[[0.0030000000000000027,0.0030000000000000022,0.0030000000000000022,0.003000000000000002,0.003000000000000002,0.0030000000000000014,0.0030000000000000014,0.0030000000000000014,0.003000000000000001,0.0030000000000000005,0.0030000000000000005,0.0030000000000000005,0.0030000000000000005,0.003,0.0029999999999999996,0.0029999999999999988],[0.0030000000000000014,0.0030000000000000014,0.003000000000000001,0.003000000000000001,0.0030000000000000005,0.0030000000000000005,0.0029999999999999996,0.0029999999999999996,0.002999999999999999,0.0029999999999999983]]",13.0,12.99999999999999,0.9999999999999999,0.9999999999999991,0.9999999999999993,1.7357882868024768e-05,0.42600926676772927,0.0011347203007527713,0.015297058540778358,0.0030000000000000027,0.06218850882298844,0.0663209560100706,0.1566416670102626,16,5,2
0,MNISTConvNet,MNIST conv filters=16 kernel=5 stride=2 lr=3e-03,1.0,0.003,Adam,0,3,512,64,2.3025890704926515,1.0962969615224694e-05,0.892578125,full_conv_patch_and_classifier_activation,2.9357420690581133,1.3885341402693037,2.0174715217575674,1.4799066091251785e-05,2.4669952435233373e-05,"[[0.001052990019240338,0.0004385538234253167,0.00028809593278865853,0.00018302742470103185,0.00013914872135640144,9.46342706372106e-05,7.011163477685628e-05,4.8318556191854584e-05,3.731092683746237e-05,3.189980063642686e-05,2.451518296332492e-05,2.3728633255039613e-05,1.4909738453475473e-05,1.0790852007752285e-05,8.550165066926012e-06,6.191680618741209e-06],[0.002591039544907107,0.0003593336688276233,0.0001742660175252883,0.00011401488029846591,6.0666916717171105e-05,4.634524648202979e-05,2.9307164488543465e-05,1.3477437890895495e-05,9.805304650270878e-06,9.983121786461459e-20]]","[[401.1183156996585,197.39960275709623,164.19580520093004,125.04709348138175,95.81303941858663,91.20839259366029,74.89031449434101,59.91562082222036,49.28389336291671,48.21043120462586,45.75160259396352,37.706046923031636,35.21959976949825,30.123676491125735,29.954925951450672,29.01564349947877,26.2093158304301,24.392547769597073,23.50068906609841,21.883484860449574,19.859758304504684,18.874098114494824,17.102630977222926,15.881887439576131,13.960438301928791],[0.6824725963455853,0.03785136484818768,0.01986446208292706,0.014325256350505012,0.010021826924847337,0.007003803325185128,0.006541672540998279,0.005828079076081943,0.005352117441227153,0.004224104055189839,0.0037464899479318593,0.002718439889125038,0.0021815973837544843,0.001810656871765759,0.0011605692319038162,0.0010798007258081852]]","[[0.012160888166141208,0.003767956598162153,0.003422141851984851,0.0024441558320647348,0.002171032793070945,0.001540084859714872,0.001416415551174952,0.001068653606138079,0.0009361847854035711,0.0004711521732539238,0.0003704241431801225,0.0002920847022551691,0.0002168095136736114,0.00018384977241595613,8.368553273303539e-05,7.748889033776783e-05],[0.0055090042892942245,0.0022971688814830394,0.0018309774330122282,0.0015446250323212644,0.001452753948265922,0.0008388619901271566,0.0005284582168501187,0.00047882891873799523,0.0003231543630881588,0.00011337610237779828]]",4.932801420951037,1.3853262507377373,0.40142268843149986,0.11426354749251941,0.2807266487232276,1.0527493682883596e-05,0.23703767771170178,0.0006849588203584186,0.015369527875230325,0.012160888166141208,0.061740141999085126,0.05897652266247075,0.18002808396704495,16,5,2
1,MNISTConvNet,MNIST conv filters=16 kernel=5 stride=2 lr=3e-03,1.0,0.003,Muon,0,3,512,64,2.3025811834343446,1.5161744779224051e-05,0.892578125,full_conv_patch_and_classifier_activation,3.184266083164463,1.3929971648715291,2.2515269152779003,1.704227929001791e-05,3.621776582666959e-05,"[[0.0011324447424685992,0.00039497911242002186,0.00029126961110804257,0.00020377958687918237,0.00017380767288010827,0.00011492640170349966,8.226448431335537e-05,4.987509759396183e-05,4.569644623999351e-05,3.416865054233025e-05,2.6970020429600317e-05,2.0605242680595044e-05,1.606680384175723e-05,1.1154058460009672e-05,9.347304239375543e-06,7.2917333296774e-06],[0.0016040846559989338,0.0003758552706042775,0.0001834804653388258,0.0001063758271039319,7.573207385561569e-05,4.269024587556007e-05,2.6228325513653057e-05,2.0108755092394435e-05,7.696822936152979e-06,1.331619338915589e-19]]","[[401.1183156996585,197.39960275709623,164.19580520093004,125.04709348138175,95.81303941858663,91.20839259366029,74.89031449434101,59.91562082222036,49.28389336291671,48.21043120462586,45.75160259396352,37.706046923031636,35.21959976949825,30.123676491125735,29.954925951450672,29.01564349947877,26.2093158304301,24.392547769597073,23.50068906609841,21.883484860449574,19.859758304504684,18.874098114494824,17.102630977222926,15.881887439576131,13.960438301928791],[0.40301653266856813,0.03307258059458868,0.025495563963763075,0.012450577851998405,0.009419099877864646,0.008416106433933961,0.007476759824787632,0.006823742329862981,0.0054626150226020275,0.004796266299343555,0.004172484795166718,0.003448051254043336,0.002911696214186497,0.002736807652160744,0.0021206267328675705,0.0011716531818111143]]","[[0.003000000000000002,0.003000000000000002,0.003000000000000002,0.003000000000000002,0.0030000000000000014,0.003000000000000001,0.003000000000000001,0.003000000000000001,0.0030000000000000005,0.0030000000000000005,0.0030000000000000005,0.003,0.0029999999999999996,0.0029999999999999996,0.0029999999999999988,0.0029999999999999988],[0.003000000000000002,0.0030000000000000005,0.0030000000000000005,0.0030000000000000005,0.003,0.0029999999999999996,0.0029999999999999996,0.0029999999999999996,0.0029999999999999996,0.0029999999999999988]]",13.000000000000004,12.999999999999988,1.0000000000000002,0.999999999999999,0.9999999999999989,1.5170698234348366e-05,0.47330712859535945,0.0009917395683560245,0.015297058540778358,0.003000000000000002,0.06174014199908513,0.06579966513725546,0.20261670905165374,16,5,2
0,MNISTConvNet,MNIST conv filters=16 kernel=5 stride=2 lr=3e-03,1.0,0.003,Adam,0,4,512,64,2.302508240989447,4.220895156414883e-05,0.892578125,full_conv_patch_and_classifier_activation,1.689196138061496,1.3873011953819043,1.265390457112681,1.3700382133939405e-05,1.969651470109661e-05,"[[0.0024159866821500692,0.0003006183839815244,0.0001566558608863437,0.00010973787804677257,9.641315026695261e-05,8.608974584750043e-05,5.969862953910633e-05,4.177219033061221e-05,4.0014791249626475e-05,3.056930491129864e-05,2.0732370393228452e-05,1.565754359381566e-05,1.3341924345906721e-05,9.533141267615747e-06,6.336340990522739e-06,3.0138939105097874e-06],[0.0031775828398538436,0.00027756716967361543,0.00011501067580322367,0.00010685462016845426,6.207560906185122e-05,4.0975075150347195e-05,3.111405377999175e-05,1.6583743575148398e-05,7.544452117038837e-06,2.97512567375047e-19]]","[[401.1183156996585,197.39960275709623,164.19580520093004,125.04709348138175,95.81303941858663,91.20839259366029,74.89031449434101,59.91562082222036,49.28389336291671,48.21043120462586,45.75160259396352,37.706046923031636,35.21959976949825,30.123676491125735,29.954925951450672,29.01564349947877,26.2093158304301,24.392547769597073,23.50068906609841,21.883484860449574,19.859758304504684,18.874098114494824,17.102630977222926,15.881887439576131,13.960438301928791],[0.8630829581236904,0.034570810117064386,0.0159256691626239,0.013819090109478795,0.0091866404018362,0.006541455477740855,0.0063609781841168,0.0049180308245572995,0.00485014291066452,0.003912518571531279,0.003718968317647997,0.002463944966149434,0.0022090110308674725,0.0017234301837429733,0.001496651926580037,0.0008614654706844086]]","[[0.012035939466181254,0.003720255437056633,0.003417170273246304,0.002616786349992841,0.0021713500606739713,0.0014371803845023385,0.0010097987164369336,0.0008028751204929785,0.0006019696105748971,0.000421293936923044,0.00032752780169278126,0.0002654584257150769,0.0001658259281610196,0.00010413666268311268,8.133706195803462e-05,5.74303076173526e-05],[0.006195687710752787,0.0024676624768596674,0.0016960670584117903,0.0013875606024808013,0.0012263263595602258,0.0008755949844471475,0.0004622896405776892,0.000333174297797764,0.000230434683176396,0.00013555676269774668]]",4.461098068499867,1.3200970889974912,0.3601471183207997,0.10787853552719968,0.29634598908089926,3.847916988685797e-05,0.6192931362350841,0.0024922255658420657,0.015439681870792758,0.012035939466181254,0.06126553269216463,0.059933029922857664,0.2256090841256082,16,5,2
1,MNISTConvNet,MNIST conv filters=16 kernel=5 stride=2 lr=3e-03,1.0,0.003,Muon,0,4,512,64,2.302559075961683,1.7959049264160143e-05,0.890625,full_conv_patch_and_classifier_activation,2.217967878578447,1.3928002588283386,1.724581043733241,1.3463032911790751e-05,2.9750923959611008e-05,"[[0.002294043238987883,0.00031639643384173444,0.00022780764882823155,0.00013719255527186832,0.00011571872419672142,9.902684858900798e-05,7.085991647244625e-05,5.301892400512739e-05,3.505391255016778e-05,2.9806501455053366e-05,2.7416100299969407e-05,1.880914890672159e-05,1.650304056760606e-05,1.0795550013538731e-05,8.374515031223485e-06,4.585539104808441e-06],[0.0015020982678985856,0.00033416066637992673,0.00017769423376466422,0.00013228988555013323,6.67671965505563e-05,4.702172039041866e-05,3.222005706720701e-05,2.5473030774529973e-05,1.3092008544144436e-05,7.998598720121346e-20]]","[[401.1183156996585,197.39960275709623,164.19580520093004,125.04709348138175,95.81303941858663,91.20839259366029,74.89031449434101,59.91562082222036,49.28389336291671,48.21043120462586,45.75160259396352,37.706046923031636,35.21959976949825,30.123676491125735,29.954925951450672,29.01564349947877,26.2093158304301,24.392547769597073,23.50068906609841,21.883484860449574,19.859758304504684,18.874098114494824,17.102630977222926,15.881887439576131,13.960438301928791],[0.42445887395194115,0.03581482140121859,0.024988261381444058,0.013057131217112201,0.0092986591923971,0.008239653052153574,0.007615676016958241,0.006902080372225616,0.0053274374173253244,0.004741017707599915,0.004112082046843538,0.003705920273080762,0.0029663463521749723,0.002579005575880575,0.0022104510426326626,0.0013623160296252774]]","[[0.003000000000000002,0.0030000000000000014,0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,0.003000000000000001,0.0030000000000000005,0.0030000000000000005,0.0030000000000000005,0.003,0.0029999999999999996,0.0029999999999999996,0.0029999999999999996,0.0029999999999999996,0.0029999999999999996],[0.003000000000000001,0.0030000000000000005,0.0030000000000000005,0.0030000000000000005,0.003,0.003,0.003,0.003,0.0029999999999999996,0.0029999999999999996]]",12.999999999999998,12.999999999999991,0.9999999999999999,0.9999999999999993,0.9999999999999996,1.7388676995126832e-05,0.40459148477613716,0.0011367333758168416,0.015297058540778357,0.003000000000000002,0.061265532692164636,0.06501171682379343,0.24686004198156297,16,5,2
