warmup_steps,seeds,geomean_tail_output_drift_sq_ratio_spectral_over_fro,tail_output_drift_sq_ratio_ci95_low,tail_output_drift_sq_ratio_ci95_high,geomean_centered_tail_output_drift_sq_ratio_spectral_over_fro,centered_tail_output_drift_sq_ratio_ci95_low,centered_tail_output_drift_sq_ratio_ci95_high,geomean_true_logit_delta_sq_ratio_spectral_over_fro,true_logit_delta_sq_ratio_ci95_low,true_logit_delta_sq_ratio_ci95_high,geomean_competitor_logit_delta_sq_ratio_spectral_over_fro,competitor_logit_delta_sq_ratio_ci95_low,competitor_logit_delta_sq_ratio_ci95_high,geomean_margin_delta_sq_ratio_spectral_over_fro,margin_delta_sq_ratio_ci95_low,margin_delta_sq_ratio_ci95_high,spectral_less_tail_output_drift_fraction,mean_tail_loss_increase_diff_spectral_minus_fro,tail_loss_increase_diff_ci95_low,tail_loss_increase_diff_ci95_high,mean_tail_loss_increase_frobenius,tail_loss_increase_frobenius_ci95_low,tail_loss_increase_frobenius_ci95_high,mean_tail_loss_increase_spectral,tail_loss_increase_spectral_ci95_low,tail_loss_increase_spectral_ci95_high,mean_tail_margin_drop_diff_spectral_minus_fro,tail_margin_drop_diff_ci95_low,tail_margin_drop_diff_ci95_high,mean_tail_margin_drop_frobenius,tail_margin_drop_frobenius_ci95_low,tail_margin_drop_frobenius_ci95_high,mean_tail_margin_drop_spectral,tail_margin_drop_spectral_ci95_low,tail_margin_drop_spectral_ci95_high,mean_tail_accuracy_drop_diff_spectral_minus_fro,tail_accuracy_drop_diff_ci95_low,tail_accuracy_drop_diff_ci95_high,mean_tail_accuracy_drop_frobenius,tail_accuracy_drop_frobenius_ci95_low,tail_accuracy_drop_frobenius_ci95_high,mean_tail_accuracy_drop_spectral,tail_accuracy_drop_spectral_ci95_low,tail_accuracy_drop_spectral_ci95_high,mean_tail_loss_before,tail_loss_before_ci95_low,tail_loss_before_ci95_high,mean_tail_loss_after_frobenius,tail_loss_after_frobenius_ci95_low,tail_loss_after_frobenius_ci95_high,mean_tail_loss_after_spectral,tail_loss_after_spectral_ci95_low,tail_loss_after_spectral_ci95_high,mean_tail_margin_before,tail_margin_before_ci95_low,tail_margin_before_ci95_high,mean_tail_margin_after_frobenius,tail_margin_after_frobenius_ci95_low,tail_margin_after_frobenius_ci95_high,mean_tail_margin_after_spectral,tail_margin_after_spectral_ci95_low,tail_margin_after_spectral_ci95_high,mean_tail_accuracy_before,tail_accuracy_before_ci95_low,tail_accuracy_before_ci95_high,mean_tail_accuracy_after_frobenius,tail_accuracy_after_frobenius_ci95_low,tail_accuracy_after_frobenius_ci95_high,mean_tail_accuracy_after_spectral,tail_accuracy_after_spectral_ci95_low,tail_accuracy_after_spectral_ci95_high,mean_tail_positive_margin_fraction_before,tail_positive_margin_fraction_ci95_low,tail_positive_margin_fraction_ci95_high,mean_tail_margin_certified_preserved_fraction_frobenius,tail_margin_certified_preserved_fraction_frobenius_ci95_low,tail_margin_certified_preserved_fraction_frobenius_ci95_high,mean_tail_margin_certified_preserved_fraction_spectral,tail_margin_certified_preserved_fraction_spectral_ci95_low,tail_margin_certified_preserved_fraction_spectral_ci95_high,mean_tail_prediction_changed_fraction_frobenius,tail_prediction_changed_fraction_frobenius_ci95_low,tail_prediction_changed_fraction_frobenius_ci95_high,mean_tail_prediction_changed_fraction_spectral,tail_prediction_changed_fraction_spectral_ci95_low,tail_prediction_changed_fraction_spectral_ci95_high,mean_tail_positive_margin_prediction_changed_fraction_frobenius,tail_positive_margin_prediction_changed_fraction_frobenius_ci95_low,tail_positive_margin_prediction_changed_fraction_frobenius_ci95_high,mean_tail_positive_margin_prediction_changed_fraction_spectral,tail_positive_margin_prediction_changed_fraction_spectral_ci95_low,tail_positive_margin_prediction_changed_fraction_spectral_ci95_high,mean_actual_head_loss_decrease_diff_spectral_minus_fro,actual_head_loss_decrease_diff_ci95_low,actual_head_loss_decrease_diff_ci95_high,mean_actual_head_gain_relative_error_frobenius,actual_head_gain_relative_error_frobenius_ci95_low,actual_head_gain_relative_error_frobenius_ci95_high,mean_actual_head_gain_relative_error_spectral,actual_head_gain_relative_error_spectral_ci95_low,actual_head_gain_relative_error_spectral_ci95_high,mean_nrG,mean_stA_tail,mean_condition_score_tail,mean_condition_score_nrank_over_tail_srank,mean_theory_ratio_tail_srank_over_nrank,condition_favors_spectral_fraction
250,10,0.18726147624948014,0.17788702122508693,0.19712995498847122,0.1872372436042771,0.17786514660719957,0.1971031765427862,1.9882220138681792,1.574545445728418,2.510582839735873,0.3674072356474772,0.3045500245799634,0.4432377800405596,0.4553586656797094,0.3604838529854645,0.5752033348854775,1.0,0.0022366523742675783,0.0018671627642354626,0.002606141984299694,-0.001291370391845703,-0.001989343877062047,-0.0005933969066293591,0.000945281982421875,0.0005529793903096477,0.0013375845745341023,0.003554701805114746,0.0029375828323275847,0.0041718207779019075,-0.0028027772903442385,-0.0039259467191190955,-0.0016796078615693817,0.0007519245147705079,0.0001432629275615019,0.0013605861019795138,0.00015000000000000012,-5.9168725089473096e-05,0.00035916872508947337,-0.00015000000000000012,-0.0004051348227462844,0.00010513482274628413,0.0,-0.00020660214046433427,0.00020660214046433427,4.770196342468262,4.725863599225444,4.81452908571108,4.768904972076416,4.724505387438678,4.8133045567141535,4.771141624450683,4.726795100270776,4.815488148630591,-3.495503878593445,-3.5562615487070253,-3.4347462084798646,-3.4927011013031004,-3.5534959336984477,-3.431906268907753,-3.496255803108215,-3.5569508818335422,-3.435560724382888,0.019149999999999997,0.01572062227866985,0.022579377721330143,0.019299999999999998,0.01572393238940375,0.022876067610596247,0.019149999999999997,0.01571440456398021,0.022585595436019783,0.019149999999999997,0.01572062227866985,0.022579377721330143,0.9471627608488143,0.9174981725834431,0.9768273491141856,0.9677919710803804,0.9501994401753211,0.9853845019854397,0.00495,0.004032421302194375,0.005867578697805626,0.0033,0.0023970753692090967,0.004202924630790903,0.004651162790697674,0.0,0.013767441860465116,0.007282741738066095,0.0,0.017245740974579697,1.2516975402832031e-05,9.995007885211913e-06,1.503894292045215e-05,0.005584485967810174,0.004925594464223696,0.006243377471396652,0.002883533208068768,0.0027430479183892017,0.0030240184977483346,11.914234517104477,1.6801278866504439,7.081477191213137,7.081477191213137,0.14302988437594183,1.0
500,10,0.23908711460950452,0.22011058901716352,0.2596996747296014,0.23902923138131169,0.22005699485146094,0.2596371612422813,1.5205845791125427,1.1032477650648445,2.0957916575511653,0.6863834352733699,0.5648256337985312,0.834102052078107,0.9029150264913532,0.7392917227593492,1.102752161245635,1.0,0.0006772518157958984,0.0004984515492091904,0.0008560520823826064,0.0005627632141113281,0.0003274422728274718,0.0007980841553951845,0.0012400150299072266,0.001035888696889436,0.0014441413629250172,0.0010062694549560548,0.0007544532208472603,0.0012580856890648494,0.0006180047988891601,0.00027186584534432686,0.0009641437524339934,0.0016242742538452148,0.0013351980048484913,0.0019133505028419383,4.9999999999998654e-05,-4.7999999999998714e-05,0.000147999999999996,-6.938893903907229e-19,-0.00025303491195221824,0.00025303491195221683,4.999999999999796e-05,-0.00022134971285532454,0.00032134971285532047,4.438886022567749,4.379431304956253,4.498340740179244,4.4394487857818605,4.38001537996782,4.498882191595901,4.440126037597656,4.380652344369968,4.499599730825344,-3.292845606803894,-3.3698972678521786,-3.2157939457556095,-3.293463611602783,-3.370465734069675,-3.216461489135891,-3.294469881057739,-3.371531312157082,-3.217408449958396,0.0625,0.056796882723749526,0.06820311727625047,0.0625,0.056917917553059215,0.06808208244694078,0.062450000000000006,0.05690541669735228,0.06799458330264774,0.0625,0.056796882723749526,0.06820311727625047,0.981516602953185,0.9737673704955706,0.9892658354107994,0.9942452857005651,0.9907296386183378,0.9977609327827924,0.0014,0.0007836465660389686,0.0020163534339610314,0.00145,0.0009777434783698352,0.0019222565216301646,0.0015632603406326034,0.0,0.0036114989892274945,0.0022529155130463965,0.0,0.00451169143901603,2.767890691757202e-07,1.3904892730943658e-07,4.145292110420038e-07,0.0031848623234052103,0.002897144961075337,0.0034725796857350837,0.0025200767623731746,0.0023957926129761927,0.0026443609117701565,11.401754670619049,1.7371166815177719,6.565570889114381,6.565570889114381,0.1536542732799929,1.0
1000,10,0.15761294060069356,0.13975637857500126,0.17775102144240384,0.15755926049000976,0.13971609552447467,0.17768117891478052,0.511849465416147,0.39518611142776017,0.6629531445329829,0.5285814952566148,0.46743137230634263,0.5977313755153945,0.5688545884786461,0.4868443533430309,0.6646796673539811,1.0,-0.0003876686096191406,-0.0006203584414178991,-0.00015497877782038216,0.0022507190704345705,0.0019130256197424304,0.0025884125211267104,0.0018630504608154296,0.0017518899209513527,0.001974211000679507,-0.00037066936492919923,-0.0006639631619048448,-7.737556795355368e-05,0.002814936637878418,0.002375508017187332,0.0032543652585695043,0.0024442672729492188,0.002290937152076235,0.0025975973938222024,0.0,0.0,0.0,0.00015000000000000012,-5.916872508947307e-05,0.0003591687250894733,0.00015000000000000012,-5.916872508947307e-05,0.0003591687250894733,4.7569191455841064,4.703181158578085,4.810657132590128,4.759169864654541,4.7056406627918355,4.812699066517246,4.758782196044922,4.705099246900831,4.812465145189012,-3.7307137727737425,-3.7897562274482346,-3.6716713180992504,-3.733528709411621,-3.7922740770282726,-3.67478334179497,-3.7331580400466917,-3.7921116113050988,-3.6742044687882847,0.068,0.0646462929300383,0.0713537070699617,0.06785000000000001,0.06448977639632916,0.07121022360367085,0.06785000000000001,0.06448977639632916,0.07121022360367085,0.068,0.0646462929300383,0.0713537070699617,0.9926302063538367,0.9882269240229858,0.9970334886846876,0.9970476086719685,0.993189521871671,1.0,0.0006000000000000001,0.00027993334027633153,0.0009200666597236686,0.00045000000000000004,2.5333333333333425e-05,0.0008746666666666666,0.002206122671314958,0.0,0.005271497593394034,0.002206122671314958,0.0,0.005271497593394034,2.0349398255348207e-08,2.756182516243695e-09,3.7942613994452715e-08,0.005188679917249095,0.004363818470396727,0.006013541364101463,0.0032062364723867585,0.0026594766178510395,0.0037529963269224776,22.69901778853031,1.7389817827104472,13.05140193671003,13.05140193671003,0.07877759432617833,1.0
2000,10,0.15249486561136094,0.13778194319476364,0.16877889437917887,0.15244485687358694,0.13774131768280842,0.16871796188798144,0.4322209207345393,0.36695432133764966,0.5090958559627287,0.5321552761141354,0.48207247601538056,0.5874412085021765,0.5367016924137775,0.4733796641084532,0.6084940450120814,1.0,-0.000595998764038086,-0.0008153696831587155,-0.00037662784491745646,0.002608919143676758,0.0022511812305690084,0.0029666570567845074,0.0020129203796386717,0.001869790148683153,0.0021560506105941907,-0.0006161689758300781,-0.0008688477318403306,-0.00036349021981982576,0.0031636953353881836,0.0027169560340602594,0.003610434636716108,0.0025475263595581056,0.0023485067701828786,0.0027465459489333325,-5.000000000000004e-05,-0.0001480000000000001,4.800000000000002e-05,0.00030000000000000024,8.331384703011394e-05,0.0005166861529698866,0.0002500000000000002,8.666666666666672e-05,0.0004133333333333337,5.158902311325074,4.9884131766984,5.329391445951747,5.16151123046875,4.9913498868124,5.3316725741251,5.160915231704712,4.990552187496232,5.331278275913191,-4.228440690040588,-4.432660889486385,-4.024220490594791,-4.231604385375976,-4.435410076607223,-4.02779869414473,-4.230988216400147,-4.435027883490482,-4.026948549309811,0.06344999999999999,0.05996077792815265,0.06693922207184734,0.06315,0.05975816791558177,0.06654183208441822,0.06319999999999999,0.059788874151316666,0.06661112584868333,0.06344999999999999,0.05996077792815265,0.06693922207184734,0.989187879337139,0.9839727210747338,0.9944030375995443,0.9928881492421592,0.9885254135023309,0.9972508849819874,0.0009999999999999998,0.0004732658271111613,0.0015267341728888383,0.0007000000000000001,0.0004006050545962186,0.0009993949454037815,0.004544786196167023,0.0012760636549633913,0.007813508737370654,0.003798517539450605,0.0013063855936570803,0.006290649485244129,6.007030606269837e-09,1.0666017706736532e-09,1.0947459441866019e-08,0.005947064817801897,0.0043045281207306895,0.007589601514873104,0.004054501251305183,0.0022509746103102175,0.005858027892300148,26.070108459301984,1.7353545363563072,15.034008111992947,15.034008111992947,0.07030216397887609,1.0
