seed,geometry,dataset,model,updated_parameter_subset,warmup_steps,head_loss_before,head_loss_after,actual_head_loss_decrease,actual_head_gain_relative_error,matched_first_order_head_gain,tail_loss_before,tail_loss_after,tail_loss_increase,tail_accuracy_before,tail_accuracy_after,tail_accuracy_drop,tail_margin_before,tail_margin_after,tail_margin_drop,tail_positive_margin_fraction_before,tail_margin_certified_preserved_fraction,tail_prediction_changed_fraction,tail_positive_margin_prediction_changed_fraction,tail_output_drift_fro,tail_output_drift_rms,centered_tail_output_drift_fro,true_logit_delta_fro,competitor_logit_delta_fro,margin_delta_fro,margin_delta_rms,tail_output_jvp_fro,tail_output_linearization_residual_fro,tail_output_linearization_relative_error,update_fro_norm,update_op_norm,step_size,alignment,nrG,stA_tail,condition_score_tail,mean_matrix_update_nuclear_rank,device,dtype
7,spectral,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,500,0.10521577298641205,0.1046912744641304,0.0005244985222816467,0.003004003307788479,0.0005260788649320602,4.5635480880737305,4.565351486206055,0.0018033981323242188,0.0475,0.0485,-0.0010000000000000009,-3.422379493713379,-3.424773931503296,0.002394437789916992,0.0475,0.9894736842105263,0.0025,0.0,0.5713172554969788,0.0012775042559951544,0.5712448954582214,0.064213328063488,0.1390281617641449,0.1744488626718521,0.003900795243680477,,,,0.004678298719227314,0.0004678397672250867,0.00046782692297906824,1.1245160102844238,10.374200269416841,1.750790775267159,5.925436903123851,99.99999999580587,cuda,float32
8,frobenius,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,500,0.06638854742050171,0.06605774909257889,0.00033079832792282104,0.00344761024047976,0.00033194273710250853,4.439273834228516,4.439724445343018,0.0004506111145019531,0.0685,0.068,0.0005000000000000004,-3.306349277496338,-3.3067822456359863,0.0004329681396484375,0.0685,0.9854014598540146,0.0025,0.0072992700729927005,0.9084781408309937,0.0020314189605414867,0.9084781408309937,0.035885609686374664,0.1407817155122757,0.1408793330192566,0.0031501578632742167,,,,0.0012219450436532497,0.0009870132198557258,0.0012219450386660637,0.27165111899375916,12.224044578980077,1.7171325983990449,7.118870488148131,12.224098193323476,cuda,float32
8,spectral,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,500,0.06638854742050171,0.0660574734210968,0.0003310739994049072,0.002617131211197518,0.00033194273710250853,4.439273834228516,4.440567493438721,0.0012936592102050781,0.0685,0.068,0.0005000000000000004,-3.306349277496338,-3.3080294132232666,0.001680135726928711,0.0685,0.9927007299270073,0.002,0.0072992700729927005,0.4244045913219452,0.0009489974472671747,0.42434370517730713,0.05056045576930046,0.10799335688352585,0.13459058105945587,0.0030095367692410946,,,,0.0034949826076626778,0.0003495049895718694,0.00034949610231431205,0.949775218963623,12.224044578980077,1.7171325983990449,7.118870488148131,99.99999999454614,cuda,float32
9,frobenius,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,500,0.04932620748877525,0.04908039793372154,0.00024580955505371094,0.003330815126430568,0.00024663103744387626,4.450290679931641,4.450597763061523,0.0003070831298828125,0.067,0.067,0.0,-3.348942279815674,-3.349175453186035,0.00023317337036132812,0.067,0.9850746268656716,0.0005,0.0,0.7133650779724121,0.001595132751390338,0.7133650779724121,0.025208422914147377,0.10362229496240616,0.10449151694774628,0.0023365013767033815,,,,0.000959544675424695,0.0007684554439038038,0.0009595446879634343,0.2570292353630066,11.800913693750678,1.7355408835539012,6.799559610249984,11.800878214282335,cuda,float32
9,spectral,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,500,0.04932620748877525,0.04908017814159393,0.0002460293471813202,0.0024396372362217203,0.00024663103744387626,4.450290679931641,4.451117038726807,0.0008263587951660156,0.067,0.067,0.0,-3.348942279815674,-3.349975824356079,0.0010335445404052734,0.067,0.9925373134328358,0.001,0.0,0.34600281715393066,0.0007736857514828444,0.34596505761146545,0.03829527646303177,0.08794312179088593,0.10189244151115417,0.0022783842869102955,,,,0.0027932454831898212,0.0002793307648971677,0.000279322598772536,0.8829612731933594,11.800913693750678,1.7355408835539012,6.799559610249984,99.99999999613651,cuda,float32
0,frobenius,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,1000,0.0013325416948646307,0.0013258992694318295,6.642425432801247e-06,0.0030442636954737426,6.662708474323154e-06,4.812782287597656,4.815376281738281,0.002593994140625,0.07050000000000001,0.07050000000000001,0.0,-3.7834792137145996,-3.7867431640625,0.0032639503479003906,0.07050000000000001,0.9929078014184397,0.0015,0.0,0.8668857216835022,0.0019384154584258795,0.8668857216835022,0.06853535026311874,0.14517229795455933,0.19117948412895203,0.004274903330951929,,,,0.0013124439865350723,0.000900180428288877,0.0013124440346869823,0.005076565779745579,25.058018135549975,1.7344084887205928,14.447587346643076,25.058065149683387,cuda,float32
0,spectral,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,1000,0.0013325416948646307,0.001325903576798737,6.63811806589365e-06,0.00369075257071065,6.662708474323154e-06,4.812782287597656,4.8147430419921875,0.00196075439453125,0.07050000000000001,0.07050000000000001,0.0,-3.7834792137145996,-3.786052942276001,0.002573728561401367,0.07050000000000001,1.0,0.002,0.0,0.323248028755188,0.0007228045142255723,0.32319262623786926,0.04322293773293495,0.10377218574285507,0.1366967111825943,0.003056631423532963,,,,0.0026218544226139784,0.0002621902385726571,0.0002621838688742895,0.02541235089302063,25.058018135549975,1.7344084887205928,14.447587346643076,99.9999999942378,cuda,float32
1,frobenius,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,1000,0.0011665364727377892,0.0011607380583882332,5.798414349555969e-06,0.005875172347170884,5.832682363688946e-06,4.717681407928467,4.720266819000244,0.0025854110717773438,0.0685,0.0675,0.0010000000000000009,-3.7250354290008545,-3.728301525115967,0.0032660961151123047,0.0685,0.9854014598540146,0.001,0.014598540145985401,0.8301479816436768,0.0018562673358246684,0.8301479816436768,0.06595505028963089,0.14370301365852356,0.1897241771221161,0.004242361523211002,,,,0.0012825669255107641,0.0008736036834307015,0.0012825669627132084,0.0045476630330085754,24.934489525722434,1.7472137893357311,14.271000880322845,24.9345085078113,cuda,float32
1,spectral,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,1000,0.0011665364727377892,0.0011607231572270393,5.813315510749817e-06,0.003320402472059212,5.832682363688946e-06,4.717681407928467,4.719639778137207,0.0019583702087402344,0.0685,0.0675,0.0010000000000000009,-3.7250354290008545,-3.7276012897491455,0.0025658607482910156,0.0685,0.9854014598540146,0.001,0.014598540145985401,0.3146481215953827,0.0007035746239125729,0.3146122694015503,0.04210473224520683,0.1039184108376503,0.1370992213487625,0.0030656319577246904,,,,0.0025685091968625784,0.0002568555937614292,0.00025684957350009785,0.022708553820848465,24.934489525722434,1.7472137893357311,14.271000880322845,99.99999999522626,cuda,float32
2,frobenius,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,1000,0.0013766963966190815,0.001369843608699739,6.852787919342518e-06,0.004459089720619467,6.883481983095408e-06,4.671459674835205,4.673970699310303,0.0025110244750976562,0.067,0.0665,0.0005000000000000004,-3.647249221801758,-3.650393009185791,0.003143787384033203,0.067,0.9850746268656716,0.001,0.007462686567164179,0.8518680334091187,0.0019048347603529692,0.8518679738044739,0.07063443958759308,0.13667196035385132,0.18526257574558258,0.004142597317695618,,,,0.0013390971580520272,0.0008951735799200833,0.0013390971603702687,0.005140390247106552,25.00499725002354,1.7388715018391059,14.380014407952038,25.005027488029068,cuda,float32
2,spectral,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,1000,0.0013766963966190815,0.0013698271941393614,6.869202479720116e-06,0.0020744593231100364,6.883481983095408e-06,4.671459674835205,4.673470973968506,0.0020112991333007812,0.067,0.0665,0.0005000000000000004,-3.647249221801758,-3.649883985519409,0.002634763717651367,0.067,0.9850746268656716,0.0005,0.007462686567164179,0.32916972041130066,0.0007360458839684725,0.32911789417266846,0.045395780354738235,0.10500950366258621,0.1404629498720169,0.003140847198665142,,,,0.00267793913371861,0.0002677995653357357,0.00026779241728745073,0.02570454403758049,25.00499725002354,1.7388715018391059,14.380014407952038,99.99999999584388,cuda,float32
3,frobenius,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,1000,0.005237581208348274,0.005211575888097286,2.6005320250988007e-05,0.006972141661969351,2.618790604174137e-05,4.925734519958496,4.926745891571045,0.0010113716125488281,0.0585,0.0585,0.0,-3.9216160774230957,-3.9228358268737793,0.0012197494506835938,0.0585,1.0,0.0,0.0,0.6446617841720581,0.0014415074838325381,0.6446617841720581,0.036633238196372986,0.10306782275438309,0.11850116401910782,0.0026497666258364916,,,,0.0009869169443845749,0.0007106351549737155,0.0009869169420966936,0.026535065844655037,14.435218724591069,1.7355672704540872,8.317291395345508,14.435236623597472,cuda,float32
3,spectral,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,1000,0.005237581208348274,0.00521147670224309,2.6104506105184555e-05,0.0031846737354213344,2.618790604174137e-05,4.925734519958496,4.927260398864746,0.00152587890625,0.0585,0.0585,0.0,-3.9216160774230957,-3.923588991165161,0.0019729137420654297,0.0585,1.0,0.0,0.0,0.32106131315231323,0.0007179148960858583,0.32097315788269043,0.041325751692056656,0.08960544317960739,0.11866268515586853,0.002653378527611494,,,,0.002597600454464555,0.00025976524921134114,0.00025975839583757655,0.10081639885902405,14.435218724591069,1.7355672704540872,8.317291395345508,99.9999999960661,cuda,float32
4,frobenius,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,1000,0.0015192574355751276,0.0015116978902369738,7.559545338153839e-06,0.004836815520720494,7.596287177875638e-06,4.78140115737915,4.7829270362854,0.00152587890625,0.067,0.067,0.0,-3.781467914581299,-3.7833313941955566,0.0018634796142578125,0.067,1.0,0.001,0.0,0.7432841062545776,0.0016620338428765535,0.7432841062545776,0.04980608448386192,0.12620650231838226,0.15069694817066193,0.0033696861937642097,,,,0.001089005614630878,0.000801293586846441,0.0010890055576799217,0.006975434720516205,19.490332787854122,1.7408114808470025,11.196119167579813,19.49020045420779,cuda,float32
4,spectral,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,1000,0.0015192574355751276,0.0015116867143660784,7.570721209049225e-06,0.003365587454470481,7.596287177875638e-06,4.78140115737915,4.782972812652588,0.0015716552734375,0.067,0.067,0.0,-3.781467914581299,-3.7835071086883545,0.002039194107055664,0.067,1.0,0.001,0.0,0.30592697858810425,0.0006840734858997166,0.30586665868759155,0.041012242436409,0.09165647625923157,0.11962475627660751,0.0026748909149318933,,,,0.002466740319505334,0.00024667856632731855,0.0002466723529825199,0.03079504892230034,19.490332787854122,1.7408114808470025,11.196119167579813,99.99999999491288,cuda,float32
5,frobenius,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,1000,0.0013557977508753538,0.0013490600977092981,6.737653166055679e-06,0.006097603908016798,6.778988754376769e-06,4.708920001983643,4.711421489715576,0.0025014877319335938,0.07,0.07,0.0,-3.670044422149658,-3.673184633255005,0.0031402111053466797,0.07,0.9857142857142857,0.0,0.0,0.8141776919364929,0.0018205567030236125,0.8141776323318481,0.06485898792743683,0.1463601142168045,0.18960541486740112,0.004239706322550774,,,,0.0012325593270361423,0.0008648950606584549,0.0012325592785984059,0.005499929189682007,23.04745130250727,1.7448371276654888,13.208941360242425,23.047426317593803,cuda,float32
5,spectral,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,1000,0.0013557977508753538,0.0013490428682416677,6.754882633686066e-06,0.00355600541085712,6.778988754376769e-06,4.708920001983643,4.71085262298584,0.0019326210021972656,0.07,0.07,0.0,-3.670044422149658,-3.67258358001709,0.0025391578674316406,0.07,1.0,0.0,0.0,0.31625717878341675,0.0007071724976412952,0.31620439887046814,0.04300757125020027,0.10237855464220047,0.13546469807624817,0.0030290826689451933,,,,0.0025674381759017706,0.00025674913194961846,0.00025674210998331837,0.026403883472085,23.04745130250727,1.7448371276654888,13.208941360242425,99.99999999484096,cuda,float32
6,frobenius,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,1000,0.0012578921159729362,0.0012516297865658998,6.2623294070363045e-06,0.00431375194801842,6.289460579864681e-06,4.730407238006592,4.732601165771484,0.002193927764892578,0.0615,0.0615,0.0,-3.6878645420074463,-3.6905813217163086,0.0027167797088623047,0.0615,0.9837398373983741,0.0,0.0,0.7858646512031555,0.0017572466749697924,0.7858645915985107,0.06229209154844284,0.12959125638008118,0.17104651033878326,0.0038247162010520697,,,,0.0012036298867315054,0.0008320421911776066,0.0012036299075951094,0.005225410684943199,22.63042140569729,1.733436125274986,13.055238134088896,22.630394460981783,cuda,float32
6,spectral,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,1000,0.0012578921159729362,0.0012516214046627283,6.270711310207844e-06,0.002981061637759786,6.289460579864681e-06,4.730407238006592,4.732185363769531,0.0017781257629394531,0.0615,0.0615,0.0,-3.6878645420074463,-3.690209150314331,0.0023446083068847656,0.0615,1.0,0.0,0.0,0.30747106671333313,0.0006875262479297817,0.3074280619621277,0.043155815452337265,0.09465058147907257,0.12760891020298004,0.0028534221928566694,,,,0.0025301652494817972,0.0002530216006562114,0.0002530147766923246,0.024858076125383377,22.63042140569729,1.733436125274986,13.055238134088896,99.99999999585243,cuda,float32
7,frobenius,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,1000,0.001173884142190218,0.0011680473107844591,5.836831405758858e-06,0.00555238869338974,5.86942071095109e-06,4.831416130065918,4.834027290344238,0.0026111602783203125,0.066,0.066,0.0,-3.794417142868042,-3.7977077960968018,0.0032906532287597656,0.066,1.0,0.0005,0.0,0.8502459526062012,0.0019012077245861292,0.8502459526062012,0.06808696687221527,0.13650180399417877,0.18476006388664246,0.004131360910832882,,,,0.001341296941973269,0.0008869304438121617,0.0013412970579859866,0.00437592901289463,26.09456195329086,1.7457188553710015,14.94774595176451,26.094516748214502,cuda,float32
7,spectral,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,1000,0.001173884142190218,0.0011680340394377708,5.850102752447128e-06,0.0032912887753843638,5.86942071095109e-06,4.831416130065918,4.833449363708496,0.002033233642578125,0.066,0.066,0.0,-3.794417142868042,-3.797102212905884,0.002685070037841797,0.066,1.0,0.0,0.0,0.32355737686157227,0.0007234963122755289,0.3234972357749939,0.04345875233411789,0.10421594232320786,0.13927797973155975,0.003114350140094757,,,,0.002625739201903343,0.0002625792403705418,0.0002625722566712952,0.02235354483127594,26.09456195329086,1.7457188553710015,14.94774595176451,99.99999999551254,cuda,float32
8,frobenius,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,1000,0.0014737073797732592,0.0014663664624094963,7.3409173637628555e-06,0.0037483065474897405,7.368536898866296e-06,4.766429901123047,4.768864154815674,0.002434253692626953,0.0745,0.0745,0.0,-3.7172741889953613,-3.7202742099761963,0.003000020980834961,0.0745,1.0,0.0005,0.0,0.8098737001419067,0.0018109326483681798,0.8098737001419067,0.06013735383749008,0.16255313158035278,0.19818542897701263,0.004431561101227999,,,,0.0012146740918979049,0.0008591703954152763,0.0012146741266432532,0.006066266447305679,22.052738122039603,1.733379257792661,12.722396453573724,22.052768654654532,cuda,float32
8,spectral,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,1000,0.0014737073797732592,0.001466351212002337,7.356167770922184e-06,0.001678640972268851,7.368536898866296e-06,4.766429901123047,4.768374919891357,0.0019450187683105469,0.0745,0.0745,0.0,-3.7172741889953613,-3.719816207885742,0.0025420188903808594,0.0745,1.0,0.0,0.0,0.318536639213562,0.0007122695096768439,0.3184976577758789,0.04494691640138626,0.10247468203306198,0.13658247888088226,0.00305407727137208,,,,0.0025866031646728516,0.0002586661430541426,0.00025865887348410437,0.028487470000982285,22.052738122039603,1.733379257792661,12.722396453573724,99.99999999500652,cuda,float32
9,frobenius,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,1000,0.0011597771663218737,0.0011540187988430262,5.758367478847504e-06,0.006987265129622308,5.798885831609369e-06,4.622959136962891,4.625497817993164,0.0025386810302734375,0.0765,0.0765,0.0,-3.5786895751953125,-3.5819342136383057,0.003244638442993164,0.0765,0.9934640522875817,0.0005,0.0,0.8115418553352356,0.0018146627116948366,0.8115418553352356,0.06684200465679169,0.1519523561000824,0.19669681787490845,0.004398274701088667,,,,0.0012517943978309631,0.0008538815309293568,0.0012517944329029109,0.004632458556443453,24.241948678026915,1.7355739298038173,13.967684269587487,24.242030312916324,cuda,float32
9,spectral,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,1000,0.0011597771663218737,0.001154006808064878,5.770358256995678e-06,0.004919492371825751,5.798885831609369e-06,4.622959136962891,4.62487268447876,0.0019135475158691406,0.0765,0.0765,0.0,-3.5786895751953125,-3.581234931945801,0.0025453567504882812,0.0765,1.0,0.0,0.0,0.3099799156188965,0.0006931361858732998,0.3099260628223419,0.04458129405975342,0.10168353468179703,0.1358790546655655,0.0030383479315787554,,,,0.0025424370542168617,0.00025424937484785914,0.0002542421940599545,0.022808510810136795,24.241948678026915,1.7355739298038173,13.967684269587487,99.9999999948028,cuda,float32
0,frobenius,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,2000,0.0003061338793486357,0.00030461885035037994,1.5150289982557297e-06,0.010218012146010744,1.5306693967431784e-06,5.1212029457092285,5.123927593231201,0.0027246475219726562,0.067,0.066,0.0010000000000000009,-4.15986442565918,-4.163165092468262,0.0033006668090820312,0.067,0.9850746268656716,0.002,0.014925373134328358,0.8097606897354126,0.0018106799107044935,0.8097606897354126,0.06324689835309982,0.14632514119148254,0.19016003608703613,0.004252107813954353,,,,0.0013037704629823565,0.0008466173312626779,0.001303770421937188,0.0011740329209715128,27.127515391057653,1.7278552714325848,15.700108591019847,27.127538758217725,cuda,float32
0,spectral,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,2000,0.0003061338793486357,0.0003046113415621221,1.522537786513567e-06,0.005312453653880552,1.5306693967431784e-06,5.1212029457092285,5.123263835906982,0.0020608901977539062,0.067,0.0665,0.0005000000000000004,-4.15986442565918,-4.162468910217285,0.0026044845581054688,0.067,0.9850746268656716,0.0015,0.007462686567164179,0.3083816170692444,0.0006895622354932129,0.3083304464817047,0.03949683904647827,0.1043713241815567,0.13556739687919617,0.0030313790775835514,,,,0.002503209514543414,0.00025032577104866505,0.0002503196497598153,0.0061148591339588165,27.127515391057653,1.7278552714325848,15.700108591019847,99.99999999478598,cuda,float32
1,frobenius,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,2000,0.00030966647318564355,0.0003081266477238387,1.5398254618048668e-06,0.005494236451132428,1.5483323659282177e-06,5.027673721313477,5.030311584472656,0.0026378631591796875,0.0605,0.06,0.0005000000000000004,-4.117935657501221,-4.121179580688477,0.0032439231872558594,0.0605,0.9917355371900827,0.0005,0.008264462809917356,0.7876877188682556,0.001761323306709528,0.7876877188682556,0.06235979497432709,0.1387435495853424,0.18436311185359955,0.004122484475374222,,,,0.0012571107363328338,0.0008320742635987699,0.0012571107888430428,0.0012316594365984201,26.040964809825763,1.7363116295026295,14.997863498319859,26.040887980129753,cuda,float32
1,spectral,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,2000,0.00030966647318564355,0.0003081233589909971,1.5431141946464777e-06,0.003370188078844267,1.5483323659282177e-06,5.027673721313477,5.029743194580078,0.0020694732666015625,0.0605,0.06,0.0005000000000000004,-4.117935657501221,-4.120575904846191,0.002640247344970703,0.0605,0.9917355371900827,0.0005,0.008264462809917356,0.30379992723464966,0.0006793172797188163,0.3037433326244354,0.0408153273165226,0.10375164449214935,0.1369217336177826,0.0030616631265729666,,,,0.002463472308591008,0.0002463519340381026,0.00024634579983110773,0.006285198964178562,26.040964809825763,1.7363116295026295,14.997863498319859,99.99999999542918,cuda,float32
2,frobenius,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,2000,0.0003195036551915109,0.00031791458604857326,1.5890691429376602e-06,0.005288911649433164,1.5975182759575545e-06,5.026819229125977,5.0294880867004395,0.0026688575744628906,0.063,0.0625,0.0005000000000000004,-4.0794172286987305,-4.082661151885986,0.0032439231872558594,0.063,0.992063492063492,0.0005,0.007936507936507936,0.8201614022254944,0.0018339366652071476,0.8201614022254944,0.06748178601264954,0.13884522020816803,0.18596653640270233,0.004158338066190481,,,,0.001332078711129725,0.0008533774525858462,0.0013320786609726794,0.001199267222546041,27.641272970126295,1.7316710920618652,15.962195763870147,27.641337486677372,cuda,float32
2,spectral,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,2000,0.0003195036551915109,0.00031790940556675196,1.5942496247589588e-06,0.0020460806288031107,1.5975182759575545e-06,5.026819229125977,5.028907299041748,0.0020880699157714844,0.063,0.0625,0.0005000000000000004,-4.0794172286987305,-4.082072734832764,0.002655506134033203,0.063,0.992063492063492,0.0005,0.007936507936507936,0.3148874044418335,0.0007041096687316895,0.31484904885292053,0.04252872243523598,0.1041763499379158,0.13824185729026794,0.0030911818612366915,,,,0.0025336858816444874,0.00025337463011965156,0.0002533672965144833,0.006305147893726826,27.641272970126295,1.7316710920618652,15.962195763870147,99.99999999467063,cuda,float32
3,frobenius,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,2000,0.0002746646059677005,0.00027329655131325126,1.3680546544492245e-06,0.0038362244532501536,1.3733230298385025e-06,5.2363996505737305,5.239203929901123,0.002804279327392578,0.058,0.058,0.0,-4.359708309173584,-4.363100051879883,0.003391742706298828,0.058,1.0,0.0005,0.0,0.7961754202842712,0.0017803022637963295,0.7961754202842712,0.06073906645178795,0.15419210493564606,0.1966482698917389,0.004397189244627953,,,,0.0012450016802176833,0.0008234807755798101,0.001245001737149631,0.0011030691675841808,25.68690730567255,1.743793031518805,14.730479386822541,25.686927199763176,cuda,float32
3,spectral,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,2000,0.0002746646059677005,0.0002732853463385254,1.379259629175067e-06,0.004322798939199719,1.3733230298385025e-06,5.2363996505737305,5.238553047180176,0.0021533966064453125,0.058,0.058,0.0,-4.359708309173584,-4.362417697906494,0.0027093887329101562,0.058,1.0,0.0005,0.0,0.3051810562610626,0.0006824056035839021,0.30512505769729614,0.04049461707472801,0.10819926857948303,0.14087238907814026,0.003150002332404256,,,,0.0024564960040152073,0.0002456543152220547,0.00024564826835301586,0.005590607412159443,25.68690730567255,1.743793031518805,14.730479386822541,99.99999999532983,cuda,float32
4,frobenius,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,2000,0.0008307168027386069,0.0008265995420515537,4.117260687053204e-06,0.008745056442841806,4.153584013693035e-06,5.907930374145508,5.908960342407227,0.00102996826171875,0.0655,0.0655,0.0,-5.123716354370117,-5.124902725219727,0.001186370849609375,0.0655,0.9847328244274809,0.0005,0.0,0.6237719655036926,0.0013947964180260897,0.6237719655036926,0.03652461618185043,0.10201255977153778,0.11647775769233704,0.0026045218110084534,,,,0.0008281751652248204,0.0006657632766291499,0.0008281751622112182,0.005015344824641943,13.043406494598619,1.7578892593191504,7.4199250182861185,13.043484366458564,cuda,float32
4,spectral,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,2000,0.0008307168027386069,0.0008265775395557284,4.139263182878494e-06,0.003447825003016463,4.153584013693035e-06,5.907930374145508,5.909313201904297,0.0013828277587890625,0.0655,0.0655,0.0,-5.123716354370117,-5.125376224517822,0.0016598701477050781,0.0655,1.0,0.0005,0.0,0.2977568209171295,0.0006658044876530766,0.2976885735988617,0.032660357654094696,0.08787518739700317,0.10810459405183792,0.0024172922130674124,,,,0.0022931264247745275,0.00022931671992409974,0.00022931130130763496,0.01811329834163189,13.043406494598619,1.7578892593191504,7.4199250182861185,99.99999999640715,cuda,float32
5,frobenius,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,2000,0.00032705016201362014,0.0003254261682741344,1.6239937394857407e-06,0.006884002449686143,1.6352508100681007e-06,4.998025894165039,5.001011848449707,0.0029859542846679688,0.0665,0.066,0.0005000000000000004,-4.0323052406311035,-4.03594970703125,0.0036444664001464844,0.0665,0.9924812030075187,0.0025,0.007518796992481203,0.8202974796295166,0.0018342408584430814,0.8202974796295166,0.07168471813201904,0.14831441640853882,0.20190884172916412,0.004514818545430899,,,,0.0013561183586716652,0.0008479427779093385,0.0013561184056755265,0.0012058318825438619,29.245159460311616,1.7375508881082977,16.83125349620772,29.245190808786653,cuda,float32
5,spectral,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,2000,0.00032705016201362014,0.0003254326293244958,1.6175326891243458e-06,0.010835109106606747,1.6352508100681007e-06,4.998025894165039,5.000118732452393,0.0020928382873535156,0.0665,0.066,0.0005000000000000004,-4.0323052406311035,-4.034979820251465,0.002674579620361328,0.0665,0.9924812030075187,0.0015,0.007518796992481203,0.31101083755493164,0.000695441325660795,0.31096577644348145,0.04397546872496605,0.1044759452342987,0.13927502930164337,0.003114284249022603,,,,0.002507678233087063,0.00025077274767681956,0.0002507661591537314,0.00652101868763566,29.245159460311616,1.7375508881082977,16.83125349620772,99.99999999568894,cuda,float32
6,frobenius,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,2000,0.0003157202445436269,0.0003141497727483511,1.5704717952758074e-06,0.0051497663408175435,1.5786012227181346e-06,5.0852580070495605,5.087757587432861,0.0024995803833007812,0.053,0.053,0.0,-4.131353855133057,-4.134390830993652,0.003036975860595703,0.053,0.9811320754716981,0.0005,0.0,0.7832569479942322,0.0017514157807454467,0.7832569479942322,0.06435113400220871,0.1366216540336609,0.18155916035175323,0.004059786442667246,,,,0.0012627837713807821,0.0008239962044171989,0.001262783746319813,0.0012500962475314736,26.302874973597845,1.7258147161088533,15.240845224047115,26.302967042759402,cuda,float32
6,spectral,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,2000,0.0003157202445436269,0.00031413810211233795,1.5821424312889576e-06,0.0022432572076217395,1.5786012227181346e-06,5.0852580070495605,5.087198257446289,0.0019402503967285156,0.053,0.053,0.0,-4.131353855133057,-4.1338276863098145,0.0024738311767578125,0.053,0.9811320754716981,0.0005,0.0,0.3010786175727844,0.0006732322508469224,0.30103662610054016,0.04169130325317383,0.09648491442203522,0.12958811223506927,0.0028976784087717533,,,,0.0024622357450425625,0.00024622876662760973,0.0002462219010018121,0.006411294918507338,26.302874973597845,1.7258147161088533,15.240845224047115,99.99999999442798,cuda,float32
7,frobenius,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,2000,0.0002827553544193506,0.0002813407336361706,1.4146207831799984e-06,0.0005969903452251066,1.4137767720967531e-06,5.14622688293457,5.149249076843262,0.0030221939086914062,0.0615,0.0615,0.0,-4.178988456726074,-4.182665824890137,0.0036773681640625,0.0615,0.9918699186991871,0.002,0.0,0.8243393898010254,0.0018432787619531155,0.8243393898010254,0.0717921108007431,0.14020761847496033,0.195278599858284,0.004366562236100435,,,,0.00139372528064996,0.0008542418363504112,0.0013937252439255878,0.0010143870022147894,30.400905736751557,1.7358607094286185,17.513447692907583,30.40093306049024,cuda,float32
7,spectral,CIFAR100,resnet18_cifar_stem,final_linear_weight_only,2000,0.0002827553544193506,0.00028134306194260716,1.4122924767434597e-06,0.0010498795726372563,1.4137767720967531e-06,5.14622688293457,5.148404121398926,0.0021772384643554688,0.0615,0.0615,0.0,-4.178988456726074,-4.181750297546387,0.0027618408203125,0.0615,1.0,0.001,0.0,0.3128814995288849,0.0006996243027970195,0.3128376603126526,0.04252009466290474,0.1060229241847992,0.14076361060142517,0.0031475701835006475,,,,0.002527755219489336,0.0002527811157051474,0.00025277406751309824,0.005593045148998499,30.400905736751557,1.7358607094286185,17.513447692907583,99.99999999414484,cuda,float32
