problem_family,base_setting,seed,step,eval_algo,update_source,source_algo,budget,target_layer_relative_norm,loss_before,loss_after,delta_loss,update_grad_inner,update_grad_cosine,update_fro_norm
MatrixFactorizationInput,MF input kappa=1e+05,0,1,Adam,other_update,Muon,fro,0.0003,0.00013576928727439657,0.00013575588086586803,1.3406408528535965e-08,1.3397848333593371e-08,0.0980965251932291,0.0019005206433768801
MatrixFactorizationInput,MF input kappa=1e+05,0,1,Adam,other_update,Muon,op,0.0003,0.00013576928727439657,0.0001357540527218999,1.523455249666651e-08,1.5221351859176412e-08,0.10907557337089174,0.0019418553624852013
MatrixFactorizationInput,MF input kappa=1e+05,0,1,Adam,other_update,Muon,fro,0.001,0.00013576928727439657,0.00013572453245510582,4.475481929074542e-08,4.465949444531125e-08,0.09809652519322914,0.006335068811256266
MatrixFactorizationInput,MF input kappa=1e+05,0,1,Adam,other_update,Muon,op,0.001,0.00013576928727439657,0.00013571840242723764,5.088484715892413e-08,5.073783953058804e-08,0.10907557337089172,0.0064728512082840054
MatrixFactorizationInput,MF input kappa=1e+05,0,1,Adam,other_update,Muon,fro,0.003,0.00013576928727439657,0.00013563444542639418,1.3484184800238285e-07,1.3397848333593373e-07,0.09809652519322913,0.0190052064337688
MatrixFactorizationInput,MF input kappa=1e+05,0,1,Adam,other_update,Muon,op,0.003,0.00013576928727439657,0.00013561574209389467,1.5354518050189527e-07,1.5221351859176412e-07,0.1090755733708917,0.01941855362485202
MatrixFactorizationInput,MF input kappa=1e+05,0,1,Adam,other_update,Muon,fro,0.01,0.00013576928727439657,0.0001353128876951325,4.5639957926406913e-07,4.465949444531125e-07,0.09809652519322913,0.06335068811256267
MatrixFactorizationInput,MF input kappa=1e+05,0,1,Adam,other_update,Muon,op,0.01,0.00013576928727439657,0.00013524677742779204,5.2250984660453e-07,5.073783953058804e-07,0.10907557337089172,0.06472851208284006
MatrixFactorizationInput,MF input kappa=1e+05,0,1,Muon,own_update,Muon,fro,0.0001,0.00013799775111608735,0.00013799675514087416,9.959752131913965e-10,9.956251333134965e-10,0.05761553612845023,0.0006293996264647718
MatrixFactorizationInput,MF input kappa=1e+05,0,1,Muon,own_update,Muon,op,0.0001,0.00013799775111608735,0.000137996672734283,1.078381804345144e-09,1.0779730963535779e-09,0.061400134778748235,0.0006394533023884122
MatrixFactorizationInput,MF input kappa=1e+05,0,1,Muon,own_update,Muon,fro,0.0003,0.00013799775111608735,0.0001379947610877158,2.9900283715438535e-09,2.986875399940489e-09,0.05761553612845024,0.001888198879394315
MatrixFactorizationInput,MF input kappa=1e+05,0,1,Muon,own_update,Muon,op,0.0003,0.00013799775111608735,0.0001379945135156088,3.2376004785374547e-09,3.2339192890607334e-09,0.06140013477874824,0.0019183599071652367
MatrixFactorizationInput,MF input kappa=1e+05,0,1,Muon,own_update,Muon,fro,0.001,0.00013799775111608735,0.0001379877597440699,9.99137201744332e-09,9.956251333134967e-09,0.05761553612845024,0.006293996264647718
MatrixFactorizationInput,MF input kappa=1e+05,0,1,Muon,own_update,Muon,op,0.001,0.00013799775111608735,0.00013798693037336935,1.0820742718005297e-08,1.0779730963535779e-08,0.06140013477874825,0.006394533023884123
MatrixFactorizationInput,MF input kappa=1e+05,0,1,Muon,own_update,Muon,fro,0.003,0.00013799775111608735,0.00013796756401715158,3.0187098935775467e-08,2.9868753999404895e-08,0.05761553612845024,0.018881988793943153
MatrixFactorizationInput,MF input kappa=1e+05,0,1,Muon,own_update,Muon,op,0.003,0.00013799775111608735,0.00013796503999172918,3.2711124358172786e-08,3.233919289060734e-08,0.061400134778748235,0.01918359907165237
MatrixFactorizationInput,MF input kappa=1e+05,0,1,Muon,own_update,Muon,fro,0.01,0.00013799775111608735,0.00013789456299928546,1.0318811680188928e-07,9.956251333134966e-08,0.057615536128450245,0.06293996264647718
MatrixFactorizationInput,MF input kappa=1e+05,0,1,Muon,own_update,Muon,op,0.01,0.00013799775111608735,0.0001378857105326913,1.120405833960475e-07,1.0779730963535779e-07,0.06140013477874825,0.06394533023884122
MatrixFactorizationInput,MF input kappa=1e+05,0,1,Muon,other_update,Adam,fro,0.0001,0.00013799775111608735,0.0001379971312436572,6.198724301594623e-10,6.198045378923904e-10,0.03586728533727377,0.0006293996264647718
MatrixFactorizationInput,MF input kappa=1e+05,0,1,Muon,other_update,Adam,op,0.0001,0.00013799775111608735,0.00013799743532310452,3.1579298282792025e-10,3.1577499133870904e-10,0.04010734377167801,0.000286763629436473
MatrixFactorizationInput,MF input kappa=1e+05,0,1,Muon,other_update,Adam,fro,0.0003,0.00013799775111608735,0.00013799589109102301,1.8600250643364697e-09,1.859413613677171e-09,0.035867285337273784,0.001888198879394315
MatrixFactorizationInput,MF input kappa=1e+05,0,1,Muon,other_update,Adam,op,0.0003,0.00013799775111608735,0.00013799680362914035,9.474869470005743e-10,9.47324974016127e-10,0.040107343771678,0.000860290888309419
MatrixFactorizationInput,MF input kappa=1e+05,0,1,Muon,other_update,Adam,fro,0.001,0.00013799775111608735,0.00013799154626047694,6.204855610407066e-09,6.1980453789239044e-09,0.03586728533727378,0.006293996264647718
MatrixFactorizationInput,MF input kappa=1e+05,0,1,Muon,other_update,Adam,op,0.001,0.00013799775111608735,0.00013799459156454614,3.159551541215668e-09,3.15774991338709e-09,0.040107343771678,0.0028676362943647303
MatrixFactorizationInput,MF input kappa=1e+05,0,1,Muon,other_update,Adam,fro,0.003,0.00013799775111608735,0.00013797909526847777,1.8655847609577378e-08,1.859413613677171e-08,0.035867285337273784,0.01888198879394315
MatrixFactorizationInput,MF input kappa=1e+05,0,1,Muon,other_update,Adam,op,0.003,0.00013799775111608735,0.00013798826160215058,9.489513936770206e-09,9.47324974016127e-09,0.040107343771678,0.00860290888309419
MatrixFactorizationInput,MF input kappa=1e+05,0,1,Muon,other_update,Adam,fro,0.01,0.00013799775111608735,0.0001379350687529235,6.26823631638576e-08,6.198045378923903e-08,0.03586728533727377,0.06293996264647718
MatrixFactorizationInput,MF input kappa=1e+05,0,1,Muon,other_update,Adam,op,0.01,0.00013799775111608735,0.00013796599098086747,3.176013521987808e-08,3.15774991338709e-08,0.040107343771678,0.0286763629436473
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Adam,own_update,Adam,fro,0.0001,0.00010715205266183104,0.00010711468254165898,3.737012017205937e-08,3.735032862474598e-08,0.35668722128178415,0.0006344622184637109
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Adam,own_update,Adam,op,0.0001,0.00010715205266183104,0.00010712999560199776,2.2057059833279196e-08,2.2050165127812456e-08,0.39217025002164496,0.00034067172513283373
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Adam,own_update,Adam,fro,0.0003,0.00010715205266183104,0.00010703982356197258,1.1222909985845705e-07,1.1205098587423795e-07,0.35668722128178426,0.0019033866553911324
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Adam,own_update,Adam,op,0.0003,0.00010715205266183104,0.00010708584011512071,6.621254671033017e-08,6.615049538343735e-08,0.3921702500216449,0.001022015175398501
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Adam,own_update,Adam,fro,0.001,0.00010715205266183104,0.00010677657076285589,3.754818989751469e-07,3.735032862474598e-07,0.35668722128178415,0.006344622184637109
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Adam,own_update,Adam,op,0.001,0.00010715205266183104,0.00010693086159634927,2.21191065481765e-07,2.2050165127812457e-07,0.39217025002164496,0.0034067172513283376
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Adam,own_update,Adam,fro,0.003,0.00010715205266183104,0.00010601374992738259,1.138302734448446e-06,1.1205098587423794e-06,0.3566872212817842,0.019033866553911323
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Adam,own_update,Adam,op,0.003,0.00010715205266183104,0.00010648434454576966,6.677081160613783e-07,6.615049538343737e-07,0.392170250021645,0.010220151753985012
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Adam,own_update,Adam,fro,0.01,0.00010715205266183104,0.00010322038425486517,3.931668406965871e-06,3.7350328624745983e-06,0.35668722128178415,0.0634462218463711
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Adam,own_update,Adam,op,0.01,0.00010715205266183104,0.00010487822836173971,2.2738243000913294e-06,2.205016512781246e-06,0.392170250021645,0.034067172513283374
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Adam,other_update,Muon,fro,0.0001,0.00010715205266183104,0.00010712973588421153,2.231677761951054e-08,2.2310613464581722e-08,0.2130613307777218,0.0006344622184637109
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Adam,other_update,Muon,op,0.0001,0.00010715205266183104,0.00010712522464235051,2.68280194805256e-08,2.681905976928145e-08,0.2407405873018288,0.0006749834448943602
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Adam,other_update,Muon,fro,0.0003,0.00010715205266183104,0.00010708506534711628,6.698731471476186e-08,6.693184039374517e-08,0.21306133077772182,0.0019033866553911324
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Adam,other_update,Muon,op,0.0003,0.00010715205266183104,0.00010707151484419662,8.053781763442066e-08,8.045717930784432e-08,0.24074058730182873,0.0020249503346830805
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Adam,other_update,Muon,fro,0.001,0.00010715205266183104,0.00010692833026952419,2.2372239230684953e-07,2.231061346458172e-07,0.21306133077772177,0.006344622184637108
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Adam,other_update,Muon,op,0.001,0.00010715205266183104,0.00010688296605413154,2.690866076994941e-07,2.681905976928145e-07,0.24074058730182885,0.006749834448943602
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Adam,other_update,Muon,fro,0.003,0.00010715205266183104,0.0001064771914438445,6.748612179865337e-07,6.693184039374517e-07,0.21306133077772185,0.019033866553911323
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Adam,other_update,Muon,op,0.003,0.00010715205266183104,0.00010633941661995724,8.126360418737969e-07,8.045717930784432e-07,0.2407405873018287,0.020249503346830806
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Adam,other_update,Muon,fro,0.01,0.00010715205266183104,0.00010485958434865232,2.2924683131787208e-06,2.2310613464581723e-06,0.21306133077772182,0.06344622184637108
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Adam,other_update,Muon,op,0.01,0.00010715205266183104,0.00010438061572443154,2.7714369373995013e-06,2.681905976928145e-06,0.24074058730182876,0.06749834448943604
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Muon,own_update,Muon,fro,0.0001,0.00013686761900357628,0.00013686576714975812,1.851853818158949e-09,1.8510992172574773e-09,0.0733327681444601,0.0006270301600518814
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Muon,own_update,Muon,op,0.0001,0.00013686761900357628,0.00013686553902172486,2.0799818514142913e-09,2.0790310335513505e-09,0.07920861688135294,0.0006519966357647692
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Muon,own_update,Muon,fro,0.0003,0.00013686761900357628,0.00013686205891111507,5.560092461204431e-09,5.553297651772431e-09,0.0733327681444601,0.0018810904801556437
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Muon,own_update,Muon,op,0.0003,0.00013686761900357628,0.00013686137334830784,6.24565526843846e-09,6.237093100654049e-09,0.07920861688135292,0.001955989907294308
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Muon,own_update,Muon,fro,0.001,0.00013686761900357628,0.00013684903238109892,1.858662247735906e-08,1.8510992172574774e-08,0.0733327681444601,0.006270301600518813
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Muon,own_update,Muon,op,0.001,0.00013686761900357628,0.00013684673337085917,2.088563271710874e-08,2.07903103355135e-08,0.07920861688135293,0.006519966357647693
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Muon,own_update,Muon,fro,0.003,0.00013686761900357628,0.00013681140193714695,5.62170664293257e-08,5.553297651772432e-08,0.07333276814446012,0.01881090480155644
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Muon,own_update,Muon,op,0.003,0.00013686761900357628,0.00013680438533863155,6.323366494472276e-08,6.237093100654051e-08,0.07920861688135294,0.019559899072943077
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Muon,own_update,Muon,fro,0.01,0.00013686761900357628,0.00013667477362404543,1.9284537953085127e-07,1.8510992172574775e-07,0.07333276814446012,0.06270301600518813
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Muon,own_update,Muon,op,0.01,0.00013686761900357628,0.00013664993952829446,2.176794752818136e-07,2.0790310335513506e-07,0.07920861688135294,0.06519966357647693
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Muon,other_update,Adam,fro,0.0001,0.00013686761900357628,0.00013686502814235087,2.590861225402639e-09,2.588689200439958e-09,0.10255298212225768,0.0006270301600518814
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Muon,other_update,Adam,op,0.0001,0.00013686761900357628,0.0001368661781044123,1.440899163982108e-09,1.4402317803094886e-09,0.10847654811944983,0.0003298020460328331
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Muon,other_update,Adam,fro,0.0003,0.00013686761900357628,0.000136859833369254,7.785634322275215e-09,7.766067601319874e-09,0.10255298212225768,0.0018810904801556437
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Muon,other_update,Adam,op,0.0003,0.00013686761900357628,0.00013686329229862796,4.326704948313942e-09,4.320695340928466e-09,0.10847654811944986,0.0009894061380984992
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Muon,other_update,Adam,fro,0.001,0.00013686761900357628,0.0001368415139823312,2.6105021245066912e-08,2.5886892004399583e-08,0.10255298212225768,0.006270301600518814
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Muon,other_update,Adam,op,0.001,0.00013686761900357628,0.00013685314978951663,1.446921405964547e-08,1.4402317803094884e-08,0.10847654811944984,0.0032980204603283306
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Muon,other_update,Adam,fro,0.003,0.00013686761900357628,0.00013678797646911626,7.964253446001552e-08,7.766067601319874e-08,0.10255298212225769,0.01881090480155644
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Muon,other_update,Adam,op,0.003,0.00013686761900357628,0.00013682380681097724,4.3812192599036607e-08,4.320695340928465e-08,0.10847654811944983,0.009894061380984993
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Muon,other_update,Adam,fro,0.01,0.00013686761900357628,0.00013658598272283976,2.8163628073652e-07,2.5886892004399583e-07,0.10255298212225769,0.06270301600518813
MatrixFactorizationInput,MF input kappa=1e+05,0,3,Muon,other_update,Adam,op,0.01,0.00013686761900357628,0.00013671674570905933,1.508732945169455e-07,1.4402317803094887e-07,0.10847654811944987,0.032980204603283304
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Adam,own_update,Adam,fro,0.0001,1.1349280880470254e-05,1.1354671977879582e-05,-5.391097409328016e-09,-5.349072220112593e-09,-0.06130378277350155,0.0006435242059100123
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Adam,own_update,Adam,op,0.0001,1.1349280880470254e-05,1.1352042921588901e-05,-2.7620411186473444e-09,-2.752421054124195e-09,-0.05993406082353916,0.0003386997425055122
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Adam,own_update,Adam,fro,0.0003,1.1349280880470254e-05,1.136570511602449e-05,-1.6424235554235992e-08,-1.604721666033778e-08,-0.06130378277350156,0.0019305726177300366
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Adam,own_update,Adam,op,0.0003,1.1349280880470254e-05,1.1357624573221844e-05,-8.343692751590207e-09,-8.257263162372583e-09,-0.05993406082353916,0.0010160992275165363
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Adam,own_update,Adam,fro,0.001,1.1349280880470254e-05,1.1406914045646622e-05,-5.763316517636752e-08,-5.3490722201125945e-08,-0.06130378277350156,0.006435242059100123
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Adam,own_update,Adam,op,0.001,1.1349280880470254e-05,1.1377759568848292e-05,-2.847868837803801e-08,-2.752421054124195e-08,-0.059934060823539165,0.003386997425055121
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Adam,own_update,Adam,fro,0.003,1.1349280880470254e-05,1.1545859231872547e-05,-1.965783514022931e-07,-1.604721666033778e-07,-0.06130378277350155,0.019305726177300368
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Adam,own_update,Adam,op,0.003,1.1349280880470254e-05,1.1440294964466149e-05,-9.101408399589476e-08,-8.257263162372585e-08,-0.05993406082353916,0.010160992275165365
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Adam,own_update,Adam,fro,0.01,1.1349280880470254e-05,1.2242599847464122e-05,-8.933189669938678e-07,-5.349072220112595e-07,-0.06130378277350156,0.06435242059100123
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Adam,own_update,Adam,op,0.01,1.1349280880470254e-05,1.1712731070820926e-05,-3.634501903506724e-07,-2.752421054124195e-07,-0.05993406082353916,0.033869974250551216
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Adam,other_update,Muon,fro,0.0001,1.1349280880470254e-05,1.1329886266425745e-05,1.9394614044509383e-08,1.945033330483061e-08,0.22291323779629948,0.0006435242059100123
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Adam,other_update,Muon,op,0.0001,1.1349280880470254e-05,1.132499841750485e-05,2.42824629654033e-08,2.4365739356283267e-08,0.24571069197237191,0.0007313566904777608
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Adam,other_update,Muon,fro,0.0003,1.1349280880470254e-05,1.129143214076493e-05,5.7848739705323895e-08,5.8350999914491816e-08,0.22291323779629948,0.0019305726177300364
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Adam,other_update,Muon,op,0.0003,1.1349280880470254e-05,1.12769346084035e-05,7.23462720667541e-08,7.309721806884981e-08,0.245710691972372,0.002194070071433282
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Adam,other_update,Muon,fro,0.001,1.1349280880470254e-05,1.1160388931134165e-05,1.8889194933608861e-07,1.945033330483061e-07,0.22291323779629954,0.006435242059100121
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Adam,other_update,Muon,op,0.001,1.1349280880470254e-05,1.111402431164125e-05,2.352565688290048e-07,2.436573935628327e-07,0.245710691972372,0.0073135669047776075
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Adam,other_update,Muon,fro,0.003,1.1349280880470254e-05,1.0817072037425141e-05,5.322088430451127e-07,5.835099991449183e-07,0.2229132377962995,0.019305726177300368
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Adam,other_update,Muon,op,0.003,1.1349280880470254e-05,1.069540170324291e-05,6.538791772273444e-07,7.309721806884982e-07,0.245710691972372,0.021940700714332823
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Adam,other_update,Muon,fro,0.01,1.1349280880470254e-05,1.0006506544746863e-05,1.3427743357233914e-06,1.9450333304830608e-06,0.22291323779629948,0.06435242059100123
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Adam,other_update,Muon,op,0.01,1.1349280880470254e-05,9.829801191186581e-06,1.519479689283673e-06,2.436573935628327e-06,0.24571069197237197,0.07313566904777608
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Muon,own_update,Muon,fro,0.0001,0.00012629519326430694,0.00012628457948810258,1.0613776204362315e-08,1.0609943773520429e-08,0.13217718193231048,0.0006499001656205375
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Muon,own_update,Muon,op,0.0001,0.00012629519326430694,0.00012628296927815329,1.222398615365267e-08,1.2218892690457e-08,0.14196455953009432,0.0006968542691046028
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Muon,own_update,Muon,fro,0.0003,0.00012629519326430694,0.00012626332892892185,3.186433538508444e-08,3.182983132056128e-08,0.13217718193231046,0.0019497004968616124
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Muon,own_update,Muon,op,0.0003,0.00012629519326430694,0.00012625849072624357,3.6702538063366217e-08,3.665667807137099e-08,0.14196455953009432,0.0020905628073138076
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Muon,own_update,Muon,fro,0.001,0.00012629519326430694,0.000126188709974049,1.0648329025792652e-07,1.0609943773520426e-07,0.13217718193231046,0.0064990016562053755
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Muon,own_update,Muon,op,0.001,0.00012629519326430694,0.00012617249404974057,1.2269921456636987e-07,1.2218892690457e-07,0.14196455953009432,0.006968542691046027
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Muon,own_update,Muon,fro,0.003,0.00012629519326430694,0.00012597342808294456,3.217651813623766e-07,3.182983132056128e-07,0.13217718193231048,0.019497004968616123
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Muon,own_update,Muon,op,0.003,0.00012629519326430694,0.00012592401505307367,3.711782112332735e-07,3.6656678071370996e-07,0.1419645595300943,0.02090562807313808
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Muon,own_update,Muon,fro,0.01,0.00012629519326430694,0.00012519520323000567,1.099990034301269e-06,1.060994377352043e-06,0.13217718193231048,0.06499001656205376
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Muon,own_update,Muon,op,0.01,0.00012629519326430694,0.00012502133170437396,1.2738615599329744e-06,1.2218892690456998e-06,0.1419645595300943,0.06968542691046026
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Muon,other_update,Adam,fro,0.0001,0.00012629519326430694,0.00012629895838073946,-3.765116432524621e-09,-3.768660470038178e-09,-0.046949440187660944,0.0006499001656205376
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Muon,other_update,Adam,op,0.0001,0.00012629519326430694,0.00012629691419521763,-1.7209309106881385e-09,-1.7217842519211559e-09,-0.04314885262283785,0.00032307215829682496
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Muon,other_update,Adam,fro,0.0003,0.00012629519326430694,0.0001263064673703725,-1.1274106065573995e-08,-1.1305981410114529e-08,-0.04694944018766092,0.0019497004968616126
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Muon,other_update,Adam,op,0.0003,0.00012629519326430694,0.00012630035093935208,-5.1576750451369675e-09,-5.165352755763466e-09,-0.04314885262283786,0.0009692164748904746
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Muon,other_update,Adam,fro,0.001,0.00012629519326430694,0.00012633252651375794,-3.733324945099704e-08,-3.768660470038178e-08,-0.04694944018766094,0.0064990016562053755
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Muon,other_update,Adam,op,0.001,0.00012629519326430694,0.00012631232589067207,-1.713262636512773e-08,-1.7217842519211554e-08,-0.043148852622837845,0.003230721582968249
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Muon,other_update,Adam,fro,0.003,0.00012629519326430694,0.00012640509375552245,-1.0990049121551121e-07,-1.1305981410114531e-07,-0.04694944018766093,0.019497004968616127
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Muon,other_update,Adam,op,0.003,0.00012629519326430694,0.00012634608220155492,-5.0888937247977164e-08,-5.165352755763466e-08,-0.04314885262283784,0.009692164748904749
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Muon,other_update,Adam,fro,0.01,0.00012629519326430694,0.00012663775580727232,-3.4256254296538015e-07,-3.7686604700381776e-07,-0.04694944018766093,0.06499001656205376
MatrixFactorizationInput,MF input kappa=1e+05,0,10,Muon,other_update,Adam,op,0.01,0.00012629519326430694,0.00012645896730114026,-1.6377403683331807e-07,-1.7217842519211554e-07,-0.04314885262283784,0.0323072158296825
MatrixFactorizationInput,MF input kappa=1e+05,1,0,Adam,own_update,Adam,fro,0.0001,0.00014457183933332286,0.00014457097476968132,8.64563641544188e-10,8.642987130713831e-10,0.05087641244443197,0.0006329428155872727
MatrixFactorizationInput,MF input kappa=1e+05,1,0,Adam,own_update,Adam,op,0.0001,0.00014457183933332286,0.00014457139700203216,4.4233129070886217e-10,4.422605873556833e-10,0.056429849861142634,0.0002920024069248754
MatrixFactorizationInput,MF input kappa=1e+05,1,0,Adam,own_update,Adam,fro,0.0003,0.00014457183933332286,0.0001445692440520832,2.5952812396704255e-09,2.5928961392141492e-09,0.05087641244443198,0.0018988284467618178
MatrixFactorizationInput,MF input kappa=1e+05,1,0,Adam,own_update,Adam,op,0.0003,0.00014457183933332286,0.00014457051191513198,1.3274181908827162e-09,1.3267817620670495e-09,0.05642984986114263,0.0008760072207746261
MatrixFactorizationInput,MF input kappa=1e+05,1,0,Adam,own_update,Adam,fro,0.001,0.00014457183933332286,0.00014456316981612913,8.669517193737484e-09,8.642987130713834e-09,0.050876412444431994,0.006329428155872727
MatrixFactorizationInput,MF input kappa=1e+05,1,0,Adam,own_update,Adam,op,0.001,0.00014457183933332286,0.00014456740965218274,4.429681140123709e-09,4.422605873556833e-09,0.056429849861142634,0.0029200240692487537
MatrixFactorizationInput,MF input kappa=1e+05,1,0,Adam,own_update,Adam,fro,0.003,0.00014457183933332286,0.00014454567085636167,2.616847696119886e-08,2.5928961392141494e-08,0.05087641244443197,0.018988284467618185
MatrixFactorizationInput,MF input kappa=1e+05,1,0,Adam,own_update,Adam,op,0.003,0.00014457183933332286,0.0001445585077396351,1.333159368777136e-08,1.32678176206705e-08,0.05642984986114264,0.008760072207746262
MatrixFactorizationInput,MF input kappa=1e+05,1,0,Adam,own_update,Adam,fro,0.01,0.00014457183933332286,0.0001444827191219332,8.912021138966254e-08,8.64298713071383e-08,0.05087641244443196,0.06329428155872728
MatrixFactorizationInput,MF input kappa=1e+05,1,0,Adam,own_update,Adam,op,0.01,0.00014457183933332286,0.00014452690080825193,4.493852507093401e-08,4.422605873556833e-08,0.056429849861142634,0.029200240692487535
MatrixFactorizationInput,MF input kappa=1e+05,1,0,Adam,other_update,Muon,fro,0.0001,0.00014457183933332286,0.0001445711942623948,6.450709280701305e-10,6.450432523306053e-10,0.037970074528341044,0.0006329428155872729
MatrixFactorizationInput,MF input kappa=1e+05,1,0,Adam,other_update,Muon,op,0.0001,0.00014457183933332286,0.0001445711393384467,6.999948761637117e-10,6.999606517435523e-10,0.04118841287248046,0.000633163187961154
MatrixFactorizationInput,MF input kappa=1e+05,1,0,Adam,other_update,Muon,fro,0.0003,0.00014457183933332286,0.00014456990395487942,1.9353784434447685e-09,1.9351297569918153e-09,0.037970074528341044,0.001898828446761818
MatrixFactorizationInput,MF input kappa=1e+05,1,0,Adam,other_update,Muon,op,0.0003,0.00014457183933332286,0.0001445697391438327,2.1001894901721396e-09,2.099881955230657e-09,0.041188412872480464,0.0018994895638834617
MatrixFactorizationInput,MF input kappa=1e+05,1,0,Adam,other_update,Muon,fro,0.001,0.00014457183933332286,0.00014456538615316333,6.4531801595359584e-09,6.450432523306052e-09,0.03797007452834106,0.006329428155872727
MatrixFactorizationInput,MF input kappa=1e+05,1,0,Adam,other_update,Muon,op,0.001,0.00014457183933332286,0.00014456483632882007,7.003004502789852e-09,6.999606517435522e-09,0.04118841287248045,0.00633163187961154
MatrixFactorizationInput,MF input kappa=1e+05,1,0,Adam,other_update,Muon,fro,0.003,0.00014457183933332286,0.00014455246372093805,1.937561238481069e-08,1.9351297569918156e-08,0.03797007452834105,0.018988284467618185
MatrixFactorizationInput,MF input kappa=1e+05,1,0,Adam,other_update,Muon,op,0.003,0.00014457183933332286,0.00014455081043956451,2.1028893758349423e-08,2.0998819552306573e-08,0.041188412872480464,0.018994895638834622
MatrixFactorizationInput,MF input kappa=1e+05,1,0,Adam,other_update,Muon,fro,0.01,0.00014457183933332286,0.00014450708276201856,6.475657130430835e-08,6.450432523306054e-08,0.03797007452834106,0.06329428155872728
