run_id,problem_family,setting,kappa,lr,algo,seed,step,num_samples,train_batch_size,loss,recovery_error,diagnostic_A_definition,sigma_update,update_rank_ceiling,nrUpdate,stUpdate,nrUpdateFrac,stUpdateFrac,update_flatness,update_grad_inner,update_grad_cosine,update_grad_per_update_norm,layer,nrG,stA,condition_score,delta_gd_pred,delta_spec_pred,layer_update_fro_norm,layer_param_fro_norm,layer_relative_update_norm,target_layer_relative_update_norm,hidden_dim,base_setting
0,SmallMLPDigits,Small MLP per-layer hidden=16 target=1e-03,1.0,0.01,Adam,0,5,1024,128,2.302487846632323,0.8955078125,full_layer_input_activation,"[[0.0002017828720143622,0.00012487032311637758,0.00010684751249096689,9.878764564733121e-05,8.32903975474972e-05,6.235212132369308e-05,5.3370476423873326e-05,4.684184975563288e-05,4.009600720666922e-05,3.5209114411460904e-05,3.136027915144109e-05,3.021323044897526e-05,2.423821735610928e-05,2.2680759038418964e-05,1.7976436840143965e-05,3.9462518094104465e-22]]",16.0,9.648624160528387,2.444245426321538,0.6030390100330242,0.15276533914509613,0.2533257991663429,3.690933852829696e-06,0.6481451524489739,0.01169983015800798,1,4.783983214680797,1.4360291020399099,3.33139711993653,3.0505341251595044e-08,1.0162540598824477e-07,0.00031546901134316265,0.3154690113431636,0.000999999999999997,0.001,16,Small MLP per-layer hidden=16
0,SmallMLPDigits,Small MLP per-layer hidden=16 target=1e-03,1.0,0.01,Adam,0,5,1024,128,2.302487846632323,0.8955078125,full_layer_input_activation,"[[6.827229622891489e-05,5.90490546327696e-05,4.711716636983444e-05,4.306046872092728e-05,3.39442955411292e-05,2.76155727850417e-05,2.5062026144380634e-05,2.2963743566985646e-05,1.6931950537520335e-05,1.0878173773020148e-05]]",10.0,8.02362544039209,3.3677471632730636,0.802362544039209,0.3367747163273064,0.41972886051227387,1.1854451968508609e-06,0.6736219348722698,0.00946165769302758,2,4.990959165606409,1.7430715053192607,2.8633129222614797,7.145626247821717e-05,0.00020460163973038735,0.00012528937690532084,0.1252893769053205,0.0010000000000000028,0.001,16,Small MLP per-layer hidden=16
1,SmallMLPDigits,Small MLP per-layer hidden=16 target=1e-03,1.0,0.01,Muon,0,5,1024,128,2.3024907934848073,0.8955078125,full_layer_input_activation,"[[7.885291198391183e-05,7.885291198391141e-05,7.88529119839107e-05,7.885291198391059e-05,7.885291198391049e-05,7.885291198390988e-05,7.885291198390964e-05,7.885291198390964e-05,7.885291198390943e-05,7.885291198390925e-05,7.885291198390918e-05,7.885291198390878e-05,7.885291198390823e-05,7.885291198390815e-05,7.885291198390695e-05,7.885291198390672e-05]]",16.0,16.000000000000004,15.999999999999023,1.0000000000000002,0.9999999999999389,0.9999999999999387,3.095956144761673e-06,0.5486996322035397,0.009815604988035914,1,4.817140582084783,1.4360291020399099,3.3544867407226864,2.995891871435676e-08,1.0049679559369851e-07,0.0003154116479356377,0.3154116479356377,0.001,0.001,16,Small MLP per-layer hidden=16
1,SmallMLPDigits,Small MLP per-layer hidden=16 target=1e-03,1.0,0.01,Muon,0,5,1024,128,2.3024907934848073,0.8955078125,full_layer_input_activation,"[[3.964407888855135e-05,3.9644078888550926e-05,3.9644078888550384e-05,3.9644078888550046e-05,3.964407888854966e-05,3.9644078888549354e-05,3.9644078888549056e-05,3.964407888854865e-05,3.964407888854825e-05,3.964407888854801e-05]]",10.0,10.0,9.9999999999991,1.0,0.99999999999991,0.99999999999991,1.2401306129438699e-06,0.7068918951282437,0.009892113634492864,2,4.996961513979993,1.7500065302130305,2.855395924363612,7.189436557929023e-05,0.00020528687845981287,0.00012536558502721317,0.12536558502721315,0.0010000000000000002,0.001,16,Small MLP per-layer hidden=16
0,SmallMLPDigits,Small MLP per-layer hidden=16 target=1e-03,1.0,0.01,Adam,0,6,1024,128,2.3024988575273184,0.8955078125,full_layer_input_activation,"[[0.00019435159474753483,0.0001273582378312642,0.00010910045027947753,0.00010049750984472844,8.927239967456736e-05,6.576809741473253e-05,5.951576972279023e-05,4.3034173307970705e-05,3.980709076765321e-05,3.515033951949845e-05,2.980156170262535e-05,2.7030677697482473e-05,2.560084458611083e-05,2.026685707921195e-05,1.8338156562270943e-05,5.395066899196481e-22]]",16.0,9.74637745048134,2.634870826063092,0.6091485906550838,0.16467942662894325,0.27034360606801294,2.9973441031482304e-06,0.7221012856850847,0.009500989343164203,1,7.188793571418103,1.4360291020399099,5.006022204707598,1.6207004509103563e-08,8.113262444436863e-08,0.0003154770513772618,0.31547705137726156,0.0010000000000000007,0.001,16,Small MLP per-layer hidden=16
0,SmallMLPDigits,Small MLP per-layer hidden=16 target=1e-03,1.0,0.01,Adam,0,6,1024,128,2.3024988575273184,0.8955078125,full_layer_input_activation,"[[7.013731795643193e-05,5.85088193650697e-05,4.67277741274283e-05,4.36637758547449e-05,3.3558864149284186e-05,2.6880129099640764e-05,2.3144804630547562e-05,2.2446173711709796e-05,1.622988745726476e-05,1.0676822861202774e-05]]",10.0,7.891734718265664,3.19117992781807,0.7891734718265664,0.31911799278180697,0.4043698935332919,1.0820602889335924e-06,0.7553769917809983,0.00863627889277457,2,5.576912704917555,1.7412091184897442,3.202896565206796,4.708883536144037e-05,0.00015082066903874568,0.00012529242077150658,0.1252924207715068,0.0009999999999999983,0.001,16,Small MLP per-layer hidden=16
1,SmallMLPDigits,Small MLP per-layer hidden=16 target=1e-03,1.0,0.01,Muon,0,6,1024,128,2.3025016046812317,0.8955078125,full_layer_input_activation,"[[7.885433940914718e-05,7.885433940914665e-05,7.885433940914658e-05,7.885433940914566e-05,7.885433940914531e-05,7.88543394091453e-05,7.885433940914494e-05,7.885433940914485e-05,7.885433940914479e-05,7.885433940914475e-05,7.885433940914464e-05,7.88543394091443e-05,7.885433940914394e-05,7.885433940914386e-05,7.885433940914327e-05,7.885433940914256e-05]]",16.0,15.999999999999996,15.99999999999908,0.9999999999999998,0.9999999999999425,0.9999999999999427,2.803761139575989e-06,0.6693571959207766,0.00888905151125656,1,7.168624891694786,1.4360291020399099,4.991977447749215,1.6510350766952553e-08,8.24192986830561e-08,0.00031541735763657966,0.31541735763657963,0.001,0.001,16,Small MLP per-layer hidden=16
1,SmallMLPDigits,Small MLP per-layer hidden=16 target=1e-03,1.0,0.01,Muon,0,6,1024,128,2.3025016046812317,0.8955078125,full_layer_input_activation,"[[3.964901682596635e-05,3.964901682596542e-05,3.9649016825965195e-05,3.964901682596488e-05,3.964901682596408e-05,3.96490168259639e-05,3.964901682596388e-05,3.96490168259638e-05,3.9649016825963216e-05,3.964901682596293e-05]]",10.0,10.000000000000002,9.999999999998998,1.0000000000000002,0.9999999999998999,0.9999999999998996,1.068109620161443e-06,0.7460451984859262,0.008518897720146208,2,5.565834381839027,1.7494657832297618,3.1814479798305673,4.777327344351294e-05,0.00015198818428675755,0.00012538120015638727,0.1253812001563874,0.000999999999999999,0.001,16,Small MLP per-layer hidden=16
0,SmallMLPDigits,Small MLP per-layer hidden=16 target=1e-03,1.0,0.01,Adam,0,7,1024,128,2.3025376811164815,0.896484375,full_layer_input_activation,"[[0.00019045861249046228,0.00013027759336780377,0.00011298884292547911,9.918762410336332e-05,8.664107560487498e-05,7.114927934738284e-05,6.158629512265384e-05,4.0303579041095864e-05,3.780145090420155e-05,3.7220364183918034e-05,2.9119930207016358e-05,2.8608379595798653e-05,2.4460109691773507e-05,1.7882877110900887e-05,1.716290759045642e-05,1.0569242119700075e-22]]",16.0,9.744985899138754,2.743827344118492,0.6090616186961721,0.17148920900740575,0.2815629876243317,3.6102179482153455e-06,0.7004369455000707,0.011443382507188854,1,5.97459876085865,1.4360291020399099,4.160499778431792,2.4988032748723046e-08,1.0396270471450862e-07,0.00031548521129546865,0.315485211295469,0.0009999999999999987,0.001,16,Small MLP per-layer hidden=16
0,SmallMLPDigits,Small MLP per-layer hidden=16 target=1e-03,1.0,0.01,Adam,0,7,1024,128,2.3025376811164815,0.896484375,full_layer_input_activation,"[[7.086485198833723e-05,6.025564315420337e-05,4.792835200751954e-05,4.133007559952205e-05,3.0371419817336762e-05,2.8583677115608406e-05,2.2623528038095945e-05,2.1179935886026603e-05,1.5518217923736968e-05,1.0025391035352908e-05]]",10.0,7.744318016895343,3.1261646564927177,0.7744318016895343,0.31261646564927176,0.4036720405428264,1.0592887151793834e-06,0.7503102373931704,0.008454297707928793,2,5.97798819703445,1.7396066335218685,3.436402277296387,4.549361701424556e-05,0.00015633436911020307,0.00012529588521420748,0.12529588521420748,0.001,0.001,16,Small MLP per-layer hidden=16
