group_type,group,points,positive_points,spearman_delta_vs_first_order,spearman_ci95_low,spearman_ci95_high,pearson_log_positive,geomean_observed_over_first_order,ratio_ci95_low,ratio_ci95_high,median_abs_log10_ratio,within_factor_2,slope_through_origin
All,All,360,360,0.9924091950829919,0.9906607121716625,0.9938313448813756,0.9940833359299303,1.0485060504767072,1.0326822164393081,1.0645723538039393,0.047155436091511474,1.0,1.0965270396257798
family,DeepMNISTMLP,360,360,0.9924091950829919,0.9906607121716625,0.9938313448813756,0.9940833359299303,1.0485060504767072,1.0326822164393081,1.0645723538039393,0.047155436091511474,1.0,1.0965270396257798
algo,Adam,180,180,0.9881633787163101,0.9841078613369996,0.991188564096584,0.9906881460830216,1.0819081982873562,1.052771435054929,1.1118513578023899,0.07128164481415,1.0,1.1197045061657462
algo,Muon,180,180,0.9965545984995832,0.9953674201934214,0.9974379325723852,0.9978956585989729,1.0161351394014213,1.0039381182663418,1.0284803442959007,0.029300479242070795,1.0,1.0137647206617202
DeepMNISTMLP:Adam,DeepMNISTMLP:Adam,180,180,0.9881633787163101,0.9841078613369996,0.991188564096584,0.9906881460830216,1.0819081982873562,1.052771435054929,1.1118513578023899,0.07128164481415,1.0,1.1197045061657462
DeepMNISTMLP:Muon,DeepMNISTMLP:Muon,180,180,0.9965545984995832,0.9953674201934214,0.9974379325723852,0.9978956585989729,1.0161351394014213,1.0039381182663418,1.0284803442959007,0.029300479242070795,1.0,1.0137647206617202
