run_id,problem_family,setting,kappa,lr,algo,seed,step,num_samples,train_batch_size,loss,recovery_error,diagnostic_A_definition,sigma_update,update_rank_ceiling,nrUpdate,stUpdate,nrUpdateFrac,stUpdateFrac,update_flatness,update_grad_inner,update_grad_cosine,update_grad_per_update_norm,layer,nrG,stA,condition_score,delta_gd_pred,delta_spec_pred,hidden_dim,num_factors,target_relative_update_norm
10,DeepMNISTMLP,Deep MNIST MLP hidden=64 factors=3 target=3e-04,1.0,0.01,Adam,2,1,1024,128,2.302424720551913,0.837890625,full_layer_input_activation,"[[0.019671963717175493,0.014245024671761801,0.012612395773912322,0.01061134320920079,0.009898370681479484,0.008946536100728217,0.007210105258939799,0.00597238282127712,0.005514160827363006,0.005177279113932535,0.004824867925308892,0.00480276172342636,0.004571998500891931,0.004382001619038764,0.004117062269942156,0.00405721147312554,0.0038608522204365606,0.003819250188837086,0.0037047635951997695,0.0034568369607082304,0.003414468771174534,0.0033210312427797103,0.0032156286485258583,0.0031110188599945882,0.0030381634738735237,0.002911564229285205,0.0027541707107513616,0.0026762029048651606,0.002563917836664656,0.0024361474657842563,0.002379020855180221,0.002244767117556474,0.002157754413502005,0.002106640472625372,0.002028749998853642,0.001946243220779183,0.0018766296725125126,0.0018122083130414008,0.0017109482216817588,0.0015692680203752505,0.0014919255266929948,0.0013933434366366374,0.0013562842722155686,0.001317580256776003,0.0012214813389902976,0.0011598765557660207,0.0010409610242861544,0.0010110265772519263,0.0009869891328856176,0.0008857784484059129,0.0008382309757907409,0.0007928146856760196,0.0007665587177198473,0.0006676479170259136,0.0005539158485919414,0.0004783473557709355,0.0004143400480636055,0.00038059600996505604,0.0003322330100318192,0.00024637331090096457,0.00021520141971932848,0.0001146995788174877,8.453533169910071e-05,7.683681544305684e-20]]",64.0,28.881223873432496,3.888910943213381,0.45126912302238276,0.060764233487709075,0.13465187487399885,9.242880165448187e-05,0.5396831655650056,0.0023825696691328036,2,9.54784728782607,1.6522834992862256,5.7785769160986415,9.374078533802744e-08,5.416883382512834e-07,64,3,0.0003
10,DeepMNISTMLP,Deep MNIST MLP hidden=64 factors=3 target=3e-04,1.0,0.01,Adam,2,1,1024,128,2.302424720551913,0.837890625,full_layer_input_activation,"[[0.008126390965788184,0.006989916479303102,0.0058431052641365645,0.005729489377245001,0.004968349709969884,0.0047219925607861505,0.00380767755556535,0.0032550002311248884,0.0027025795271450807,0.002423769681095021]]",10.0,8.830781877733306,4.044927198549275,0.8830781877733307,0.4044927198549275,0.45804859122933417,3.959965602042884e-05,0.595868174550526,0.00242291593414485,3,6.452088619078027,1.4311853014419826,4.508213305836262,2.071549989274674e-05,9.33898922535305e-05,64,3,0.0003
11,DeepMNISTMLP,Deep MNIST MLP hidden=64 factors=3 target=3e-04,1.0,0.01,Muon,2,1,1024,128,2.302421256799592,0.8056640625,full_layer_input_activation,"[[0.010000000000000009,0.010000000000000009,0.010000000000000009,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000005,0.010000000000000005,0.010000000000000005,0.010000000000000005,0.010000000000000005,0.010000000000000005,0.010000000000000005,0.010000000000000005,0.010000000000000005,0.010000000000000005,0.010000000000000005,0.010000000000000005,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999997,0.009999999999999995,0.009999999999999993]]",64.0,63.99999999999999,63.99999999999992,0.9999999999999999,0.9999999999999988,0.9999999999999989,0.00015435926140925917,0.49474856758392516,0.0019294907676157408,1,15.665673288086069,2.3416526607814494,6.690007254473926,3.946938302431846e-10,2.6405045876230052e-09,64,3,0.0003
11,DeepMNISTMLP,Deep MNIST MLP hidden=64 factors=3 target=3e-04,1.0,0.01,Muon,2,1,1024,128,2.302421256799592,0.8056640625,full_layer_input_activation,"[[0.01000000000000001,0.010000000000000009,0.010000000000000009,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000005,0.010000000000000005,0.010000000000000005,0.010000000000000005,0.010000000000000005,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999993,0.009999999999999993]]",64.0,64.0,63.99999999999989,1.0,0.9999999999999983,0.9999999999999983,0.0001261982348601471,0.41338227796320176,0.001577477935751839,2,10.936634094978912,1.8571828177823628,5.888830108840981,9.682009639027753e-08,5.701570987639522e-07,64,3,0.0003
11,DeepMNISTMLP,Deep MNIST MLP hidden=64 factors=3 target=3e-04,1.0,0.01,Muon,2,1,1024,128,2.302421256799592,0.8056640625,full_layer_input_activation,"[[0.010000000000000009,0.010000000000000005,0.010000000000000004,0.010000000000000004,0.009999999999999998,0.009999999999999998,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999995]]",10.0,10.000000000000002,9.999999999999982,1.0000000000000002,0.9999999999999982,0.999999999999998,8.98868728026215e-05,0.8124709138313557,0.0028424724980612662,3,6.601089858219577,1.5739696283192766,4.19391183886336,2.314127358139996e-05,9.705246123940922e-05,64,3,0.0003
10,DeepMNISTMLP,Deep MNIST MLP hidden=64 factors=3 target=3e-04,1.0,0.01,Adam,2,2,1024,128,2.3021392415785322,0.6982421875,full_layer_input_activation,"[[0.05065407736842177,0.04187944544247178,0.037899179692657194,0.032230178542467146,0.025286738927341523,0.021819946078723302,0.019768181934350783,0.015938531921585734,0.01545076010085373,0.01431571070246241,0.013683948127519939,0.012760000925603447,0.012285058060925919,0.011733555845562713,0.011343551809583624,0.011273485461393328,0.010597102815220893,0.010483227270673733,0.009962180529925374,0.00957094576218142,0.009424428140809363,0.00917867468526496,0.008976479661451152,0.00891890718662051,0.008884425378450292,0.00826338432159395,0.008151354594456551,0.008055337426586434,0.007651205959820332,0.007585792492286952,0.007445274547772023,0.007329528311172942,0.007110486226445654,0.006952230105810457,0.006852813170468613,0.006727887965569262,0.006573064218287837,0.00638648883680126,0.006230123694654212,0.006136744736743646,0.005978338393357481,0.005924448680372083,0.005864846533654049,0.005709442929769398,0.005700462873840179,0.005516373152834557,0.005409146491674279,0.005294971390257096,0.005142388738790253,0.0050528616274332,0.00484514661557715,0.004750703633273397,0.004587617586758769,0.004544690681463898,0.004426659279436163,0.004367449797474755,0.004299846528634502,0.00409101211070883,0.004075290922449514,0.004013354106104324,0.003860629980166071,0.0037265910104779996,0.0035753061991546905,0.003410104515150261]]",64.0,35.698380977757864,4.697301172863836,0.5577872027774666,0.07339533082599743,0.1315830310565211,0.00028790442756799497,0.5793523571237577,0.0026224651842215287,1,12.803430402131488,2.3416526607814494,5.4676898143633155,5.317137911859823e-10,2.9072460802240987e-09,64,3,0.0003
10,DeepMNISTMLP,Deep MNIST MLP hidden=64 factors=3 target=3e-04,1.0,0.01,Adam,2,2,1024,128,2.3021392415785322,0.6982421875,full_layer_input_activation,"[[0.020293237892053933,0.015447364764304394,0.012398288702878065,0.011406664623662695,0.010327338295513492,0.008846831900406756,0.007357607532139577,0.00556437141167782,0.005054048129872744,0.0048136538098701095,0.004426314282894372,0.0042897575537588365,0.004194722337924303,0.003993611461283526,0.003792556416269987,0.00360458020113885,0.003568887819915162,0.003497655629756451,0.003303117867219683,0.0031685713629157684,0.003064318909063884,0.002921467561109043,0.0027893388591051253,0.0027587521749636735,0.0027258710898209397,0.002622277536378051,0.002398317604475065,0.0023191122577135236,0.0022767481110910403,0.0022215180012880214,0.002091540201756256,0.00206516092713909,0.0019710255670380137,0.001894368091179658,0.0017964235844580125,0.001766958283944563,0.001670280856680556,0.0015938272803135162,0.0014824446520446774,0.0013473183687860628,0.0012712265802364501,0.001232345501359706,0.0011601056103992193,0.001126689842833746,0.0010412848831453196,0.0010072359576252907,0.0008887161361673852,0.0008649983028353385,0.0008465598490599454,0.0007728893384810564,0.0007395114752971732,0.000646368927158379,0.0005841343370372018,0.0005475960565565381,0.0004911143878377551,0.00038618229817578484,0.00035722685291302936,0.0002826059416055006,0.0002444798190474459,0.00021872440805866043,0.00017614431052479624,0.00012839227161043313,4.853010019732176e-05,1.7545615970426524e-20]]",64.0,25.9855141715908,3.670510460476276,0.40602365893110626,0.05735172594494181,0.14125217751085092,0.00013157027024146746,0.5499720278013397,0.0033840999939275963,2,7.521558677364919,1.5139255584509064,4.968248693192815,1.1660499294467856e-07,5.793226038171567e-07,64,3,0.0003
10,DeepMNISTMLP,Deep MNIST MLP hidden=64 factors=3 target=3e-04,1.0,0.01,Adam,2,2,1024,128,2.3021392415785322,0.6982421875,full_layer_input_activation,"[[0.00783163332408824,0.007643683857774396,0.006605464749443918,0.0056444557855785124,0.004929095602666549,0.004541903447036031,0.0035047984039067296,0.002988891530739195,0.0027836748860555526,0.0026257814129306643]]",10.0,8.733398225245166,4.500534698837423,0.8733398225245166,0.4500534698837423,0.5153245715771861,6.287762217490548e-05,0.5665693514307463,0.003784527861747401,3,5.2116290601034025,1.405165375016617,3.708907971093275,3.2439439551282835e-05,0.00012031489592955135,64,3,0.0003
11,DeepMNISTMLP,Deep MNIST MLP hidden=64 factors=3 target=3e-04,1.0,0.01,Muon,2,2,1024,128,2.3021839425940454,0.58203125,full_layer_input_activation,"[[0.010000000000000005,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999995,0.009999999999999995,0.009999999999999995,0.009999999999999995,0.009999999999999995,0.009999999999999995,0.009999999999999995,0.009999999999999995,0.009999999999999993,0.009999999999999993,0.00999999999999999]]",64.0,63.999999999999986,63.99999999999992,0.9999999999999998,0.9999999999999988,0.999999999999999,0.00017977588062992604,0.4521878857718083,0.002247198507874075,1,13.086328578481835,2.3416526607814494,5.588501146072921,6.408981942660854e-10,3.5816602931720834e-09,64,3,0.0003
11,DeepMNISTMLP,Deep MNIST MLP hidden=64 factors=3 target=3e-04,1.0,0.01,Muon,2,2,1024,128,2.3021839425940454,0.58203125,full_layer_input_activation,"[[0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999995,0.009999999999999995,0.009999999999999995,0.009999999999999995,0.009999999999999995,0.009999999999999995,0.009999999999999993,0.009999999999999993,0.009999999999999993,0.009999999999999993,0.009999999999999992]]",64.0,64.0,63.99999999999995,1.0,0.9999999999999992,0.9999999999999992,0.00014470206214516458,0.39392216709566935,0.0018087757768145587,2,9.931179118678285,1.819876898475866,5.457060929228552,1.260852338013346e-07,6.880548031299103e-07,64,3,0.0003
11,DeepMNISTMLP,Deep MNIST MLP hidden=64 factors=3 target=3e-04,1.0,0.01,Muon,2,2,1024,128,2.3021839425940454,0.58203125,full_layer_input_activation,"[[0.010000000000000007,0.010000000000000005,0.010000000000000005,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.01,0.01,0.01,0.01]]",10.0,10.0,9.999999999999991,1.0,0.9999999999999991,0.9999999999999991,0.00010776523348260435,0.7907316035010288,0.0034078359038486905,3,6.252564687753081,1.6369235902633406,3.8197046734155733,3.057395610409535e-05,0.00011678348301561559,64,3,0.0003
10,DeepMNISTMLP,Deep MNIST MLP hidden=64 factors=3 target=3e-04,1.0,0.01,Adam,2,3,1024,128,2.3016649590891696,0.634765625,full_layer_input_activation,"[[0.059950470957526,0.04315640308077871,0.035716493183529194,0.029488036389997613,0.02354637349685306,0.021715803042428563,0.020197250347668578,0.01807418044417774,0.01403866708184104,0.01344297798619937,0.012495788725458621,0.011341095646777105,0.010733566165989444,0.010454749009183526,0.010431348480787687,0.009867256370526954,0.009695175230177664,0.009368385953116488,0.009130876650572392,0.008890527491299084,0.008632950427321033,0.008447619536853088,0.008110582633950734,0.008068474385671692,0.007866155448330988,0.007669786941268022,0.007596381070887401,0.007343108229618608,0.007086328206408564,0.00703108036219198,0.006776363667751419,0.006758088514640408,0.006453811938840421,0.006254064153116076,0.006047870112224429,0.005882722842637417,0.005821782271807519,0.005684681223637861,0.005632412390363442,0.005499075445915955,0.005407730341103083,0.005355838619306004,0.005261134020659535,0.0051132811832724796,0.005036375170739969,0.00494108487820401,0.004891038777191957,0.004868344836845737,0.004658195540857164,0.004557291801185024,0.004422827443800742,0.00433236797041455,0.004265356699597802,0.004148996330386255,0.003985888665633084,0.0038883585358050676,0.003881288829659692,0.0038093887746478905,0.00362465432805225,0.0035577197675705358,0.0034246072257512537,0.0032830673290110786,0.0030866307445414727,0.0030409320466462477]]",64.0,31.7518945114804,3.403748167842495,0.49612335174188127,0.05318356512253898,0.10719827022012232,0.0004451911567224124,0.5797298674310943,0.004025086514606109,1,8.998771340493045,2.3416526607814494,3.8429146607464837,1.250959088261841e-09,4.807329020275483e-09,64,3,0.0003
10,DeepMNISTMLP,Deep MNIST MLP hidden=64 factors=3 target=3e-04,1.0,0.01,Adam,2,3,1024,128,2.3016649590891696,0.634765625,full_layer_input_activation,"[[0.020391784670962556,0.01623854243532917,0.011627258477745957,0.010574176612195776,0.010249478572280063,0.007837989638391996,0.006775017816203159,0.005220687876913066,0.004661578898792311,0.004566549940431696,0.0043362422046807686,0.0038703350969155246,0.003757328446404686,0.003674567308720739,0.003379110396522681,0.0032415296609214156,0.003055533901602218,0.0030190793344105882,0.0029395281188765213,0.0027965703833976196,0.0027297415537629465,0.0025821694584683935,0.00245577267891341,0.0023761055814900864,0.00233332964130909,0.0021874629283962312,0.0021240844827202835,0.002076622810920597,0.001955568697964906,0.0018033541189335668,0.0017671993673805742,0.0017235622945671047,0.0016961841304337063,0.001605125510021859,0.001575231668274055,0.0014483561431391887,0.0014030359350157397,0.001361585160078383,0.0013008929466758726,0.0012631825941594773,0.0012528814319110757,0.0011501719574030288,0.0011257352157812933,0.0010150453923627586,0.0009941400752599887,0.0009267601671936283,0.0007865188043245835,0.0007662938813279034,0.0007254516652050831,0.00065134381860419,0.0005578473342463021,0.000534826293709461,0.000483421288871062,0.0004589219145246801,0.0004111288996242062,0.0003383174419513488,0.0003051281481259307,0.0002769965409905325,0.00019797102204632393,0.00014605645722435623,0.00012371897514363247,7.400975817350021e-05,2.7004216578422142e-05,9.863099230198207e-20]]",64.0,23.782621020852424,3.3978763209274003,0.37160345345081913,0.05309181751449063,0.142872239268673,0.00019209453584692642,0.5265698456488731,0.005110412908855397,2,5.661886356738476,1.4626090385543866,3.8710866728504363,1.8153867148628473e-07,7.027519317975303e-07,64,3,0.0003
10,DeepMNISTMLP,Deep MNIST MLP hidden=64 factors=3 target=3e-04,1.0,0.01,Adam,2,3,1024,128,2.3016649590891696,0.634765625,full_layer_input_activation,"[[0.008306756741558846,0.007588329140215437,0.006797960816471844,0.0051900974155834325,0.004695592826085778,0.0038445527329074337,0.003389724777955096,0.002707010688351063,0.002550335022971231,0.0022993816616245625]]",10.0,8.39864932113849,3.87194876773226,0.839864932113849,0.387194876773226,0.46102041169726954,7.83036175444588e-05,0.5528134334871327,0.0047905517141761346,3,5.50834430605567,1.419779268540303,3.8797187901742527,2.9428074956273285e-05,0.00011417265536650982,64,3,0.0003
11,DeepMNISTMLP,Deep MNIST MLP hidden=64 factors=3 target=3e-04,1.0,0.01,Muon,2,3,1024,128,2.3019379727189073,0.4453125,full_layer_input_activation,"[[0.01000000000000001,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000005,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999992]]",64.0,64.00000000000001,63.99999999999988,1.0000000000000002,0.9999999999999981,0.9999999999999979,0.00022189699042903416,0.43510289557655957,0.0027737123803629315,1,12.11612990330277,2.3416526607814494,5.174178949007498,1.0545882346442725e-09,5.456628243567374e-09,64,3,0.0003
11,DeepMNISTMLP,Deep MNIST MLP hidden=64 factors=3 target=3e-04,1.0,0.01,Muon,2,3,1024,128,2.3019379727189073,0.4453125,full_layer_input_activation,"[[0.010000000000000007,0.010000000000000007,0.010000000000000005,0.010000000000000005,0.010000000000000005,0.010000000000000004,0.010000000000000004,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999995,0.009999999999999995,0.009999999999999995,0.009999999999999995,0.009999999999999995,0.009999999999999992,0.009999999999999988]]",64.0,63.999999999999986,63.99999999999991,0.9999999999999998,0.9999999999999986,0.9999999999999988,0.0001800231169463584,0.3412137319912165,0.0022502889618294802,2,7.45131589755991,1.7861836944098775,4.171640308261625,2.1858622709842242e-07,9.118631157946085e-07,64,3,0.0003
11,DeepMNISTMLP,Deep MNIST MLP hidden=64 factors=3 target=3e-04,1.0,0.01,Muon,2,3,1024,128,2.3019379727189073,0.4453125,full_layer_input_activation,"[[0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999997]]",10.0,10.000000000000002,9.999999999999996,1.0000000000000002,0.9999999999999997,0.9999999999999994,0.00013050312501974837,0.7925053831503156,0.004126871168321113,3,6.280647823222286,1.6422060264127294,3.824518801055596,3.1018931314516405e-05,0.00011863248600102016,64,3,0.0003
10,DeepMNISTMLP,Deep MNIST MLP hidden=64 factors=3 target=3e-04,1.0,0.01,Adam,2,4,1024,128,2.3010192145715296,0.7353515625,full_layer_input_activation,"[[0.06283964215013643,0.041673975902698744,0.0369068908861049,0.031998731786398595,0.024937375210094488,0.022568856859129197,0.019509997891722027,0.016528320172844547,0.013228309508906577,0.012711711776672059,0.012394631036048173,0.011409464170770094,0.010357940181696598,0.010068703753646949,0.00974020239050533,0.009310716509114752,0.009096967441633921,0.008621024085897813,0.008490616820336373,0.008235806463273468,0.007984467679573887,0.007802449051799374,0.007611918264925401,0.007598017213098115,0.007052580125709999,0.006919293466247553,0.0067210548040525,0.006614738534059597,0.0065400472303162645,0.006341067187591233,0.006223578984332562,0.006020063616799059,0.005807375635859232,0.005660073259126791,0.005559860294942672,0.005528432300826129,0.005355067698132913,0.005259146595022595,0.005198725741899256,0.005005142458213791,0.004904919336053729,0.004862460463442848,0.004798720717728316,0.004618379525399958,0.00447184504727295,0.004454517636592161,0.00437087968223424,0.0042383053851871655,0.004220267046494748,0.004139934636810313,0.004043368390723678,0.004030070226921301,0.003937939386318816,0.0038696234049913226,0.003821588893286512,0.003700361907643396,0.003597953354372243,0.003371773309947564,0.003285354262008465,0.003229384738859393,0.00311407306782522,0.00303997466569231,0.0029107901918858157,0.002798449143032161]]",64.0,29.247287119769023,3.1302375165003693,0.456988861246391,0.04890996119531827,0.10702659373780203,0.000510051778261687,0.6477029557855226,0.004587667316818817,1,10.713569446817946,2.3416526607814494,4.575217164463087,1.3018954057217986e-09,5.956454206594007e-09,64,3,0.0003
10,DeepMNISTMLP,Deep MNIST MLP hidden=64 factors=3 target=3e-04,1.0,0.01,Adam,2,4,1024,128,2.3010192145715296,0.7353515625,full_layer_input_activation,"[[0.020930317126059344,0.015323064471600742,0.01182245017199188,0.010943060025127757,0.010212047922626545,0.008212746148602944,0.006301244640202245,0.004942866767357455,0.004499878487918256,0.004217092719721063,0.0038689078171705673,0.0037253396507433896,0.0036297389704975447,0.0035093617906159736,0.003304912167214861,0.0030397008062487837,0.002799142297578981,0.0027614656390419915,0.0026960922801412294,0.0026576502043103027,0.0025153028327999146,0.0023516154207487675,0.0023313377168677515,0.002290383324471716,0.0021612193728113523,0.002119183039746676,0.001969046228621793,0.0018560096644402143,0.001799763750544143,0.001700364684138447,0.0016877972417570252,0.0016499622515048161,0.001527784247079342,0.0014942146139664784,0.0013758854181806343,0.001345312322154601,0.0013313153737581022,0.0012548185492893575,0.0011869621814667665,0.0011609556872282608,0.0011142701705501115,0.0010907196359098048,0.0010143346653656094,0.000930411720151892,0.0009050049204824772,0.0008559537697663015,0.0008390554169648101,0.0008200645830918001,0.0006978550428275828,0.0006583989994942443,0.0006129027650942775,0.0005640120886375513,0.0004974050658428312,0.000438347300961602,0.00035496792273724206,0.00033735488443891034,0.00029055557324828544,0.00023690078819396036,0.00020791808467352855,0.00017104842521441222,0.00011520969035291734,6.283789915909616e-05,4.022657928547e-05,9.214797665654725e-20]]",64.0,22.70516395677654,3.1626070749363135,0.35476818682463346,0.0494157355458799,0.13929021085057647,0.0002606585599131724,0.6278391059869837,0.007002829681891548,2,6.258912323971945,1.3827709032239628,4.526355240321548,1.410696103027838e-07,6.385311698441242e-07,64,3,0.0003
10,DeepMNISTMLP,Deep MNIST MLP hidden=64 factors=3 target=3e-04,1.0,0.01,Adam,2,4,1024,128,2.3010192145715296,0.7353515625,full_layer_input_activation,"[[0.008564367664177067,0.007502425492395479,0.006662728369143937,0.005085103128678879,0.004835400911705563,0.0033450147674594245,0.003175072900236543,0.002848542686211754,0.002501834209343105,0.0020440444124890686]]",10.0,8.241567368757764,3.5868243801692308,0.8241567368757764,0.35868243801692307,0.4352114373008961,0.00012706382556836802,0.6630433957868207,0.007833783539410707,3,5.792258047046201,1.3588138282054696,4.262731160674013,2.4053115096419403e-05,0.00010253196323278552,64,3,0.0003
11,DeepMNISTMLP,Deep MNIST MLP hidden=64 factors=3 target=3e-04,1.0,0.01,Muon,2,4,1024,128,2.3015312006027653,0.4619140625,full_layer_input_activation,"[[0.010000000000000012,0.01000000000000001,0.010000000000000005,0.010000000000000005,0.010000000000000005,0.010000000000000005,0.010000000000000005,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000004,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999997,0.009999999999999995,0.009999999999999995,0.009999999999999995,0.009999999999999992]]",64.0,64.0,63.999999999999844,1.0,0.9999999999999976,0.9999999999999976,0.0002665903384390935,0.4281060765273847,0.003332379230488671,1,11.729588016618928,2.3416526607814494,5.009106693349032,1.5723530681404424e-09,7.876084277930175e-09,64,3,0.0003
