hidden_dim,num_factors,target_relative_update_norm,seed,step,delta_loss_Adam,delta_loss_Muon,recovery_error_Adam,recovery_error_Muon,relative_update_fro_norm_Adam,relative_update_fro_norm_Muon,update_grad_cosine_Adam,update_grad_cosine_Muon,update_grad_inner_Adam,update_grad_inner_Muon,delta_loss_ratio,delta_loss_muon_higher,update_grad_inner_ratio,update_grad_inner_muon_higher,update_grad_cosine_ratio,update_grad_cosine_muon_higher
128,3,0.0001,1,3,0.001979275144416981,0.0009117217803056299,0.4990234375,0.43359375,0.047336457829748387,0.047336457829748414,0.4810333445244786,0.4089689177941884,0.0016830049647576994,0.0009023328979891291,0.46063417856651173,False,0.5361439311731544,False,0.8501882924529299,False
128,3,0.0001,1,4,0.003440855943199317,0.0011302315954671016,0.4580078125,0.390625,0.04722873279992232,0.047228732799922415,0.45604973125152143,0.3530732281598208,0.0029424089910523032,0.0010959722496369727,0.32847396523558303,False,0.3724744768554478,False,0.7741989611328006,False
128,3,0.0001,2,0,0.0009900650866376814,0.0007608198697348634,0.8994140625,0.8994140625,0.0473199639410331,0.04731996394103308,0.5552306647191434,0.4064045214779752,0.001101005928839348,0.0008058881039661374,0.7684543975978911,False,0.7319561892057055,False,0.7319561892057059,False
128,3,0.0001,2,1,0.0014008194067258728,0.0008920401108949427,0.6533203125,0.697265625,0.04725405075491316,0.04725405075491319,0.49948460462474803,0.37821688422072036,0.0013238164270476908,0.0009064020286818097,0.6367987954849248,False,0.6846886095100226,False,0.7572142979359023,False
128,3,0.0001,2,2,0.0019176287316464702,0.0009742871566942313,0.6220703125,0.6357421875,0.047176003670258884,0.04717600367025878,0.479249131191552,0.36564476794975503,0.001703840174835047,0.0009549646455014071,0.5080687103898945,False,0.5604778309643155,False,0.7629534289204789,False
128,3,0.0001,2,3,0.0025834469255294756,0.001101270095209994,0.615234375,0.515625,0.04709962039903951,0.047099620399039574,0.43928623951323753,0.3527411913309629,0.002272777711260036,0.0010707495203591236,0.4262793573683692,False,0.47111933342812323,False,0.8029871177431528,False
128,3,0.0001,2,4,0.0036781511024446267,0.0012545725804296026,0.5703125,0.4443359375,0.04700338033771193,0.04700338033771189,0.46598560368623626,0.34670679571513896,0.0032287439629266534,0.0012026685371534275,0.34108783067551796,False,0.3724880482821822,False,0.7440289849567719,False
128,3,0.0003,0,0,0.001043363683220555,0.0008039227699656593,0.8984375,0.8984375,0.04760667529995048,0.04760667529995041,0.5020921108134585,0.34756839858524946,0.0012496258862617058,0.0008650414112561504,0.770510592705496,False,0.6922403102931457,False,0.6922403102931466,False
128,3,0.0003,0,1,0.0011310013529453045,0.0008378886819375708,0.75390625,0.83984375,0.04755500667748722,0.047555006677487126,0.45309858609361,0.37098488711039684,0.001138983386340905,0.0008647242157784415,0.7408379130189169,False,0.7592070491532386,False,0.8187729966426148,False
128,3,0.0003,0,2,0.0017267759997046106,0.0009537528002105944,0.6865234375,0.76953125,0.04748677365887789,0.047486773658877796,0.4676361085425653,0.37178734822502263,0.001523656423416049,0.00093737612994689,0.5523315128156444,False,0.6152148972307587,False,0.7950355873581599,False
128,3,0.0003,0,3,0.0024180806188844883,0.0010925411815576602,0.6123046875,0.552734375,0.04738787522555353,0.0473878752255535,0.4764153086054341,0.3694092445802035,0.0021019080003236877,0.0010556482155478974,0.45182165268818564,False,0.502233311536628,False,0.775393313161033,False
128,3,0.0003,0,4,0.0032554168424687724,0.0012155533293287668,0.5517578125,0.431640625,0.04726808764998051,0.04726808764998057,0.46050222379401223,0.3664550086820736,0.002886939625839575,0.0011844337066834402,0.37339406538394077,False,0.4102731127738722,False,0.7957725060758729,False
128,3,0.0003,1,0,0.0008283026842366148,0.0007030164737709121,0.94921875,0.94921875,0.04758025095776999,0.04758025095777001,0.5528820780000507,0.40449634384197386,0.0010674397655033984,0.0007809540218404748,0.848743445059375,False,0.731614136065262,False,0.7316141360652619,False
128,3,0.0003,1,1,0.0009542976470156006,0.0007454658782410917,0.783203125,0.7841796875,0.04752594674824716,0.047525946748247165,0.5128954311685288,0.42066898999140506,0.0009882196539421956,0.0007737500858727378,0.7811670505239179,False,0.7829737880501586,False,0.8201847090604719,False
128,3,0.0003,1,2,0.0013625218734416578,0.0008371111617950788,0.6572265625,0.5078125,0.04743796504994876,0.0474379650499488,0.4778760986123097,0.3972417857793367,0.0012124537147032753,0.0008380398114623386,0.6143836499891048,False,0.69119324003839,False,0.8312652315796405,False
128,3,0.0003,1,3,0.001979275144416981,0.0009117217803056299,0.4990234375,0.43359375,0.047336457829748387,0.047336457829748414,0.4810333445244786,0.4089689177941884,0.0016830049647576994,0.0009023328979891291,0.46063417856651173,False,0.5361439311731544,False,0.8501882924529299,False
128,3,0.0003,1,4,0.003440855943199317,0.0011302315954671016,0.4580078125,0.390625,0.04722873279992232,0.047228732799922415,0.45604973125152143,0.3530732281598208,0.0029424089910523032,0.0010959722496369727,0.32847396523558303,False,0.3724744768554478,False,0.7741989611328006,False
128,3,0.0003,2,0,0.0009900650866376814,0.0007608198697348634,0.8994140625,0.8994140625,0.0473199639410331,0.04731996394103308,0.5552306647191434,0.4064045214779752,0.001101005928839348,0.0008058881039661374,0.7684543975978911,False,0.7319561892057055,False,0.7319561892057059,False
128,3,0.0003,2,1,0.0014008194067258728,0.0008920401108949427,0.6533203125,0.697265625,0.04725405075491316,0.04725405075491319,0.49948460462474803,0.37821688422072036,0.0013238164270476908,0.0009064020286818097,0.6367987954849248,False,0.6846886095100226,False,0.7572142979359023,False
128,3,0.0003,2,2,0.0019176287316464702,0.0009742871566942313,0.6220703125,0.6357421875,0.047176003670258884,0.04717600367025878,0.479249131191552,0.36564476794975503,0.001703840174835047,0.0009549646455014071,0.5080687103898945,False,0.5604778309643155,False,0.7629534289204789,False
128,3,0.0003,2,3,0.0025834469255294756,0.001101270095209994,0.615234375,0.515625,0.04709962039903951,0.047099620399039574,0.43928623951323753,0.3527411913309629,0.002272777711260036,0.0010707495203591236,0.4262793573683692,False,0.47111933342812323,False,0.8029871177431528,False
128,3,0.0003,2,4,0.0036781511024446267,0.0012545725804296026,0.5703125,0.4443359375,0.04700338033771193,0.04700338033771189,0.46598560368623626,0.34670679571513896,0.0032287439629266534,0.0012026685371534275,0.34108783067551796,False,0.3724880482821822,False,0.7440289849567719,False
128,3,0.001,0,0,0.001043363683220555,0.0008039227699656593,0.8984375,0.8984375,0.04760667529995048,0.04760667529995041,0.5020921108134585,0.34756839858524946,0.0012496258862617058,0.0008650414112561504,0.770510592705496,False,0.6922403102931457,False,0.6922403102931466,False
128,3,0.001,0,1,0.0011310013529453045,0.0008378886819375708,0.75390625,0.83984375,0.04755500667748722,0.047555006677487126,0.45309858609361,0.37098488711039684,0.001138983386340905,0.0008647242157784415,0.7408379130189169,False,0.7592070491532386,False,0.8187729966426148,False
128,3,0.001,0,2,0.0017267759997046106,0.0009537528002105944,0.6865234375,0.76953125,0.04748677365887789,0.047486773658877796,0.4676361085425653,0.37178734822502263,0.001523656423416049,0.00093737612994689,0.5523315128156444,False,0.6152148972307587,False,0.7950355873581599,False
128,3,0.001,0,3,0.0024180806188844883,0.0010925411815576602,0.6123046875,0.552734375,0.04738787522555353,0.0473878752255535,0.4764153086054341,0.3694092445802035,0.0021019080003236877,0.0010556482155478974,0.45182165268818564,False,0.502233311536628,False,0.775393313161033,False
128,3,0.001,0,4,0.0032554168424687724,0.0012155533293287668,0.5517578125,0.431640625,0.04726808764998051,0.04726808764998057,0.46050222379401223,0.3664550086820736,0.002886939625839575,0.0011844337066834402,0.37339406538394077,False,0.4102731127738722,False,0.7957725060758729,False
128,3,0.001,1,0,0.0008283026842366148,0.0007030164737709121,0.94921875,0.94921875,0.04758025095776999,0.04758025095777001,0.5528820780000507,0.40449634384197386,0.0010674397655033984,0.0007809540218404748,0.848743445059375,False,0.731614136065262,False,0.7316141360652619,False
128,3,0.001,1,1,0.0009542976470156006,0.0007454658782410917,0.783203125,0.7841796875,0.04752594674824716,0.047525946748247165,0.5128954311685288,0.42066898999140506,0.0009882196539421956,0.0007737500858727378,0.7811670505239179,False,0.7829737880501586,False,0.8201847090604719,False
128,3,0.001,1,2,0.0013625218734416578,0.0008371111617950788,0.6572265625,0.5078125,0.04743796504994876,0.0474379650499488,0.4778760986123097,0.3972417857793367,0.0012124537147032753,0.0008380398114623386,0.6143836499891048,False,0.69119324003839,False,0.8312652315796405,False
128,3,0.001,1,3,0.001979275144416981,0.0009117217803056299,0.4990234375,0.43359375,0.047336457829748387,0.047336457829748414,0.4810333445244786,0.4089689177941884,0.0016830049647576994,0.0009023328979891291,0.46063417856651173,False,0.5361439311731544,False,0.8501882924529299,False
128,3,0.001,1,4,0.003440855943199317,0.0011302315954671016,0.4580078125,0.390625,0.04722873279992232,0.047228732799922415,0.45604973125152143,0.3530732281598208,0.0029424089910523032,0.0010959722496369727,0.32847396523558303,False,0.3724744768554478,False,0.7741989611328006,False
128,3,0.001,2,0,0.0009900650866376814,0.0007608198697348634,0.8994140625,0.8994140625,0.0473199639410331,0.04731996394103308,0.5552306647191434,0.4064045214779752,0.001101005928839348,0.0008058881039661374,0.7684543975978911,False,0.7319561892057055,False,0.7319561892057059,False
128,3,0.001,2,1,0.0014008194067258728,0.0008920401108949427,0.6533203125,0.697265625,0.04725405075491316,0.04725405075491319,0.49948460462474803,0.37821688422072036,0.0013238164270476908,0.0009064020286818097,0.6367987954849248,False,0.6846886095100226,False,0.7572142979359023,False
128,3,0.001,2,2,0.0019176287316464702,0.0009742871566942313,0.6220703125,0.6357421875,0.047176003670258884,0.04717600367025878,0.479249131191552,0.36564476794975503,0.001703840174835047,0.0009549646455014071,0.5080687103898945,False,0.5604778309643155,False,0.7629534289204789,False
128,3,0.001,2,3,0.0025834469255294756,0.001101270095209994,0.615234375,0.515625,0.04709962039903951,0.047099620399039574,0.43928623951323753,0.3527411913309629,0.002272777711260036,0.0010707495203591236,0.4262793573683692,False,0.47111933342812323,False,0.8029871177431528,False
128,3,0.001,2,4,0.0036781511024446267,0.0012545725804296026,0.5703125,0.4443359375,0.04700338033771193,0.04700338033771189,0.46598560368623626,0.34670679571513896,0.0032287439629266534,0.0012026685371534275,0.34108783067551796,False,0.3724880482821822,False,0.7440289849567719,False
128,4,0.0001,0,0,9.791424626248713e-05,7.416994109599173e-05,0.908203125,0.908203125,0.054264277367396016,0.05426427736739592,0.5008135219901892,0.32209982548636384,0.00013351085734120374,8.586793679061025e-05,0.7574989741243373,False,0.6431532124100138,False,0.6431532124100149,False
128,4,0.0001,0,1,0.0001486399232204505,8.779840617423318e-05,0.806640625,0.7158203125,0.05418076278162335,0.054180762781623426,0.40654184382198727,0.33553413828604084,0.00012900606014350907,8.949242224848107e-05,0.59067849519821,False,0.6937071184789909,False,0.8253372768018472,False
128,4,0.0001,0,2,0.00030706232886279494,0.00011584342368697875,0.8271484375,0.587890625,0.05405925731117713,0.05405925731117704,0.46373981789264884,0.3372275718831713,0.0002323187375771529,0.00010921038640642955,0.3772635481402254,False,0.47008858409520604,False,0.7271913233925411,False
128,4,0.0001,0,3,0.0005910444427730255,0.0001452290050587557,0.76171875,0.40234375,0.053909766846151196,0.053909766846151314,0.4719027189391181,0.32666242919946603,0.00045236652188393044,0.00013434577554582178,0.24571587946479845,False,0.29698434576087535,False,0.6922240879091225,False
128,4,0.0001,0,4,0.0008857939468138731,0.00017866765938290285,0.822265625,0.4228515625,0.053730805612867395,0.05373080561286745,0.43746650923590324,0.3141998055614578,0.0006912647445414302,0.00016841226399958933,0.2017034097213641,False,0.24362918162607922,False,0.7182259645664121,False
128,4,0.0001,1,0,7.975088263689756e-05,6.440208345326326e-05,0.888671875,0.888671875,0.05426425793008258,0.054264257930082466,0.571788639676827,0.3964441199443117,0.00010853948630414928,7.525480245878331e-05,0.8075406982827169,False,0.6933403226905308,False,0.6933403226905323,False
128,4,0.0001,1,1,0.00015175534696121318,8.291335777022013e-05,0.8369140625,0.677734375,0.05419352875311427,0.05419352875311432,0.4924492861248861,0.38114762880250175,0.00013142106764398514,8.346518669226092e-05,0.5463620190688357,False,0.6350974633562182,False,0.7739835137172724,False
128,4,0.0001,1,2,0.0002904826086242984,0.00010351413872955462,0.7626953125,0.52734375,0.054086412943115676,0.054086412943115836,0.47338018954990846,0.3536222949163382,0.00022441905140184503,0.0001000852537079195,0.3563522760270882,False,0.44597485410766985,False,0.7470154069027761,False
128,4,0.0001,1,3,0.0005128194106096551,0.00012754024427374944,0.6103515625,0.4189453125,0.053929155973256857,0.05392915597325681,0.4809134087720544,0.3477436189486109,0.0003948518255168686,0.00012172056761657562,0.24870401087612065,False,0.30826897522188496,False,0.7230898798112656,False
128,4,0.0001,1,4,0.0011423265145205086,0.00017599683268976207,0.5654296875,0.3916015625,0.053787853860043366,0.05378785386004338,0.4352545971421434,0.291177398637839,0.0008935912954049778,0.0001641863372706575,0.15406876269841002,False,0.18373761932880942,False,0.6689817880148607,False
128,4,0.0001,2,0,9.241849521712808e-05,7.523582772428483e-05,0.8642578125,0.8642578125,0.053997044736424984,0.053997044736425054,0.5769672952695959,0.3842045770279199,0.00013276875065951687,8.84111839750463e-05,0.8140776101961595,False,0.6659035619140171,False,0.6659035619140163,False
128,4,0.0001,2,1,0.000182515118759774,9.430670349086512e-05,0.8076171875,0.734375,0.05390872460797027,0.05390872460797034,0.4998020007378408,0.36678151740970105,0.00016364930927176987,9.819743229729586e-05,0.5167062549760132,False,0.600047948471453,False,0.7338536397778198,False
128,4,0.0001,2,2,0.00044597429156167934,0.00012375430643141172,0.68359375,0.5634765625,0.05380588354397677,0.05380588354397661,0.4475957945808094,0.32154235588265057,0.0003237379310882302,0.00011934989295214117,0.2774920186499051,False,0.3686620611645721,False,0.7183766241230826,False
128,4,0.0001,2,3,0.0007088281496949733,0.00014979276057358604,0.7412109375,0.5,0.053681951172247194,0.05368195117224727,0.46128964964149594,0.3221880474280898,0.0005376937356497255,0.00014280446317279874,0.21132450882212514,False,0.26558699442581396,False,0.6984506322187962,False
128,4,0.0001,2,4,0.001009497871482079,0.00017893708893801374,0.7744140625,0.419921875,0.05354413728396396,0.05354413728396385,0.44849414341892424,0.33684029948567445,0.0007968073120590704,0.0001667113430045199,0.17725355742980414,False,0.20922416308368535,False,0.7510472643363875,False
128,4,0.0003,0,0,9.791424626248713e-05,7.416994109599173e-05,0.908203125,0.908203125,0.054264277367396016,0.05426427736739592,0.5008135219901892,0.32209982548636384,0.00013351085734120374,8.586793679061025e-05,0.7574989741243373,False,0.6431532124100138,False,0.6431532124100149,False
128,4,0.0003,0,1,0.0001486399232204505,8.779840617423318e-05,0.806640625,0.7158203125,0.05418076278162335,0.054180762781623426,0.40654184382198727,0.33553413828604084,0.00012900606014350907,8.949242224848107e-05,0.59067849519821,False,0.6937071184789909,False,0.8253372768018472,False
128,4,0.0003,0,2,0.00030706232886279494,0.00011584342368697875,0.8271484375,0.587890625,0.05405925731117713,0.05405925731117704,0.46373981789264884,0.3372275718831713,0.0002323187375771529,0.00010921038640642955,0.3772635481402254,False,0.47008858409520604,False,0.7271913233925411,False
128,4,0.0003,0,3,0.0005910444427730255,0.0001452290050587557,0.76171875,0.40234375,0.053909766846151196,0.053909766846151314,0.4719027189391181,0.32666242919946603,0.00045236652188393044,0.00013434577554582178,0.24571587946479845,False,0.29698434576087535,False,0.6922240879091225,False
128,4,0.0003,0,4,0.0008857939468138731,0.00017866765938290285,0.822265625,0.4228515625,0.053730805612867395,0.05373080561286745,0.43746650923590324,0.3141998055614578,0.0006912647445414302,0.00016841226399958933,0.2017034097213641,False,0.24362918162607922,False,0.7182259645664121,False
128,4,0.0003,1,0,7.975088263689756e-05,6.440208345326326e-05,0.888671875,0.888671875,0.05426425793008258,0.054264257930082466,0.571788639676827,0.3964441199443117,0.00010853948630414928,7.525480245878331e-05,0.8075406982827169,False,0.6933403226905308,False,0.6933403226905323,False
128,4,0.0003,1,1,0.00015175534696121318,8.291335777022013e-05,0.8369140625,0.677734375,0.05419352875311427,0.05419352875311432,0.4924492861248861,0.38114762880250175,0.00013142106764398514,8.346518669226092e-05,0.5463620190688357,False,0.6350974633562182,False,0.7739835137172724,False
128,4,0.0003,1,2,0.0002904826086242984,0.00010351413872955462,0.7626953125,0.52734375,0.054086412943115676,0.054086412943115836,0.47338018954990846,0.3536222949163382,0.00022441905140184503,0.0001000852537079195,0.3563522760270882,False,0.44597485410766985,False,0.7470154069027761,False
128,4,0.0003,1,3,0.0005128194106096551,0.00012754024427374944,0.6103515625,0.4189453125,0.053929155973256857,0.05392915597325681,0.4809134087720544,0.3477436189486109,0.0003948518255168686,0.00012172056761657562,0.24870401087612065,False,0.30826897522188496,False,0.7230898798112656,False
128,4,0.0003,1,4,0.0011423265145205086,0.00017599683268976207,0.5654296875,0.3916015625,0.053787853860043366,0.05378785386004338,0.4352545971421434,0.291177398637839,0.0008935912954049778,0.0001641863372706575,0.15406876269841002,False,0.18373761932880942,False,0.6689817880148607,False
128,4,0.0003,2,0,9.241849521712808e-05,7.523582772428483e-05,0.8642578125,0.8642578125,0.053997044736424984,0.053997044736425054,0.5769672952695959,0.3842045770279199,0.00013276875065951687,8.84111839750463e-05,0.8140776101961595,False,0.6659035619140171,False,0.6659035619140163,False
128,4,0.0003,2,1,0.000182515118759774,9.430670349086512e-05,0.8076171875,0.734375,0.05390872460797027,0.05390872460797034,0.4998020007378408,0.36678151740970105,0.00016364930927176987,9.819743229729586e-05,0.5167062549760132,False,0.600047948471453,False,0.7338536397778198,False
128,4,0.0003,2,2,0.00044597429156167934,0.00012375430643141172,0.68359375,0.5634765625,0.05380588354397677,0.05380588354397661,0.4475957945808094,0.32154235588265057,0.0003237379310882302,0.00011934989295214117,0.2774920186499051,False,0.3686620611645721,False,0.7183766241230826,False
128,4,0.0003,2,3,0.0007088281496949733,0.00014979276057358604,0.7412109375,0.5,0.053681951172247194,0.05368195117224727,0.46128964964149594,0.3221880474280898,0.0005376937356497255,0.00014280446317279874,0.21132450882212514,False,0.26558699442581396,False,0.6984506322187962,False
128,4,0.0003,2,4,0.001009497871482079,0.00017893708893801374,0.7744140625,0.419921875,0.05354413728396396,0.05354413728396385,0.44849414341892424,0.33684029948567445,0.0007968073120590704,0.0001667113430045199,0.17725355742980414,False,0.20922416308368535,False,0.7510472643363875,False
128,4,0.001,0,0,9.791424626248713e-05,7.416994109599173e-05,0.908203125,0.908203125,0.054264277367396016,0.05426427736739592,0.5008135219901892,0.32209982548636384,0.00013351085734120374,8.586793679061025e-05,0.7574989741243373,False,0.6431532124100138,False,0.6431532124100149,False
128,4,0.001,0,1,0.0001486399232204505,8.779840617423318e-05,0.806640625,0.7158203125,0.05418076278162335,0.054180762781623426,0.40654184382198727,0.33553413828604084,0.00012900606014350907,8.949242224848107e-05,0.59067849519821,False,0.6937071184789909,False,0.8253372768018472,False
128,4,0.001,0,2,0.00030706232886279494,0.00011584342368697875,0.8271484375,0.587890625,0.05405925731117713,0.05405925731117704,0.46373981789264884,0.3372275718831713,0.0002323187375771529,0.00010921038640642955,0.3772635481402254,False,0.47008858409520604,False,0.7271913233925411,False
128,4,0.001,0,3,0.0005910444427730255,0.0001452290050587557,0.76171875,0.40234375,0.053909766846151196,0.053909766846151314,0.4719027189391181,0.32666242919946603,0.00045236652188393044,0.00013434577554582178,0.24571587946479845,False,0.29698434576087535,False,0.6922240879091225,False
128,4,0.001,0,4,0.0008857939468138731,0.00017866765938290285,0.822265625,0.4228515625,0.053730805612867395,0.05373080561286745,0.43746650923590324,0.3141998055614578,0.0006912647445414302,0.00016841226399958933,0.2017034097213641,False,0.24362918162607922,False,0.7182259645664121,False
128,4,0.001,1,0,7.975088263689756e-05,6.440208345326326e-05,0.888671875,0.888671875,0.05426425793008258,0.054264257930082466,0.571788639676827,0.3964441199443117,0.00010853948630414928,7.525480245878331e-05,0.8075406982827169,False,0.6933403226905308,False,0.6933403226905323,False
128,4,0.001,1,1,0.00015175534696121318,8.291335777022013e-05,0.8369140625,0.677734375,0.05419352875311427,0.05419352875311432,0.4924492861248861,0.38114762880250175,0.00013142106764398514,8.346518669226092e-05,0.5463620190688357,False,0.6350974633562182,False,0.7739835137172724,False
128,4,0.001,1,2,0.0002904826086242984,0.00010351413872955462,0.7626953125,0.52734375,0.054086412943115676,0.054086412943115836,0.47338018954990846,0.3536222949163382,0.00022441905140184503,0.0001000852537079195,0.3563522760270882,False,0.44597485410766985,False,0.7470154069027761,False
128,4,0.001,1,3,0.0005128194106096551,0.00012754024427374944,0.6103515625,0.4189453125,0.053929155973256857,0.05392915597325681,0.4809134087720544,0.3477436189486109,0.0003948518255168686,0.00012172056761657562,0.24870401087612065,False,0.30826897522188496,False,0.7230898798112656,False
128,4,0.001,1,4,0.0011423265145205086,0.00017599683268976207,0.5654296875,0.3916015625,0.053787853860043366,0.05378785386004338,0.4352545971421434,0.291177398637839,0.0008935912954049778,0.0001641863372706575,0.15406876269841002,False,0.18373761932880942,False,0.6689817880148607,False
128,4,0.001,2,0,9.241849521712808e-05,7.523582772428483e-05,0.8642578125,0.8642578125,0.053997044736424984,0.053997044736425054,0.5769672952695959,0.3842045770279199,0.00013276875065951687,8.84111839750463e-05,0.8140776101961595,False,0.6659035619140171,False,0.6659035619140163,False
128,4,0.001,2,1,0.000182515118759774,9.430670349086512e-05,0.8076171875,0.734375,0.05390872460797027,0.05390872460797034,0.4998020007378408,0.36678151740970105,0.00016364930927176987,9.819743229729586e-05,0.5167062549760132,False,0.600047948471453,False,0.7338536397778198,False
128,4,0.001,2,2,0.00044597429156167934,0.00012375430643141172,0.68359375,0.5634765625,0.05380588354397677,0.05380588354397661,0.4475957945808094,0.32154235588265057,0.0003237379310882302,0.00011934989295214117,0.2774920186499051,False,0.3686620611645721,False,0.7183766241230826,False
128,4,0.001,2,3,0.0007088281496949733,0.00014979276057358604,0.7412109375,0.5,0.053681951172247194,0.05368195117224727,0.46128964964149594,0.3221880474280898,0.0005376937356497255,0.00014280446317279874,0.21132450882212514,False,0.26558699442581396,False,0.6984506322187962,False
128,4,0.001,2,4,0.001009497871482079,0.00017893708893801374,0.7744140625,0.419921875,0.05354413728396396,0.05354413728396385,0.44849414341892424,0.33684029948567445,0.0007968073120590704,0.0001667113430045199,0.17725355742980414,False,0.20922416308368535,False,0.7510472643363875,False
