seed,geometry,dataset,model,updated_parameter_subset,head_classes,tail_classes,head_train_examples,tail_train_examples,tail_eval_examples,warmup_steps,head_loss_before,head_loss_after,actual_head_loss_decrease,actual_head_gain_relative_error,matched_first_order_head_gain,tail_loss_before,tail_loss_after,tail_loss_increase,tail_accuracy_before,tail_accuracy_after,tail_accuracy_drop,tail_margin_before,tail_margin_after,tail_margin_drop,tail_positive_margin_fraction_before,tail_margin_certified_preserved_fraction,tail_prediction_changed_fraction,tail_positive_margin_prediction_changed_fraction,tail_output_drift_fro,tail_output_drift_rms,centered_tail_output_drift_fro,true_logit_delta_fro,competitor_logit_delta_fro,margin_delta_fro,margin_delta_rms,tail_output_jvp_fro,tail_output_linearization_residual_fro,tail_output_linearization_relative_error,update_fro_norm,update_op_norm,step_size,alignment,nrG,stA_tail,condition_score_tail,mean_matrix_update_nuclear_rank,device,dtype,protocol_version,search_id,setting_id,setting_index,phase,multiplicity_family,planned_family_size,partition_id,head_train_per_class,tail_train_per_class,tail_eval_per_class,target_head_gain_fraction_registered,fresh_protocol_id,protocol_status
0,frobenius,CIFAR100,resnet18_cifar_stem,conv_and_linear_weights_only,"0,1,5,6,10,11,15,16,20,21,25,26,30,31,35,36,40,41,45,46,50,51,55,56,60,61,65,66,70,71,75,76,80,81,85,86,90,91,95,96","3,4,8,9,13,14,18,19,23,24,28,29,33,34,38,39,43,44,48,49,53,54,58,59,63,64,68,69,73,74,78,79,83,84,88,89,93,94,98,99",12000,1200,1600,500,0.02164689637720585,0.021590525284409523,5.6371092796325684e-05,0.30205946880413687,4.32937927544117e-05,4.559537887573242,4.559396266937256,-0.00014162063598632812,0.051250000000000004,0.051250000000000004,0.0,-3.507072687149048,-3.5067906379699707,-0.00028204917907714844,0.051250000000000004,1.0,0.0,0.0,0.716602087020874,0.001791505259461701,0.7149977087974548,0.07604461908340454,0.12368331104516983,0.1388782411813736,0.0034719558898359537,,,,2.2047924751591286e-05,6.705512532789726e-06,2.2047922996000387e-05,1.9636222769040614,26.723281822486,,,26.723203529118607,cuda,float32,nns_phase1_runner_v1,NNS-P1-cifar100lt-resnet18-new-partitions,cifar100_mod5_01_vs_34_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar100_mod5_01_vs_34,300,30,40,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
0,spectral,CIFAR100,resnet18_cifar_stem,conv_and_linear_weights_only,"0,1,5,6,10,11,15,16,20,21,25,26,30,31,35,36,40,41,45,46,50,51,55,56,60,61,65,66,70,71,75,76,80,81,85,86,90,91,95,96","3,4,8,9,13,14,18,19,23,24,28,29,33,34,38,39,43,44,48,49,53,54,58,59,63,64,68,69,73,74,78,79,83,84,88,89,93,94,98,99",12000,1200,1600,500,0.02164689637720585,0.021597938612103462,4.8957765102386475e-05,0.13082643001744426,4.32937927544117e-05,4.559537887573242,4.559507369995117,-3.0517578125e-05,0.051250000000000004,0.051250000000000004,0.0,-3.507072687149048,-3.506983518600464,-8.916854858398438e-05,0.051250000000000004,1.0,0.00125,0.0,0.6572390198707581,0.0016430974937975407,0.6556452512741089,0.0688665360212326,0.11326932907104492,0.1274065226316452,0.0031851630192250013,,,,6.712350505452284e-05,1.010336404760892e-06,1.010157743391051e-06,42.85844764113426,26.723281822486,,,210.2380951042722,cuda,float32,nns_phase1_runner_v1,NNS-P1-cifar100lt-resnet18-new-partitions,cifar100_mod5_01_vs_34_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar100_mod5_01_vs_34,300,30,40,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
1,frobenius,CIFAR100,resnet18_cifar_stem,conv_and_linear_weights_only,"0,1,5,6,10,11,15,16,20,21,25,26,30,31,35,36,40,41,45,46,50,51,55,56,60,61,65,66,70,71,75,76,80,81,85,86,90,91,95,96","3,4,8,9,13,14,18,19,23,24,28,29,33,34,38,39,43,44,48,49,53,54,58,59,63,64,68,69,73,74,78,79,83,84,88,89,93,94,98,99",12000,1200,1600,500,0.012121148407459259,0.012093830853700638,2.7317553758621216e-05,0.12685501572648875,2.424229681491852e-05,4.529504776000977,4.529417037963867,-8.7738037109375e-05,0.05625,0.05625,0.0,-3.4231677055358887,-3.423110246658325,-5.745887756347656e-05,0.05625,0.9888888888888889,0.001875,0.0,0.7473534941673279,0.001868383726105094,0.7458649277687073,0.08112863451242447,0.13135899603366852,0.14653992652893066,0.0036634982097893953,,,,2.9741300256756248e-05,8.535903361917008e-06,2.9741298450831704e-05,0.8151055292692035,25.94904538050743,,,25.949006391184476,cuda,float32,nns_phase1_runner_v1,NNS-P1-cifar100lt-resnet18-new-partitions,cifar100_mod5_01_vs_34_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar100_mod5_01_vs_34,300,30,40,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
1,spectral,CIFAR100,resnet18_cifar_stem,conv_and_linear_weights_only,"0,1,5,6,10,11,15,16,20,21,25,26,30,31,35,36,40,41,45,46,50,51,55,56,60,61,65,66,70,71,75,76,80,81,85,86,90,91,95,96","3,4,8,9,13,14,18,19,23,24,28,29,33,34,38,39,43,44,48,49,53,54,58,59,63,64,68,69,73,74,78,79,83,84,88,89,93,94,98,99",12000,1200,1600,500,0.012121148407459259,0.012096216902136803,2.493150532245636e-05,0.02843000037495241,2.424229681491852e-05,4.529504776000977,4.529465198516846,-3.9577484130859375e-05,0.05625,0.05625,0.0,-3.4231677055358887,-3.423112630844116,-5.507469177246094e-05,0.05625,0.9888888888888889,0.00125,0.0,0.6682524681091309,0.0016706311143934727,0.6669062376022339,0.07190081477165222,0.11520684510469437,0.13000255823135376,0.00325006409548223,,,,9.191452607343829e-05,1.3834956007485744e-06,1.3832427456837056e-06,17.525699585676193,25.94904538050743,,,210.23809510728475,cuda,float32,nns_phase1_runner_v1,NNS-P1-cifar100lt-resnet18-new-partitions,cifar100_mod5_01_vs_34_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar100_mod5_01_vs_34,300,30,40,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
2,frobenius,CIFAR100,resnet18_cifar_stem,conv_and_linear_weights_only,"0,1,5,6,10,11,15,16,20,21,25,26,30,31,35,36,40,41,45,46,50,51,55,56,60,61,65,66,70,71,75,76,80,81,85,86,90,91,95,96","3,4,8,9,13,14,18,19,23,24,28,29,33,34,38,39,43,44,48,49,53,54,58,59,63,64,68,69,73,74,78,79,83,84,88,89,93,94,98,99",12000,1200,1600,500,0.027536747977137566,0.02747352048754692,6.322748959064484e-05,0.1480565832090916,5.507349595427513e-05,4.584690093994141,4.584647178649902,-4.291534423828125e-05,0.055625,0.055625,0.0,-3.5095324516296387,-3.5093960762023926,-0.00013637542724609375,0.055625,0.9662921348314606,0.00125,0.0,0.7408738732337952,0.0018521846504881978,0.7392269968986511,0.07809650897979736,0.13142116367816925,0.14570026099681854,0.0036425066646188498,,,,2.7429709234531636e-05,8.65093261381844e-06,2.74297095254166e-05,2.007804563269019,28.360271858040083,,,28.36016307922514,cuda,float32,nns_phase1_runner_v1,NNS-P1-cifar100lt-resnet18-new-partitions,cifar100_mod5_01_vs_34_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar100_mod5_01_vs_34,300,30,40,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
2,spectral,CIFAR100,resnet18_cifar_stem,conv_and_linear_weights_only,"0,1,5,6,10,11,15,16,20,21,25,26,30,31,35,36,40,41,45,46,50,51,55,56,60,61,65,66,70,71,75,76,80,81,85,86,90,91,95,96","3,4,8,9,13,14,18,19,23,24,28,29,33,34,38,39,43,44,48,49,53,54,58,59,63,64,68,69,73,74,78,79,83,84,88,89,93,94,98,99",12000,1200,1600,500,0.027536747977137566,0.027455417439341545,8.133053779602051e-05,0.4767636662024385,5.507349595427513e-05,4.584690093994141,4.5846781730651855,-1.1920928955078125e-05,0.055625,0.055,0.0006250000000000006,-3.5095324516296387,-3.5094573497772217,-7.510185241699219e-05,0.055625,0.9662921348314606,0.003125,0.011235955056179775,0.6733198165893555,0.0016832994297146797,0.671859622001648,0.07146403938531876,0.11872424185276031,0.13199670612812042,0.003299917560070753,,,,8.444167394404678e-05,1.2710083865385968e-06,1.2707828117788925e-06,43.338244304060936,28.360271858040083,,,210.2380951046336,cuda,float32,nns_phase1_runner_v1,NNS-P1-cifar100lt-resnet18-new-partitions,cifar100_mod5_01_vs_34_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar100_mod5_01_vs_34,300,30,40,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
3,frobenius,CIFAR100,resnet18_cifar_stem,conv_and_linear_weights_only,"0,1,5,6,10,11,15,16,20,21,25,26,30,31,35,36,40,41,45,46,50,51,55,56,60,61,65,66,70,71,75,76,80,81,85,86,90,91,95,96","3,4,8,9,13,14,18,19,23,24,28,29,33,34,38,39,43,44,48,49,53,54,58,59,63,64,68,69,73,74,78,79,83,84,88,89,93,94,98,99",12000,1200,1600,500,0.01769324578344822,0.017669834196567535,2.34115868806839e-05,0.3384032763907822,3.538649156689644e-05,4.455111980438232,4.455111026763916,-9.5367431640625e-07,0.058750000000000004,0.058750000000000004,0.0,-3.384225368499756,-3.3842480182647705,2.2649765014648438e-05,0.058750000000000004,0.9680851063829787,0.0,0.0,0.7162649631500244,0.001790662412531674,0.7143988013267517,0.0785902887582779,0.12544167041778564,0.14058339595794678,0.0035145850852131844,,,,2.280342417391993e-05,9.488642717769835e-06,2.2803424408000394e-05,1.551806032890454,26.413354259202077,,,26.413306776367612,cuda,float32,nns_phase1_runner_v1,NNS-P1-cifar100lt-resnet18-new-partitions,cifar100_mod5_01_vs_34_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar100_mod5_01_vs_34,300,30,40,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
3,spectral,CIFAR100,resnet18_cifar_stem,conv_and_linear_weights_only,"0,1,5,6,10,11,15,16,20,21,25,26,30,31,35,36,40,41,45,46,50,51,55,56,60,61,65,66,70,71,75,76,80,81,85,86,90,91,95,96","3,4,8,9,13,14,18,19,23,24,28,29,33,34,38,39,43,44,48,49,53,54,58,59,63,64,68,69,73,74,78,79,83,84,88,89,93,94,98,99",12000,1200,1600,500,0.01769324578344822,0.017671111971139908,2.2133812308311462e-05,0.37451238231773926,3.538649156689644e-05,4.455111980438232,4.455016613006592,-9.5367431640625e-05,0.058750000000000004,0.058750000000000004,0.0,-3.384225368499756,-3.3841240406036377,-0.00010132789611816406,0.058750000000000004,0.9893617021276595,0.000625,0.0,0.6472113132476807,0.0016180281527340412,0.6456769108772278,0.06918606162071228,0.11472813040018082,0.12797801196575165,0.0031994504388421774,,,,7.960980632234581e-05,1.1982938303845003e-06,1.1980668248803503e-06,29.536325380206108,26.413354259202077,,,210.2380951073957,cuda,float32,nns_phase1_runner_v1,NNS-P1-cifar100lt-resnet18-new-partitions,cifar100_mod5_01_vs_34_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar100_mod5_01_vs_34,300,30,40,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
4,frobenius,CIFAR100,resnet18_cifar_stem,conv_and_linear_weights_only,"0,1,5,6,10,11,15,16,20,21,25,26,30,31,35,36,40,41,45,46,50,51,55,56,60,61,65,66,70,71,75,76,80,81,85,86,90,91,95,96","3,4,8,9,13,14,18,19,23,24,28,29,33,34,38,39,43,44,48,49,53,54,58,59,63,64,68,69,73,74,78,79,83,84,88,89,93,94,98,99",12000,1200,1600,500,0.021549591794610023,0.02149607427418232,5.351752042770386e-05,0.24172933152937126,4.309918358922005e-05,4.645245552062988,4.644969463348389,-0.0002760887145996094,0.044375,0.044375,0.0,-3.607813835144043,-3.60750412940979,-0.0003097057342529297,0.044375,0.9859154929577465,0.00125,0.0,0.7316591739654541,0.0018291478045284748,0.7300567626953125,0.07952670007944107,0.12901028990745544,0.1471899151802063,0.003679747926071286,,,,2.1000990102426616e-05,8.54876998346299e-06,2.1000989691930516e-05,2.0522453570738435,26.965629780457675,,,26.965594336220935,cuda,float32,nns_phase1_runner_v1,NNS-P1-cifar100lt-resnet18-new-partitions,cifar100_mod5_01_vs_34_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar100_mod5_01_vs_34,300,30,40,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
4,spectral,CIFAR100,resnet18_cifar_stem,conv_and_linear_weights_only,"0,1,5,6,10,11,15,16,20,21,25,26,30,31,35,36,40,41,45,46,50,51,55,56,60,61,65,66,70,71,75,76,80,81,85,86,90,91,95,96","3,4,8,9,13,14,18,19,23,24,28,29,33,34,38,39,43,44,48,49,53,54,58,59,63,64,68,69,73,74,78,79,83,84,88,89,93,94,98,99",12000,1200,1600,500,0.021549591794610023,0.021516017615795135,3.3574178814888e-05,0.22100197686144657,4.309918358922005e-05,4.645245552062988,4.645118236541748,-0.00012731552124023438,0.044375,0.044375,0.0,-3.607813835144043,-3.607664108276367,-0.00014972686767578125,0.044375,0.9859154929577465,0.000625,0.0,0.6623154282569885,0.0016557886265218258,0.6607017517089844,0.0773196667432785,0.11379727721214294,0.13027799129486084,0.003256949596107006,,,,6.74109006178422e-05,1.0146576414626907e-06,1.014482127223105e-06,42.483925968408585,26.965629780457675,,,210.23809510253656,cuda,float32,nns_phase1_runner_v1,NNS-P1-cifar100lt-resnet18-new-partitions,cifar100_mod5_01_vs_34_w500_rho0p002_tail30,0,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,cifar100_mod5_01_vs_34,300,30,40,0.002,discussion/e11_natural_negative_search_protocol.md,fresh_phase1_output
