warmup_steps,seeds,parameters,paired_points,mean_tail_accuracy_before,geomean_jvp_tail_drift_sq_ratio_spectral_over_fro,jvp_tail_drift_sq_ratio_ci95_low,jvp_tail_drift_sq_ratio_ci95_high,geomean_scaled_jvp_tail_drift_sq_ratio_spectral_over_fro,scaled_jvp_tail_drift_sq_ratio_ci95_low,scaled_jvp_tail_drift_sq_ratio_ci95_high,geomean_observed_tail_drift_sq_ratio_spectral_over_fro,observed_tail_drift_sq_ratio_ci95_low,observed_tail_drift_sq_ratio_ci95_high,spectral_less_scaled_jvp_tail_drift_fraction,spectral_less_observed_tail_drift_fraction
2000,2,54,108,0.3565000000000001,1.44544598987913,1.3527730777436038,1.544467541549976,0.022610919777083793,0.018895931826343217,0.027056283747434434,0.2668862843839766,0.2253076774945419,0.3161378679339959,1.0,1.0
5000,2,54,108,0.39025,1.3935636168081953,1.3040208650909886,1.489254969824454,0.03286642265858256,0.026353281282680153,0.04098926910792385,0.4709662657158622,0.41841070016683096,0.5301232099320192,1.0,1.0
10000,2,54,108,0.45499999999999996,1.4268378537596929,1.3271435066157626,1.5340211897001694,0.024153340592087385,0.02036752181596849,0.028642849485006717,0.2936446821856762,0.2529033485039122,0.3409492198739825,1.0,1.0
