metric_id,search_id,setting_id,phase,multiplicity_family,planned_family_size,dataset,model,partition_id,warmup_steps,target_head_gain_fraction_registered,geomean_tail_output_drift_sq_ratio_spectral_over_fro,tail_output_drift_sq_ratio_ci95_low,tail_output_drift_sq_ratio_ci95_high,mean_tail_accuracy_before,mean_actual_head_gain_relative_error_frobenius,mean_actual_head_gain_relative_error_spectral,raw_worse_ci95_low_above_one,adjustment_method,adjusted_ci95_low,adjusted_ci95_high,adjusted_primary_decision,claim_boundary
primary_tail_output_drift_ratio,NNS-P1-tail-quality-controls,cifar100_tail_quality_mod5_12_vs_04_w2000_rho0p002_tail300,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,CIFAR100,resnet18_cifar_stem,cifar100_tail_quality_mod5_12_vs_04,2000,0.002,0.7951099960583109,0.7450284155709532,0.8485581121726211,0.327875,0.17346679201187126,0.11834072473951059,False,pending_multiplicity_evaluator,,,pending,no primary natural-negative claim until adjusted evaluator passes
primary_tail_output_drift_ratio,NNS-P1-tail-quality-controls,cifar100_tail_quality_mod5_12_vs_04_w2000_rho0p005_tail300,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,CIFAR100,resnet18_cifar_stem,cifar100_tail_quality_mod5_12_vs_04,2000,0.005,0.5215286486971717,0.43982824216892397,0.6184053349339822,0.327875,0.030012736270817263,0.010059455286708765,False,pending_multiplicity_evaluator,,,pending,no primary natural-negative claim until adjusted evaluator passes
primary_tail_output_drift_ratio,NNS-P1-tail-quality-controls,cifar100_tail_quality_mod5_12_vs_04_w5000_rho0p002_tail300,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,CIFAR100,resnet18_cifar_stem,cifar100_tail_quality_mod5_12_vs_04,5000,0.002,0.8139096884662457,0.7925259807862703,0.8358703651860107,0.35362499999999997,0.15560556909323225,0.11477124754013761,False,pending_multiplicity_evaluator,,,pending,no primary natural-negative claim until adjusted evaluator passes
primary_tail_output_drift_ratio,NNS-P1-tail-quality-controls,cifar100_tail_quality_mod5_12_vs_04_w5000_rho0p005_tail300,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,CIFAR100,resnet18_cifar_stem,cifar100_tail_quality_mod5_12_vs_04,5000,0.005,0.6071781096657164,0.540281181788579,0.6823581299588878,0.35362499999999997,0.07296251345145215,0.02476037698210905,False,pending_multiplicity_evaluator,,,pending,no primary natural-negative claim until adjusted evaluator passes
primary_tail_output_drift_ratio,NNS-P1-tail-quality-controls,cifar100_tail_quality_mod5_12_vs_04_w10000_rho0p002_tail300,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,CIFAR100,resnet18_cifar_stem,cifar100_tail_quality_mod5_12_vs_04,10000,0.002,0.7988162877261767,0.7358811083573649,0.8671339083034956,0.363,0.1531609544150289,0.09644740624634342,False,pending_multiplicity_evaluator,,,pending,no primary natural-negative claim until adjusted evaluator passes
primary_tail_output_drift_ratio,NNS-P1-tail-quality-controls,cifar100_tail_quality_mod5_12_vs_04_w10000_rho0p005_tail300,phase1_fresh_primary_search,NNS-P1-fresh-primary-family,26,CIFAR100,resnet18_cifar_stem,cifar100_tail_quality_mod5_12_vs_04,10000,0.005,0.5279967418886024,0.40437028665432057,0.6894190019537646,0.363,0.09277354956123868,0.04820933393325667,False,pending_multiplicity_evaluator,,,pending,no primary natural-negative claim until adjusted evaluator passes
