seed,layer_index,parameter,shape,warmup_steps,gradient_nuclear_rank,gradient_fro_norm,gradient_op_norm,alignment_ratio_spectral_over_fro,step_size_ratio_spectral_over_fro,jvp_tail_drift_sq_ratio_spectral_over_fro,scaled_jvp_tail_drift_sq_ratio_spectral_over_fro,observed_tail_drift_sq_ratio_spectral_over_fro,linearization_relative_error_diff_spectral_minus_fro,tail_loss_increase_diff_spectral_minus_fro,tail_accuracy_drop_diff_spectral_minus_fro,tail_margin_drop_diff_spectral_minus_fro,actual_head_loss_decrease_diff_spectral_minus_fro,tail_accuracy_before,tail_loss_before,spectral_less_jvp_tail_drift,spectral_less_scaled_jvp_tail_drift,spectral_less_observed_tail_drift
0,1,conv1.weight,64x3x3x3,2000,4.153396148955784,0.0006832312210462987,0.0006170929409563541,2.03798285576319,0.49068126219615177,1.1903973364287685,0.2866097649499531,0.5845907797474015,0.1856781244277954,-0.0004622936248779297,0.0,-0.0006355643272399902,1.909211277961731e-08,0.406,2.3946356773376465,False,True,True
0,2,layer1.0.conv1.weight,64x64x3x3,2000,12.32573040818599,0.0008345621754415333,0.0006145758088678122,3.510807999655732,0.2848347161388659,1.808045203373634,0.14668816496486178,0.5846018183345765,0.49822568893432617,-0.0004534721374511719,0.0010000000000000009,-0.0008164644241333008,2.0023435354232788e-08,0.406,2.3946356773376465,False,True,True
0,3,layer1.0.conv2.weight,64x64x3x3,2000,14.81485971624372,0.0006942409090697765,0.0005781454383395612,3.849020471925472,0.2598063604218115,1.8267125488201286,0.1233018898322382,0.5700435382298747,0.425891637802124,-0.0005645751953125,0.0,-0.0009219646453857422,8.381903171539307e-09,0.406,2.3946356773376465,False,True,True
0,4,layer1.1.conv1.weight,64x64x3x3,2000,13.539159139074794,0.0006444180035032332,0.0005482612177729607,3.679568733387366,0.2717709798233371,1.669046492486229,0.12327489736986082,0.5042208221220812,0.38316333293914795,-0.000522613525390625,0.0,-0.0009046792984008789,-1.0244548320770264e-08,0.406,2.3946356773376465,False,True,True
0,5,layer1.1.conv2.weight,64x64x3x3,2000,15.361711793499145,0.000517495849635452,0.0004451196873560548,3.9193985678215157,0.25514118625496696,1.7724528423450254,0.11538141596515623,0.4969934497830426,0.3071610927581787,-0.0006802082061767578,0.0,-0.0009943842887878418,-9.313225746154785e-10,0.406,2.3946356773376465,False,True,True
0,6,layer2.0.conv1.weight,128x64x3x3,2000,17.30837125134784,0.0008119568228721619,0.0007377502624876797,4.160314716596775,0.24036643093626844,1.9651000720549883,0.11353567218739777,0.4224215431605691,0.47132980823516846,-0.0007166862487792969,0.0,-0.001250922679901123,3.7216523196548223e-09,0.406,2.3946356773376465,False,True,True
0,7,layer2.0.conv2.weight,128x128x3x3,2000,20.265843794316652,0.0007115182816050947,0.0006419420824386179,4.501777189926006,0.222134494403184,2.0526482082905653,0.1012853370717552,0.3766452541229,0.41595005989074707,-0.0005512237548828125,0.0,-0.0007769465446472168,1.1179508874192834e-08,0.406,2.3946356773376465,False,True,True
0,8,layer2.0.downsample.0.weight,128x64x1x1,2000,8.987974473461744,0.0003154814476147294,0.00029186453321017325,2.997992040487608,0.33355658937551924,1.384066195222979,0.15399118988520166,0.4549362445043043,0.10170972347259521,-0.00040459632873535156,0.0,-0.0005574226379394531,4.656612873077393e-10,0.406,2.3946356773376465,False,True,True
0,9,layer2.1.conv1.weight,128x128x3x3,2000,19.708942707337183,0.0007037925533950329,0.0006405427120625973,4.439446520173907,0.2252533047657542,2.113207918665111,0.10722217442617497,0.29452253332258616,0.3793712258338928,-0.0008118152618408203,0.0,-0.001318514347076416,-9.349605534225702e-10,0.406,2.3946356773376465,False,True,True
0,10,layer2.1.conv2.weight,128x128x3x3,2000,13.494064390270227,0.0008320227498188615,0.0007841410697437823,3.6734023868126315,0.27222718741348895,2.5000483603800756,0.18527268405793898,0.31649508464399523,0.17104631662368774,-0.0005369186401367188,0.0,-0.0008453726768493652,2.790329745039344e-09,0.406,2.3946356773376465,False,True,True
0,11,layer3.0.conv1.weight,256x128x3x3,2000,15.373519416901743,0.0012492559617385268,0.0012001788709312677,3.9208687035144636,0.25504552067853015,2.5191337204005886,0.16386514750623077,0.22200101169876138,0.31178462505340576,-0.0008270740509033203,0.0,-0.0013344287872314453,9.778887033462524e-09,0.406,2.3946356773376465,False,True,True
0,12,layer3.0.conv2.weight,256x256x3x3,2000,15.785351060144544,0.0010709696216508746,0.0010251190979033709,3.9731213173502464,0.2516912825271894,2.671187104814705,0.16921573133681964,0.23411593721181861,0.21235054731369019,-0.0007405281066894531,0.0,-0.0013107061386108398,-7.450580596923828e-09,0.406,2.3946356773376465,False,True,True
0,13,layer3.0.downsample.0.weight,256x128x1x1,2000,7.622610733405076,0.00046106899389997125,0.00044745017657987773,2.760858743824252,0.36220614409806146,2.01930540746035,0.2649193040271461,0.36563731261839233,-0.02017444372177124,-0.0005528926849365234,0.0,-0.0009506940841674805,-5.122274160385132e-09,0.406,2.3946356773376465,False,True,True
0,14,layer3.1.conv1.weight,256x256x3x3,2000,15.159540947861208,0.0010245093144476414,0.0009771262994036078,3.8935020273921794,0.2568381865386591,2.5916899134230484,0.17096303892364398,0.24756254043514356,0.1831578016281128,-0.00075531005859375,0.0,-0.0013823509216308594,1.862645149230957e-09,0.406,2.3946356773376465,False,True,True
0,15,layer3.1.conv2.weight,256x256x3x3,2000,10.751337065226721,0.0009788171155378222,0.0009406086173839867,3.2787905198587626,0.30499051218529083,2.8902584307855226,0.2688495243320033,0.2713520148032312,0.0936080813407898,-0.0006964206695556641,0.0,-0.001252591609954834,1.862645149230957e-09,0.406,2.3946356773376465,False,True,True
0,16,layer4.0.conv1.weight,512x256x3x3,2000,8.165783924632446,0.0014576057437807322,0.0014280929462984204,2.857486926290852,0.34995785660445533,2.1593070572389315,0.26445137897950693,0.27372196754423417,0.1468559205532074,-0.0008697509765625,0.0,-0.0015208721160888672,3.259629011154175e-09,0.406,2.3946356773376465,False,True,True
