group_type,problem_family,base_setting,source_algo,horizon,metric,n_pairs,switched_better_pairs,mean_signed_switched_over_own,signed_ratio_ci95_low,signed_ratio_ci95_high,geomean_switched_over_own,ratio_ci95_low,ratio_ci95_high,positive_ratio_pairs,mean_delta_switched_minus_own,delta_ci95_low,delta_ci95_high
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=16,Adam,1,total_decrease,5,0,0.03417492710647691,-0.6770212780682772,0.7453711322812311,0.2576763138329352,0.11695320388703223,0.5677235039637201,4,-0.008998734079676485,-0.014155870183300763,-0.0038415979760522082
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=16,Adam,1,recovery_after,5,1,1.1021244503595344,0.9295651737823047,1.2746837269367641,1.0946302322640553,0.9280284667902292,1.2911407227956329,5,0.058984375,-0.049985871015146545,0.16795462101514655
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=16,Adam,3,loss_after,5,0,1.0190811438186738,1.0131867266809742,1.0249755609563733,1.0190722752192074,1.0131839217504557,1.0249948502205246,5,0.04261764672112367,0.02972760275474727,0.05550769068750007
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=16,Adam,3,total_decrease,5,0,0.17713976660128816,0.11389631312530486,0.24038322007727148,0.1715478437338713,0.1210449936127753,0.24312168402340906,5,-0.04261764672112367,-0.05550769068750007,-0.02972760275474727
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=16,Adam,3,recovery_after,5,2,1.0579285508736664,0.8643311535208581,1.2515259482264747,1.0490982993025644,0.8778940141043183,1.2536903360964824,5,0.0310546875,-0.08080360026513632,0.14291297526513633
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=16,Adam,10,loss_after,5,0,1.1239668359005908,1.0828920542753138,1.1650416175258678,1.1235770201664073,1.0832278019870603,1.1654292088240767,5,0.24726979222476975,0.17476969741279444,0.319769887036745
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=16,Adam,10,total_decrease,5,0,0.11829584675733193,0.10274073216504703,0.13385096134961683,0.11774669487533383,0.10285535993690252,0.13479398800966844,5,-0.24726979222476975,-0.319769887036745,-0.17476969741279444
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=16,Adam,10,recovery_after,5,3,0.9654999093075896,0.7768374296916913,1.1541623889234878,0.9554063639722549,0.7788437405173323,1.1719954502200578,5,-0.0234375,-0.1342647894734912,0.0873897894734912
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=16,Adam,30,loss_after,5,0,1.9272831528915966,1.6458110644509414,2.208755241332252,1.917396646858704,1.6698868253067864,2.201592255037753,5,1.0180962179150441,0.8758853572825925,1.1603070785474958
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=16,Adam,30,total_decrease,5,0,0.12826559190661957,0.11743320219703741,0.13909798161620174,0.1280250835117753,0.11755093990179794,0.13943250493692017,5,-1.0180962179150441,-1.1603070785474958,-0.8758853572825925
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=16,Adam,30,recovery_after,5,0,1.2817366656613136,0.9761485490511155,1.5873247822715117,1.2637647762230935,1.0033687506438678,1.591739237042549,5,0.061328125,0.009412433210762731,0.11324381678923726
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=16,Muon,1,loss_after,5,5,0.998277872539105,0.9972339956820454,0.9993217493961647,0.9982775893197858,0.9972342986522132,0.9993219714614668,5,-0.0039597839674122785,-0.006359718718175211,-0.0015598492166493463
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=16,Muon,1,total_decrease,5,5,4.489282718949764,2.935867496800867,6.042697941098661,4.348742660719515,3.0576568629976597,6.184985293157247,5,0.0039597839674122785,0.0015598492166493463,0.006359718718175211
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=16,Muon,1,recovery_after,5,1,1.5640528859122624,1.0348145242715154,2.0932912475530094,1.5127933369911049,1.0443999596066895,2.1912521724977134,5,0.23203125,0.029354266742807417,0.43470823325719254
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=16,Muon,3,loss_after,5,5,0.9886740599005792,0.9867174572317439,0.9906306625694146,0.9886730552565193,0.9867185173427032,0.9906314648099058,5,-0.026010342035208377,-0.030500862125830638,-0.021519821944586116
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=16,Muon,3,total_decrease,5,5,7.517801815159404,6.396898348794516,8.638705281524292,7.472774029021649,6.407235256704577,8.715514485032623,5,0.026010342035208377,0.021519821944586116,0.030500862125830638
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=16,Muon,3,recovery_after,5,0,1.7417164607322548,1.2169955461858843,2.2664373752786253,1.7066117112472152,1.3028048936215693,2.2355792085412296,5,0.2841796875,0.1282029824459079,0.4401563925540921
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=16,Muon,10,loss_after,5,5,0.9002171633557932,0.8884872496899261,0.9119470770216602,0.9001777598480646,0.8885802066329288,0.9119266817742903,5,-0.22761300052802538,-0.25424376927203574,-0.20098223178401503
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=16,Muon,10,total_decrease,5,5,12.726257451518553,12.019005165322508,13.433509737714598,12.715954304878746,12.023168907076391,13.448658596869278,5,0.22761300052802538,0.20098223178401503,0.25424376927203574
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=16,Muon,10,recovery_after,5,0,1.6656396240183864,1.4524413462707688,1.878837901766004,1.6589258215268108,1.466672302287381,1.8763802091553834,5,0.2072265625,0.10025130620114799,0.314201818798852
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=16,Muon,30,loss_after,5,5,0.42676608786390047,0.38354612332626464,0.4699860524015363,0.42557441034543386,0.3831129321806682,0.4727420129358992,5,-1.2515464600642363,-1.3439585430495964,-1.1591343770788762
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=16,Muon,30,total_decrease,5,5,11.68084066603165,11.168720898593483,12.192960433469816,11.67502628541042,11.17484246828145,12.1975982347773,5,1.2515464600642363,1.1591343770788762,1.3439585430495964
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=16,Muon,30,recovery_after,5,1,1.1690256799234702,0.8266412984312655,1.511410061415675,1.1416775881288697,0.8392125807797282,1.5531555950039666,5,0.0154296875,-0.03775860227041067,0.06861797727041066
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=64,Adam,1,loss_after,5,0,1.0187492323149776,1.0142751359506823,1.023223328679273,1.0187441330184552,1.0142793331477262,1.0232285866839863,5,0.04119407722525725,0.031628629022610905,0.0507595254279036
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=64,Adam,1,total_decrease,5,0,0.14580805937872127,0.06659955765481486,0.2250165611026277,0.13664725132710778,0.08447452253210949,0.2210426378930546,5,-0.04119407722525725,-0.0507595254279036,-0.031628629022610905
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=64,Adam,1,recovery_after,5,3,1.039553299523989,0.7764315664658321,1.3026750325821457,1.021889651828905,0.7886005923175449,1.324191828776246,5,0.0130859375,-0.1489288144287342,0.17510068942873422
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=64,Adam,3,loss_after,5,0,1.0804137768153037,1.0610176378456995,1.099809915784908,1.0803230510156265,1.0610420079637284,1.099954465323685,5,0.16520189586504969,0.1290986472877333,0.20130514444236608
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=64,Adam,3,total_decrease,5,0,0.1098314763909058,0.06843613027601379,0.15122682250579783,0.10484421111615508,0.06690870427194136,0.16428817033867743,5,-0.16520189586504969,-0.20130514444236608,-0.1290986472877333
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=64,Adam,3,recovery_after,5,1,1.2471572960855501,0.8153438312943072,1.6789707608767932,1.2054602320807193,0.8323825117140169,1.7457531251297573,5,0.1025390625,-0.10741075191466887,0.31248887691466887
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=64,Adam,10,loss_after,5,0,1.5517478764569461,1.5173778374936302,1.586117915420262,1.551550337592577,1.5175596911370444,1.5863023142634631,5,0.7775063856955967,0.7511266832191222,0.8038860881720712
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=64,Adam,10,total_decrease,5,0,0.07066036839877161,0.06451594631895835,0.07680479047858488,0.07052192215590429,0.0646505450615516,0.07692652087973077,5,-0.7775063856955967,-0.8038860881720712,-0.7511266832191222
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=64,Adam,10,recovery_after,5,0,1.9883171777307935,1.505638032499721,2.470996322961866,1.9585824072720888,1.5400800956122085,2.4908087942989976,5,0.251171875,0.14498614531162274,0.35735760468837724
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=64,Adam,30,loss_after,5,0,4.979117581112473,4.274283074845769,5.683952087379177,4.953730075921247,4.307790417641559,5.696526359451267,5,1.6096816308100792,1.5516212104316527,1.6677420511885057
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=64,Adam,30,total_decrease,5,0,0.12401373623440878,0.11816576241015021,0.12986171005866734,0.1239430884832737,0.11828595572445098,0.12987077873013414,5,-1.6096816308100792,-1.6677420511885057,-1.5516212104316527
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=64,Adam,30,recovery_after,5,0,2.137679392250363,1.4120036899489263,2.8633550945518,2.0644367570281807,1.4093631013475627,3.0239894316049685,5,0.1236328125,0.04298709211263614,0.20427853288736386
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=64,Muon,1,loss_after,5,5,0.9945773319022033,0.992479104483839,0.9966755593205676,0.9945761834930495,0.9924804157188045,0.9966763767879336,5,-0.01245486977283088,-0.017272815057347693,-0.007636924488314068
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=64,Muon,1,total_decrease,5,5,8.65192587443165,6.007700555166201,11.296151193697098,8.410657284765287,5.963785592371751,11.861451902673615,5,0.01245486977283088,0.007636924488314068,0.017272815057347693
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=64,Muon,1,recovery_after,5,1,1.7528895892054481,1.0796623965059846,2.426116781904912,1.675870919172708,1.0868043195169954,2.5842217290569542,5,0.3064453125,0.054565224895810616,0.5583254001041894
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=64,Muon,3,loss_after,5,5,0.9636052977276457,0.9530761278068046,0.9741344676484868,0.9635754629860677,0.9531085777955489,0.974157293827212,5,-0.08344346095335045,-0.10754692353956721,-0.05933999836713368
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=64,Muon,3,total_decrease,5,5,15.899160367069376,12.837502281003081,18.960818453135673,15.730150929284953,12.770947813015741,19.375041843480382,5,0.08344346095335045,0.05933999836713368,0.10754692353956721
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=64,Muon,3,recovery_after,5,0,1.9764955023304895,1.6589523714476755,2.2940386332133036,1.9634757961695983,1.6747698648888385,2.301950424931802,5,0.3087890625,0.22106436486892866,0.3965137601310713
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=64,Muon,10,loss_after,5,5,0.7050784081534134,0.6853179974190448,0.724838818887782,0.7049327363041309,0.6852515105724442,0.725179229883207,5,-0.6706625417623787,-0.7153172232025959,-0.6260078603221615
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=64,Muon,10,total_decrease,5,5,28.489195087647374,26.955135699332157,30.02325447596259,28.467371773114706,26.954890446206786,30.06472080775123,5,0.6706625417623787,0.6260078603221615,0.7153172232025959
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=64,Muon,10,recovery_after,5,0,1.345931551523342,0.9697077452553757,1.7221553577913085,1.3184724437569284,0.9935945600748602,1.7495763914160247,5,0.06875,-0.005722369274788017,0.14322236927478804
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=64,Muon,30,loss_after,5,5,0.17868319682980277,0.14506836218125588,0.21229803147834966,0.17695369637756425,0.14541058173121418,0.21533928472663252,5,-1.7785921952251873,-1.8481164153767735,-1.709067975073601
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=64,Muon,30,total_decrease,5,5,14.39408352391454,13.924176175747027,14.863990872082054,14.390052335890386,13.923471571456773,14.872268397068941,5,1.7785921952251873,1.709067975073601,1.8481164153767735
setting_source_horizon,SmallMLPDigits,Small MLP digits hidden=64,Muon,30,recovery_after,5,4,0.7805957036206805,0.5126109624678571,1.048580444773504,0.7578144049824773,0.5420504875449554,1.0594634366993676,5,-0.0376953125,-0.0848266586539473,0.009436033653947296
source_horizon_all_settings,All,All,Adam,1,loss_after,30,7,1.1363805894876076,1.055010927779674,1.2177502511955411,1.1156672978086797,1.0381770621528401,1.198941456882694,30,0.008335461075879595,0.0027310994819447435,0.013939822669814446
source_horizon_all_settings,All,All,Adam,1,total_decrease,30,7,0.4521851780919446,0.2552331151719629,0.6491372410119263,0.3094350935472361,0.2121473622480148,0.45133758017998993,29,-0.008335461075879595,-0.013939822669814446,-0.0027310994819447435
source_horizon_all_settings,All,All,Adam,1,recovery_after,30,5,1.0863386096134449,1.0436470870185426,1.1290301322083471,1.0796813047787193,1.0344977327690166,1.1268383515625922,30,0.059360664230289455,0.031492236182998776,0.08722909227758013
source_horizon_all_settings,All,All,Adam,3,loss_after,30,10,1.3319246451691111,0.972405840689393,1.6914434496488293,0.9744576357038229,0.7119770340320472,1.3337054966561503,30,0.034133538087769186,0.011655542775426186,0.056611533400112185
source_horizon_all_settings,All,All,Adam,3,total_decrease,30,10,0.6646174971955454,0.41739167273173416,0.9118433216593567,0.3668114825723417,0.2418640872266636,0.5563069130673577,30,-0.034133538087769186,-0.056611533400112185,-0.011655542775426186
source_horizon_all_settings,All,All,Adam,3,recovery_after,30,13,1.2477460190460656,1.1333585340789183,1.362133504013213,1.2096126642648113,1.1009801695931833,1.3289638069416452,30,0.11588546811181437,0.05885580469498106,0.17291513152864768
source_horizon_all_settings,All,All,Adam,10,loss_after,30,10,2.13979185367038,1.3628911148270202,2.9166925925137397,1.0403707979125365,0.6211449997546132,1.7425422366384091,30,0.17062690889854584,0.06618505849181272,0.27506875930527896
source_horizon_all_settings,All,All,Adam,10,total_decrease,30,10,0.623798136965037,0.46939851451214754,0.7781977594179266,0.4049619194903862,0.26755125446940614,0.6129448227128024,30,-0.17062690889854584,-0.27506875930527896,-0.06618505849181272
source_horizon_all_settings,All,All,Adam,10,recovery_after,30,13,1.5502390201775347,1.3238930356904044,1.776585004664665,1.427919526649853,1.223568147693436,1.6664001743030001,30,0.13433888923877807,0.07211622150734529,0.19656155697021085
source_horizon_all_settings,All,All,Adam,30,loss_after,30,10,1.7862465933172724,1.235566085081066,2.3369271015534787,1.341565859323872,1.016214774558184,1.7710812713640098,30,0.43796583955960516,0.20354824541870434,0.672383433700506
source_horizon_all_settings,All,All,Adam,30,total_decrease,30,10,0.7092028922622152,0.5591303494020761,0.8592754351223544,0.5015273257593964,0.3459997200374014,0.7269649190935247,30,-0.43796583955960516,-0.672383433700506,-0.20354824541870434
source_horizon_all_settings,All,All,Adam,30,recovery_after,30,18,1.1760631654150657,0.9852270199179474,1.366899310912184,1.0877411526874474,0.9427833851854049,1.2549869183546718,30,0.01787647026133521,-0.005349275287414062,0.04110221581008448
source_horizon_all_settings,All,All,Muon,1,loss_after,30,20,1.1966186927559341,1.0574201306452304,1.3358172548666378,1.1463822006254278,1.030626813115459,1.2751387147964413,30,-0.002148297066089496,-0.004058217563154342,-0.0002383765690246501
source_horizon_all_settings,All,All,Muon,1,total_decrease,30,20,7.88525809907517,5.158422852438765,10.612093345711575,6.660400223768314,3.8733285950985454,11.452922222222247,23,0.002148297066089496,0.0002383765690246501,0.004058217563154342
source_horizon_all_settings,All,All,Muon,1,recovery_after,30,12,1.2179327277123446,1.0703480286679041,1.3655174267567851,1.1653229068364843,1.0475730036523572,1.2963082023527266,30,0.08994442033838004,0.03049658431478395,0.14939225636197614
source_horizon_all_settings,All,All,Muon,3,loss_after,30,20,1.4952007429459564,1.07813619357536,1.9122652923165528,1.1048996780080085,0.8211383873365089,1.4867205300461808,30,-0.017754796891044353,-0.02932625112626894,-0.0061833426558197645
source_horizon_all_settings,All,All,Muon,3,total_decrease,30,20,13.348262482236585,9.06310100502833,17.63342395944484,5.4990625358884655,2.9070213197028902,10.402293429586097,30,0.017754796891044353,0.0061833426558197645,0.02932625112626894
source_horizon_all_settings,All,All,Muon,3,recovery_after,30,10,1.2005685795161172,1.0102927424908679,1.3908444165413665,1.10142242209889,0.9436826826764152,1.2855288903485824,30,0.016453156374065733,-0.07385069207253088,0.10675700482066235
source_horizon_all_settings,All,All,Muon,10,loss_after,30,20,3.1786290305483247,1.7285518559207311,4.628706205175918,0.9910441046434734,0.5255795459278275,1.8687340954540401,30,-0.14948480503498518,-0.23973562271626975,-0.059233987353700626
source_horizon_all_settings,All,All,Muon,10,total_decrease,30,20,9.23225117036496,5.762367943675231,12.702134397054689,4.577224674798623,2.7621778595544733,7.584951726086407,30,0.14948480503498518,0.059233987353700626,0.23973562271626975
source_horizon_all_settings,All,All,Muon,10,recovery_after,30,19,0.9602518310897292,0.7832616544580111,1.1372420077214473,0.8233788979822937,0.6596876008866435,1.0276876641782318,30,-0.1477884048438792,-0.2616865709036695,-0.03389023878408891
source_horizon_all_settings,All,All,Muon,30,loss_after,30,19,0.7773566107800832,0.620235846169113,0.9344773753910535,0.6309849621966365,0.4820181507948776,0.8259896891055452,30,-0.5050239081467367,-0.7710907026618795,-0.2389571136315939
source_horizon_all_settings,All,All,Muon,30,total_decrease,30,19,5.013556983804056,2.9276077351100898,7.0995062324980225,2.351499199529069,1.4859181684895169,3.7213008109368584,30,0.5050239081467367,0.2389571136315939,0.7710907026618795
source_horizon_all_settings,All,All,Muon,30,recovery_after,30,21,0.9629448983655546,0.8859265321931586,1.0399632645379506,0.938457687960011,0.8592019606122362,1.0250242346557177,30,-0.013747674320293854,-0.025433559744329856,-0.0020617888962578493
horizon_all,All,All,All,1,loss_after,60,27,1.166499641121771,1.0861988055196246,1.2468004767239174,1.1309204799753776,1.0624802167401417,1.2037693614210119,60,0.0030935820048950493,-0.00013205267495153272,0.006319216684741631
horizon_all,All,All,All,1,total_decrease,60,27,4.168721638583557,2.5145448566466997,5.822898420520415,1.202638478197676,0.709775894412104,2.0377408145702125,52,-0.0030935820048950493,-0.006319216684741631,0.00013205267495153272
horizon_all,All,All,All,1,recovery_after,60,17,1.1521356686628947,1.0741432205384565,1.230128116787333,1.12168505229487,1.0600118998972237,1.1869464452839966,60,0.07465254228433474,0.04187093423815703,0.10743415033051246
horizon_all,All,All,All,3,loss_after,60,30,1.4135626940575337,1.1397956826192248,1.6873297054958425,1.0376309208584713,0.8409604461956621,1.2802955629985644,60,0.008189370598362413,-0.005984838061476039,0.022363579258200865
horizon_all,All,All,All,3,total_decrease,60,30,7.006439989716066,4.333130976571643,9.67974900286049,1.4202532455682926,0.8523021239284986,2.3666716589298202,60,-0.008189370598362413,-0.022363579258200865,0.005984838061476039
horizon_all,All,All,All,3,recovery_after,60,23,1.2241572992810914,1.113931510955488,1.3343830876066949,1.1542506272365807,1.0563694887743686,1.2612012412643683,60,0.06616931224294005,0.011723071072879475,0.12061555341300062
horizon_all,All,All,All,10,loss_after,60,30,2.659210442109352,1.8329694513217083,3.485451432896996,1.015407970184618,0.6829976349618041,1.5096001700973771,60,0.01057105193178034,-0.06911973136968923,0.09026183523324992
horizon_all,All,All,All,10,total_decrease,60,30,4.928024653665,2.8856852854712027,6.970364021858797,1.3614704147520833,0.8703386093916786,2.1297477444333777,60,-0.01057105193178034,-0.09026183523324992,0.06911973136968923
horizon_all,All,All,All,10,recovery_after,60,32,1.255245425633632,1.0941373916613528,1.4163534596059113,1.0843056793452455,0.9338580965404812,1.258990858049908,60,-0.006724757802550568,-0.08044989769219037,0.06700038208708924
horizon_all,All,All,All,30,loss_after,60,29,1.2818016020486778,0.9700916337865451,1.5935115703108105,0.92005863021319,0.7444378512786461,1.1371102121900571,60,-0.03352903429356579,-0.2465497546025359,0.1794916860154043
horizon_all,All,All,All,30,total_decrease,60,29,2.8613799380331364,1.6881436917150114,4.034616184351261,1.0859747257948387,0.7652836248050643,1.5410510127739645,60,0.03352903429356579,-0.1794916860154043,0.2465497546025359
horizon_all,All,All,All,30,recovery_after,60,39,1.0695040318903102,0.9639225424814833,1.1750855212991371,1.0103460037284353,0.9291807080963862,1.0986012068000548,60,0.002064397970520679,-0.011441666658272955,0.015570462599314312
all,All,All,All,All,loss_after,240,116,1.6302685948343338,1.3874789970624686,1.873058192606199,1.0232523749372786,0.9051090067234397,1.1568169303774376,240,-0.002918757439632,-0.05958113383342943,0.053743618954165434
all,All,All,All,All,total_decrease,240,116,4.741141554999439,3.7468686759535412,5.735414434045337,1.262662479969273,1.0078372781805296,1.5819186021779315,232,0.002918757439632,-0.053743618954165434,0.05958113383342943
all,All,All,All,All,recovery_after,240,111,1.1752606063669822,1.1161210805709867,1.2344001321629776,1.0913102343495926,1.0385542754726649,1.1467460639494609,240,0.03404037367381123,0.009190049049379072,0.05889069829824338
