search_id,setting_id,output_status,phase,multiplicity_family,planned_family_size,dataset_name,partition_id,warmup_steps,target_head_gain_fraction,seed_count,observed_seeds,metric_id,inference_source,estimate,raw_ci95_low,raw_ci95_high,log_ratio_mean,log_ratio_se,raw_one_sided_p,holm_adjusted_one_sided_p,bonferroni_simultaneous_ci95_low,raw_ci_worse,head_gain_gate,tail_quality_gate,quality_gate,adjustment_scope_status,adjusted_primary_decision,claim_status
NNS-P2-heldout-architecture-boundary,resnet34_cifar100_mod5_01_vs_34_w2000_rho0p002_tail30,observed,phase2_fresh_generality_search,NNS-P2-heldout-architecture-family,8,CIFAR100,cifar100_mod5_01_vs_34,2000,0.002,3,3,primary_tail_output_drift_ratio,paired_seed_log_ratio_t_test,0.8453759101483405,0.7980377148422839,0.8955221240394299,-0.16797388646677516,0.013393024744364919,0.9968513359529957,1.0,0.7507828890867285,False,False,True,False,complete_family,not_primary_worse_adjusted,no_primary_counterexample_for_setting
NNS-P2-heldout-architecture-boundary,resnet34_cifar100_mod5_01_vs_34_w2000_rho0p005_tail30,observed,phase2_fresh_generality_search,NNS-P2-heldout-architecture-family,8,CIFAR100,cifar100_mod5_01_vs_34,2000,0.005,3,3,primary_tail_output_drift_ratio,paired_seed_log_ratio_t_test,0.73690579825904,0.6382857213388725,0.8507634392458744,-0.30529521279253463,0.033391968404527156,0.9941236862950087,1.0,0.5481782712660397,False,False,True,False,complete_family,not_primary_worse_adjusted,no_primary_counterexample_for_setting
NNS-P2-heldout-architecture-boundary,resnet34_cifar100_mod5_01_vs_34_w5000_rho0p002_tail30,observed,phase2_fresh_generality_search,NNS-P2-heldout-architecture-family,8,CIFAR100,cifar100_mod5_01_vs_34,5000,0.002,3,3,primary_tail_output_drift_ratio,paired_seed_log_ratio_t_test,0.8490728684911474,0.7929246364641173,0.9091970445294768,-0.16361026774237328,0.015901081124590905,0.9953430502542522,1.0,0.7374942205999484,False,False,True,False,complete_family,not_primary_worse_adjusted,no_primary_counterexample_for_setting
NNS-P2-heldout-architecture-boundary,resnet34_cifar100_mod5_01_vs_34_w5000_rho0p005_tail30,observed,phase2_fresh_generality_search,NNS-P2-heldout-architecture-family,8,CIFAR100,cifar100_mod5_01_vs_34,5000,0.005,3,3,primary_tail_output_drift_ratio,paired_seed_log_ratio_t_test,0.6641614624723191,0.48037261048239693,0.9182672754601899,-0.4092299926918795,0.07529383197886395,0.983887700712115,1.0,0.34083785769853603,False,False,True,False,complete_family,not_primary_worse_adjusted,no_primary_counterexample_for_setting
NNS-P2-heldout-architecture-boundary,resnet34_cifar100_decade_even_vs_odd_w2000_rho0p002_tail30,observed,phase2_fresh_generality_search,NNS-P2-heldout-architecture-family,8,CIFAR100,cifar100_decade_even_vs_odd,2000,0.002,3,3,primary_tail_output_drift_ratio,paired_seed_log_ratio_t_test,0.8745653263202744,0.8680125085568331,0.8811676127494522,-0.13402828597526514,0.0017479606519686663,0.9999149783367013,1.0,0.8611250327781769,False,False,True,False,complete_family,not_primary_worse_adjusted,no_primary_counterexample_for_setting
NNS-P2-heldout-architecture-boundary,resnet34_cifar100_decade_even_vs_odd_w2000_rho0p005_tail30,observed,phase2_fresh_generality_search,NNS-P2-heldout-architecture-family,8,CIFAR100,cifar100_decade_even_vs_odd,2000,0.005,3,3,primary_tail_output_drift_ratio,paired_seed_log_ratio_t_test,0.7908523752058921,0.7485357051059973,0.8355613167179968,-0.23464395921887382,0.012781048874645503,0.9985230810475217,1.0,0.7061789460815329,False,False,True,False,complete_family,not_primary_worse_adjusted,no_primary_counterexample_for_setting
NNS-P2-heldout-architecture-boundary,resnet34_cifar100_decade_even_vs_odd_w5000_rho0p002_tail30,observed,phase2_fresh_generality_search,NNS-P2-heldout-architecture-family,8,CIFAR100,cifar100_decade_even_vs_odd,5000,0.002,3,3,primary_tail_output_drift_ratio,paired_seed_log_ratio_t_test,0.8438554391655042,0.8078189022998856,0.8814995541474182,-0.16977407966597094,0.010143346320257507,0.9982246992800197,1.0,0.7713244652202758,False,False,True,False,complete_family,not_primary_worse_adjusted,no_primary_counterexample_for_setting
NNS-P2-heldout-architecture-boundary,resnet34_cifar100_decade_even_vs_odd_w5000_rho0p005_tail30,observed,phase2_fresh_generality_search,NNS-P2-heldout-architecture-family,8,CIFAR100,cifar100_decade_even_vs_odd,5000,0.005,3,3,primary_tail_output_drift_ratio,paired_seed_log_ratio_t_test,0.7032912621486134,0.5738326766590637,0.861956140759237,-0.3519841598195465,0.04728089441493216,0.9912152219462476,1.0,0.46259546054308426,False,False,True,False,complete_family,not_primary_worse_adjusted,no_primary_counterexample_for_setting
