condition,condition_label,problem_family,bin,bin_min,bin_max,n_pairs,muon_first_order_win_rate,muon_delta_loss_win_rate,geomean_first_order_ratio_muon_over_adam,first_order_ratio_ci95_low,first_order_ratio_ci95_high,geomean_delta_loss_ratio_muon_over_adam,delta_loss_ratio_ci95_low,delta_loss_ratio_ci95_high
condition_score_Muon,Muon condition score,All,high,1.4444371560221887,4.562858526085294,224,0.25892857142857145,0.25,0.8367160495735367,0.8001376324031897,0.8749666548131655,0.8819420369393088,0.8182468471546742,0.950595482555675
condition_score_Muon,Muon condition score,All,middle,0.6774621690264914,1.4418079109427038,226,0.10619469026548672,0.18141592920353983,0.6117062045025191,0.5680298247274803,0.6587409046811892,0.796313264606002,0.6920900294808918,0.9162316871738378
condition_score_Muon,Muon condition score,All,low,0.09147609084529137,0.3236022995010917,225,0.6444444444444445,0.6444444444444445,1.00827147431438,1.0020635747498408,1.0145178325336135,1.0083892584369722,1.00244025955597,1.0143735617536742
condition_score_Muon,Muon condition score,MatrixFactorizationInput,high,1.3731047632741147,1.6591474880868158,100,0.08,0.15,0.7174951889601341,0.657689853089654,0.7827387692885126,0.9189761920598576,0.748779919591566,1.1278577583029896
condition_score_Muon,Muon condition score,MatrixFactorizationInput,middle,1.0920301768138538,1.3730635097197863,100,0.07,0.1,0.6008207172851947,0.5532448947569117,0.6524877820656764,0.6706478361967659,0.5838755041734499,0.7703157898910467
condition_score_Muon,Muon condition score,MatrixFactorizationInput,low,0.6774621690264914,1.0898035740257812,100,0.14,0.26,0.5888742550121213,0.5121041310023488,0.6771530773191331,0.8574354863237149,0.6650423716679242,1.1054868750141698
condition_score_Muon,Muon condition score,MatrixSensing,high,0.27954436258957505,0.3236022995010917,75,0.88,0.88,1.0357092890608763,1.0284291214310195,1.0430409924160589,1.0359641105869744,1.0290117139080772,1.042963480316739
condition_score_Muon,Muon condition score,MatrixSensing,low,0.09147609084529137,0.13024136499001776,75,0.3466666666666667,0.3466666666666667,0.977411131738217,0.9664302827622683,0.9885167481664935,0.9770798692899031,0.966828055162412,0.9874403890888354
condition_score_Muon,Muon condition score,MatrixSensing,middle,0.16206640717602228,0.2044062481891597,75,0.7066666666666667,0.7066666666666667,1.0125518910145679,1.0032463451463656,1.0219437498649449,1.0130009594193716,1.004271055637406,1.021806750303345
condition_score_Muon,Muon condition score,SmallMLPDigits,low,2.6622859446984397,3.447973783793011,50,0.26,0.14,0.861300733045664,0.8127359006442388,0.9127675449761208,0.8450249405178712,0.7953153232427727,0.8978415594782404
condition_score_Muon,Muon condition score,SmallMLPDigits,middle,3.4636649706833644,3.8883889182504294,52,0.38461538461538464,0.38461538461538464,0.9234919185107918,0.8637692280985174,0.9873439523102256,0.9147014762284341,0.8529009258920793,0.9809800472890384
condition_score_Muon,Muon condition score,SmallMLPDigits,high,3.8891055343393237,4.562858526085294,48,0.4166666666666667,0.3958333333333333,0.9530374482877818,0.8913419371876634,1.019003302710817,0.9437671969894261,0.8811059228351055,1.0108847290996676
delta_condition_score,Muon - Adam condition score,All,middle,-0.006854458065380209,0.002958863279876489,225,0.6266666666666667,0.6355555555555555,0.9672234563623879,0.9487927323481891,0.9860122054500364,0.9712527083724011,0.9525160247051223,0.9903579562483046
delta_condition_score,Muon - Adam condition score,All,high,0.003805717951095189,1.3671151737683873,225,0.17777777777777778,0.17333333333333334,0.738322830065209,0.7046437066554588,0.7736116795577096,0.8087322159406153,0.7380710720902598,0.886158287233663
delta_condition_score,Muon - Adam condition score,All,low,-1.081367846417874,-0.006892432534471804,225,0.20444444444444446,0.26666666666666666,0.7216402474274933,0.6665685207198304,0.7812619866069246,0.9011935599896082,0.7912941070859869,1.0263564776914105
delta_condition_score,Muon - Adam condition score,MatrixFactorizationInput,middle,-0.09653789074316688,0.03843096786156708,100,0.02,0.03,0.6631115635004572,0.617310386130366,0.7123109468551202,0.6979442649010998,0.6110549481972336,0.7971888589487441
delta_condition_score,Muon - Adam condition score,MatrixFactorizationInput,high,0.03916325443202706,0.7671483171702836,100,0.1,0.16,0.629849469679692,0.5811177863088156,0.6826677203870177,0.7969797504507407,0.6522704727836672,0.9737934631899063
delta_condition_score,Muon - Adam condition score,MatrixFactorizationInput,low,-1.081367846417874,-0.09870599262899526,100,0.17,0.32,0.6078033525492109,0.522149731442137,0.7075076230523711,0.9500188258352669,0.7317215057359603,1.2334416336904779
delta_condition_score,Muon - Adam condition score,MatrixSensing,high,-0.001133794316528547,0.0,75,0.8933333333333333,0.8933333333333333,1.0367693380756833,1.0296060722456686,1.0439824408081158,1.0357171170277004,1.0284575077910032,1.0430279699238294
delta_condition_score,Muon - Adam condition score,MatrixSensing,middle,-0.004704477637818366,-0.001157091542675126,75,0.76,0.76,1.0210053435506883,1.0142644344026692,1.0277910534968036,1.0203978067301858,1.0136864684420954,1.027153578936474
delta_condition_score,Muon - Adam condition score,MatrixSensing,low,-0.03219637220387826,-0.0048360065927621765,75,0.28,0.28,0.9683275353815579,0.957587761266067,0.9791877608569317,0.9702283539156719,0.9602765156987061,0.9802833281380252
delta_condition_score,Muon - Adam condition score,SmallMLPDigits,low,-0.46201608976176534,0.023523805923886698,50,0.54,0.52,1.0169697957166755,0.9796854949992629,1.055673040663723,1.0310001678859773,0.990164989093923,1.0735194213982506
delta_condition_score,Muon - Adam condition score,SmallMLPDigits,middle,0.03503230204255914,0.48147039622786014,50,0.42,0.32,0.9655949798810708,0.922555503775075,1.0106423530684874,0.9478445546122499,0.9011139492805529,0.9969985487688678
delta_condition_score,Muon - Adam condition score,SmallMLPDigits,high,0.49055693115878585,1.3671151737683873,50,0.1,0.08,0.77098824005425,0.714819556994456,0.8315705138248759,0.745546112599086,0.694675856244204,0.8001415350992294
