seed,trajectory_step,direction,head_classes,tail_classes,warmup_steps,hidden_dim,momentum_beta,trajectory_steps,trajectory_lr,newton_schulz_steps,head_gradient_fro_norm,momentum_fro_norm,gradient_momentum_cosine,direction_cosine_to_polar_grad,head_loss_before,head_loss_after,actual_head_loss_decrease,matched_first_order_head_gain,tail_loss_before,tail_loss_after,tail_loss_increase,tail_accuracy_before,tail_accuracy_after,tail_accuracy_drop,tail_margin_before,tail_margin_after,tail_margin_drop,tail_output_drift_fro,tail_output_drift_rms,tail_output_jvp_fro,tail_output_linearization_residual_fro,tail_output_linearization_relative_error,update_fro_norm,update_op_norm,step_size,alignment
0,5,ns_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.37140264349671026,0.14780235901148886,0.5472580627479834,0.4010545285400242,0.09378603541718236,0.09196524387776658,0.001820791539415778,0.001878848244002123,12.44321379182876,12.450775923712788,0.007562131884027323,0.19,0.19,0.0,-11.484927519696193,-11.500804042526351,0.01587652283015828,0.7439049872344154,0.016634221202572658,0.7439420216595096,0.0002636007964392308,0.0003543297579174479,0.010771625082808338,0.0035824349514305587,0.003582434951430557,0.5244612308317982
1,0,frobenius_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.49981406712697996,0.04998140671269798,0.9999999999999999,0.35212493191691974,0.17550142014951647,0.1719310953723619,0.0035703247771545765,0.0036556785910374233,10.53344960455768,10.538459934345296,0.0050103297876162856,0.2,0.2,0.0,-9.405020229033603,-9.418980763839915,0.013960534806312097,0.9296475535018813,0.020787551247465782,0.9296045795301096,0.0007513703489799104,0.0008082687688131961,0.007314077036788726,0.0062151888999404156,0.007314077036788727,0.49981406712697996
1,0,polar_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.49981406712697996,0.04998140671269798,0.9999999999999999,1.0,0.17550142014951647,0.171918235090254,0.0035831850592624725,0.0036556785910374233,10.53344960455768,10.539668331221543,0.006218726663863805,0.2,0.2,0.0,-9.405020229033603,-9.417887299994248,0.012867070960645322,0.6553134994841597,0.014653255314198551,0.6551602741719151,0.0019512905776873954,0.0029783408039410117,0.020771255806772596,0.003205074353904568,0.0032050743539045663,1.1405908841346881
1,0,polar_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.49981406712697996,0.04998140671269798,0.9999999999999999,0.6818061164303251,0.17550142014951647,0.171918235090254,0.0035831850592624725,0.0036556785910374233,10.53344960455768,10.53966833122158,0.0062187266639011085,0.2,0.2,0.0,-9.405020229033603,-9.417887299994284,0.012867070960680849,0.6553240365451951,0.014653490930046136,0.6551705940351055,0.0019511891832343267,0.0029781391304777908,0.020771255806772592,0.003205074353904568,0.0032050743539045663,1.1405908841346881
1,0,ns_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.49981406712697996,0.04998140671269798,0.9999999999999999,0.5449775925621898,0.17550142014951647,0.17191206822192426,0.003589351927592216,0.0036556785910374233,10.53344960455768,10.538826390159384,0.005376785601704626,0.2,0.2,0.0,-9.405020229033603,-9.41693224480126,0.011912015767656214,0.6647833633236064,0.014865007907025246,0.6646795987754264,0.001806501228633801,0.0027178526796399526,0.010129953337470566,0.0033932166956604348,0.0033932166956604348,1.0773489932760998
1,1,frobenius_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.4960582238245957,0.08472227009308674,0.9059740213218623,0.32423037557092427,0.13085452875984008,0.1282688014821205,0.0025857272777195794,0.0026941505944634092,10.535010258757898,10.540390866589973,0.005380607832075057,0.2,0.2,0.0,-9.408474368881985,-9.420414570551626,0.011940201669641937,0.6754293070354171,0.015103058445267692,0.6754086836115423,3.999652897260533e-05,5.9218262872689275e-05,0.0054311176895558335,0.004553230688434325,0.005431117689555834,0.4960582238245957
1,1,polar_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.4960582238245957,0.08472227009308674,0.9059740213218623,1.0,0.13085452875984008,0.12826722319420675,0.00258730556563333,0.0026941505944634092,10.535010258757898,10.540909088618372,0.005898829860473853,0.2,0.2,0.0,-9.408474368881985,-9.418806439442497,0.010332070560512108,0.5208646903630063,0.011646888547310616,0.5207869256556672,0.00032715431185220814,0.0006281922524078789,0.01675079850243025,0.0025847043234649815,0.0025847043234649802,1.0423438263343439
1,1,polar_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.4960582238245957,0.08472227009308674,0.9059740213218623,0.43480759676250375,0.13085452875984008,0.12825749692113758,0.002597031838702496,0.0026941505944634092,10.535010258757898,10.542392666513509,0.007382407755610387,0.2,0.2,0.0,-9.408474368881985,-9.421906123521751,0.013431754639766424,0.565061615330456,0.012635161833547369,0.5649198003473731,0.0023603684021636364,0.0041782362747990595,0.018459231092046082,0.0028483211952271166,0.002848321195227114,0.9458731687205622
1,1,ns_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.4960582238245957,0.08472227009308674,0.9059740213218623,0.4440476198081662,0.13085452875984008,0.12825556260442436,0.002598966155415716,0.0026941505944634092,10.535010258757898,10.540712453195276,0.005702194437377628,0.2,0.2,0.0,-9.408474368881985,-9.420103863259358,0.011629494377373817,0.5702216890651729,0.012750544589944752,0.5701468547381139,0.0015551931858750674,0.002727706332063194,0.008655148483179205,0.002964619019560952,0.002964619019560952,0.9087678978941456
1,2,frobenius_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.7547354897989609,0.11080723464145441,0.7270362667770353,0.28886151398851734,0.1960780940211999,0.19225516464010137,0.0038229293810985443,0.0038847080601371554,10.536915162596571,10.531258738925384,-0.005656423671187127,0.2,0.2,0.0,-9.412342009814296,-9.405300785125577,-0.007041224688718373,0.6439309392563738,0.014398733529925399,0.6439284602777147,1.5079634854890979e-05,2.3418183517447585e-05,0.0051471119519925146,0.0046175666741964305,0.0051471119519925146,0.7547354897989608
