group_type,problem_family,setting,checkpoint_source,comparison,metric,n_pairs,geomean_ratio,ratio_ci95_low,ratio_ci95_high,ratio_ci95_above_one,ratio_ci95_below_one,numerator_higher_rate
family_source,SmallMLPDigits,All,Muon,FreshAdamSign/GD,update_grad_inner,90,0.6211858025998038,0.61678102612933,0.6256220360297705,False,True,0.0
family_source,SmallMLPDigits,All,Muon,FreshAdamSign/GD,update_grad_cosine,90,0.6211858025998037,0.6167810261293298,0.6256220360297704,False,True,0.0
family_source,SmallMLPDigits,All,Muon,FreshAdamSign/GD,nrUpdate,90,1.9008466141402716,1.8185105159924804,1.9869106165253958,True,False,1.0
family_source,SmallMLPDigits,All,Muon,FreshAdamSign/GD,stUpdate,90,1.5758324755940782,1.541308021003979,1.6111302590376584,True,False,1.0
family_source,SmallMLPDigits,All,Muon,PolarMuon/FreshAdamSign,delta_loss,90,0.8955152642301937,0.8602659533903855,0.9322089120332219,False,True,0.4666666666666667
family_source,SmallMLPDigits,All,Muon,PolarMuon/FreshAdamSign,update_grad_inner,90,0.8903862972506317,0.855542478410469,0.9266492060156123,False,True,0.4666666666666667
family_source,SmallMLPDigits,All,Muon,PolarMuon/FreshAdamSign,update_grad_cosine,90,0.8903862972506318,0.855542478410469,0.9266492060156124,False,True,0.4666666666666667
family_source,SmallMLPDigits,All,Muon,PolarMuon/FreshAdamSign,nrUpdate,90,1.7084566625985613,1.6290643128586193,1.7917181936516517,True,False,1.0
family_source,SmallMLPDigits,All,Muon,PolarMuon/FreshAdamSign,stUpdate,90,6.0438346281203845,5.498033915399368,6.643818058261966,True,False,1.0
family_source,SmallMLPDigits,All,Muon,PolarMuon/GD,delta_loss,90,0.5525281583162625,0.5283071373597632,0.577859627749962,False,True,0.0
family_source,SmallMLPDigits,All,Muon,PolarMuon/GD,update_grad_inner,90,0.5530953266815011,0.5289579343371167,0.5783341557779722,False,True,0.0
family_source,SmallMLPDigits,All,Muon,PolarMuon/GD,update_grad_cosine,90,0.5530953266815011,0.5289579343371167,0.5783341557779722,False,True,0.0
family_source,SmallMLPDigits,All,Muon,PolarMuon/GD,nrUpdate,90,3.2475140625058634,2.968466988360668,3.552792612323287,True,False,1.0
family_source,SmallMLPDigits,All,Muon,PolarMuon/GD,stUpdate,90,9.52407088411216,8.59234836512519,10.55682595153617,True,False,1.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Adam,FreshAdamSign/GD,delta_loss,45,0.7292680411853771,0.714501271850455,0.7443399988876007,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Adam,FreshAdamSign/GD,update_grad_inner,45,0.7326447654049332,0.7183103078621901,0.7472652785294989,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Adam,FreshAdamSign/GD,update_grad_cosine,45,0.7326447654049332,0.7183103078621901,0.7472652785294989,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Adam,FreshAdamSign/GD,nrUpdate,45,1.3582325361728986,1.2982424173456073,1.4209947215332421,True,False,1.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Adam,FreshAdamSign/GD,stUpdate,45,1.1447620230458542,1.1069277045610735,1.1838895024564204,True,False,1.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Adam,PolarMuon/FreshAdamSign,delta_loss,45,0.5289268177186428,0.5077867731123908,0.5509469590694693,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Adam,PolarMuon/FreshAdamSign,update_grad_inner,45,0.5269692846854229,0.5064108329075794,0.5483623353936947,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Adam,PolarMuon/FreshAdamSign,update_grad_cosine,45,0.5269692846854229,0.5064108329075794,0.5483623353936947,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Adam,PolarMuon/FreshAdamSign,nrUpdate,45,2.8606325661621512,2.667504236638429,3.067743460793859,True,False,1.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Adam,PolarMuon/FreshAdamSign,stUpdate,45,4.256679910672855,4.0817803077283825,4.439073760931963,True,False,1.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Adam,PolarMuon/GD,delta_loss,45,0.3857294242880897,0.36944008629605435,0.4027369911406666,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Adam,PolarMuon/GD,update_grad_inner,45,0.3860812879539572,0.3708042935206316,0.40198768868864987,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Adam,PolarMuon/GD,update_grad_cosine,45,0.3860812879539571,0.3708042935206315,0.40198768868864976,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Adam,PolarMuon/GD,nrUpdate,45,3.885404225397207,3.7296978986925775,4.047610933857781,True,False,1.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Adam,PolarMuon/GD,stUpdate,45,4.8728855060005065,4.827799188304959,4.9183928801576124,True,False,1.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Init,FreshAdamSign/GD,delta_loss,15,0.5202774898218601,0.5064578679500726,0.5344742051514946,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Init,FreshAdamSign/GD,update_grad_inner,15,0.5187105048289748,0.5029150414633596,0.5350020692103968,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Init,FreshAdamSign/GD,update_grad_cosine,15,0.5187105048289747,0.5029150414633595,0.5350020692103966,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Init,FreshAdamSign/GD,nrUpdate,15,1.474690137729805,1.3707194162055145,1.586547163924825,True,False,1.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Init,FreshAdamSign/GD,stUpdate,15,1.1782872881720048,1.1330244429784675,1.2253583248548876,True,False,1.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Init,PolarMuon/FreshAdamSign,delta_loss,15,0.48754948723412866,0.4837996911590308,0.49132834692969124,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Init,PolarMuon/FreshAdamSign,update_grad_inner,15,0.4900835950268113,0.48598370802021845,0.4942180697637939,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Init,PolarMuon/FreshAdamSign,update_grad_cosine,15,0.4900835950268114,0.48598370802021856,0.494218069763794,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Init,PolarMuon/FreshAdamSign,nrUpdate,15,2.1794461991931295,1.990614734805632,2.3861903823600388,True,False,1.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Init,PolarMuon/FreshAdamSign,stUpdate,15,4.017501600179723,3.811263798044122,4.234899488125063,True,False,1.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Init,PolarMuon/GD,delta_loss,15,0.25366102338210744,0.24655635061890474,0.26097042165712714,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Init,PolarMuon/GD,update_grad_inner,15,0.2542115089847562,0.24673172672686045,0.26191804417535225,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Init,PolarMuon/GD,update_grad_cosine,15,0.25421150898475614,0.24673172672686033,0.26191804417535225,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Init,PolarMuon/GD,nrUpdate,15,3.2140078156628156,3.006364132013366,3.435993041941913,True,False,1.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Init,PolarMuon/GD,stUpdate,15,4.733771065702454,4.585075327284883,4.887289063525878,True,False,1.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Muon,FreshAdamSign/GD,delta_loss,45,0.589670103588365,0.5790049720985387,0.6005316842196953,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Muon,FreshAdamSign/GD,update_grad_inner,45,0.5854458845185948,0.5740687415281724,0.5970485046570673,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Muon,FreshAdamSign/GD,update_grad_cosine,45,0.5854458845185948,0.5740687415281726,0.5970485046570673,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Muon,FreshAdamSign/GD,nrUpdate,45,1.646581009419936,1.531393161597711,1.7704330204489975,True,False,0.9333333333333333
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Muon,FreshAdamSign/GD,stUpdate,45,1.2870589664151186,1.2442456693117447,1.3313454279056154,True,False,1.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Muon,PolarMuon/FreshAdamSign,delta_loss,45,0.4999087724871361,0.4867519583268002,0.5134212128671274,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Muon,PolarMuon/FreshAdamSign,update_grad_inner,45,0.5079577582717631,0.4952606886881047,0.5209803444564652,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Muon,PolarMuon/FreshAdamSign,update_grad_cosine,45,0.5079577582717633,0.49526068868810474,0.5209803444564653,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Muon,PolarMuon/FreshAdamSign,nrUpdate,45,1.9620350209022892,1.865924417579741,2.063096118459221,True,False,1.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Muon,PolarMuon/FreshAdamSign,stUpdate,45,3.6482563156868437,3.5396905310380182,3.76015191956508,True,False,1.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Muon,PolarMuon/GD,delta_loss,45,0.2947812576572219,0.28284564593024863,0.3072205321746494,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Muon,PolarMuon/GD,update_grad_inner,45,0.297381779089495,0.2851442268886479,0.31014453106556644,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Muon,PolarMuon/GD,update_grad_cosine,45,0.297381779089495,0.2851442268886479,0.31014453106556644,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Muon,PolarMuon/GD,nrUpdate,45,3.230649605234557,3.1214789781988945,3.343638366523437,True,False,1.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+02,Muon,PolarMuon/GD,stUpdate,45,4.695521002885337,4.631650997729026,4.760271769040408,True,False,1.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Adam,FreshAdamSign/GD,delta_loss,45,0.7202792393907296,0.7018031884172596,0.7392417008924049,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Adam,FreshAdamSign/GD,update_grad_inner,45,0.724439822070965,0.7058707855919267,0.7434973461355475,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Adam,FreshAdamSign/GD,update_grad_cosine,45,0.724439822070965,0.7058707855919266,0.7434973461355474,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Adam,FreshAdamSign/GD,nrUpdate,45,1.166985070332707,1.1037390121671231,1.2338552315057858,True,False,0.8666666666666667
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Adam,FreshAdamSign/GD,stUpdate,45,1.0309732820222814,1.0144629411138968,1.047752328021669,True,False,0.9333333333333333
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Adam,PolarMuon/FreshAdamSign,delta_loss,45,0.4923879894682882,0.4691166171929687,0.5168137799580317,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Adam,PolarMuon/FreshAdamSign,update_grad_inner,45,0.48900238497123405,0.4663748776969852,0.5127277302936525,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Adam,PolarMuon/FreshAdamSign,update_grad_cosine,45,0.4890023849712341,0.46637487769698527,0.5127277302936525,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Adam,PolarMuon/FreshAdamSign,nrUpdate,45,4.073325655777783,3.8489576122308375,4.3107728298418095,True,False,1.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Adam,PolarMuon/FreshAdamSign,stUpdate,45,4.8374377065231435,4.75954771522893,4.91660236740926,True,False,1.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Adam,PolarMuon/GD,delta_loss,45,0.35465684653934926,0.34146263070742217,0.36836089072660416,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Adam,PolarMuon/GD,update_grad_inner,45,0.3542528007608382,0.3421314355201973,0.36680361351796825,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Adam,PolarMuon/GD,update_grad_cosine,45,0.35425280076083826,0.34213143552019737,0.36680361351796836,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Adam,PolarMuon/GD,nrUpdate,45,4.753510226895855,4.649921700373203,4.859406444497752,True,False,1.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Adam,PolarMuon/GD,stUpdate,45,4.987269028872505,4.977293158256443,4.997264893889416,True,False,1.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Init,FreshAdamSign/GD,delta_loss,15,0.4908319120177894,0.47280492820119474,0.5095462240032341,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Init,FreshAdamSign/GD,update_grad_inner,15,0.48968843960630143,0.46938335353173244,0.5108719047656706,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Init,FreshAdamSign/GD,update_grad_cosine,15,0.4896884396063015,0.4693833535317325,0.5108719047656707,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Init,FreshAdamSign/GD,nrUpdate,15,1.4435648483403798,1.3635228833562172,1.5283054628571089,True,False,1.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Init,FreshAdamSign/GD,stUpdate,15,1.05341594434716,1.0391060235930198,1.0679229324142983,True,False,1.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Init,PolarMuon/FreshAdamSign,delta_loss,15,0.41910134366884083,0.41272147732104425,0.4255798302650431,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Init,PolarMuon/FreshAdamSign,update_grad_inner,15,0.42096084417115853,0.4148276165662935,0.4271847515652923,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Init,PolarMuon/FreshAdamSign,update_grad_cosine,15,0.42096084417115853,0.4148276165662935,0.4271847515652923,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Init,PolarMuon/FreshAdamSign,nrUpdate,15,2.9753157341313767,2.7849920908373282,3.178645909586107,True,False,1.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Init,PolarMuon/FreshAdamSign,stUpdate,15,4.733710903455974,4.666202912551218,4.802195561882783,True,False,1.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Init,PolarMuon/GD,delta_loss,15,0.20570831384220187,0.1988041984479491,0.21285219685579712,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Init,PolarMuon/GD,update_grad_inner,15,0.20613965891752603,0.19900993985301016,0.21352480690170522,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Init,PolarMuon/GD,update_grad_cosine,15,0.20613965891752603,0.19900993985301016,0.21352480690170522,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Init,PolarMuon/GD,nrUpdate,15,4.295061206506105,4.214310608465598,4.377359070443625,True,False,1.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Init,PolarMuon/GD,stUpdate,15,4.986566541630526,4.9819469516659955,4.991190415183711,True,False,1.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Muon,FreshAdamSign/GD,delta_loss,45,0.566945987753469,0.5573296477990185,0.5767282510433903,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Muon,FreshAdamSign/GD,update_grad_inner,45,0.5619086917159832,0.5519734183548027,0.5720227955307308,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Muon,FreshAdamSign/GD,update_grad_cosine,45,0.5619086917159832,0.5519734183548027,0.5720227955307308,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Muon,FreshAdamSign/GD,nrUpdate,45,1.4295301619648382,1.3547089400734587,1.5084837956826396,True,False,1.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Muon,FreshAdamSign/GD,stUpdate,45,1.0505169138417916,1.039629962262116,1.0615178730193633,True,False,1.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Muon,PolarMuon/FreshAdamSign,delta_loss,45,0.41907659854236184,0.40726375825666694,0.43123207475572356,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Muon,PolarMuon/FreshAdamSign,update_grad_inner,45,0.42735372288768664,0.4159584850862026,0.43906113473828384,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Muon,PolarMuon/FreshAdamSign,update_grad_cosine,45,0.42735372288768664,0.4159584850862026,0.43906113473828384,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Muon,PolarMuon/FreshAdamSign,nrUpdate,45,3.2929345029396315,3.1131513997865046,3.483100000017315,True,False,1.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Muon,PolarMuon/FreshAdamSign,stUpdate,45,4.755504776867456,4.705747948307983,4.805787715625667,True,False,1.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Muon,PolarMuon/GD,delta_loss,45,0.2375937961049633,0.2280772380229148,0.24750743404694905,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Muon,PolarMuon/GD,update_grad_inner,45,0.24013377132777486,0.23034794414576618,0.25033532791423413,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Muon,PolarMuon/GD,update_grad_cosine,45,0.24013377132777486,0.23034794414576618,0.25033532791423413,False,True,0.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Muon,PolarMuon/GD,nrUpdate,45,4.707349193326893,4.660487634086038,4.754681949126329,True,False,1.0
setting_source,MatrixFactorizationInput,MF input kappa=1e+05,Muon,PolarMuon/GD,stUpdate,45,4.995738201954693,4.994441723650031,4.997035016804678,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Adam,FreshAdamSign/GD,delta_loss,45,0.7983188757728867,0.7966980736152348,0.7999429752896277,False,True,0.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Adam,FreshAdamSign/GD,update_grad_inner,45,0.7945761288405373,0.7932695040449412,0.7958849058282291,False,True,0.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Adam,FreshAdamSign/GD,update_grad_cosine,45,0.7945761288405373,0.7932695040449412,0.7958849058282292,False,True,0.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Adam,FreshAdamSign/GD,nrUpdate,45,1.0156317412282612,1.012304188812933,1.0189702316651832,True,False,0.9333333333333333
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Adam,FreshAdamSign/GD,stUpdate,45,1.1521347489234812,1.0951851102522585,1.212045769478389,True,False,0.6666666666666666
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Adam,PolarMuon/FreshAdamSign,delta_loss,45,1.0562109351891724,1.0536226064964875,1.058805622368644,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Adam,PolarMuon/FreshAdamSign,update_grad_inner,45,1.0577002559208715,1.0551046596190716,1.0603022374851194,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Adam,PolarMuon/FreshAdamSign,update_grad_cosine,45,1.0577002559208715,1.0551046596190716,1.0603022374851196,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Adam,PolarMuon/FreshAdamSign,nrUpdate,45,1.3940151341480296,1.3900962228364278,1.3979450935191946,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Adam,PolarMuon/FreshAdamSign,stUpdate,45,4.166381131205812,3.991137650891292,4.349319228965031,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Adam,PolarMuon/GD,delta_loss,45,0.8431931263592494,0.841006520433701,0.8453854174315326,False,True,0.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Adam,PolarMuon/GD,update_grad_inner,45,0.8404233748232517,0.8383815706262799,0.8424701516538367,False,True,0.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Adam,PolarMuon/GD,update_grad_cosine,45,0.8404233748232517,0.8383815706262799,0.8424701516538367,False,True,0.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Adam,PolarMuon/GD,nrUpdate,45,1.4158060179933116,1.4089349880672015,1.422710556244962,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Adam,PolarMuon/GD,stUpdate,45,4.800232478521336,4.390791029755694,5.247854359658097,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Init,FreshAdamSign/GD,delta_loss,15,0.7991770101851066,0.7972560875869241,0.8011025610874006,False,True,0.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Init,FreshAdamSign/GD,update_grad_inner,15,0.7979652057949868,0.7961200996998765,0.7998145881500526,False,True,0.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Init,FreshAdamSign/GD,update_grad_cosine,15,0.7979652057949868,0.7961200996998764,0.7998145881500527,False,True,0.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Init,FreshAdamSign/GD,nrUpdate,15,1.0387082217880286,1.0342722750763556,1.0431631940732407,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Init,FreshAdamSign/GD,stUpdate,15,1.4650995683199866,1.4075467152473047,1.5250056867308095,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Init,PolarMuon/FreshAdamSign,delta_loss,15,1.035689274383465,1.0338010726995288,1.037580924802069,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Init,PolarMuon/FreshAdamSign,update_grad_inner,15,1.0359896760393452,1.0340670364660542,1.0379158903740378,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Init,PolarMuon/FreshAdamSign,update_grad_cosine,15,1.035989676039345,1.0340670364660538,1.0379158903740378,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Init,PolarMuon/FreshAdamSign,nrUpdate,15,1.4087296835568637,1.4050173577712157,1.4124518180204348,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Init,PolarMuon/FreshAdamSign,stUpdate,15,5.450401127822067,5.233372507716855,5.676429952264983,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Init,PolarMuon/GD,delta_loss,15,0.8276990577825599,0.82573679165068,0.8296659870085532,False,True,0.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Init,PolarMuon/GD,update_grad_inner,15,0.8266837150422177,0.8247375434173637,0.8286344791389721,False,True,0.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Init,PolarMuon/GD,update_grad_cosine,15,0.8266837150422176,0.8247375434173638,0.8286344791389718,False,True,0.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Init,PolarMuon/GD,nrUpdate,15,1.463259104587362,1.4563776305258915,1.4701730940378814,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Init,PolarMuon/GD,stUpdate,15,7.9853803395428775,7.791535662689509,8.184047654752934,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Muon,FreshAdamSign/GD,delta_loss,45,0.7998091295965777,0.7984820847083725,0.8011383799796451,False,True,0.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Muon,FreshAdamSign/GD,update_grad_inner,45,0.7978077984955374,0.7966039744990772,0.7990134417048825,False,True,0.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Muon,FreshAdamSign/GD,update_grad_cosine,45,0.7978077984955374,0.796603974499077,0.7990134417048825,False,True,0.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Muon,FreshAdamSign/GD,nrUpdate,45,1.0862883351560841,1.0772580708357873,1.0953942969122155,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Muon,FreshAdamSign/GD,stUpdate,45,1.5415287186063045,1.5172573981754818,1.566188303412153,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Muon,PolarMuon/FreshAdamSign,delta_loss,45,1.0027978739988366,0.9973266732760562,1.0082990889969305,False,False,0.6
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Muon,PolarMuon/FreshAdamSign,update_grad_inner,45,1.0021639165233958,0.9964730992807692,1.0078872337912737,False,False,0.6
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Muon,PolarMuon/FreshAdamSign,update_grad_cosine,45,1.0021639165233958,0.9964730992807692,1.0078872337912737,False,False,0.6
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Muon,PolarMuon/FreshAdamSign,nrUpdate,45,1.4400607261006741,1.433954270791844,1.4461931855835555,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Muon,PolarMuon/FreshAdamSign,stUpdate,45,5.707459731181873,5.599970808343727,5.817011855584516,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Muon,PolarMuon/GD,delta_loss,45,0.8020468947643081,0.7978035508299183,0.8063128081241245,False,True,0.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Muon,PolarMuon/GD,update_grad_inner,45,0.799534187973196,0.7949919835529212,0.8041023443796824,False,True,0.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Muon,PolarMuon/GD,update_grad_cosine,45,0.7995341879731959,0.794991983552921,0.8041023443796824,False,True,0.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Muon,PolarMuon/GD,nrUpdate,45,1.5643211686795626,1.5465976408286322,1.58224780264626,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+02,Muon,PolarMuon/GD,stUpdate,45,8.798213085905882,8.633125527403514,8.966457543017656,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Adam,FreshAdamSign/GD,delta_loss,45,0.799003992695051,0.796924387470249,0.8010890247306759,False,True,0.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Adam,FreshAdamSign/GD,update_grad_inner,45,0.7953127486501246,0.793409641190707,0.7972204209872725,False,True,0.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Adam,FreshAdamSign/GD,update_grad_cosine,45,0.7953127486501248,0.7934096411907071,0.7972204209872727,False,True,0.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Adam,FreshAdamSign/GD,nrUpdate,45,1.0120384569525618,1.0074110998360735,1.0166870689806617,True,False,0.7333333333333333
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Adam,FreshAdamSign/GD,stUpdate,45,1.1680549294199771,1.1013075186596,1.2388477287459725,True,False,0.8
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Adam,PolarMuon/FreshAdamSign,delta_loss,45,1.0562604081161597,1.052859144498234,1.0596726595231538,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Adam,PolarMuon/FreshAdamSign,update_grad_inner,45,1.0576048411270946,1.0541241779383588,1.0610969972845785,True,False,1.0
setting_source,MatrixSensing,Matrix sensing kappa=1e+05,Adam,PolarMuon/FreshAdamSign,update_grad_cosine,45,1.0576048411270946,1.0541241779383588,1.0610969972845783,True,False,1.0
