run_id,problem_family,setting,kappa,lr,algo,seed,step,num_samples,train_batch_size,loss,delta_loss,recovery_error,diagnostic_A_definition,nrG,stA,condition_score,delta_gd_pred,delta_spec_pred,sigma_G,sigma_A,sigma_update,nrUpdate,stUpdate,nrUpdateFrac,stUpdateFrac,update_flatness,update_grad_inner,update_grad_cosine,update_grad_per_update_norm,update_fro_norm,update_op_norm,relative_update_fro_norm,mean_relative_layer_update_norm,elapsed_s
0,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,Adam,0,0,128,32,2.3025407266205056,0.0010253850242043505,0.9140625,full_layer_input_activation,3.2894973765377054,1.5062800607233315,2.1558409526995908,0.0007584562327875672,0.0019578051082823223,"[[0.02345882407064861,0.005528194247865521,0.0036097516222870444,0.0024987905880142513,0.0016154826227535728,0.0009893823145638403,0.0006496534799892352,3.673798663215695e-20],[0.009211707245826409,0.007645954685370377,0.004712278809944777,0.0026839937164177888,0.0025087684861614984,0.0004183879848668245,7.185841614209679e-05,1.9218978123916212e-19]]","[[37.27316902417838,9.989306739407862,8.59407756015897,8.490419613138702,6.920265443389615,5.922554208656598,5.207288854125392,4.843319129030292,4.725283177507722,4.470028844882081,3.9637832064440928,3.64081394576259,3.4978975645527957,3.3523565254770316,3.0630953210534115,2.785640687023805,2.672757140605864,2.562500395800782,2.423334860511891,2.2837536804067957,2.269381696998064,2.1204273068506763,2.0215207913127244,1.966089779432288,1.8305740616826418,1.7829029462869612,1.7440066179843905,1.5729003993754536,1.5314262073466416,1.409748653000662,1.3952042702682184,1.2911685333048202,1.232254867574216,1.2084490212656358,1.129459682615861,1.03980746854664,0.99211271720542,0.9763191318884166,0.9054089329754051,0.8467020576525917,0.8216375839140552,0.7906525849921877,0.6833601429486846,0.5901152037072692,0.574902212127047,0.5291858157728061,0.523459786549654,0.4653056798630904,0.2575357814113343,0.2395889443334397,0.13551207342603405,0.09739974631527588,0.047641565121418275,0.04594292838786716,0.04070770784384863,0.04040234207807829,4.517150037886157e-16,2.3070293890566414e-16,1.3072167270560434e-16,8.966881216275366e-17,7.8680618920833e-17,3.9632508869675395e-17,3.787665397958969e-28,0.0],[0.48621451020456397,0.23140686972056332,0.19132868346238074,0.1564186541121058,0.1228504095390393,0.10968710721026276,0.031185373838207284,0.019695838942099093]]","[[0.029382028769094168,0.014754070988106178,0.010606585122326853,0.008465898995197747,0.005137502478824,0.0045193050104519955,0.004011345243394197,3.091062459281683e-20],[0.010559579077047828,0.007455538476044127,0.006421384545130678,0.0056727627976633456,0.004951157553621721,0.002381781406256825,0.0011147715020120663,2.2952432886556003e-19]]",4.958512501561625,1.9885591234502606,0.6198140626952031,0.24856989043128258,0.39589204477379075,0.0007789697795814861,0.6957918855137462,0.01947424448953714,0.04000000000000002,0.029382028769094168,0.16877441507622784,0.17227616052609573,0.026640208903700113
1,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,Muon,0,0,128,32,2.3025407266205056,0.0006784066802656419,0.9140625,full_layer_input_activation,3.2894973765377054,1.5062800607233315,2.1558409526995908,0.0007584562327875672,0.0019578051082823223,"[[0.02345882407064861,0.005528194247865521,0.0036097516222870444,0.0024987905880142513,0.0016154826227535728,0.0009893823145638403,0.0006496534799892352,3.673798663215695e-20],[0.009211707245826409,0.007645954685370377,0.004712278809944777,0.0026839937164177888,0.0025087684861614984,0.0004183879848668245,7.185841614209679e-05,1.9218978123916212e-19]]","[[37.27316902417838,9.989306739407862,8.59407756015897,8.490419613138702,6.920265443389615,5.922554208656598,5.207288854125392,4.843319129030292,4.725283177507722,4.470028844882081,3.9637832064440928,3.64081394576259,3.4978975645527957,3.3523565254770316,3.0630953210534115,2.785640687023805,2.672757140605864,2.562500395800782,2.423334860511891,2.2837536804067957,2.269381696998064,2.1204273068506763,2.0215207913127244,1.966089779432288,1.8305740616826418,1.7829029462869612,1.7440066179843905,1.5729003993754536,1.5314262073466416,1.409748653000662,1.3952042702682184,1.2911685333048202,1.232254867574216,1.2084490212656358,1.129459682615861,1.03980746854664,0.99211271720542,0.9763191318884166,0.9054089329754051,0.8467020576525917,0.8216375839140552,0.7906525849921877,0.6833601429486846,0.5901152037072692,0.574902212127047,0.5291858157728061,0.523459786549654,0.4653056798630904,0.2575357814113343,0.2395889443334397,0.13551207342603405,0.09739974631527588,0.047641565121418275,0.04594292838786716,0.04070770784384863,0.04040234207807829,4.517150037886157e-16,2.3070293890566414e-16,1.3072167270560434e-16,8.966881216275366e-17,7.8680618920833e-17,3.9632508869675395e-17,3.787665397958969e-28,0.0],[0.48621451020456397,0.23140686972056332,0.19132868346238074,0.1564186541121058,0.1228504095390393,0.10968710721026276,0.031185373838207284,0.019695838942099093]]","[[0.010000000000000002,0.010000000000000002,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999997,0.009999999999999995],[0.010000000000000009,0.010000000000000005,0.010000000000000005,0.010000000000000005,0.010000000000000005,0.010000000000000004,0.010000000000000002,0.010000000000000002]]",8.0,7.999999999999994,1.0,0.9999999999999992,0.9999999999999991,0.0006560302829085186,0.5859797895423815,0.01640075707271296,0.040000000000000015,0.010000000000000009,0.1687744150762278,0.21700034967902454,0.02733037481084466
2,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,AdamFirstMuonSecond,0,0,128,32,2.3025407266205056,0.0009058103382137972,0.9140625,full_layer_input_activation,3.2894973765377054,1.5062800607233315,2.1558409526995908,0.0007584562327875672,0.0019578051082823223,"[[0.02345882407064861,0.005528194247865521,0.0036097516222870444,0.0024987905880142513,0.0016154826227535728,0.0009893823145638403,0.0006496534799892352,3.673798663215695e-20],[0.009211707245826409,0.007645954685370377,0.004712278809944777,0.0026839937164177888,0.0025087684861614984,0.0004183879848668245,7.185841614209679e-05,1.9218978123916212e-19]]","[[37.27316902417838,9.989306739407862,8.59407756015897,8.490419613138702,6.920265443389615,5.922554208656598,5.207288854125392,4.843319129030292,4.725283177507722,4.470028844882081,3.9637832064440928,3.64081394576259,3.4978975645527957,3.3523565254770316,3.0630953210534115,2.785640687023805,2.672757140605864,2.562500395800782,2.423334860511891,2.2837536804067957,2.269381696998064,2.1204273068506763,2.0215207913127244,1.966089779432288,1.8305740616826418,1.7829029462869612,1.7440066179843905,1.5729003993754536,1.5314262073466416,1.409748653000662,1.3952042702682184,1.2911685333048202,1.232254867574216,1.2084490212656358,1.129459682615861,1.03980746854664,0.99211271720542,0.9763191318884166,0.9054089329754051,0.8467020576525917,0.8216375839140552,0.7906525849921877,0.6833601429486846,0.5901152037072692,0.574902212127047,0.5291858157728061,0.523459786549654,0.4653056798630904,0.2575357814113343,0.2395889443334397,0.13551207342603405,0.09739974631527588,0.047641565121418275,0.04594292838786716,0.04070770784384863,0.04040234207807829,4.517150037886157e-16,2.3070293890566414e-16,1.3072167270560434e-16,8.966881216275366e-17,7.8680618920833e-17,3.9632508869675395e-17,3.787665397958969e-28,0.0],[0.48621451020456397,0.23140686972056332,0.19132868346238074,0.1564186541121058,0.1228504095390393,0.10968710721026276,0.031185373838207284,0.019695838942099093]]","[[0.03187923958083829,0.01600803564379033,0.011508050410898737,0.009185425024801904,0.005574144442396519,0.004903405693980737,0.004352273869874174,3.481711265902679e-20],[0.002138716318430162,0.0021387163184301617,0.0021387163184301613,0.0021387163184301613,0.0021387163184301604,0.00213871631843016,0.00213871631843016,0.0021387163184301587]]",6.225051871606151,4.769176820751011,0.7781314839507689,0.5961471025938764,0.672844694221844,0.0007420351335609353,0.6628010973355082,0.018550878339023382,0.04,0.03187923958083829,0.16877441507622773,0.12322001320306626,0.027989833848550916
3,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,MuonFirstAdamSecond,0,0,128,32,2.3025407266205056,0.0005474786227113171,0.9140625,full_layer_input_activation,3.2894973765377054,1.5062800607233315,2.1558409526995908,0.0007584562327875672,0.0019578051082823223,"[[0.02345882407064861,0.005528194247865521,0.0036097516222870444,0.0024987905880142513,0.0016154826227535728,0.0009893823145638403,0.0006496534799892352,3.673798663215695e-20],[0.009211707245826409,0.007645954685370377,0.004712278809944777,0.0026839937164177888,0.0025087684861614984,0.0004183879848668245,7.185841614209679e-05,1.9218978123916212e-19]]","[[37.27316902417838,9.989306739407862,8.59407756015897,8.490419613138702,6.920265443389615,5.922554208656598,5.207288854125392,4.843319129030292,4.725283177507722,4.470028844882081,3.9637832064440928,3.64081394576259,3.4978975645527957,3.3523565254770316,3.0630953210534115,2.785640687023805,2.672757140605864,2.562500395800782,2.423334860511891,2.2837536804067957,2.269381696998064,2.1204273068506763,2.0215207913127244,1.966089779432288,1.8305740616826418,1.7829029462869612,1.7440066179843905,1.5729003993754536,1.5314262073466416,1.409748653000662,1.3952042702682184,1.2911685333048202,1.232254867574216,1.2084490212656358,1.129459682615861,1.03980746854664,0.99211271720542,0.9763191318884166,0.9054089329754051,0.8467020576525917,0.8216375839140552,0.7906525849921877,0.6833601429486846,0.5901152037072692,0.574902212127047,0.5291858157728061,0.523459786549654,0.4653056798630904,0.2575357814113343,0.2395889443334397,0.13551207342603405,0.09739974631527588,0.047641565121418275,0.04594292838786716,0.04070770784384863,0.04040234207807829,4.517150037886157e-16,2.3070293890566414e-16,1.3072167270560434e-16,8.966881216275366e-17,7.8680618920833e-17,3.9632508869675395e-17,3.787665397958969e-28,0.0],[0.48621451020456397,0.23140686972056332,0.19132868346238074,0.1564186541121058,0.1228504095390393,0.10968710721026276,0.031185373838207284,0.019695838942099093]]","[[0.004529524448505557,0.004529524448505557,0.0045295244485055565,0.004529524448505556,0.004529524448505555,0.004529524448505555,0.004529524448505555,0.004529524448505552],[0.024264548005049312,0.017131863868388313,0.014755511788616288,0.013035275764386102,0.01137712017343062,0.005473025851501072,0.0025616008391875214,1.1216506410847169e-18]]",6.733460629955474,5.219382302699241,0.8416825787444342,0.6524227878374051,0.7230473505519457,0.0005155879943925302,0.4605338386289763,0.012889699859813248,0.04000000000000002,0.024264548005049312,0.16877441507622784,0.2331951455699949,0.028704958967864513
0,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,Adam,0,1,128,32,2.3023343108634733,0.0006958855235099648,0.7890625,full_layer_input_activation,4.206919099672648,1.2957059406095826,3.236703153497492,0.00034024288829637866,0.0010613312448335228,"[[0.01182172982540007,0.00948115992446831,0.005729145704796649,0.003675174822854679,0.002724296771471265,0.001777195700645211,0.0012175521018002343,0.0004596071927081107],[0.01700681526288188,0.007404578183026668,0.004446981237778797,0.003959325607449472,0.0025632025792099874,0.0015028710847954437,0.0008994805141545097,0.00013083826237976566]]","[[37.27316902417838,9.989306739407862,8.59407756015897,8.490419613138702,6.920265443389615,5.922554208656598,5.207288854125392,4.843319129030292,4.725283177507722,4.470028844882081,3.9637832064440928,3.64081394576259,3.4978975645527957,3.3523565254770316,3.0630953210534115,2.785640687023805,2.672757140605864,2.562500395800782,2.423334860511891,2.2837536804067957,2.269381696998064,2.1204273068506763,2.0215207913127244,1.966089779432288,1.8305740616826418,1.7829029462869612,1.7440066179843905,1.5729003993754536,1.5314262073466416,1.409748653000662,1.3952042702682184,1.2911685333048202,1.232254867574216,1.2084490212656358,1.129459682615861,1.03980746854664,0.99211271720542,0.9763191318884166,0.9054089329754051,0.8467020576525917,0.8216375839140552,0.7906525849921877,0.6833601429486846,0.5901152037072692,0.574902212127047,0.5291858157728061,0.523459786549654,0.4653056798630904,0.2575357814113343,0.2395889443334397,0.13551207342603405,0.09739974631527588,0.047641565121418275,0.04594292838786716,0.04070770784384863,0.04040234207807829,4.517150037886157e-16,2.3070293890566414e-16,1.3072167270560434e-16,8.966881216275366e-17,7.8680618920833e-17,3.9632508869675395e-17,3.787665397958969e-28,0.0],[1.069807202551295,0.29759947791502356,0.2069953172897559,0.18197127449437206,0.1440005060199338,0.13558746292183524,0.08265226655067602,0.018287007082391532]]","[[0.024810758998484204,0.014933826553143641,0.012873516946553407,0.011837632289004868,0.00815787671285207,0.006535118295297061,0.0040568443747435595,0.0031934819449284104],[0.010624577978171212,0.007364374291700425,0.0066979412551660305,0.004859401441375559,0.003948837820060519,0.003095048306405933,0.0023555011631639176,0.0012655110153483313]]",5.932748057040112,2.226681691791664,0.741593507130014,0.278335211473958,0.37500502332452834,0.0006342143081469312,0.6192752077182654,0.01611800821896614,0.03934818121017261,0.024810758998484204,0.16338431929509248,0.1645779056951815,0.030663416953757405
1,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,Muon,0,1,128,32,2.3022377443329685,0.0007001326975601962,0.7890625,full_layer_input_activation,4.375471183090452,1.3905682014908889,3.1467324073016134,0.0004378921908368157,0.0013851534846142887,"[[0.012683364941470508,0.007527367961629706,0.004364548017039715,0.002945911742799595,0.002476278321130701,0.0017566201565300586,0.0010773106226958694,0.0007634122043659164],[0.010422727071835296,0.005977640548773141,0.004353866965600575,0.0033485565857638644,0.0021897644288294167,0.0015062678999545934,0.00025717249192103744,4.259480532684685e-05]]","[[37.27316902417838,9.989306739407862,8.59407756015897,8.490419613138702,6.920265443389615,5.922554208656598,5.207288854125392,4.843319129030292,4.725283177507722,4.470028844882081,3.9637832064440928,3.64081394576259,3.4978975645527957,3.3523565254770316,3.0630953210534115,2.785640687023805,2.672757140605864,2.562500395800782,2.423334860511891,2.2837536804067957,2.269381696998064,2.1204273068506763,2.0215207913127244,1.966089779432288,1.8305740616826418,1.7829029462869612,1.7440066179843905,1.5729003993754536,1.5314262073466416,1.409748653000662,1.3952042702682184,1.2911685333048202,1.232254867574216,1.2084490212656358,1.129459682615861,1.03980746854664,0.99211271720542,0.9763191318884166,0.9054089329754051,0.8467020576525917,0.8216375839140552,0.7906525849921877,0.6833601429486846,0.5901152037072692,0.574902212127047,0.5291858157728061,0.523459786549654,0.4653056798630904,0.2575357814113343,0.2395889443334397,0.13551207342603405,0.09739974631527588,0.047641565121418275,0.04594292838786716,0.04070770784384863,0.04040234207807829,4.517150037886157e-16,2.3070293890566414e-16,1.3072167270560434e-16,8.966881216275366e-17,7.8680618920833e-17,3.9632508869675395e-17,3.787665397958969e-28,0.0],[0.6442360639826211,0.22360367027001798,0.2215910123399304,0.15416219323649208,0.12672962605361954,0.11702343672004827,0.04738329370490481,0.018041768976031238]]","[[0.010000000000000002,0.010000000000000002,0.010000000000000002,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999997],[0.010000000000000002,0.010000000000000002,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999995,0.009999999999999992]]",8.0,7.999999999999995,1.0,0.9999999999999993,0.9999999999999992,0.0006169340476566685,0.7370538054273265,0.015423351191416718,0.03999999999999999,0.010000000000000002,0.1633843192950925,0.20171972514363007,0.031195458956062794
2,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,AdamFirstMuonSecond,0,1,128,32,2.3023673599030237,0.000536132661896449,0.7890625,full_layer_input_activation,4.083977531980446,1.2872243490968103,3.162332355601437,0.00033142189740444187,0.0010112473941811136,"[[0.012193086244954925,0.008707547251937248,0.005701895204860234,0.00347558881160804,0.002664411878389734,0.0015982308364617267,0.001110229736626342,0.0004760868654063144],[0.018054816164566157,0.007453818850817376,0.004590408168223874,0.003997309010971569,0.0025664691754751887,0.0014384063420838497,0.0008222606756724243,0.00011514008721007548]]","[[37.27316902417838,9.989306739407862,8.59407756015897,8.490419613138702,6.920265443389615,5.922554208656598,5.207288854125392,4.843319129030292,4.725283177507722,4.470028844882081,3.9637832064440928,3.64081394576259,3.4978975645527957,3.3523565254770316,3.0630953210534115,2.785640687023805,2.672757140605864,2.562500395800782,2.423334860511891,2.2837536804067957,2.269381696998064,2.1204273068506763,2.0215207913127244,1.966089779432288,1.8305740616826418,1.7829029462869612,1.7440066179843905,1.5729003993754536,1.5314262073466416,1.409748653000662,1.3952042702682184,1.2911685333048202,1.232254867574216,1.2084490212656358,1.129459682615861,1.03980746854664,0.99211271720542,0.9763191318884166,0.9054089329754051,0.8467020576525917,0.8216375839140552,0.7906525849921877,0.6833601429486846,0.5901152037072692,0.574902212127047,0.5291858157728061,0.523459786549654,0.4653056798630904,0.2575357814113343,0.2395889443334397,0.13551207342603405,0.09739974631527588,0.047641565121418275,0.04594292838786716,0.04070770784384863,0.04040234207807829,4.517150037886157e-16,2.3070293890566414e-16,1.3072167270560434e-16,8.966881216275366e-17,7.8680618920833e-17,3.9632508869675395e-17,3.787665397958969e-28,0.0],[1.1366548187057564,0.3042085598392744,0.20842091138838567,0.18217244420982942,0.14612246251175115,0.1400171591124831,0.07493496797637274,0.017989355935587398]]","[[0.026697351920498307,0.01653707076085888,0.01358494458510772,0.012966041654393483,0.008545036563130513,0.0063558089431251475,0.004408010197293597,0.003580116219901909],[0.0024503916808890354,0.0024503916808890354,0.0024503916808890354,0.0024503916808890345,0.002450391680889034,0.002450391680889034,0.002450391680889034,0.002450391680889033]]",6.8926333498965136,5.041428919409108,0.8615791687370642,0.6301786149261385,0.680013986122086,0.000515405196429901,0.4947433840300026,0.013165455498296579,0.039148299616111805,0.026697351920498307,0.1633843192950925,0.12419850136499966,0.03176729194819927
3,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,MuonFirstAdamSecond,0,1,128,32,2.302346337211307,0.0005664076648428384,0.7890625,full_layer_input_activation,4.561089418618849,1.4640567118064578,3.1161393727383233,0.0005007684404056957,0.0015506474783667265,"[[0.013685830610034734,0.00948623065308942,0.004936518166530216,0.003060653080833661,0.002531538273852288,0.001795635678833345,0.0012569968719606834,0.0010155977309987212],[0.008049253419913631,0.006756319657379182,0.00394191561632699,0.0032157662340455053,0.0019543306868794537,0.001653813335329072,0.00031262175735301403,6.473149301305477e-05]]","[[37.27316902417838,9.989306739407862,8.59407756015897,8.490419613138702,6.920265443389615,5.922554208656598,5.207288854125392,4.843319129030292,4.725283177507722,4.470028844882081,3.9637832064440928,3.64081394576259,3.4978975645527957,3.3523565254770316,3.0630953210534115,2.785640687023805,2.672757140605864,2.562500395800782,2.423334860511891,2.2837536804067957,2.269381696998064,2.1204273068506763,2.0215207913127244,1.966089779432288,1.8305740616826418,1.7829029462869612,1.7440066179843905,1.5729003993754536,1.5314262073466416,1.409748653000662,1.3952042702682184,1.2911685333048202,1.232254867574216,1.2084490212656358,1.129459682615861,1.03980746854664,0.99211271720542,0.9763191318884166,0.9054089329754051,0.8467020576525917,0.8216375839140552,0.7906525849921877,0.6833601429486846,0.5901152037072692,0.574902212127047,0.5291858157728061,0.523459786549654,0.4653056798630904,0.2575357814113343,0.2395889443334397,0.13551207342603405,0.09739974631527588,0.047641565121418275,0.04594292838786716,0.04070770784384863,0.04040234207807829,4.517150037886157e-16,2.3070293890566414e-16,1.3072167270560434e-16,8.966881216275366e-17,7.8680618920833e-17,3.9632508869675395e-17,3.787665397958969e-28,0.0],[0.5344559529334449,0.2269139951812509,0.20015607770290378,0.1588304208555777,0.1296914504103941,0.11588964826425341,0.03743088159614877,0.018985251421801776]]","[[0.005046596763188054,0.005046596763188053,0.005046596763188052,0.005046596763188052,0.005046596763188051,0.0050465967631880505,0.0050465967631880505,0.005046596763188049],[0.02140665625762505,0.017680001716798663,0.016073362879768658,0.011244887247428951,0.010633615396677773,0.009303496193842069,0.006304160054812583,0.001984976598886124]]",7.200659244428174,5.526409963476714,0.9000824055535217,0.6908012454345892,0.7384524322815598,0.0005103562810939428,0.5903936846031332,0.012748217462198733,0.04003354057987019,0.02140665625762505,0.1633843192950925,0.20440920215489553,0.032338166842237115
0,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,Adam,0,2,128,32,2.302332433770531,0.000614247924862088,0.84375,full_layer_input_activation,3.4555957604950613,1.2544404734161727,2.7346366618259257,0.00021416758130890653,0.000550480633436904,"[[0.014176733009283146,0.008283368254498472,0.0055092870331008535,0.0037418648078891914,0.002627687800681516,0.0012170905176433653,0.0007390295273393203,1.142726682927569e-19],[0.02264086680530702,0.007208691993340697,0.004940467573329471,0.003975934207294661,0.0012983623148306962,0.0012540187739099465,0.00017410894636566085,3.5046869952181024e-19]]","[[37.27316902417838,9.989306739407862,8.59407756015897,8.490419613138702,6.920265443389615,5.922554208656598,5.207288854125392,4.843319129030292,4.725283177507722,4.470028844882081,3.9637832064440928,3.64081394576259,3.4978975645527957,3.3523565254770316,3.0630953210534115,2.785640687023805,2.672757140605864,2.562500395800782,2.423334860511891,2.2837536804067957,2.269381696998064,2.1204273068506763,2.0215207913127244,1.966089779432288,1.8305740616826418,1.7829029462869612,1.7440066179843905,1.5729003993754536,1.5314262073466416,1.409748653000662,1.3952042702682184,1.2911685333048202,1.232254867574216,1.2084490212656358,1.129459682615861,1.03980746854664,0.99211271720542,0.9763191318884166,0.9054089329754051,0.8467020576525917,0.8216375839140552,0.7906525849921877,0.6833601429486846,0.5901152037072692,0.574902212127047,0.5291858157728061,0.523459786549654,0.4653056798630904,0.2575357814113343,0.2395889443334397,0.13551207342603405,0.09739974631527588,0.047641565121418275,0.04594292838786716,0.04070770784384863,0.04040234207807829,4.517150037886157e-16,2.3070293890566414e-16,1.3072167270560434e-16,8.966881216275366e-17,7.8680618920833e-17,3.9632508869675395e-17,3.787665397958969e-28,0.0],[1.6859275166953203,0.3841207178562653,0.24841799066074102,0.20180792221268976,0.14565801385462407,0.1317440732468401,0.02033016964205258,6.683611020617406e-18]]","[[0.022312327028210784,0.01715408601121071,0.013152037845591992,0.010505122701350908,0.009502637148631232,0.007724019790836275,0.0050979674957569296,0.003896693683667318],[0.010734107802488357,0.008288500502169855,0.005672567843949003,0.005283634908307973,0.0049808045433921855,0.0033354404254941953,0.002450340920047339,0.0011547308031793762]]",6.206754907495155,2.5187401398558826,0.7758443634368943,0.31484251748198533,0.4058396959195355,0.0005670402707285403,0.4714581620281187,0.014384952214306086,0.039418988835055624,0.022312327028210784,0.15827572546883872,0.1621957571275145,0.034001541789621115
1,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,Muon,0,2,128,32,2.3020722439764723,0.0007724540137874492,0.7890625,full_layer_input_activation,3.92131438952957,1.3636158834883316,2.8799843185534066,0.0003455259984106079,0.0010416172716694839,"[[0.01681386430365751,0.007042700250563363,0.005433341894767244,0.004454286469880509,0.0029264934532276443,0.001764583784421429,0.0005611862264728627,1.5526087663291869e-19],[0.013840612853889264,0.005716796770608966,0.004856243732957321,0.004027312376249029,0.002733414674853777,0.0014681927231318553,0.0003672444719960155,3.3985386166115086e-19]]","[[37.27316902417838,9.989306739407862,8.59407756015897,8.490419613138702,6.920265443389615,5.922554208656598,5.207288854125392,4.843319129030292,4.725283177507722,4.470028844882081,3.9637832064440928,3.64081394576259,3.4978975645527957,3.3523565254770316,3.0630953210534115,2.785640687023805,2.672757140605864,2.562500395800782,2.423334860511891,2.2837536804067957,2.269381696998064,2.1204273068506763,2.0215207913127244,1.966089779432288,1.8305740616826418,1.7829029462869612,1.7440066179843905,1.5729003993754536,1.5314262073466416,1.409748653000662,1.3952042702682184,1.2911685333048202,1.232254867574216,1.2084490212656358,1.129459682615861,1.03980746854664,0.99211271720542,0.9763191318884166,0.9054089329754051,0.8467020576525917,0.8216375839140552,0.7906525849921877,0.6833601429486846,0.5901152037072692,0.574902212127047,0.5291858157728061,0.523459786549654,0.4653056798630904,0.2575357814113343,0.2395889443334397,0.13551207342603405,0.09739974631527588,0.047641565121418275,0.04594292838786716,0.04070770784384863,0.04040234207807829,4.517150037886157e-16,2.3070293890566414e-16,1.3072167270560434e-16,8.966881216275366e-17,7.8680618920833e-17,3.9632508869675395e-17,3.787665397958969e-28,0.0],[0.890556336115917,0.31360394981385653,0.26273632637980454,0.19567257460197127,0.16673700992381515,0.13143897028357115,0.05531674738978008,2.1972376609596836e-18]]","[[0.010000000000000007,0.010000000000000005,0.010000000000000005,0.010000000000000005,0.010000000000000004,0.01,0.009999999999999998,0.009999999999999998],[0.010000000000000007,0.010000000000000005,0.010000000000000004,0.01,0.01,0.009999999999999998,0.009999999999999998,0.009999999999999998]]",8.0,7.999999999999993,1.0,0.9999999999999991,0.9999999999999991,0.0007200627398667683,0.6967784467882526,0.018001568496669205,0.04000000000000001,0.010000000000000007,0.1582757254688387,0.18831507490702237,0.03453287482261658
