run_id,problem_family,setting,kappa,lr,algo,seed,step,num_samples,train_batch_size,loss,recovery_error,diagnostic_A_definition,sigma_update,update_rank_ceiling,nrUpdate,stUpdate,nrUpdateFrac,stUpdateFrac,update_flatness,update_grad_inner,update_grad_cosine,update_grad_per_update_norm,layer,nrG,stA,condition_score,delta_gd_pred,delta_spec_pred
0,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,Adam,0,0,128,32,2.3025407266205056,0.9140625,full_layer_input_activation,"[[0.029382028769094168,0.014754070988106178,0.010606585122326853,0.008465898995197747,0.005137502478824,0.0045193050104519955,0.004011345243394197,3.091062459281683e-20]]",8.0,4.4501037432123,1.5383536415020342,0.5562629679015375,0.19229420518775428,0.3456893884436897,0.0006301884033305833,0.7035317693558908,0.01729260954312489,1,2.434326803270686,1.4072141664345255,1.7298907737964062,4.3487155988847617e-07,7.522802992375262e-07
0,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,Adam,0,0,128,32,2.3025407266205056,0.9140625,full_layer_input_activation,"[[0.010559579077047828,0.007455538476044127,0.006421384545130678,0.0056727627976633456,0.004951157553621721,0.002381781406256825,0.0011147715020120663,2.2952432886556003e-19]]",8.0,5.46692125991095,2.438764605398487,0.6833651574888687,0.30484557567481085,0.4460947011038918,0.00014878137625090279,0.6739821359075107,0.009022295003541809,2,4.144667949804725,1.6053459550121376,2.5817911316027753,0.0007580213612276787,0.001957052827983085
1,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,Muon,0,0,128,32,2.3025407266205056,0.9140625,full_layer_input_activation,"[[0.010000000000000002,0.010000000000000002,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999997,0.009999999999999995]]",8.0,8.0,7.999999999999994,1.0,0.9999999999999992,0.9999999999999992,0.0003835007894612206,0.5516256433568288,0.013558800440921174,1,2.434326803270686,1.4072141664345255,1.7298907737964062,4.3487155988847617e-07,7.522802992375262e-07
1,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,Muon,0,0,128,32,2.3025407266205056,0.9140625,full_layer_input_activation,"[[0.010000000000000009,0.010000000000000005,0.010000000000000005,0.010000000000000005,0.010000000000000005,0.010000000000000004,0.010000000000000002,0.010000000000000002]]",8.0,8.000000000000002,7.999999999999994,1.0000000000000002,0.9999999999999992,0.999999999999999,0.0002725294934472979,0.7197801704170455,0.009635372644495951,2,4.144667949804725,1.6053459550121376,2.5817911316027753,0.0007580213612276787,0.001957052827983085
2,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,AdamFirstMuonSecond,0,0,128,32,2.3025407266205056,0.9140625,full_layer_input_activation,"[[0.03187923958083829,0.01600803564379033,0.011508050410898737,0.009185425024801904,0.005574144442396519,0.004903405693980737,0.004352273869874174,3.481711265902679e-20]]",8.0,4.450103743212301,1.5383536415020342,0.5562629679015376,0.19229420518775428,0.3456893884436896,0.0006837488060720111,0.7035317693558909,0.017292609543124893,1,2.434326803270686,1.4072141664345255,1.7298907737964062,4.3487155988847617e-07,7.522802992375262e-07
2,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,AdamFirstMuonSecond,0,0,128,32,2.3025407266205056,0.9140625,full_layer_input_activation,"[[0.002138716318430162,0.0021387163184301617,0.0021387163184301613,0.0021387163184301613,0.0021387163184301604,0.00213871631843016,0.00213871631843016,0.0021387163184301587]]",8.0,8.000000000000002,7.9999999999999885,1.0000000000000002,0.9999999999999986,0.9999999999999983,5.828632748892413e-05,0.7197801704170453,0.009635372644495951,2,4.144667949804725,1.6053459550121376,2.5817911316027753,0.0007580213612276787,0.001957052827983085
3,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,MuonFirstAdamSecond,0,0,128,32,2.3025407266205056,0.9140625,full_layer_input_activation,"[[0.004529524448505557,0.004529524448505557,0.0045295244485055565,0.004529524448505556,0.004529524448505555,0.004529524448505555,0.004529524448505555,0.004529524448505552]]",8.0,8.0,7.999999999999994,1.0,0.9999999999999992,0.9999999999999992,0.00017370762018857803,0.551625643356829,0.013558800440921177,1,2.434326803270686,1.4072141664345255,1.7298907737964062,4.3487155988847617e-07,7.522802992375262e-07
3,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,MuonFirstAdamSecond,0,0,128,32,2.3025407266205056,0.9140625,full_layer_input_activation,"[[0.024264548005049312,0.017131863868388313,0.014755511788616288,0.013035275764386102,0.01137712017343062,0.005473025851501072,0.0025616008391875214,1.1216506410847169e-18]]",8.0,5.466921259910948,2.4387646053984877,0.6833651574888685,0.30484557567481096,0.4460947011038921,0.0003418803742039522,0.6739821359075108,0.00902229500354181,2,4.144667949804725,1.6053459550121376,2.5817911316027753,0.0007580213612276787,0.001957052827983085
0,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,Adam,0,1,128,32,2.3023343108634733,0.7890625,full_layer_input_activation,"[[0.024810758998484204,0.014933826553143641,0.012873516946553407,0.011837632289004868,0.00815787671285207,0.006535118295297061,0.0040568443747435595,0.0031934819449284104]]",8.0,5.83021027763471,2.0799537440714193,0.7287762847043388,0.2599942180089274,0.3567544985556245,0.00040295687388029397,0.663295916775009,0.011261381727393731,1,4.720099599479329,1.4072141664345255,3.354215521748689,2.074799214752085e-07,6.959323730633434e-07
0,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,Adam,0,1,128,32,2.3023343108634733,0.7890625,full_layer_input_activation,"[[0.010624577978171212,0.007364374291700425,0.0066979412551660305,0.004859401441375559,0.003948837820060519,0.003095048306405933,0.0023555011631639176,0.0012655110153483313]]",8.0,6.035285836445515,2.373409639511909,0.7544107295556893,0.2966762049389886,0.39325554809343216,0.0002312574342666372,0.716193004445839,0.014128552302780487,2,3.693738599865968,1.1841977147846396,3.119190785246295,0.0003400354083749034,0.0010606353124604595
1,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,Muon,0,1,128,32,2.3022377443329685,0.7890625,full_layer_input_activation,"[[0.010000000000000002,0.010000000000000002,0.010000000000000002,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999997]]",8.0,8.000000000000002,7.999999999999996,1.0000000000000002,0.9999999999999994,0.9999999999999992,0.00033594813967662083,0.7420320026961919,0.011877560384617205,1,4.404891944202568,1.4072141664345255,3.1302214327214264,1.8442363778686205e-07,5.772868237008887e-07
1,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,Muon,0,1,128,32,2.3022377443329685,0.7890625,full_layer_input_activation,"[[0.010000000000000002,0.010000000000000002,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999998,0.009999999999999995,0.009999999999999992]]",8.0,8.0,7.999999999999994,1.0,0.9999999999999992,0.9999999999999992,0.0002809859079800477,0.7370592260784016,0.00993435204752755,2,4.346050421978338,1.3739222365472523,3.1632433818818004,0.0004377077671990288,0.0013845761977905877
2,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,AdamFirstMuonSecond,0,1,128,32,2.3023673599030237,0.7890625,full_layer_input_activation,"[[0.026697351920498307,0.01653707076085888,0.01358494458510772,0.012966041654393483,0.008545036563130513,0.0063558089431251475,0.004408010197293597,0.003580116219901909]]",8.0,5.785266699793028,2.0828578388182204,0.7231583374741285,0.26035722985227755,0.3600279722441726,0.00041974526598139296,0.6508130489026283,0.010894010909638182,1,4.606601638937795,1.4072141664345255,3.2735611599260643,2.0168354678809588e-07,6.602234253616417e-07
2,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,AdamFirstMuonSecond,0,1,128,32,2.3023673599030237,0.7890625,full_layer_input_activation,"[[0.0024503916808890354,0.0024503916808890354,0.0024503916808890354,0.0024503916808890345,0.002450391680889034,0.002450391680889034,0.002450391680889034,0.002450391680889033]]",8.0,8.0,7.999999999999995,1.0,0.9999999999999993,0.9999999999999993,9.565993044850804e-05,0.667209995524563,0.013802239461454627,2,3.561353425023099,1.167234531759095,3.0511035512768094,0.00033122021385765377,0.0010105871707557518
3,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,MuonFirstAdamSecond,0,1,128,32,2.302346337211307,0.7890625,full_layer_input_activation,"[[0.005046596763188054,0.005046596763188053,0.005046596763188052,0.005046596763188052,0.005046596763188051,0.0050465967631880505,0.0050465967631880505,0.005046596763188049]]",8.0,7.999999999999999,7.999999999999993,0.9999999999999999,0.9999999999999991,0.9999999999999992,0.00019060491852919322,0.7426883047804859,0.013353358386252321,1,4.412687344461693,1.4072141664345255,3.135761030349893,2.3268865135261418e-07,7.296560051162003e-07
3,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,MuonFirstAdamSecond,0,1,128,32,2.302346337211307,0.7890625,full_layer_input_activation,"[[0.02140665625762505,0.017680001716798663,0.016073362879768658,0.011244887247428951,0.010633615396677773,0.009303496193842069,0.006304160054812583,0.001984976598886124]]",8.0,6.401318488856347,3.0528199269534344,0.8001648111070434,0.3816024908691793,0.4769048645631203,0.00031975136256474955,0.7149628962187881,0.008548953888239591,2,4.709491492776005,1.5208992571783901,3.0965177151267533,0.0005005357517543431,0.0015499178223616103
0,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,Adam,0,2,128,32,2.302332433770531,0.84375,full_layer_input_activation,"[[0.022312327028210784,0.01715408601121071,0.013152037845591992,0.010505122701350908,0.009502637148631232,0.007724019790836275,0.0050979674957569296,0.003896693683667318]]",8.0,6.302460330735474,2.5441317586845984,0.7878075413419342,0.3180164698355748,0.4036727920805029,0.0003140365475759742,0.4910717843748099,0.008824000577344662,1,4.0799417946138625,1.4072141664345255,2.899304094522625,2.3240659895325183e-07,6.738174039392407e-07
0,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,Adam,0,2,128,32,2.302332433770531,0.84375,full_layer_input_activation,"[[0.010734107802488357,0.008288500502169855,0.005672567843949003,0.005283634908307973,0.0049808045433921855,0.0033354404254941953,0.002450340920047339,0.0011547308031793762]]",8.0,6.111049484254836,2.4933485210271664,0.7638811855318545,0.3116685651283958,0.40800659975856807,0.00025300372315256606,0.6053261953125886,0.01492689456925904,2,2.8312497263762606,1.1016667803978197,2.5699692291292258,0.00021393517470995327,0.0005498068160329647
1,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,Muon,0,2,128,32,2.3020722439764723,0.7890625,full_layer_input_activation,"[[0.010000000000000007,0.010000000000000005,0.010000000000000005,0.010000000000000005,0.010000000000000004,0.01,0.009999999999999998,0.009999999999999998]]",8.0,7.999999999999998,7.999999999999995,0.9999999999999998,0.9999999999999993,0.9999999999999996,0.0003899645638299059,0.6948949987287241,0.013787329375329031,1,3.8630324740655455,1.4072141664345255,2.7451631501503106,2.8335396379348854e-07,7.7785285985491e-07
1,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,Muon,0,2,128,32,2.3020722439764723,0.7890625,full_layer_input_activation,"[[0.010000000000000007,0.010000000000000005,0.010000000000000004,0.01,0.01,0.009999999999999998,0.009999999999999998,0.009999999999999998]]",8.0,8.000000000000002,7.999999999999991,1.0000000000000002,0.9999999999999989,0.9999999999999987,0.00033009817603686236,0.7053010266008405,0.011670732936648802,2,3.9795963049935943,1.320017600542138,3.0148054869565026,0.0003452426444468144,0.001040839418809629
2,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,AdamFirstMuonSecond,0,2,128,32,2.3024523960267587,0.8359375,full_layer_input_activation,"[[0.024434153616057774,0.018973289558853725,0.013053135658092517,0.01249942655508833,0.009378508551850512,0.0075154824040834295,0.005330408562855546,0.004426710692350129]]",8.0,6.193076282409161,2.472382961331173,0.7741345353011452,0.3090478701663966,0.39921726272833735,0.000294191878931172,0.47132594569423447,0.007657297297941247,1,4.197809615417387,1.4072141664345255,2.9830637834278093,1.8998341306695756e-07,5.667326389720467e-07
2,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,AdamFirstMuonSecond,0,2,128,32,2.3024523960267587,0.8359375,full_layer_input_activation,"[[0.0029352113970643363,0.0029352113970643363,0.0029352113970643355,0.0029352113970643355,0.0029352113970643346,0.002935211397064334,0.002935211397064334,0.0029352113970643324]]",8.0,8.0,7.99999999999999,1.0,0.9999999999999988,0.9999999999999988,0.00012484308552261183,0.5843828766240029,0.015037654944645887,2,2.73202677193076,1.0903889243831701,2.5055525701311208,0.0002075727182848827,0.0005200843577877908
3,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,MuonFirstAdamSecond,0,2,128,32,2.302110948271571,0.7890625,full_layer_input_activation,"[[0.005348988297743795,0.005348988297743794,0.005348988297743794,0.005348988297743793,0.005348988297743793,0.005348988297743792,0.005348988297743791,0.00534898829774379]]",8.0,7.999999999999997,7.999999999999995,0.9999999999999997,0.9999999999999993,0.9999999999999997,0.0002521333725304774,0.7057094566649759,0.01666532132393479,1,3.9842066978110044,1.4072141664345255,2.8312724479642175,4.0140508674271026e-07,1.1364871625673222e-06
3,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,MuonFirstAdamSecond,0,2,128,32,2.302110948271571,0.7890625,full_layer_input_activation,"[[0.019918793935302645,0.018562945287995306,0.016920000083180998,0.013447986738703219,0.009343262107840497,0.008497812572012618,0.004224673113794777,0.00048163785740054014]]",8.0,6.026723538836439,3.4934746467027575,0.7533404423545549,0.4366843308378447,0.5796639955675206,0.0003104559517807667,0.6366660160409672,0.008338888243347596,2,4.258445540618368,1.4767578634369622,2.8836450755084444,0.00042867384773897556,0.0012361432300317537
0,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,Adam,0,3,128,32,2.301934217338424,0.8046875,full_layer_input_activation,"[[0.022153051021824775,0.01865055163533937,0.01184364023746798,0.010407822718957514,0.008513650432808715,0.007323041469455495,0.006327547724621374,0.0039046618458487337]]",8.0,6.2613525924127,2.5849596180375487,0.7826690740515875,0.3231199522546936,0.41284364358747616,0.00037096796102208205,0.5308987867536232,0.010415400485126463,1,4.042839705428052,1.4072141664345255,2.872938463710496,2.770357680262722e-07,7.959067137862558e-07
0,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,Adam,0,3,128,32,2.301934217338424,0.8046875,full_layer_input_activation,"[[0.01279587407068436,0.008183260372391171,0.00515856567382698,0.004893109320260603,0.0032916799295660115,0.002610396783901183,0.0017358063276574226,0.0009355341816304093]]",8.0,5.180122830036701,1.8492818286264108,0.6475153537545876,0.23116022857830135,0.3569957488080083,0.0004588622251063828,0.6308542260475359,0.026370040589938366,2,2.060473128086458,1.078506888099095,1.9104867579641627,0.00034932217916584644,0.0006673753975595343
1,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,Muon,0,3,128,32,2.301683826093146,0.828125,full_layer_input_activation,"[[0.010000000000000002,0.01,0.01,0.009999999999999998,0.009999999999999998,0.009999999999999997,0.009999999999999997,0.009999999999999995]]",8.0,8.0,7.999999999999994,1.0,0.9999999999999992,0.9999999999999992,0.0005477356057099131,0.6383597591010929,0.019365378054740028,1,3.260025456316844,1.4072141664345255,2.316651959649332,6.624121928234411e-07,1.5345785046000356e-06
1,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,Muon,0,3,128,32,2.301683826093146,0.828125,full_layer_input_activation,"[[0.010000000000000002,0.01,0.01,0.01,0.009999999999999998,0.009999999999999997,0.009999999999999997,0.009999999999999997]]",8.0,8.000000000000002,7.999999999999995,1.0000000000000002,0.9999999999999993,0.9999999999999991,0.00041412136971599847,0.6527740353738859,0.014641401438022193,2,3.408911530066458,1.3581750182307666,2.509920654045819,0.0004929596992719855,0.0012372897308149725
2,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,AdamFirstMuonSecond,0,3,128,32,2.3022647209030973,0.8046875,full_layer_input_activation,"[[0.022383315576917126,0.02052122913147696,0.013806039765670726,0.012755576686327845,0.009032858432361379,0.006833362716910042,0.006008825850366001,0.005691902338541606]]",8.0,6.395321766400215,2.9385201377197108,0.7994152208000269,0.36731501721496385,0.4594796391884655,0.0003248762561964499,0.4619965990932217,0.008466993344378549,1,3.593319592858082,1.4072141664345255,2.5534987342847155,2.4176211266391814e-07,6.173392486853137e-07
2,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,AdamFirstMuonSecond,0,3,128,32,2.3022647209030973,0.8046875,full_layer_input_activation,"[[0.0033815999402574395,0.0033815999402574386,0.0033815999402574386,0.0033815999402574386,0.003381599940257438,0.003381599940257438,0.003381599940257438,0.0033815999402574378]]",8.0,7.999999999999999,7.999999999999994,0.9999999999999999,0.9999999999999992,0.9999999999999993,0.00020902960215936643,0.4977136437314731,0.0218544848247723,2,1.9817509692516782,1.0703618621398212,1.8514775603923772,0.0003470719073759648,0.0006425958483491803
3,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,MuonFirstAdamSecond,0,3,128,32,2.3017345279990544,0.78125,full_layer_input_activation,"[[0.005585809047866189,0.005585809047866188,0.005585809047866187,0.0055858090478661864,0.0055858090478661864,0.0055858090478661864,0.005585809047866186,0.005585809047866184]]",8.0,8.000000000000004,7.999999999999993,1.0000000000000004,0.9999999999999991,0.9999999999999987,0.00032320735561476664,0.6582605973802872,0.02045738682849156,1,3.4664561125076214,1.4072141664345255,2.4633465148312292,6.952035129967195e-07,1.7125271508388959e-06
3,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,MuonFirstAdamSecond,0,3,128,32,2.3017345279990544,0.78125,full_layer_input_activation,"[[0.02207648276799492,0.018214459602850223,0.016862587720274883,0.012862605114231321,0.007317230833982019,0.006719319506098081,0.005627562280362133,0.0009205323909993483]]",8.0,5.862632925698621,2.8728397897895404,0.7328291157123277,0.35910497372369254,0.490025527130747,0.00042739610831809156,0.7011961036146378,0.011422074199260687,2,3.6290770479904824,1.492693038935991,2.4312279573416724,0.000544945228959134,0.0013248860758654053
0,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,Adam,0,4,128,32,2.301595072270043,0.8515625,full_layer_input_activation,"[[0.022541224305902607,0.01897216102127539,0.012100988164631874,0.011471510279458525,0.009260408939491883,0.007896733905470448,0.0060752855279375,0.004363187677455829]]",8.0,6.362203403658163,2.6571957879299672,0.7952754254572704,0.3321494734912459,0.4176533850524369,0.00039269478635701733,0.5524363008452353,0.010687247252543303,1,4.3790281154790875,1.4072141664345255,3.111841978235822,2.693857753702673e-07,8.382859641368033e-07
0,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,Adam,0,4,128,32,2.301595072270043,0.8515625,full_layer_input_activation,"[[0.010132307489118583,0.008420925190502996,0.0055914859854204295,0.005206934928788705,0.003585917118338277,0.0032429135279832006,0.0018181894588813893,0.0013360690881997798]]",8.0,5.9412859101538835,2.5366202489594505,0.7426607387692354,0.3170775311199313,0.42694801888329764,0.0001382513743553291,0.25204234083881183,0.008567090778960685,2,3.211807346184695,1.0656990127246253,3.0138034358999826,0.00015029889882629593,0.00045297133769467467
1,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,Muon,0,4,128,32,2.301102951868779,0.75,full_layer_input_activation,"[[0.010000000000000005,0.010000000000000005,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.009999999999999998,0.009999999999999997,0.009999999999999997]]",8.0,8.000000000000002,7.999999999999992,1.0000000000000002,0.999999999999999,0.9999999999999988,0.0005861315250013561,0.7747886106453468,0.020722878799783562,1,4.802379129485976,1.4072141664345255,3.41268532113617,5.149215649920018e-07,1.7572652663846687e-06
1,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,Muon,0,4,128,32,2.301102951868779,0.75,full_layer_input_activation,"[[0.010000000000000002,0.01,0.01,0.01,0.01,0.009999999999999998,0.009999999999999998,0.009999999999999998]]",8.0,8.000000000000002,7.999999999999996,1.0000000000000002,0.9999999999999994,0.9999999999999992,0.0004928018254982413,0.7767173229243931,0.017423175629545807,2,4.8263183978466895,1.403509354809789,3.438750430345922,0.0003974922228863392,0.0013668765525095563
2,SmallMLPDigits,MLP hybrid hidden=8 samples=128 lr=1e-02,1.0,0.01,AdamFirstMuonSecond,0,4,128,32,2.3014622784752596,0.84375,full_layer_input_activation,"[[0.022263918417389485,0.021515950055877912,0.013479072356401368,0.012727324024049686,0.009138224740093221,0.007026323171643197,0.005684582278115432,0.005529626407080169]]",8.0,6.328166444747754,3.022211336708637,0.7910208055934692,0.3777764170885796,0.47758088588472725,0.00037310972860352245,0.55090128091012,0.009639900605993564,1,4.2453125002819965,1.4072141664345255,3.016820468087237,2.203966100646385e-07,6.648970043400431e-07
