seed,geometry,head_classes,tail_classes,head_train_examples,tail_train_examples,tail_eval_examples,warmup_steps,hidden_dim,head_loss_before,head_loss_after,actual_head_loss_decrease,actual_head_gain_relative_error,matched_first_order_head_gain,tail_loss_before,tail_loss_after,tail_loss_increase,tail_accuracy_before,tail_accuracy_after,tail_accuracy_drop,tail_margin_before,tail_margin_after,tail_margin_drop,tail_positive_margin_fraction_before,tail_margin_certified_preserved_fraction,tail_prediction_changed_fraction,tail_positive_margin_prediction_changed_fraction,tail_output_drift_fro,tail_output_drift_rms,centered_tail_output_drift_fro,true_logit_delta_fro,competitor_logit_delta_fro,margin_delta_fro,margin_delta_rms,tail_output_jvp_fro,tail_output_linearization_residual_fro,tail_output_linearization_relative_error,update_fro_norm,update_op_norm,step_size,alignment,nrG,stA_tail,condition_score_tail,partition_name
14,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.0876991205575151,0.0859860639810332,0.0017130565764818,0.0233330929707534,0.0017539824111503,11.872463839575502,11.875247951970412,0.0027841123949094,0.17,0.175,-0.0049999999999999,-11.114137358697672,-11.118600202541083,0.0044628438434113,0.17,0.9705882352941176,0.005,0.0,0.627141328534006,0.0140233064210156,0.6268611056746296,0.068698482577566,0.244900221116295,0.2510613613502189,0.0177527191104665,0.6270484974162779,0.002072025306276,0.0033044099695856,0.0181598168773628,0.0028021205788752,0.0028021205788752,0.6259482280574655,2.697432100300075,1.2206392561552022,2.2207234058691645,low_vs_high
15,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1577973256972249,0.1547150882966461,0.0030822374005788,0.0233556281895174,0.0031559465139444,10.927135648976414,10.92430791037277,-0.0028277386036439,0.195,0.195,0.0,-9.951316310031515,-9.946753765559857,-0.0045625444716606,0.195,1.0,0.01,0.0,0.6587673202680042,0.0147304850947463,0.6587606183519403,0.0370899455876145,0.1432536930264898,0.1294160473575353,0.0091510964680872,0.6586827967127385,0.000132807260096,0.0002016255180169,0.00525394730626,0.0045871302839137,0.00525394730626,0.6006810365578327,2.4154291252369986,1.250537340054298,1.9317572508966507,low_vs_high
15,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1577973256972249,0.1546886548994144,0.0031086707978105,0.0149798850915452,0.0031559465139444,10.927135648976414,10.928457163253436,0.0013215142770235,0.195,0.195,0.0,-9.951316310031515,-9.954316610160497,0.0030003001289813,0.195,1.0,0.015,0.0,0.5353066125836148,0.011969819745421,0.5351349866794495,0.1025467914273702,0.1507981180932617,0.1677850191886899,0.0118641924849837,0.53529470442401,0.0007890045717674,0.0014739629688966,0.0171337618734483,0.0026437968545258,0.0026437968545258,1.193717478157187,2.4154291252369986,1.250537340054298,1.9317572508966507,low_vs_high
16,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.2417549478807895,0.237092426620227,0.0046625212605624,0.0356926918282554,0.0048350989576157,11.731373274577695,11.71495426240888,-0.0164190121688143,0.195,0.195,0.0,-10.830356084949033,-10.81516539682205,-0.0151906881269816,0.195,1.0,0.01,0.0,1.2792359190542884,0.028604584742648,1.279209933304227,0.2527676406977855,0.620790776473564,0.6839759555287215,0.0483644036322907,1.2793360877517304,0.0001895511264241,0.0001481636672637,0.0091761355483455,0.0076664360666775,0.0091761355483455,0.5269210477702185,2.8296840554752025,1.218539757297849,2.3326412864370143,low_vs_high
16,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.2417549478807895,0.2370351039762147,0.0047198439045747,0.0238371652889284,0.0048350989576157,11.731373274577695,11.720555017771044,-0.010818256806651,0.195,0.195,0.0,-10.830356084949033,-10.821722937236434,-0.0086331477125973,0.195,1.0,0.0,0.0,0.9458562199500268,0.0211499880474925,0.945357546336043,0.2329588906330355,0.4639584145159352,0.5102418972581929,0.0360795505596757,0.9461341379352474,0.0008378040952825,0.0008855024480047,0.027502583223495,0.0042437407239965,0.0042437407239965,1.139348341965238,2.8296840554752025,1.218539757297849,2.3326412864370143,low_vs_high
17,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.073734339230786,0.0723035057751326,0.0014308334556533,0.0297373851992253,0.0014746867846157,12.522970439816431,12.519097865383324,-0.0038725744331102,0.185,0.185,0.0,-11.696485415094276,-11.693853972356068,-0.0026314427382096,0.185,1.0,0.0,0.0,0.720265602853418,0.016105628498351,0.7202377445879545,0.0825213673439822,0.3826860302968972,0.3917014397238564,0.0276974744229272,0.7201998815731361,6.767337758420614e-05,9.396471634567178e-05,0.0048893168364777,0.0044014036932756,0.0048893168364777,0.3016140769633751,2.603593838958864,1.226910617716242,2.1164312693596763,low_vs_high
17,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.073734339230786,0.0722870921643922,0.0014472470663937,0.018607150011931,0.0014746867846157,12.522970439816431,12.521366982526509,-0.0016034572899243,0.185,0.185,0.0,-11.696485415094276,-11.696757727346323,0.0002723122520471,0.185,1.0,0.0,0.0,0.526591878476732,0.0117749523667328,0.5260931692128543,0.1025978403999925,0.2691660556934642,0.2893615916103743,0.0204609543642628,0.5265542825690335,0.0002831745169693,0.0005377878907142,0.016101896068406,0.0024845765040964,0.0024845765040964,0.5935364768137756,2.603593838958864,1.226910617716242,2.1164312693596763,low_vs_high
18,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.0897640426724308,0.0880224233607591,0.0017416193116716,0.0298903325760209,0.0017952808534486,12.644009652980168,12.643988251268848,-2.1401711320478967e-05,0.19,0.19,0.0,-11.804734173963972,-11.807327493947373,0.0025933199834007,0.19,1.0,0.005,0.0,0.7683593203548313,0.0171810367145894,0.7682787979865306,0.0846162538973247,0.2837395204575643,0.3101617759757838,0.0219317495057339,0.7682999735580784,6.870599487372839e-05,8.942600187208606e-05,0.0051219649697737,0.0044826737716416,0.0051219649697737,0.3505062732843969,2.659963991737214,1.2244056024308054,2.1630811426276435,low_vs_high
18,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.0897640426724308,0.0880001164386643,0.0017639262337664,0.0174650220448595,0.0017952808534486,12.644009652980168,12.647217258698875,0.0032076057187087,0.19,0.19,0.0,-11.804734173963972,-11.811688774341558,0.0069546003775862,0.19,1.0,0.01,0.0,0.5591513974428982,0.0125030053439632,0.5584542346158928,0.1202379278576995,0.2027241423086307,0.2474070726187166,0.0174943218762207,0.5591546231181673,0.0003035140842174,0.0005428088612142,0.0163316945427473,0.0025200351785035,0.0025200351785035,0.7124030921325114,2.659963991737214,1.2244056024308054,2.1630811426276435,low_vs_high
19,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.0672170653037603,0.06589222076052,0.0013248445432403,0.0145028370003811,0.0013443413060752,11.278054653133577,11.273475720997252,-0.004578932136324,0.19,0.19,0.0,-10.418679566630994,-10.412427572282557,-0.0062519943484371,0.19,1.0,0.0,0.0,0.4529002743140838,0.0101271580039459,0.452890536833593,0.0326923306153696,0.1754379232222311,0.169413386255995,0.0119793354245389,0.4528691762473663,3.3874750837664674e-05,7.480030131077325e-05,0.0034129006278746,0.003082526067229,0.0034129006278746,0.3938999263838475,2.0136556666383503,1.2507317990413953,1.6103704161476633,low_vs_high
19,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.0672170653037603,0.0658885816113568,0.0013284836924035,0.0117958241705458,0.0013443413060752,11.278054653133577,11.276874371135872,-0.0011802819977031,0.19,0.19,0.0,-10.418679566630994,-10.417665978694249,-0.0010135879367467,0.19,1.0,0.0,0.0,0.3853773996949775,0.0086173006271007,0.3853156155565149,0.0678839777373752,0.1213366153179807,0.1264669782823441,0.0089425657939617,0.3853721705356597,0.0001657888439608,0.0004302045052458,0.0123508325371587,0.0019057748353044,0.0019057748353044,0.7054040598980205,2.0136556666383503,1.2507317990413953,1.6103704161476633,low_vs_high
0,frobenius,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.1378362112088555,0.1351294347379066,0.0027067764709488,0.0181185164588359,0.0027567242241771,10.81091774536728,10.813688047271574,0.0027703019042935,0.17,0.17,0.0,-10.091752591066497,-10.09937609135107,0.0076235002845734,0.17,1.0,0.005,0.0,0.7240561249746806,0.0161903871496846,0.7240287757131941,0.0928531391780772,0.2562444420076337,0.2707969344131785,0.0191482348648087,0.7239932695712358,8.436599267533487e-05,0.0001165286974633,0.0055835432365321,0.0050514644380562,0.0055835432365321,0.4937230907679497,2.795967172936725,1.2548481864369012,2.214756240675809,even_vs_odd
0,spectral,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.1378362112088555,0.1351165155114368,0.0027196956974187,0.0134320750815989,0.0027567242241771,10.81091774536728,10.812731055646942,0.0018133102796618,0.17,0.17,0.0,-10.091752591066497,-10.098000431210671,0.0062478401441747,0.17,1.0,0.005,0.0,0.5206911242512019,0.0116430074910647,0.520064803655287,0.1120425772620358,0.2111062084623988,0.2367176448326542,0.0167384651887678,0.5206607614292171,0.000327203543325,0.0006284390289501,0.0178941129746717,0.0027611215765919,0.0027611215765919,0.9984074035521806,2.795967172936725,1.2548481864369012,2.214756240675809,even_vs_odd
1,frobenius,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.4157452388717344,0.4076883624442477,0.0080568764274867,0.0310320270471687,0.0083149047774346,10.879339690367214,10.88467684695391,0.0053371565866964,0.185,0.18,0.005,-9.979044819655796,-9.994850019371205,0.0158051997154089,0.185,0.972972972972973,0.02,0.027027027027027,1.4675333332525762,0.0328150429239961,1.4673917640197742,0.0899665706898947,0.4554008275805195,0.4753925088608702,0.0336153266740807,1.4677407558217148,0.0007099182028871,0.000483680922582,0.0112953508439708,0.0101887782544643,0.0112953508439708,0.7361351490797645,2.4949214317355626,1.2668906186707465,1.9561856252940928,even_vs_odd
1,spectral,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.4157452388717344,0.4076188482711348,0.0081263906005996,0.0226718383290061,0.0083149047774346,10.879339690367214,10.881552346035637,0.0022126556684227,0.185,0.18,0.005,-9.979044819655796,-9.988844538409614,0.0097997187538183,0.185,0.972972972972973,0.02,0.027027027027027,1.2010233749617611,0.0268556990898071,1.200027427866982,0.223906504788017,0.3720430959136241,0.433619067737268,0.0306614983248811,1.2009004043374258,0.0025636464349431,0.0021347702321389,0.037380897741053,0.0057679977460348,0.0057679977460348,1.441558257048667,2.4949214317355626,1.2668906186707465,1.9561856252940928,even_vs_odd
2,frobenius,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.0944551402433327,0.092594607171341,0.0018605330719916,0.015123439974472,0.0018891028048666,10.810622552670615,10.816321606647852,0.005699053977235,0.15,0.15,0.0,-10.013445514046577,-10.026176460048909,0.0127309460023337,0.15,1.0,0.005,0.0,0.4465771759489131,0.0099857692262165,0.4465670622140826,0.0717001825010038,0.2314963030013209,0.2632656840583667,0.0186156950451386,0.4465623968108808,2.149463125150105e-05,4.813354506560486e-05,0.0035525568509833,0.003241612561929,0.0035525568509833,0.5317586414820431,2.73248971298856,1.2643042642606273,2.1475439162445955,even_vs_odd
2,spectral,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.0944551402433327,0.0925874711122534,0.0018676691310792,0.0113459541387751,0.0018891028048666,10.810622552670615,10.816020318209851,0.0053977655392341,0.15,0.15,0.0,-10.013445514046577,-10.024138157256878,0.0106926432103033,0.15,1.0,0.005,0.0,0.348103793256985,0.0077838374494815,0.3479196258549715,0.089130074270086,0.1795536998508835,0.2230845664524452,0.0157744609716584,0.3481098361909628,0.0001471034857982,0.0004225777915609,0.0121331835671617,0.001872190870118,0.001872190870118,1.0090332321444977,2.73248971298856,1.2643042642606273,2.1475439162445955,even_vs_odd
3,frobenius,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.156439107670464,0.1533569248566772,0.0030821828137867,0.0148937629204149,0.0031287821534092,10.65038482830648,10.651251345457428,0.000866517150948,0.155,0.15,0.005,-9.849602965914675,-9.854165409545136,0.004562443630462,0.155,0.967741935483871,0.01,0.032258064516129,0.6184758536780873,0.0138295405126641,0.6184729635906467,0.0940674824626203,0.2905361326939466,0.3192482260312905,0.0225742585508501,0.6183975699396634,0.0012951592036266,0.0020943795166482,0.0047826973830052,0.0041461175227215,0.0047826973830052,0.6541877737293285,2.765269479323896,1.2559156394655009,2.205737652727012,even_vs_odd
3,spectral,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.156439107670464,0.1533453158716745,0.0030937917987894,0.011183378357515,0.0031287821534092,10.65038482830648,10.650557190257622,0.000172361951142,0.155,0.15,0.005,-9.849602965914675,-9.85235057832448,0.002747612409804,0.155,0.967741935483871,0.005,0.032258064516129,0.4462629545575851,0.0099787430223066,0.4459638860296223,0.0916247127721396,0.2207344532197105,0.2584723696569281,0.0182767565333769,0.4461450483821004,0.0016511578047461,0.0037009439211168,0.0150663420404508,0.0023247870485162,0.0023247870485162,1.3458360220159324,2.765269479323896,1.2559156394655009,2.205737652727012,even_vs_odd
4,frobenius,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.1565665055533583,0.1534817859880654,0.0030847195652929,0.0148852226117705,0.0031313301110671,10.881337311557845,10.888685537598723,0.0073482260408805,0.19,0.19,0.0,-9.971921851082874,-9.98692423294253,0.0150023818596558,0.19,1.0,0.0,0.0,0.4880579394211568,0.0109133072950418,0.488053874632614,0.0572599235460274,0.3060377592723643,0.321874680047793,0.0227599768954044,0.4880387158927065,2.088399491150385e-05,4.279167662611242e-05,0.0036149210286711,0.0034132133021557,0.0036149210286711,0.8662236564039714,2.2212049647269483,1.2577863220563383,1.7582178049870154,even_vs_odd
4,spectral,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.1565665055533583,0.153469292281829,0.0030972132715293,0.0108953187072947,0.0031313301110671,10.881337311557845,10.88558568123818,0.0042483696803383,0.19,0.19,0.0,-9.971921851082874,-9.981953903573505,0.0100320524906294,0.19,1.0,0.0,0.0,0.3874387133806964,0.0086633930023429,0.3871860600168822,0.0761373409537077,0.2401386008753839,0.2606302275006043,0.0184293401247869,0.3874159220659514,0.0003875159708012,0.0010002582463176,0.0134211371772958,0.0020709264267575,0.0020709264267575,1.5120431467813764,2.2212049647269483,1.2577863220563383,1.7582178049870154,even_vs_odd
5,frobenius,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.0912957612857891,0.0894959674242562,0.0017997938615328,0.0143059019471523,0.0018259152257157,11.383855802545382,11.38556162091536,0.0017058183699791,0.185,0.185,0.0,-10.314711245314587,-10.31983121601538,0.0051199707007913,0.185,1.0,0.0,0.0,0.4494930779450498,0.0100509707770074,0.4494891719289802,0.0886837758192231,0.2387093241015969,0.2639128795044749,0.0186614586740082,0.4494742068282203,2.10855656787933e-05,4.69116255359493e-05,0.0031827318142279,0.0029682285365458,0.0031827318142279,0.5736943394204012,2.204863925411301,1.262995909232416,1.740006374746915,even_vs_odd
5,spectral,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.0912957612857891,0.0894884123947169,0.0018073488910722,0.0101682347471936,0.0018259152257157,11.383855802545382,11.38584806071025,0.0019922581648685,0.185,0.185,0.0,-10.314711245314587,-10.31950406263207,0.0047928173174813,0.185,1.0,0.0,0.0,0.360466986481366,0.0080602868541683,0.3603860263115696,0.1006171275449088,0.1893177839777148,0.2198701876494672,0.0155471700667697,0.3604671491211258,0.0001446852266903,0.0004013825588353,0.0115454756332536,0.0017815055671167,0.0017815055671167,1.0249281615610748,2.204863925411301,1.262995909232416,1.740006374746915,even_vs_odd
6,frobenius,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.152815712583877,0.1497984102326006,0.0030173023512764,0.0127643616423617,0.0030563142516775,10.879488458886051,10.880088124828836,0.0005996659427847,0.175,0.175,0.0,-10.004320142532364,-10.009170467485148,0.0048503249527822,0.175,1.0,0.01,0.0,0.4203679912538018,0.0093997140400853,0.4203672244414644,0.1073302614682507,0.2134796530787733,0.2589560614681785,0.0183109587093509,0.4203695848196223,7.866337614726295e-06,1.871290858995349e-05,0.0029897599444843,0.0027896975675093,0.0029897599444843,1.0222607528460554,2.170272155615044,1.2503682479004927,1.7505964659370636,even_vs_odd
6,spectral,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.152815712583877,0.1497911633037398,0.0030245492801371,0.0103932282234808,0.0030563142516775,10.879488458886051,10.879717964468306,0.0002295055822543,0.175,0.175,0.0,-10.004320142532364,-10.007079577316428,0.002759434784064,0.175,1.0,0.005,0.0,0.3161519714358902,0.0070693729935122,0.3161051426679775,0.0777977189480346,0.1677814837976612,0.1993137128592736,0.014093607794626,0.3161560963611718,0.000123123016603,0.0003894374267019,0.0108837515975596,0.0016793993316587,0.0016793993316587,1.8198853566643085,2.170272155615044,1.2503682479004927,1.7505964659370636,even_vs_odd
7,frobenius,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.1063319199136275,0.1042366237341199,0.0020952961795075,0.014737916323908,0.0021266383982725,11.709563946445927,11.715109186720928,0.0055452402749995,0.185,0.185,0.0,-10.854544750366482,-10.86746388673957,0.0129191363730871,0.185,1.0,0.015,0.0,0.4883087139746081,0.0109189147845272,0.4882969486294841,0.1046931786878099,0.2781817788637691,0.3227365410470633,0.0228209196711069,0.4882941036704346,6.107265655684885e-05,0.0001250735081537,0.0033083202318842,0.0030734452786664,0.0033083202318842,0.6428151597227121,2.2860929822278733,1.249324073512676,1.834129233125886,even_vs_odd
7,spectral,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.1063319199136275,0.1042291428258447,0.0021027770877827,0.0112202010972583,0.0021266383982725,11.709563946445927,11.71361171487931,0.0040477684333808,0.185,0.185,0.0,-10.854544750366482,-10.863936708036835,0.0093919576703527,0.185,1.0,0.01,0.0,0.364147857147171,0.0081425936244195,0.3639589527866895,0.0962543173438924,0.2111769212359807,0.2573128745299862,0.0181947678466756,0.3641438598682567,0.0001453376389977,0.0003991214874536,0.011739792096679,0.001811489248376,0.001811489248376,1.173972409816395,2.2860929822278733,1.249324073512676,1.834129233125886,even_vs_odd
8,frobenius,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.2270744681513504,0.222611262891702,0.0044632052596484,0.0172375397410078,0.004541489363027,11.216312853079874,11.211673476778207,-0.0046393763016663,0.135,0.135,0.0,-10.463671408646364,-10.459186195649204,-0.0044852129971602,0.135,0.9629629629629628,0.005,0.0,0.6920044666719717,0.0154736902821201,0.691987989824198,0.0949141387287477,0.2527296481330121,0.2663030413818714,0.0188304686411723,0.6920411307633656,0.0002807894756106,0.0004057410219258,0.0051907821752515,0.0048071037784522,0.0051907821752515,0.8749142633416236,2.5922576645445847,1.2489660657996762,2.063015399320559,even_vs_odd
8,spectral,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.2270744681513504,0.2225968080987793,0.0044776600525711,0.0140547087868393,0.004541489363027,11.216312853079874,11.20955846896077,-0.0067543841191035,0.135,0.135,0.0,-10.463671408646364,-10.4562387211092,-0.0074326875371646,0.135,0.9629629629629628,0.005,0.0,0.5465672799269382,0.0122216159219379,0.5463723647112779,0.0799531013718831,0.2434986899261521,0.2536438804259802,0.017935330785568,0.5466105049702946,0.0010496986708193,0.0019203777850489,0.0177360563023531,0.0027367329025693,0.0027367329025693,1.6594565581329723,2.5922576645445847,1.2489660657996762,2.063015399320559,even_vs_odd
9,frobenius,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.2241787199423633,0.2197513197102607,0.0044274002321026,0.0125288802521258,0.0044835743988472,10.28683004834479,10.284789804695274,-0.0020402436495157,0.18,0.18,0.0,-9.382393390745584,-9.382467626982123,7.423623654112532e-05,0.18,1.0,0.005,0.0,0.5366047125865043,0.0119988461439016,0.5365987147981408,0.0533811734531889,0.2244167460853719,0.2251840611025034,0.0159229176620706,0.5365865377014633,2.3847968882203563e-05,4.444384494691085e-05,0.004179653010322,0.003924116130202,0.004179653010322,1.072714502322234,2.410462554456464,1.2577288834227838,1.901748545907436,even_vs_odd
9,spectral,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.2241787199423633,0.219743089709912,0.0044356302324513,0.0106932911402763,0.0044835743988472,10.28683004834479,10.283731417344727,-0.0030986310000624,0.18,0.18,0.0,-9.382393390745584,-9.38195538221879,-0.0004380085267943,0.18,1.0,0.005,0.0,0.4186248711761059,0.0093607366902186,0.4184076518702198,0.0977810408757555,0.2166216756469851,0.22945463312912,0.0162248927060272,0.4186288540725,0.0002125557925733,0.0005077428144418,0.01509675718802,0.0023294802076757,0.0023294802076757,1.924710235387968,2.410462554456464,1.2577288834227838,1.901748545907436,even_vs_odd
10,frobenius,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.1195793824972322,0.1172173272978879,0.0023620551993443,0.0123484709418902,0.0023915876499446,11.606836163159535,11.605307646373753,-0.0015285167857825,0.18,0.18,0.0,-10.624806220101814,-10.622731032345037,-0.0020751877567768,0.18,1.0,0.015,0.0,0.4281617107671376,0.0095739869063792,0.4281534303404979,0.0304477686431461,0.1847369991625488,0.1843137610487139,0.0130329510303542,0.4281425297079821,0.0001802276829732,0.0004209525344192,0.0032209673908651,0.0029855127673488,0.0032209673908651,0.7425060113080812,2.252079060373205,1.2509325519936834,1.7973405760226944,even_vs_odd
10,spectral,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.1195793824972322,0.1172142178746964,0.0023651646225358,0.0110483207292912,0.0023915876499446,11.606836163159535,11.603837873600972,-0.0029982895585636,0.18,0.18,0.0,-10.624806220101814,-10.621814904042008,-0.0029913160598056,0.18,1.0,0.015,0.0,0.3474149002241302,0.0077684333329746,0.3470869023206795,0.0611212927291687,0.1782918263083743,0.1950593624326737,0.0137927797910068,0.3473538789708306,0.0014270039570746,0.0041082136790949,0.0115885570826602,0.0017881531790814,0.0017881531790814,1.337462404184655,2.252079060373205,1.2509325519936834,1.7973405760226944,even_vs_odd
11,frobenius,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.1392522701831959,0.1365027092265202,0.0027495609566757,0.0127410658876462,0.0027850454036639,11.341966167216835,11.34254752602402,0.0005813588071834,0.17,0.17,0.0,-10.422113828302848,-10.423087201741454,0.0009733734386063,0.17,0.9705882352941176,0.01,0.0,0.4888612613302575,0.0109312701190074,0.4888375723039875,0.0394910310498795,0.2277662608326837,0.232078154995294,0.0164104037162435,0.4888443242899259,1.9877515694151173e-05,4.066226139175163e-05,0.0034982994464483,0.0031891605610188,0.0034982994464483,0.7961140680771267,2.031579276456147,1.2612162954820554,1.6228117458189495,even_vs_odd
11,spectral,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.1392522701831959,0.1364942654168127,0.0027580047663832,0.0097092267311341,0.0027850454036639,11.341966167216835,11.3431467149888,0.0011805477719644,0.17,0.17,0.0,-10.422113828302848,-10.423785520880802,0.001671692577954,0.17,1.0,0.01,0.0,0.3967124775152184,0.0088707606724638,0.396609483234363,0.0713082990081238,0.1948189689927472,0.196702841771716,0.0139089913295444,0.396701722974196,0.0001529451766793,0.0003855420025219,0.0125018293966787,0.001929074156562,0.001929074156562,1.443721276442428,2.031579276456147,1.2612162954820554,1.6228117458189495,even_vs_odd
12,frobenius,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.093198004629302,0.0913580282210154,0.0018399764082866,0.012867058900443,0.001863960092586,11.581791059830142,11.58556536264972,0.0037743028195791,0.19,0.19,0.0,-10.671637964955044,-10.679622139063326,0.007984174108282,0.19,1.0,0.01,0.0,0.4131471441737532,0.0092382509908241,0.4131399577597876,0.0483487047598393,0.2437816171116024,0.2609750030365079,0.0184537194367294,0.4131343216940172,1.3988127682386298e-05,3.385854659818467e-05,0.0028395991064295,0.0026510001278853,0.0028395991064295,0.65641663584327,1.89940391141279,1.2655343113912405,1.5047393845011126,even_vs_odd
12,spectral,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.093198004629302,0.0913539640360684,0.0018440405932336,0.0106866554877415,0.001863960092586,11.581791059830142,11.58396938619854,0.0021783263683996,0.19,0.19,0.0,-10.671637964955044,-10.677200247845244,0.0055622828901995,0.19,1.0,0.005,0.0,0.3404492564516896,0.0076126768031523,0.3403337591350677,0.0656385975574768,0.190513238084411,0.2203726030922051,0.0155826962034229,0.3404324650977738,0.0001185877471813,0.0003483444128845,0.0108925751432589,0.0016807608343186,0.0016807608343186,1.1089978148745008,1.89940391141279,1.2655343113912405,1.5047393845011126,even_vs_odd
13,frobenius,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.316775670700524,0.3106314861672665,0.0061441845332574,0.0301994279311185,0.0063355134140104,11.124727708141917,11.11345223619754,-0.0112754719443746,0.17,0.17,0.0,-10.367598989412905,-10.356945385778896,-0.0106536036340099,0.17,0.9411764705882352,0.02,0.0294117647058823,1.0220449915426038,0.0228536207715246,1.0220403071397366,0.1505322762657937,0.4320823142031338,0.418259063140161,0.029575381983914,1.0221528552131431,0.0005315673090212,0.0005200467878265,0.0079118412521532,0.0070079389423041,0.0079118412521532,0.8007634647985696,2.6060852926350444,1.2548930660242437,2.0754991770253435,even_vs_odd
13,spectral,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.316775670700524,0.3105561846552688,0.0062194860452551,0.018313806817734,0.0063355134140104,11.124727708141917,11.118590770062305,-0.0061369380796101,0.17,0.165,0.005,-10.367598989412905,-10.364535116529089,-0.0030638728838177,0.17,0.9411764705882352,0.015,0.0294117647058823,0.8157211254393004,0.018240078871649,0.8152379795066939,0.1736458220933771,0.3665620695754656,0.3793925615990468,0.026827105303842,0.8157987960402588,0.0023526165230007,0.0028838195574937,0.0251376158288239,0.0038788183324476,0.0038788183324476,1.6333617279808506,2.6060852926350444,1.2548930660242437,2.0754991770253435,even_vs_odd
14,frobenius,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.0948325475583296,0.0929691222033226,0.0018634253550069,0.0175180341639561,0.0018966509511665,11.274066112286636,11.280991790797716,0.0069256785110791,0.115,0.115,0.0,-10.58692899667949,-10.598398754142265,0.0114697574627733,0.115,1.0,0.0,0.0,0.46091496266263,0.0103063718836041,0.4609018771108561,0.0453875411413705,0.286504935826642,0.2998571422469117,0.021203101867001,0.4608526786813455,0.0007423912186744,0.0016109078953357,0.003196421286588,0.0030462270244553,0.003196421286588,0.5933670130169695,2.0602692377191385,1.266245578401559,1.6187286588258805,even_vs_odd
14,spectral,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.0948325475583296,0.0929588656078766,0.0018736819504529,0.0121102940419703,0.0018966509511665,11.274066112286636,11.279269481363022,0.0052033690763853,0.115,0.115,0.0,-10.58692899667949,-10.595605569063457,0.0086765723839672,0.115,1.0,0.0,0.0,0.3755107182601518,0.0083966749230947,0.3752425613635005,0.0745125862798542,0.229376336433696,0.2485365462736455,0.0175741877242778,0.3753947453327592,0.001708859557387,0.004552166961933,0.012563839309661,0.0019386424938661,0.0019386424938661,0.9783397182139616,2.0602692377191385,1.266245578401559,1.6187286588258805,even_vs_odd
15,frobenius,"0,2,4,6,8","1,3,5,7,9",500,200,200,80,32,0.2169874407718109,0.2127352765093547,0.0042521642624562,0.0201819406386915,0.0043397488154362,10.1911753604729,10.199743172274893,0.008567811801992,0.095,0.095,0.0,-9.571787123152763,-9.587183428503684,0.0153963053509222,0.095,0.9473684210526316,0.025,0.0,0.7977242099023405,0.0178376556063894,0.7976764902821836,0.1067928326595128,0.3687570484584426,0.4081358500026187,0.0288595627182187,0.797646827242732,8.889678098398837e-05,0.0001114487990772,0.0066177779640668,0.0060078788500407,0.0066177779640668,0.6557712934764769,2.890912516001959,1.2652404184187338,2.260177423756409,even_vs_odd
