state_source,direction,seeds,trajectory_steps,comparisons,mean_tail_accuracy_before,mean_tail_positive_margin_fraction_before,geomean_tail_output_drift_sq_ratio_vs_fro,tail_output_drift_sq_ratio_vs_fro_ci95_low,tail_output_drift_sq_ratio_vs_fro_ci95_high,geomean_centered_tail_output_drift_sq_ratio_vs_fro,centered_tail_output_drift_sq_ratio_vs_fro_ci95_low,centered_tail_output_drift_sq_ratio_vs_fro_ci95_high,geomean_margin_delta_sq_ratio_vs_fro,margin_delta_sq_ratio_vs_fro_ci95_low,margin_delta_sq_ratio_vs_fro_ci95_high,geomean_tail_output_drift_sq_ratio_vs_polar_grad,tail_output_drift_sq_ratio_vs_polar_grad_ci95_low,tail_output_drift_sq_ratio_vs_polar_grad_ci95_high,less_tail_drift_than_fro_fraction,less_tail_drift_than_polar_grad_fraction,mean_tail_loss_increase_diff_vs_fro,tail_loss_increase_diff_vs_fro_ci95_low,tail_loss_increase_diff_vs_fro_ci95_high,mean_tail_accuracy_drop_diff_vs_fro,tail_accuracy_drop_diff_vs_fro_ci95_low,tail_accuracy_drop_diff_vs_fro_ci95_high,mean_actual_head_gain_relative_error_diff_vs_fro,actual_head_gain_relative_error_diff_vs_fro_ci95_low,actual_head_gain_relative_error_diff_vs_fro_ci95_high,mean_direction_cosine_to_polar_grad,direction_cosine_to_polar_grad_ci95_low,direction_cosine_to_polar_grad_ci95_high,mean_gradient_momentum_cosine,gradient_momentum_cosine_ci95_low,gradient_momentum_cosine_ci95_high,mean_matrix_gradient_nuclear_rank,mean_matrix_update_nuclear_rank
adamw_matrix_trajectory,polar_grad,10,3,30,0.12873333333333334,0.12873333333333334,0.5306433793834155,0.47549527415182147,0.5921875808034733,0.5353970429171621,0.4802482383062217,0.596878802877907,0.5249152187083608,0.4751607005720031,0.5798795786350877,1.0,1.0,1.0,1.0,0.0,0.018536972999572753,0.01488514912088556,0.022188796878259944,0.00010000000000000009,1.2888888888888916e-05,0.00018711111111111126,-0.008008098951238522,-0.020159392933334394,0.0041431950308573485,1.0,0.9999999999999999,1.0,0.8861680519191852,0.8602820351016469,0.9120540687367236,14.95793130471416,210.2336210056993
adamw_matrix_trajectory,polar_momentum,10,3,30,0.12873333333333334,0.12873333333333334,0.5680177484147003,0.5125569340648045,0.6294796559582054,0.5712235772203649,0.5151427019665523,0.6334096822624039,0.5576751167295625,0.5053406792876618,0.6154294490159095,1.070432178150818,1.0441155252761107,1.097412135230627,1.0,0.4,0.016099818547566733,0.0133246578982972,0.018874979196836266,0.00010000000000000009,1.2888888888888916e-05,0.00018711111111111126,-0.008666792734047891,-0.020567703373673488,0.0032341179055777047,0.8498836572552289,0.8290532526669088,0.8707140618435489,0.8861680519191852,0.8602820351016469,0.9120540687367236,14.95793130471416,210.23809510409598
adamw_matrix_trajectory,ns_momentum,10,3,30,0.12873333333333334,0.12873333333333334,0.8628080672873953,0.8153619628207106,0.9130150717368017,0.8654276839965632,0.8163116492246314,0.91749894410922,0.8268026818345756,0.7834434442684669,0.8725616120601457,1.6259659515396963,1.512138350807739,1.7483620292773938,0.6666666666666667,0.0,0.00150148868560791,0.000509772410140512,0.0024932049610753076,8.333333333333341e-05,1.0288446068340218e-05,0.0001563782205983266,-0.0037332750364516254,-0.00914414577188743,0.0016775956989841787,0.4445391244247137,0.42760172739490915,0.4614765214545183,0.8861680519191852,0.8602820351016469,0.9120540687367236,14.95793130471416,62.28542189709201
ns_muon_matrix_trajectory,polar_grad,10,3,30,0.3677166666666666,0.3677166666666666,0.500247617511058,0.3901213911699441,0.6414610541478287,0.5063093464697769,0.3928268442686708,0.652575449113973,0.5143770846912918,0.3997279965148598,0.66190956741174,1.0,1.0,1.0,1.0,0.0,-0.00010400613149007163,-0.0005800620353540648,0.00037204977237392155,5.4210108624275225e-21,-0.00016150832260786125,0.00016150832260786125,-0.002886722670359834,-0.020991380212480933,0.015217934871761263,1.0,0.9999999999999999,1.0,0.8967196637045391,0.8806973455597741,0.9127419818493042,32.398956587026056,210.23809510531245
ns_muon_matrix_trajectory,polar_momentum,10,3,30,0.3677166666666666,0.3677166666666666,0.5447774209221111,0.4471552666408805,0.6637122728667288,0.5504775306910945,0.44973073455451673,0.6737932022723074,0.5620337114192532,0.4603990617963282,0.6861045536001559,1.089015523217497,1.034441346073432,1.1464688784051085,1.0,0.16666666666666666,-7.853507995605464e-05,-0.0004771583694388001,0.0003200882095266908,6.666666666666674e-05,-7.277915005964875e-05,0.0002061124833929822,-0.0192738067749744,-0.04134132223138681,0.002793708681438009,0.7578377512552319,0.7483471859417365,0.7673283165687272,0.8967196637045391,0.8806973455597741,0.9127419818493042,32.398956587026056,210.2380951048958
ns_muon_matrix_trajectory,ns_momentum,10,3,30,0.3677166666666666,0.3677166666666666,0.7247376033735791,0.6759695841412385,0.7770240053196439,0.7286769908873628,0.6781591778846172,0.7829580050880055,0.7386837786364077,0.6871379417163623,0.7940963403324872,1.4487577311801163,1.1952365230005537,1.7560532357102228,1.0,0.0,-5.5821736653645825e-05,-0.0002188167582068046,0.00010717328489951293,1.6666666666666684e-05,-0.0001481121225712571,0.00018144545590459044,-0.0025165845021374138,-0.011345356368340716,0.006312187364065889,0.5243070730011323,0.5181714874688202,0.5304426585334444,0.8967196637045391,0.8806973455597741,0.9127419818493042,32.398956587026056,103.02395673233084
