seed,state_source,trajectory_step,direction,warmup_steps,tail_eval_examples,tail_accuracy_before,tail_positive_margin_fraction_before,tail_output_drift_sq_ratio_vs_fro,centered_tail_output_drift_sq_ratio_vs_fro,margin_delta_sq_ratio_vs_fro,tail_output_drift_sq_ratio_vs_polar_grad,actual_head_loss_decrease_diff_vs_fro,tail_loss_increase_diff_vs_fro,tail_accuracy_drop_diff_vs_fro,tail_margin_drop_diff_vs_fro,actual_head_gain_relative_error_diff_vs_fro,direction_cosine_to_polar_grad,gradient_momentum_cosine,alignment_ratio_to_polar_grad,update_fro_norm_ratio_vs_fro,update_op_norm_ratio_vs_fro,mean_matrix_gradient_nuclear_rank,mean_matrix_update_nuclear_rank,less_tail_drift_than_fro,less_tail_drift_than_polar_grad,tail_prediction_changed_fraction,tail_margin_certified_preserved_fraction
3,adamw_matrix_trajectory,2,polar_momentum,5000,2000,0.0275,0.0275,0.586715752856475,0.5713805677919296,0.6144971974851313,1.3686458306367688,0.001056671142578125,0.009222030639648438,0.0,0.009502410888671875,-0.011738269704070447,0.6491591729177338,0.6846542928515784,0.7579537512570101,7.472073450025752,0.27246105954252736,7.622318059819473,210.23809510479654,True,False,0.002,0.9818181818181818
3,adamw_matrix_trajectory,2,ns_momentum,5000,2000,0.0275,0.0275,1.1151969669413502,1.0757045755815255,1.125658154963471,2.6014465637100797,0.000522613525390625,-0.0032215118408203125,0.0,-0.0033721923828125,-0.009577267621276739,0.3156161293222355,0.6846542928515784,0.3970655030047736,2.2666779812057025,0.5200242406412525,7.622318059819473,49.75655987520632,False,False,0.003,0.9818181818181818
3,ns_muon_matrix_trajectory,0,polar_grad,5000,2000,0.38,0.38,0.5542234269031755,0.5628050453400644,0.5498339063765082,1.0,-2.1391315385699272e-08,-0.0002522468566894531,0.0005000000000000004,-0.00029289722442626953,-0.015524287135899185,1.0000000000000002,1.0000000060414505,1.0,2.814281783174383,0.12948667051736193,32.2357203454354,210.23809510639833,True,False,0.0015,0.9960526315789473
3,ns_muon_matrix_trajectory,0,polar_momentum,5000,2000,0.38,0.38,0.5539672946675697,0.5625075605651045,0.5465598822295057,0.9995378538272244,-1.9543222151696682e-08,-0.0002446174621582031,0.0005000000000000004,-0.00028586387634277344,-0.017638042808711778,0.9999999969762342,1.0000000060414505,1.000000337329116,2.8142818380039953,0.12948650013261612,32.2357203454354,210.23809510693405,True,True,0.0015,0.9960526315789473
3,ns_muon_matrix_trajectory,0,ns_momentum,5000,2000,0.38,0.38,0.6533430909336285,0.6608794187155395,0.6510371225300569,1.1788442336050322,-1.3969838619232178e-08,-0.0002703666687011719,0.0,-0.00032591819763183594,-0.015977995637008566,0.6640296205410429,1.0000000060414505,0.4994363801888991,1.5787520237349744,0.2592305368085006,32.2357203454354,109.01366827137008,True,False,0.0015,0.9947368421052631
3,ns_muon_matrix_trajectory,1,polar_grad,5000,2000,0.3795,0.3795,0.5971203123835828,0.6097141117136525,0.6076778590348489,1.0,5.164474714547396e-08,-0.000270843505859375,0.0,-0.0002688169479370117,-0.05311772971229811,0.9999999999999998,0.853563403294632,1.0,2.566126149076639,0.12656646162647137,37.593141874341825,210.23809510806828,True,False,0.0,0.9973649538866931
3,ns_muon_matrix_trajectory,1,polar_momentum,5000,2000,0.3795,0.3795,0.6423614010211814,0.6540887917990299,0.6439589473156377,1.0757654491052322,4.186586011201143e-08,-0.000232696533203125,0.0,-0.00012540817260742188,-0.050015450549765764,0.6889319054147259,0.853563403294632,0.7820285012757244,3.2813710663281053,0.1618416952101803,37.593141874341825,210.2380951084413,True,False,0.0005,0.9973649538866931
3,ns_muon_matrix_trajectory,1,ns_momentum,5000,2000,0.3795,0.3795,0.7807096644210109,0.7878103308430284,0.802769289249152,1.307457891198805,-3.026798367500305e-08,-6.937980651855469e-05,0.0,6.54458999633789e-05,0.03615993644195788,0.4897367951686991,0.853563403294632,0.3693056010568831,1.8087961752985944,0.34266583070685264,37.593141874341825,105.48919104369585,True,False,0.001,0.9960474308300395
3,ns_muon_matrix_trajectory,2,polar_grad,5000,2000,0.38,0.38,0.5601779871385515,0.5711338060915284,0.5794367774242596,1.0,-3.262539394199848e-08,-0.0006639957427978516,0.0,-0.0006293058395385742,-0.03898130818453596,1.0,0.811076111836734,1.0,2.635331555348909,0.13023476893343047,35.62886691553601,210.2380951067825,True,False,0.002,0.9960526315789473
3,ns_muon_matrix_trajectory,2,polar_momentum,5000,2000,0.38,0.38,0.6251540683704302,0.6339602052705492,0.6372362093801718,1.115991850311333,-1.354783307760954e-07,-0.0005829334259033203,0.0,-0.0005135536193847656,-0.16187153398663245,0.5888580384605482,0.811076111836734,0.6993444255331688,3.7682915117393647,0.18622359730508667,35.62886691553601,210.23809510666,True,False,0.002,0.9947368421052631
3,ns_muon_matrix_trajectory,2,ns_momentum,5000,2000,0.38,0.38,0.8109773178252875,0.8134760781505204,0.8479265883989494,1.4477136489561928,-9.496579878032207e-08,-0.00021529197692871094,-0.0005000000000000004,-2.8848648071289062e-05,-0.11346655540244505,0.41971423591770596,0.811076111836734,0.32607041949616217,2.0226929491477605,0.39934721776410054,35.62886691553601,100.86459687020223,True,False,0.001,0.9947368421052631
4,adamw_matrix_trajectory,0,polar_grad,5000,2000,0.382,0.382,0.570615415181051,0.579088095321861,0.5467423112398216,1.0,1.0244548320770264e-08,-0.0005459785461425781,-0.0005000000000000004,-0.0008252859115600586,0.012140687807903968,1.0,1.00000000634247,1.0,2.626459599819662,0.13456077165437264,35.13972713458315,210.23809510610135,True,False,0.002,0.9986910994764399
4,adamw_matrix_trajectory,0,polar_momentum,5000,2000,0.382,0.382,0.5706082562070967,0.5790805287309693,0.5459512489228433,0.9999874539422459,1.1641532182693481e-08,-0.0005478858947753906,-0.0005000000000000004,-0.0008289813995361328,0.013796236145345418,0.9999999758094503,1.00000000634247,1.0000000848270998,2.6264587638299495,0.13455934836672998,35.13972713458315,210.23809510632375,True,True,0.002,0.9986910994764399
4,adamw_matrix_trajectory,0,ns_momentum,5000,2000,0.382,0.382,0.6456987375638055,0.6531152120338946,0.5922995519792359,1.1315830599475327,3.245077095925808e-09,-0.0003745555877685547,0.0,-0.0005701780319213867,0.0038457008255150353,0.6763929805887074,1.00000000634247,0.5083273255251503,1.5084776639939677,0.2646735025590712,35.13972713458315,110.6025038271224,True,False,0.0015,0.9986910994764399
