algo,d,r,lr,noise,dist,spectrum,kappa,init_scale,seed,iters,final_loss,min_loss,K_epsilon,time_s,I_conv,F_eps
Muon-Exact,50,5,0.1,0.0,normal,hard-cutoff,1.0,0.01,3,2000,0.603612794457404,0.4653536904925954,2001,31.977837085723877,0,8509252500
Muon-Exact,50,5,0.1,0.0,normal,hard-cutoff,1.0,0.01,4,2000,0.4987108485964431,0.45065234469040005,2001,31.95419192314148,0,8509252500
Muon-Exact,70,5,0.001,0.0,normal,hard-cutoff,1.0,0.01,0,2000,8.42864721839175e-05,7.267349930603895e-05,40,74.7675359249115,1,466676000
Muon-Exact,70,5,0.001,0.0,normal,hard-cutoff,1.0,0.01,1,2000,0.00010575925286992297,7.269542471481931e-05,41,74.67499899864197,1,478342900
Muon-Exact,70,5,0.001,0.0,normal,hard-cutoff,1.0,0.01,2,2000,0.00010326350608949071,7.13703264586932e-05,40,74.2072114944458,1,466676000
Muon-Exact,70,5,0.001,0.0,normal,hard-cutoff,1.0,0.01,3,2000,8.54222854614122e-05,7.612947188542019e-05,40,74.1602954864502,1,466676000
Muon-Exact,70,5,0.001,0.0,normal,hard-cutoff,1.0,0.01,4,2000,8.621067700449721e-05,7.429741107588256e-05,40,75.49623394012451,1,466676000
Muon-Exact,70,5,0.003,0.0,normal,hard-cutoff,1.0,0.01,0,2000,0.0007850016039436214,0.0006505083105871657,39,75.7090003490448,1,455009100
Muon-Exact,70,5,0.003,0.0,normal,hard-cutoff,1.0,0.01,1,2000,0.0009557850950539336,0.0006842583455462334,38,75.39975881576538,1,443342200
Muon-Exact,70,5,0.003,0.0,normal,hard-cutoff,1.0,0.01,2,2000,0.0007756247520988877,0.0006467816728639541,38,74.17215061187744,1,443342200
Muon-Exact,70,5,0.003,0.0,normal,hard-cutoff,1.0,0.01,3,2000,0.000953682722960425,0.0006760671646224857,39,73.77830100059509,1,455009100
Muon-Exact,70,5,0.003,0.0,normal,hard-cutoff,1.0,0.01,4,2000,0.0007740425180210197,0.0006693619596329853,39,72.67048692703247,1,455009100
Muon-Exact,70,5,0.01,0.0,normal,hard-cutoff,1.0,0.01,0,2000,0.010341614497235392,0.007630633772783473,44,72.10948419570923,1,513343600
Muon-Exact,70,5,0.01,0.0,normal,hard-cutoff,1.0,0.01,1,2000,0.010498207749931885,0.007339683533655866,43,71.72655630111694,1,501676700
Muon-Exact,70,5,0.01,0.0,normal,hard-cutoff,1.0,0.01,2,2000,0.008496738392828641,0.007093729844457407,43,72.10953378677368,1,501676700
Muon-Exact,70,5,0.01,0.0,normal,hard-cutoff,1.0,0.01,3,2000,0.010578622287064233,0.0073866294841410645,43,72.77166676521301,1,501676700
Muon-Exact,70,5,0.01,0.0,normal,hard-cutoff,1.0,0.01,4,2000,0.010529985615767888,0.007229157849525679,42,72.24278783798218,1,490009800
Muon-Exact,70,5,0.03,0.0,normal,hard-cutoff,1.0,0.01,0,2000,0.07689987170987815,0.06752522737689812,2001,71.06468296051025,0,23345466900
Muon-Exact,70,5,0.03,0.0,normal,hard-cutoff,1.0,0.01,1,2000,0.09217965094690213,0.06713033468219651,2001,71.99421668052673,0,23345466900
Muon-Exact,70,5,0.03,0.0,normal,hard-cutoff,1.0,0.01,2,2000,0.07546401847549762,0.06638238817090909,2001,71.50723505020142,0,23345466900
Muon-Exact,70,5,0.03,0.0,normal,hard-cutoff,1.0,0.01,3,2000,0.07636253343465667,0.07028475775761275,2001,70.97855591773987,0,23345466900
Muon-Exact,70,5,0.03,0.0,normal,hard-cutoff,1.0,0.01,4,2000,0.07660367859863568,0.06506811385495907,2001,71.19126105308533,0,23345466900
Muon-Exact,70,5,0.1,0.0,normal,hard-cutoff,1.0,0.01,0,2000,0.8563619586699606,0.37352730635951903,2001,70.17660689353943,0,23345466900
Muon-Exact,70,5,0.1,0.0,normal,hard-cutoff,1.0,0.01,1,2000,0.8612780222628383,0.40520651356243387,2001,68.72214555740356,0,23345466900
Muon-Exact,70,5,0.1,0.0,normal,hard-cutoff,1.0,0.01,2,2000,0.8498646758817392,0.3670135316542032,2001,67.67181086540222,0,23345466900
Muon-Exact,70,5,0.1,0.0,normal,hard-cutoff,1.0,0.01,3,2000,1.0433126431561124,0.3663975813940819,2001,67.56975173950195,0,23345466900
Muon-Exact,70,5,0.1,0.0,normal,hard-cutoff,1.0,0.01,4,2000,0.8493608366007498,0.3840339526740124,2001,66.66315126419067,0,23345466900
SGD,50,5,0.001,0.0,normal,hard-cutoff,1.0,0.01,0,2000,9.781959393897648e-31,9.687899142084962e-31,71,23.988051891326904,1,177677500
SGD,50,5,0.001,0.0,normal,hard-cutoff,1.0,0.01,1,2000,7.775853557686023e-31,7.68403869944725e-31,67,24.270543813705444,1,167667500
SGD,50,5,0.001,0.0,normal,hard-cutoff,1.0,0.01,2,2000,6.740916824211897e-31,6.680613068758216e-31,67,24.385709285736084,1,167667500
SGD,50,5,0.001,0.0,normal,hard-cutoff,1.0,0.01,3,2000,8.387500289908142e-31,8.28582659628405e-31,68,24.068546772003174,1,170170000
SGD,50,5,0.001,0.0,normal,hard-cutoff,1.0,0.01,4,2000,9.093371640026637e-31,9.089354150162644e-31,70,24.47500443458557,1,175175000
SGD,50,5,0.003,0.0,normal,hard-cutoff,1.0,0.01,0,2000,2.523962789407623e-32,2.0756664836650363e-32,49,24.480520725250244,1,122622500
SGD,50,5,0.003,0.0,normal,hard-cutoff,1.0,0.01,1,2000,2.8133599441619864e-32,1.9468840621821689e-32,48,24.102630615234375,1,120120000
SGD,50,5,0.003,0.0,normal,hard-cutoff,1.0,0.01,2,2000,3.008243892454869e-32,1.7772592869630323e-32,49,24.417832851409912,1,122622500
SGD,50,5,0.003,0.0,normal,hard-cutoff,1.0,0.01,3,2000,3.195301042009695e-32,2.2852702543375602e-32,49,24.39467191696167,1,122622500
SGD,50,5,0.003,0.0,normal,hard-cutoff,1.0,0.01,4,2000,2.6654725985573514e-32,2.0250009844327306e-32,49,24.22420334815979,1,122622500
SGD,50,5,0.01,0.0,normal,hard-cutoff,1.0,0.01,0,2000,3.371170946000061e-32,2.811823112251676e-32,46,24.052711725234985,1,115115000
SGD,50,5,0.01,0.0,normal,hard-cutoff,1.0,0.01,1,2000,3.5266581917211803e-32,2.638870691200503e-32,46,24.301839113235474,1,115115000
SGD,50,5,0.01,0.0,normal,hard-cutoff,1.0,0.01,2,2000,2.9978989403145253e-32,2.47092598893129e-32,47,23.289389610290527,1,117617500
SGD,50,5,0.01,0.0,normal,hard-cutoff,1.0,0.01,3,2000,4.22857930906046e-32,3.201931055843248e-32,47,23.160902976989746,1,117617500
SGD,50,5,0.01,0.0,normal,hard-cutoff,1.0,0.01,4,2000,2.988909662299098e-32,2.6354617951989376e-32,48,22.576003313064575,1,120120000
SGD,50,5,0.03,0.0,normal,hard-cutoff,1.0,0.01,0,2000,8.648218993621087e-32,6.014743313677299e-32,48,22.398695945739746,1,120120000
SGD,50,5,0.03,0.0,normal,hard-cutoff,1.0,0.01,1,2000,7.755045810566864e-32,5.454252861804096e-32,46,22.66617727279663,1,115115000
SGD,50,5,0.03,0.0,normal,hard-cutoff,1.0,0.01,2,2000,7.318198255563997e-32,5.236739537591217e-32,47,22.466360569000244,1,117617500
SGD,50,5,0.03,0.0,normal,hard-cutoff,1.0,0.01,3,2000,7.876435068475714e-32,6.55037452386677e-32,48,22.383004426956177,1,120120000
SGD,50,5,0.03,0.0,normal,hard-cutoff,1.0,0.01,4,2000,7.383154756836765e-32,6.119435360821421e-32,47,22.70358633995056,1,117617500
SGD,50,5,0.1,0.0,normal,hard-cutoff,1.0,0.01,0,2000,2.2870931169372673e-31,1.820213874273153e-31,48,22.484713554382324,1,120120000
SGD,50,5,0.1,0.0,normal,hard-cutoff,1.0,0.01,1,2000,2.2526451816355725e-31,1.8088435149007e-31,48,22.355273008346558,1,120120000
SGD,50,5,0.1,0.0,normal,hard-cutoff,1.0,0.01,2,2000,1.9992796182649866e-31,1.6305319229453706e-31,48,22.612014293670654,1,120120000
SGD,50,5,0.1,0.0,normal,hard-cutoff,1.0,0.01,3,2000,2.420467376704729e-31,1.9989222378896816e-31,48,22.29430341720581,1,120120000
SGD,50,5,0.1,0.0,normal,hard-cutoff,1.0,0.01,4,2000,2.221230014235836e-31,1.7247819691355442e-31,48,22.455514669418335,1,120120000
SGD,70,5,0.001,0.0,normal,hard-cutoff,1.0,0.01,0,2000,5.777308350675611e-32,5.316904479987997e-32,53,61.995368242263794,1,363839700
SGD,70,5,0.001,0.0,normal,hard-cutoff,1.0,0.01,1,2000,6.260240442971632e-32,5.881084162442395e-32,53,62.08877205848694,1,363839700
SGD,70,5,0.001,0.0,normal,hard-cutoff,1.0,0.01,2,2000,5.438445275911445e-32,5.306735741839663e-32,54,62.51195549964905,1,370704600
SGD,70,5,0.001,0.0,normal,hard-cutoff,1.0,0.01,3,2000,5.044585723963026e-32,5.044585723963026e-32,54,61.96361184120178,1,370704600
SGD,70,5,0.001,0.0,normal,hard-cutoff,1.0,0.01,4,2000,5.709016938344009e-32,5.515092988747289e-32,54,61.3953959941864,1,370704600
SGD,70,5,0.003,0.0,normal,hard-cutoff,1.0,0.01,0,2000,3.470229991972911e-32,2.8415067224670826e-32,47,64.2623074054718,1,322650300
SGD,70,5,0.003,0.0,normal,hard-cutoff,1.0,0.01,1,2000,3.6856719097473895e-32,2.799788844417256e-32,47,63.281474590301514,1,322650300
SGD,70,5,0.003,0.0,normal,hard-cutoff,1.0,0.01,2,2000,3.2710449864254296e-32,2.4801446589597366e-32,47,61.7274911403656,1,322650300
SGD,70,5,0.003,0.0,normal,hard-cutoff,1.0,0.01,3,2000,3.394707744448319e-32,2.5895374798009317e-32,48,62.43839883804321,1,329515200
SGD,70,5,0.003,0.0,normal,hard-cutoff,1.0,0.01,4,2000,3.7215500930729855e-32,2.62775601192502e-32,48,62.068354845047,1,329515200
SGD,70,5,0.01,0.0,normal,hard-cutoff,1.0,0.01,0,2000,5.850060354324839e-32,4.225682890980034e-32,49,61.6401309967041,1,336380100
SGD,70,5,0.01,0.0,normal,hard-cutoff,1.0,0.01,1,2000,4.872863275716291e-32,4.472169251835758e-32,49,61.23485016822815,1,336380100
SGD,70,5,0.01,0.0,normal,hard-cutoff,1.0,0.01,2,2000,5.260633793795893e-32,4.1548129679773524e-32,48,61.461936235427856,1,329515200
SGD,70,5,0.01,0.0,normal,hard-cutoff,1.0,0.01,3,2000,5.611994778234886e-32,4.452468880043015e-32,48,60.92352056503296,1,329515200
SGD,70,5,0.01,0.0,normal,hard-cutoff,1.0,0.01,4,2000,6.161617353596239e-32,4.390174504033779e-32,48,61.4746196269989,1,329515200
SGD,70,5,0.03,0.0,normal,hard-cutoff,1.0,0.01,0,2000,1.5366492908815968e-31,1.2084746114346883e-31,48,61.35711622238159,1,329515200
SGD,70,5,0.03,0.0,normal,hard-cutoff,1.0,0.01,1,2000,1.3882830421613263e-31,1.188729014679858e-31,49,63.75284147262573,1,336380100
SGD,70,5,0.03,0.0,normal,hard-cutoff,1.0,0.01,2,2000,1.2827904873945617e-31,1.1385455567972492e-31,48,63.490520000457764,1,329515200
SGD,70,5,0.03,0.0,normal,hard-cutoff,1.0,0.01,3,2000,1.422032471045267e-31,1.1846271278143748e-31,48,63.68634247779846,1,329515200
SGD,70,5,0.03,0.0,normal,hard-cutoff,1.0,0.01,4,2000,1.497909553966309e-31,1.1947674928876351e-31,48,65.15998864173889,1,329515200
SGD,70,5,0.1,0.0,normal,hard-cutoff,1.0,0.01,0,2000,4.872901278441087e-31,3.733104640991124e-31,50,63.807445764541626,1,343245000
SGD,70,5,0.1,0.0,normal,hard-cutoff,1.0,0.01,1,2000,4.4899830720731555e-31,3.948203072599182e-31,51,62.240065813064575,1,350109900
SGD,70,5,0.1,0.0,normal,hard-cutoff,1.0,0.01,2,2000,4.5552453577141015e-31,3.6925972614987535e-31,49,63.025508403778076,1,336380100
SGD,70,5,0.1,0.0,normal,hard-cutoff,1.0,0.01,3,2000,3.883922925250858e-31,3.727832407768364e-31,50,63.483904123306274,1,343245000
SGD,70,5,0.1,0.0,normal,hard-cutoff,1.0,0.01,4,2000,4.957642539910187e-31,3.7261382772494266e-31,49,64.0371925830841,1,336380100
