seed,direction,head_classes,tail_classes,warmup_steps,hidden_dim,momentum_beta,momentum_history_steps,newton_schulz_steps,head_gradient_fro_norm,momentum_fro_norm,gradient_momentum_cosine,direction_cosine_to_polar_grad,head_loss_before,head_loss_after,actual_head_loss_decrease,matched_first_order_head_gain,tail_loss_before,tail_loss_after,tail_loss_increase,tail_accuracy_before,tail_accuracy_after,tail_accuracy_drop,tail_margin_before,tail_margin_after,tail_margin_drop,tail_output_drift_fro,tail_output_drift_rms,update_fro_norm,update_op_norm,step_size,alignment
13,frobenius_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,8,5,0.7724969356522491,0.5438073462665167,0.8147635158763392,0.34311955762201507,0.2983265704719595,0.29247417857127816,0.00585239190068132,0.00596653140943919,11.798497151250212,11.804924886317151,0.006427735066939277,0.175,0.175,0.0,-10.978011469887065,-10.990539870199663,0.01252840031259872,1.0291788608464079,0.02301313893858365,0.00772369589324185,0.006411081662387868,0.007723695893241851,0.772496935652249
13,polar_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,8,5,0.7724969356522491,0.5438073462665167,0.8147635158763392,1.0,0.2983265704719595,0.2924395574764284,0.005887012995531071,0.00596653140943919,11.798497151250212,11.803305788943995,0.0048086376937828135,0.175,0.175,0.0,-10.978011469887065,-10.987263519617555,0.009252049730489986,0.7259980678081395,0.01623381031152502,0.022510217566060083,0.0034734019788185996,0.0034734019788185983,1.7177773968645502
13,polar_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,8,5,0.7724969356522491,0.5438073462665167,0.8147635158763392,0.4014198532394597,0.2983265704719595,0.292491686732613,0.005834883739346486,0.00596653140943919,11.798497151250212,11.793602468306418,-0.0048946829437941375,0.175,0.175,0.0,-10.978011469887065,-10.97463957668783,-0.003371893199235032,0.7969079665210059,0.01781940384952096,0.025246931909462294,0.003895686169894869,0.0038956861698948657,1.5315739382569953
13,ns_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,8,5,0.7724969356522491,0.5438073462665167,0.8147635158763392,0.4383441655338185,0.2983265704719595,0.292511939380258,0.005814631091701494,0.00596653140943919,11.798497151250212,11.795141697987738,-0.003355453262473773,0.175,0.175,0.0,-10.978011469887065,-10.97643624704493,-0.001575222842134849,0.8717361318731512,0.01949261249311086,0.011442060948908856,0.004461350623625607,0.004461350623625607,1.3373823115006296
14,frobenius_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,8,5,0.30009433715899425,0.2342816103443902,0.7799630118047747,0.32185181968605375,0.08769912055751515,0.0860170775765476,0.001682042980967552,0.001753982411150303,11.872463839575502,11.872665482594455,0.0002016430189524243,0.17,0.175,-0.004999999999999977,-11.114137358697672,-11.114769626823936,0.0006322681262638241,0.8295932917924772,0.018550269941257972,0.005844770107144737,0.0049452695995732205,0.0058447701071447375,0.30009433715899414
14,polar_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,8,5,0.30009433715899425,0.2342816103443902,0.7799630118047747,1.0000000000000002,0.08769912055751515,0.08598606398103328,0.0017130565764818667,0.001753982411150303,11.872463839575502,11.875247951970412,0.0027841123949094992,0.17,0.175,-0.004999999999999977,-11.114137358697672,-11.118600202541083,0.004462843843411335,0.627141328534006,0.014023306421015659,0.01815981687736282,0.002802120578875222,0.0028021205788752194,0.6259482280574655
14,polar_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,8,5,0.30009433715899425,0.2342816103443902,0.7799630118047747,0.37689198275286334,0.08769912055751515,0.08599617478725842,0.0017029457702567308,0.001753982411150303,11.872463839575502,11.87484871169833,0.002384872122828341,0.17,0.175,-0.004999999999999977,-11.114137358697672,-11.119428266121131,0.005290907423459501,0.7363841692711205,0.01646605060044937,0.021519673070293246,0.0033205576448352664,0.003320557644835264,0.5282192326576278
14,ns_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,8,5,0.30009433715899425,0.2342816103443902,0.7799630118047747,0.3933631867773199,0.08769912055751515,0.08599816878790723,0.0017009517696079252,0.001753982411150303,11.872463839575502,11.874002569324512,0.001538729749009704,0.17,0.175,-0.004999999999999977,-11.114137358697672,-11.118264279095966,0.004126920398293876,0.7491589758599103,0.016751703959768837,0.010140272530324698,0.0034332638234305488,0.003433263823430548,0.5108790064952562
15,frobenius_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,8,5,0.6006810365578328,0.2917868861583319,0.9546653272567223,0.30664295121329377,0.15779732569722496,0.15471508829664615,0.003082237400578808,0.003155946513944499,10.927135648976414,10.92430791037277,-0.0028277386036439367,0.195,0.195,0.0,-9.951316310031515,-9.946753765559855,-0.004562544471660601,0.6587673202680042,0.014730485094746325,0.005253947306260015,0.004587130283913785,0.005253947306260016,0.6006810365578327
15,polar_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,8,5,0.6006810365578328,0.2917868861583319,0.9546653272567223,0.9999999999999998,0.15779732569722496,0.1546886548994144,0.0031086707978105477,0.003155946513944499,10.927135648976414,10.928457163253437,0.0013215142770235389,0.195,0.195,0.0,-9.951316310031515,-9.954316610160497,0.003000300128981337,0.5353066125836148,0.011969819745421072,0.017133761873448353,0.0026437968545258493,0.002643796854525848,1.193717478157187
15,polar_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,8,5,0.6006810365578328,0.2917868861583319,0.9546653272567223,0.4386710458818373,0.15779732569722496,0.15469536787668214,0.0031019578205428167,0.003155946513944499,10.927135648976414,10.926981713464968,-0.00015393551144526896,0.195,0.195,0.0,-9.951316310031515,-9.953315634898777,0.0019993248672616204,0.5464284599331245,0.012218511812509865,0.01826470815792246,0.0028183056548473882,0.002818305654847385,1.119802782397425
15,ns_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,8,5,0.6006810365578328,0.2917868861583319,0.9546653272567223,0.4443534004644373,0.15779732569722496,0.15469984533579723,0.0030974803614277346,0.003155946513944499,10.927135648976414,10.925514518245018,-0.0016211307313955814,0.195,0.195,0.0,-9.951316310031515,-9.950201761152607,-0.0011145488789079394,0.558170382198045,0.012481069176218676,0.008036593643952566,0.0030271960861924544,0.0030271960861924544,1.042531248087726
16,frobenius_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,8,5,0.5269210477702188,0.2461199592924215,0.7877364863248832,0.3336463151034668,0.24175494788078952,0.23709242662022703,0.004662521260562491,0.004835098957615791,11.731373274577695,11.714954262408881,-0.016419012168814362,0.195,0.195,0.0,-10.830356084949031,-10.81516539682205,-0.015190688126981655,1.2792359190542884,0.028604584742648074,0.009176135548345557,0.0076664360666775155,0.009176135548345558,0.5269210477702185
16,polar_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,8,5,0.5269210477702188,0.2461199592924215,0.7877364863248832,1.0,0.24175494788078952,0.23703510397621474,0.0047198439045747775,0.004835098957615791,11.731373274577695,11.720555017771044,-0.01081825680665105,0.195,0.195,0.0,-10.830356084949031,-10.821722937236434,-0.008633147712597378,0.9458562199500267,0.02114998804749253,0.027502583223495074,0.00424374072399652,0.0042437407239965174,1.139348341965238
16,polar_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,8,5,0.5269210477702188,0.2461199592924215,0.7877364863248832,0.3093168862013097,0.24175494788078952,0.23706623609079483,0.004688711789994693,0.004835098957615791,11.731373274577695,11.733037642203062,0.0016643676253664808,0.195,0.195,0.0,-10.830356084949031,-10.837810456539769,0.007454371590737807,1.100957028271048,0.02461814755520219,0.03367096804818871,0.00519554316630208,0.005195543166302077,0.9306243452996212
16,ns_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,8,5,0.5269210477702188,0.2461199592924215,0.7877364863248832,0.4038914142574714,0.24175494788078952,0.2370916998306713,0.004663248050118224,0.004835098957615791,11.731373274577695,11.732101353204666,0.0007280786269703299,0.195,0.195,0.0,-10.830356084949031,-10.836361296857882,0.006005211908851393,1.196415409276027,0.02675266184469429,0.01698560604472768,0.005843428905123142,0.005843428905123142,0.8274420782935663
17,frobenius_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,8,5,0.3016140769633752,0.21759412950601437,0.7592223554515296,0.303648515411249,0.07373433923078605,0.07230350577513266,0.0014308334556533964,0.0014746867846157211,12.522970439816433,12.519097865383323,-0.0038725744331102874,0.185,0.185,0.0,-11.696485415094276,-11.693853972356067,-0.0026314427382096994,0.720265602853418,0.016105628498351093,0.0048893168364777355,0.004401403693275623,0.004889316836477735,0.3016140769633751
17,polar_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,8,5,0.3016140769633752,0.21759412950601437,0.7592223554515296,1.0,0.07373433923078605,0.07228709216439229,0.0014472470663937642,0.0014746867846157211,12.522970439816433,12.521366982526509,-0.0016034572899243926,0.185,0.185,0.0,-11.696485415094276,-11.696757727346323,0.0002723122520471577,0.526591878476732,0.011774952366732809,0.016101896068406077,0.0024845765040964972,0.002484576504096495,0.5935364768137756
17,polar_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,8,5,0.3016140769633752,0.21759412950601437,0.7592223554515296,0.33607356247210474,0.07373433923078605,0.07229717344816519,0.0014371657826208611,0.0014746867846157211,12.522970439816433,12.524356022309492,0.0013855824930590899,0.185,0.185,0.0,-11.696485415094276,-11.700396531983017,0.0039111168887409065,0.6925120116784615,0.015485039333481677,0.020234103957133782,0.003122190024066966,0.003122190024066963,0.47232448161332435
17,ns_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,8,5,0.3016140769633752,0.21759412950601437,0.7592223554515296,0.37659420914551867,0.07373433923078605,0.07230138957801471,0.0014329496527713398,0.0014746867846157211,12.522970439816433,12.524046557874172,0.001076118057738995,0.185,0.185,0.0,-11.696485415094276,-11.69946860835817,0.0029831932638941794,0.7267621291848412,0.016250895243297883,0.009474765948819694,0.003396217793586695,0.0033962177935866946,0.4342144333029734
18,frobenius_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,8,5,0.3505062732843968,0.17959507943716782,0.8269222458629888,0.31362115892917686,0.08976404267243081,0.08802242336075913,0.0017416193116716744,0.0017952808534486163,12.644009652980168,12.643988251268848,-2.1401711320478967e-05,0.19,0.19,0.0,-11.804734173963972,-11.807327493947373,0.0025933199834007326,0.7683593203548313,0.017181036714589412,0.005121964969773724,0.0044826737716416746,0.005121964969773724,0.3505062732843969
18,polar_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,8,5,0.3505062732843968,0.17959507943716782,0.8269222458629888,1.0,0.08976404267243081,0.08800011643866439,0.0017639262337664219,0.0017952808534486163,12.644009652980168,12.647217258698877,0.003207605718708706,0.19,0.19,0.0,-11.804734173963972,-11.811688774341558,0.0069546003775862175,0.5591513974428982,0.012503005343963225,0.01633169454274731,0.002520035178503526,0.002520035178503525,0.7124030921325114
18,polar_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,8,5,0.3505062732843968,0.17959507943716782,0.8269222458629888,0.3231141626697227,0.08976404267243081,0.08800257504516565,0.0017614676272651592,0.0017952808534486163,12.644009652980168,12.653335774095396,0.009326121115227792,0.19,0.19,0.0,-11.804734173963972,-11.820692148815455,0.015957974851483314,0.7059373311240277,0.015785238602481037,0.019627051388712916,0.0030285197791565348,0.0030285197791565326,0.5927915233720602
18,ns_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,8,5,0.3505062732843968,0.17959507943716782,0.8269222458629888,0.3972200305425841,0.08976404267243081,0.08800520619874629,0.001758836473684522,0.0017952808534486163,12.644009652980168,12.653420796701013,0.009411143720845061,0.19,0.19,0.0,-11.804734173963972,-11.820253399656169,0.01551922569219677,0.7421861973700877,0.016595787892815916,0.009404316536600902,0.0032507939790894485,0.0032507939790894476,0.5522591911381223
19,frobenius_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,8,5,0.3938999263838475,0.2031383986583572,0.8814247855736118,0.2763296010699334,0.06721706530376038,0.06589222076052006,0.0013248445432403194,0.0013443413060752077,11.278054653133577,11.273475720997252,-0.004578932136324099,0.19,0.19,0.0,-10.418679566630994,-10.412427572282557,-0.006251994348437151,0.45290027431408475,0.010127158003945948,0.0034129006278746403,0.003082526067229051,0.0034129006278746403,0.3938999263838475
19,polar_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,8,5,0.3938999263838475,0.2031383986583572,0.8814247855736118,0.9999999999999998,0.06721706530376038,0.06588858161135684,0.0013284836924035426,0.0013443413060752077,11.278054653133577,11.276874371135873,-0.0011802819977031476,0.19,0.19,0.0,-10.418679566630994,-10.417665978694247,-0.0010135879367467737,0.3853773996949775,0.008617300627100762,0.012350832537158785,0.0019057748353044047,0.0019057748353044038,0.7054040598980205
19,polar_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,8,5,0.3938999263838475,0.2031383986583572,0.8814247855736118,0.2992774770412383,0.06721706530376038,0.06588934997994142,0.0013277153238189648,0.0013443413060752077,11.278054653133577,11.278836936710274,0.0007822835766972958,0.19,0.19,0.0,-10.418679566630994,-10.421369949959486,0.0026903833284919187,0.45159611814293843,0.010097996185426358,0.013881897487557117,0.0021420232861604116,0.0021420232861604103,0.6276034974787541
19,ns_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,8,5,0.3938999263838475,0.2031383986583572,0.8814247855736118,0.3371768630218164,0.06721706530376038,0.06588997210285233,0.0013270932009080555,0.0013443413060752077,11.278054653133577,11.277755646673517,-0.0002990064600592035,0.19,0.19,0.0,-10.418679566630994,-10.419702786286956,0.0010232196559627482,0.4682872875118021,0.010471222078753782,0.006016637343327303,0.002317219021635788,0.002317219021635788,0.5801528873719501
